partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
canonical_scaffold,GIN-TNE,native,0,0,0.8948662235164335,0.8429385327085466,0.9507307190057659,0.8919532770927969,0.7196014889555169,3829
canonical_scaffold,GIN-TNE,native,0,1,0.8932581828876219,0.7979346032487515,0.8489613441310735,0.8066640836884929,0.718294286461949,3970
canonical_scaffold,GIN-TNE,native,0,2,0.8830497782793814,0.8809579920073289,0.9638701281885959,0.9162200282087447,0.7481397456153162,4327
canonical_scaffold,GIN-TNE,native,0,3,0.9058290151418715,0.7784473341025938,0.8913718587766772,0.8737552200449727,0.691226162596186,3969
canonical_scaffold,GIN-TNE,native,0,4,0.904121454018354,0.815644705805387,0.9224077266091868,0.8482983345401882,0.7066664001366572,3741
canonical_scaffold,GIN-TNE,native,1,0,0.9016065089026484,0.7526387748327015,0.9408713198966973,0.9110030235309583,0.661981068614261,4389
canonical_scaffold,GIN-TNE,native,1,1,0.8951840102035051,0.7961385906798059,0.9132322847236565,0.8206253428414702,0.7094757754475214,3865
canonical_scaffold,GIN-TNE,native,1,2,0.8762198764155328,0.8072239586347939,0.9004128978748503,0.8440204910793146,0.6870048812486735,3828
canonical_scaffold,GIN-TNE,native,1,3,0.8777045400462529,0.8067892190650837,0.8627472101298017,0.7877269881026926,0.7247441392745813,3928
canonical_scaffold,GIN-TNE,native,1,4,0.8949970442813646,0.7489601230798414,0.9225754929462866,0.8822149225715626,0.6315438604170999,3826
canonical_scaffold,GIN-TNE,native,2,0,0.8860205732549665,0.7855632953954297,0.9276767799648499,0.8430099982459218,0.6776629490058746,3729
canonical_scaffold,GIN-TNE,native,2,1,0.9076314913448734,0.715214702299831,0.7962851393884262,0.7222723174030659,0.6542259040221077,3679
canonical_scaffold,GIN-TNE,native,2,2,0.8840086390549933,0.8305305011692047,0.906881266282267,0.8718929254302104,0.7114978425189831,4473
canonical_scaffold,GIN-TNE,native,2,3,0.8953819451880377,0.8746731899399537,0.9611060276456704,0.9145972138098122,0.7473066212212468,4039
canonical_scaffold,GIN-TNE,native,2,4,0.8968528847344777,0.825448396879777,0.9385655584033893,0.9082827085494147,0.6374686445773756,3916
canonical_scaffold,GIN-TNE,native,3,0,0.9050086715227195,0.7801571594477772,0.91984641247092,0.8777320240734875,0.6499386495572613,3871
canonical_scaffold,GIN-TNE,native,3,1,0.9077183743632475,0.8247668908932938,0.9138084686730947,0.8576798223133436,0.7346258460748398,4037
canonical_scaffold,GIN-TNE,native,3,2,0.8965377331530523,0.7711834989481996,0.8388921656741352,0.7724252491694352,0.7000144849320993,3870
canonical_scaffold,GIN-TNE,native,3,3,0.9023631176819868,0.845744943875785,0.967141093127041,0.9199124726477024,0.7152764900525804,3991
canonical_scaffold,GIN-TNE,native,3,4,0.8977747609491205,0.8487608570751588,0.9317778099821281,0.8837135109267826,0.7279293393759303,4067
canonical_scaffold,GIN-TNE,native,4,0,0.9019370374412391,0.7864157703085932,0.878579040578694,0.8301745167948958,0.7069625498090251,3787
canonical_scaffold,GIN-TNE,native,4,1,0.8992684063188556,0.8472962271621697,0.9376174200145038,0.9018029620090148,0.6851514710754487,3757
canonical_scaffold,GIN-TNE,native,4,2,0.89504065558457,0.8117119514472455,0.9381077027494515,0.8906555090655509,0.6963389355742297,4418
canonical_scaffold,GIN-TNE,native,4,3,0.88678223214522,0.8640836667568453,0.9355023134161153,0.8553921568627451,0.7433469550483405,4035
canonical_scaffold,GIN-TNE,native,4,4,0.8838532883642496,0.8004610198936137,0.9289842045426133,0.8458731537793224,0.7058016634381822,3839
