seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
11,0.9252,43,CC(C)(C)CCCCC(CNC(=O)Nc1ccccc1)c1cccs1,0.5372,119.8088,3.0000,0.1846,1.0000
11,0.9252,43,CC1CCCN(CC(C)C(C)(O)NC(=O)N(c2ccccc2)c2ccccc2)C1,0.7024,60.4851,3.0000,0.1733,1.0000
11,0.9252,43,CCC(Cc1cccc(-c2ccoc2)c1)NC(=O)CCOC,0.8125,100.1090,3.0000,0.0203,1.0000
11,0.9252,43,CCCC(NC(=O)Nc1ccoc1)c1cccc(-c2ccoc2)c1,0.6544,92.0439,3.0000,0.1791,1.0000
11,0.9252,43,COCNC(=O)Cc1cc(-c2ccccc2-c2ccoc2)on1,0.7082,49.2806,3.0000,0.1857,1.0000
11,0.9252,43,CCCCc1cccc(-c2ccoc2)c1,0.8058,91.2441,3.0000,0.1719,1.0000
11,0.9252,43,CC(=O)NCCCCc1cccc(-c2ccoc2)c1,0.8058,91.2441,3.0000,0.1719,1.0000
11,0.9252,43,CCCC(c1cccc(-c2ccoc2)c1)C(C)O,0.8542,46.3599,3.0000,0.0086,1.0000
11,0.9252,43,CCCC(c1cccc(-c2ccoc2)c1)C(C)O,0.8542,46.3599,3.0000,0.0086,1.0000
11,0.9252,43,CCC(CCc1ccccc1)C(CCOC)c1cccc(-c2ccoc2)c1,0.3990,81.8419,3.0000,0.1912,1.0000
11,0.9252,43,CCCCc1ccccc1-c1ccoc1,0.7172,47.4316,3.0000,0.1818,1.0000
11,0.9252,43,CCCC(CC(N)=O)(c1cccc(-c2ccoc2)c1)C(C)O,0.8239,54.3703,3.0000,0.1644,1.0000
11,0.9252,43,c1cncc(CNCCCCCc2cccc(-c3ccoc3)c2)c1,0.5731,93.7337,3.0000,0.1471,1.0000
11,0.9252,43,CCC(c1ccncn1)C(c1cccc(-c2ccoc2)c1)C(C)O,0.7307,56.4002,3.0000,0.1739,1.0000
11,0.9252,43,CCNCCC(CCc1ccccc1)C(CCOC)c1cccc(-c2ccoc2)c1,0.3381,64.2809,3.0000,0.1918,1.0000
11,0.9252,43,CCC(CCc1ccccc1)C(CCOC)c1cccc(-c2ccoc2)c1,0.3990,81.8419,3.0000,0.1912,1.0000
11,0.9252,43,CCCC(c1ccc(-c2ccoc2)cc1)C(C)C1CNCCO1,0.8550,11.8321,3.0000,0.1324,0.0000
11,0.9252,43,CCC(CCc1ccccc1)C(CCOC)c1cccc(-c2ccoc2)c1,0.3990,81.8419,3.0000,0.1912,1.0000
11,0.9252,43,CCC(C)CCc1occc1-c1ccccc1,0.8550,8.2009,3.0000,0.1772,1.0000
11,0.9252,43,c1ccc(-c2cocc2CCCCN2CCNCC2)cc1,0.8259,26.2869,3.0000,0.1406,1.0000
11,0.9252,43,CCC(Cc1cocc1-c1ccccc1)C1COCCN1,0.9127,-4.9066,3.0000,0.1842,0.0000
11,0.9252,43,c1ccc(-c2cocc2CCCCN2CCNCC2)cc1,0.8259,26.2869,3.0000,0.1406,1.0000
11,0.9252,43,CC(CCc1occc1-c1ccccc1)NC(N)=O,0.7793,40.1539,3.0000,0.1912,1.0000
11,0.9252,43,COCCC(COC)(c1cccc(-c2ccoc2)c1)C(NC(N)=O)C(C)C(C)Nc1ccc2ccccc2n1,0.2078,112.9433,3.0000,0.1895,1.0000
11,0.9252,43,COCCC(CC(C)C)(c1cccc(-c2ccoc2)c1)C(NC(N)=O)C(C)C(C)Nc1ccc2ccccc2n1,0.1690,115.4868,3.0000,0.1875,1.0000
11,0.9252,43,COCCC(COCc1cnccn1)(c1cccc(-c2ccoc2)c1)C(NC(N)=O)C(C)C(C)Nc1ccc2ccccc2n1,0.1326,135.6791,3.0000,0.1759,1.0000
