seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
7,0.8374,42,CC(C)CC1CCCN2CCCC12c1ccccc1,0.7738,6.3380,3.0000,0.1695,1.0000
7,0.8374,42,c1ccc(C(CCCCc2cnoc2)C2CCSC2)cc1,0.6786,46.3528,3.0000,0.1642,0.0000
7,0.8374,42,CCCCCCC(C)CC(Cc1ccccc1)c1ccccc1,0.4140,81.8201,3.0000,0.0566,1.0000
7,0.8374,42,COCCC(CCNc1ccc2ccccc2n1)C(Cc1ccccc1)c1ccccc1,0.2903,123.9656,3.0000,0.1940,1.0000
7,0.8374,42,CCCCC(C(=N)N)C(Cc1ccccc1)(c1ccccc1)c1cccnc1,0.3931,58.7492,3.0000,0.1471,1.0000
7,0.8374,42,CCC(COC)C(NNC)(c1ccccc1)C(c1ccccc1)c1ccccn1,0.5011,57.4936,3.0000,0.1791,1.0000
7,0.8374,42,CCC(C(Cc1ccccc1)c1ccccc1)C1CC1(N)OC(C)=O,0.4576,12.8049,3.0000,0.1818,1.0000
7,0.8374,42,CCC(C(Cc1ccccc1)c1ccccc1)C1CC1(NCOC)OC(C)=O,0.3968,11.0893,3.0000,0.1918,1.0000
7,0.8374,42,NC1CC1C(CCC(O)c1ccccc1)C(Cc1ccccc1)c1ccccc1,0.3291,37.1961,3.0000,0.1892,1.0000
7,0.8374,42,COC1(N)CC1C(CCCO)(NC(C)=O)C(Cc1ccccc1)c1ccccc1,0.4160,41.3420,3.0000,0.1818,1.0000
7,0.8374,42,COC1(N)CC1C(CCC(O)CC(C)(C)C)(NC(C)=O)C(Cc1ccccc1)c1ccccc1,0.4160,41.3420,3.0000,0.1818,1.0000
7,0.8374,42,COC1(N)CC1C(CCCO)(NC(C)=O)C(Cc1ccccc1)c1ccccc1,0.5392,37.7827,3.0000,0.1781,1.0000
7,0.8374,42,COC1(N)CC1C(CCCO)(NC(C)=O)C(Cc1ccccc1)c1ccccc1,0.5392,37.7827,3.0000,0.1781,1.0000
