seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
8,0.7542,40,c1ccc(N(CN2CCOC(c3cnccn3)C2)C2CCCS2)cc1,0.8196,34.0487,3.0000,0.1236,0.0000
8,0.7542,40,CCC(c1oncc1-c1ccccc1)C(C)NC(N)=O,0.8784,34.7962,3.0000,0.0039,1.0000
8,0.7542,40,c1ccc(NCc2ccco2)cc1,0.7716,69.0210,3.0000,0.1875,1.0000
8,0.7542,40,c1ccc(N(CN2CCOCC2)c2cnccn2)cc1,0.8485,59.4768,3.0000,0.1231,1.0000
8,0.7542,40,CCC(C)N(CC1CCCCN1)c1ccccc1,0.8560,14.1800,3.0000,0.1690,1.0000
8,0.7542,40,CCOCCNC(COc1cccnc1)N(c1ccccc1)c1ccc2ccccc2n1,0.2736,100.2275,3.0000,0.1558,1.0000
8,0.7542,40,CCCCCNC(=O)CC(COC)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1731,99.0842,3.0000,0.1648,1.0000
8,0.7542,40,CCCC(=O)NCCCC(CC(N)=O)(N(Cc1cccnc1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1075,122.9597,3.0000,0.1471,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(Cc1cnccn1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1375,121.5164,3.0000,0.1414,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1903,113.3888,3.0000,0.1562,1.0000
8,0.7542,40,CCCCC(C(=O)NCCc1cnccn1)C(CCC)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1240,114.5108,3.0000,0.1471,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(Cc1cnccn1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1375,121.5164,3.0000,0.1414,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(Cc1cnccn1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1375,121.5164,3.0000,0.1414,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(c1ccccc1)c1ccc2ccccc2n1)N(c1ccns1)C(Nc1ccc2ccccc2n1)c1cnccn1,0.0915,137.7017,3.0000,0.1389,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(c1ccccc1)c1ccc2ccccc2n1)N(c1ccns1)C(CCOC)c1cnccn1,0.1010,129.1746,3.0000,0.1364,1.0000
8,0.7542,40,CCCCN(CCc1cnccn1)C(=O)CC(CCC)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1140,116.0993,3.0000,0.1531,1.0000
8,0.7542,40,CCCCN(CCc1cnccn1)C(=O)CC(CCC)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1140,116.0993,3.0000,0.1531,1.0000
8,0.7542,40,CCCCCCCCCN(CCc1cnccn1)C(=O)CC(CCC)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.0600,123.2653,3.0000,0.1500,1.0000
8,0.7542,40,CCCCN(CCc1cnccn1)C(=O)CC(CCCC(C)(C)CNc1ccc2ccccc2n1)(N(C)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.0754,167.6464,3.0000,0.1351,1.0000
8,0.7542,40,CC(CC(CC(=O)NCCc1cnccn1)(N(Cc1cnccn1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1)c1ccoc1,0.1089,135.6060,3.0000,0.1284,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(c1ccccc1)c1ccc2ccccc2n1)N(c1ccns1)C(Nc1ccc2ccccc2n1)c1cnccn1,0.0915,137.7017,3.0000,0.1389,1.0000
8,0.7542,40,O=C(CC(CC(Cc1ccccc1)c1ccoc1)(N(Cc1cnccn1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1)NCCc1cnccn1,0.0900,156.0838,3.0000,0.1140,0.0000
8,0.7542,40,CC(C)C(Nc1ccc2ccccc2n1)C1CN(N(c2ccccc2)c2ccc3ccccc3n2)CCO1,0.2676,77.8320,3.0000,0.1923,1.0000
8,0.7542,40,CCCC(CC(=O)NCCc1cnccn1)(N(Cc1cnccn1)c1ccns1)N(c1ccccc1)c1ccc2ccccc2n1,0.1375,121.5164,3.0000,0.1414,1.0000
