seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
3,0.6894,18,CCC1CC(Nc2ccc3ccccc3n2)C(c2ccccc2)O1,0.7384,55.6382,3.0000,0.1918,1.0000
3,0.6894,18,CCOC(=O)CNC(=O)Nc1ccccc1,0.7559,102.3237,3.0000,0.1852,1.0000
3,0.6894,18,CC(CCCCc1ccoc1)NCCN(C(N)=O)c1ccccc1,0.6548,60.4360,3.0000,0.1884,1.0000
3,0.6894,18,CCCCCC(CCC(C)Nc1ccc2ccccc2n1)(N1CCCCC1)N(CCN(C(N)=O)c1ccccc1)OC(C)=O,0.1351,110.1350,3.0000,0.1809,1.0000
3,0.6894,18,CCCCC(Cc1cnccn1)(NCCN(C(=O)Nc1cncnc1)c1ccccc1)c1ccccc1,0.2797,106.4574,3.0000,0.1477,1.0000
3,0.6894,18,COC(C)C(CC(C)(NCCN(C(=O)NCC(C)(C)Cc1ccsc1)c1ccccc1)c1ccccc1)OC(=O)CN1CCCC1,0.1634,123.8234,3.0000,0.1383,0.0162
3,0.6894,18,CCC(CNC(CCCCc1ccccn1)(c1ccoc1)C(c1ccccn1)C(CC(C)c1ccco1)c1ccccc1)N(C(=O)NNc1ccc2ccccc2n1)c1ccccc1,0.0483,173.4417,3.0000,0.1316,0.3358
3,0.6894,18,COCC(CC(C)c1cccnc1)(c1ccccc1)C(c1ccccn1)C(CCC(C)Nc1ccc2ccccc2n1)NCCN(C(N)=O)c1ccccc1,0.0762,142.9883,3.0000,0.1698,1.0000
3,0.6894,18,CCCCC(NCCN(C(=O)Nc1ccccc1)c1ccccc1)C(COC)(c1ccccn1)C(CC(C)c1cccnc1)c1ccccc1,0.0973,130.3591,3.0000,0.1848,1.0000
3,0.6894,18,COCC(CC(C)c1cccnc1)(c1ccccc1)C(c1ccccn1)C(CCCCNc1ccc2ccccc2n1)NCCN(C(N)=O)c1ccccc1,0.0672,162.5412,3.0000,0.1553,1.0000
3,0.6894,18,CCCCC(NCCN(C(=O)NCC)c1ccccc1)C(c1ccccn1)(c1ncccn1)C(CC(C)c1cccnc1)c1ccccc1,0.1057,111.6427,3.0000,0.1798,1.0000
3,0.6894,18,CC(CC(c1ccccc1)C(c1ccccn1)C(CCCCNc1ccc2ccccc2n1)NCCN(C(N)=O)c1ccccc1)(c1cccnc1)c1cncnc1,0.0695,158.8903,3.0000,0.1376,1.0000
3,0.6894,18,CCCCC(NCCN(C(=O)Nc1ccccc1)c1ccccc1)C(COC)(c1ccccn1)C(CC(C)c1cccnc1)c1ccccc1,0.0973,130.3591,3.0000,0.1848,1.0000
3,0.6894,18,CCCCC(NCC(c1cncnc1)N(C(=O)Nc1ccccc1)c1ccccc1)C(c1ccccn1)C(CC(C)c1cccnc1)c1ccccc1,0.0982,121.0784,3.0000,0.1798,1.0000
3,0.6894,18,CCCCC(NC(CC(C)C)CN(C(=O)Nc1ccccc1)c1ccccc1)C(COC)(c1ccccn1)C(CC(C)c1cccnc1)c1ccccc1,0.0835,133.6235,3.0000,0.1667,1.0000
3,0.6894,18,CCCCC(NCCN(C(=O)Nc1ccccc1)c1ccccc1)C(COC)(c1ccccn1)C(CC(C)c1cccnc1)c1ccccc1,0.0973,130.3591,3.0000,0.1848,1.0000
3,0.6894,18,CCCCC(NCC(CC(C)C)N(C(=O)Nc1ccccc1)c1ccccc1)C(COC)(c1ccccn1)C(CC(C)c1cccnc1)c1ccccc1,0.0835,130.8966,3.0000,0.1789,1.0000
3,0.6894,18,CC(CCC(NCCN(C(N)=O)c1ccccc1)C(c1ccccn1)C(CC(Cc1cnccn1)c1cccnc1)c1ccccc1)Nc1ccc2ccccc2n1,0.0743,153.4646,3.0000,0.1714,1.0000
