seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
18,0.6393,13,CC(C)(C)CC(N)CNC(=Nc1ccno1)c1ccccc1,0.6569,31.4658,3.0000,0.1967,1.0000
18,0.6393,13,c1ccc(N2CCCC2)cc1,0.1758,63.7910,3.0000,0.1373,1.0000
18,0.6393,13,CCN(CC)C(=O)NN(C(C)=O)C1CC(CC(C)OC(C)=O)N(c2ccccc2)C1CC(=O)NCC(C)(C)CCCOC,0.1758,63.7910,3.0000,0.1373,1.0000
18,0.6393,13,CCC(CCCNc1ccc2ccccc2n1)c1ccccc1,0.5729,116.9561,3.0000,0.0042,1.0000
18,0.6393,13,c1ccc(CNc2cncnc2)cc1,0.7952,65.3286,3.0000,0.0489,1.0000
18,0.6393,13,CN(CC(N)=O)C1CCC(Nc2ccc3ccccc3n2)N1c1ccccc1,0.6927,51.5279,3.0000,0.1467,1.0000
18,0.6393,13,CCOC1(NC2CC2Nc2ccc3ccccc3n2)CCCN1c1ccccc1,0.5889,47.2828,3.0000,0.1647,1.0000
18,0.6393,13,CCOCC1CN(c2ccccc2)C(NC2CC2)(C2(N)CC2)C1,0.8115,10.9784,3.0000,0.1646,1.0000
18,0.6393,13,CCC(CC(=O)Oc1ccccc1)(c1ccccc1)C(COCCNC(N)=O)C(C)Nc1ccc2ccccc2n1,0.1049,131.3152,3.0000,0.1705,1.0000
18,0.6393,13,CCC1(N(c2cccs2)C2CC2N(C)c2ccncn2)CCCN1c1ccccc1,0.1869,53.1754,3.0000,0.1062,0.0000
18,0.6393,13,CCC1(N(c2cccs2)C2(C3CC3N)CC2N(C)c2ccncn2)CC(Nc2ccc3ccccc3n2)CN1c1ccccc1,0.1869,53.1754,3.0000,0.1062,0.0000
18,0.6393,13,CCC(CCc1cnccn1)C1CCN(c2ccccc2)C1(CC)N(c1cccs1)C1CC1N(CCCCNC(C)=O)c1ccon1,0.1197,55.8455,3.0000,0.1417,1.0000
18,0.6393,13,CCC1(N(c2cccs2)C2CC2N(CCCCc2ccoc2)c2ccoc2)CC(Nc2ccc3ccccc3n2)CN1c1ccccc1,0.1171,83.8164,3.0000,0.1140,0.0000
