seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
14,0.5115,26,c1ccc(COCc2cncnc2)cc1,0.7584,64.4610,3.0000,0.1667,1.0000
14,0.5115,26,CCC(O)(c1ccccc1)C(C)(CNc1ccc2ccccc2n1)Cc1ccccc1,0.3638,114.4610,3.0000,0.1791,1.0000
14,0.5115,26,COCCC(C)(C)CC(Cc1ccon1)(CC1CCCO1)C(O)c1ccccc1,0.5765,65.7077,3.0000,0.1538,1.0000
14,0.5115,26,CCC(ON1CCCC1)(c1ccccc1)C(C)(C)C(NC(=O)NC(=N)N)c1ccccc1,0.3655,44.4717,3.0000,0.1781,1.0000
14,0.5115,26,CCC(C)C(CC(C)(C(COC)NC(N)=O)C(ON1CCC(C(C)(C)C)C1)c1ccccc1)OC,0.3976,38.2745,3.0000,0.1807,1.0000
14,0.5115,26,COCCC(C)(CNC(N)=O)C(NC(N)=O)(ON1CCC(CC(C)C)C1)c1ccccc1,0.3641,45.4335,3.0000,0.1882,1.0000
14,0.5115,26,CCC(C)NC(=O)NCC(C)(CCOC)C(NC(N)=O)(ON1CCCC1c1ccccc1)c1ccccc1,0.2889,64.7908,3.0000,0.1895,1.0000
14,0.5115,26,CCC(C)NC(=O)NCC(C)(CCOC)C(NC(N)=O)(ON1CCCC1c1ccccc1)c1ccccc1,0.2889,64.7908,3.0000,0.1895,1.0000
14,0.5115,26,CCC(C)NC(=O)NCC(C)(CCOC)C(NC(N)=O)(ON1CCCC1c1ccccc1)c1ccccc1,0.2889,64.7908,3.0000,0.1895,1.0000
14,0.5115,26,CCC(C)NC(=O)NCC(CCOC)(Cc1cccs1)C(NC(N)=O)(ON1CCCC1c1ccccc1)c1ccccc1,0.1654,80.3854,3.0000,0.1845,1.0000
14,0.5115,26,CCC(C)NC(=O)NCC(CCOC)(Cc1cccs1)C(NC(N)=O)(ON1CCCC1c1ccccc1)c1ccccc1,0.1654,80.3854,3.0000,0.1845,1.0000
14,0.5115,26,CCC(C)NC(=O)NCC(CCOC)(Cc1cccs1)C(NC(N)=O)(ON1CCCC1c1ccccc1)c1ccccc1,0.1654,80.3854,3.0000,0.1845,1.0000
14,0.5115,26,CCCC(CCOC)(CNC(N)=O)C(ON1CCCC1)(c1ccccc1)N1CCCC(C)C1NC(C)c1ccccc1,0.2483,40.7658,3.0000,0.1977,1.0000
14,0.5115,26,COCCC(CNC(N)=O)(CC(C)NC(C)=O)C(ON1CCCC1)(c1ccccc1)N1CCCC(C)C1,0.3708,49.9561,3.0000,0.1720,1.0000
14,0.5115,26,CCC(CC)(C(C)NCCO)C(CCOC)(CNC(N)=O)C(ON1CCCC1)c1ccccc1,0.2905,43.3582,3.0000,0.1923,1.0000
14,0.5115,26,CCC(CC)(C(C)N)C(CCOC)(CNC(N)=O)C(ON1CCCC1)c1ccccc1,0.4401,37.3383,3.0000,0.1918,1.0000
14,0.5115,26,CCC(CC)(C(C)NCCO)C(CCOC)(CNC(N)=O)C(ON1CCCC1)c1ccccc1,0.2905,43.3582,3.0000,0.1923,1.0000
14,0.5115,26,COCCC(CCCCCNc1ccc2ccccc2n1)(C(COC)NC(=O)NNc1ccc2ccccc2n1)C(ON1CCCC1)c1ccccc1,0.0470,148.3694,3.0000,0.1522,1.0000
14,0.5115,26,CCC(C(C)NCCO)(C(C)c1ccccc1)C(CCOC)(CNC(N)=O)C(ON1CCCC1)c1ccccc1,0.2273,40.9273,3.0000,0.1975,1.0000
14,0.5115,26,CCC(CC)(C(C)N)C(CNC(=O)NCOC)(C(COC)COC)C(ON1CCCC1)c1ccccc1,0.2678,22.5694,3.0000,0.1974,1.0000
14,0.5115,26,CCC(CC)(C(C)NCCO)C(CCOC)(CNC(N)=O)C(ON1CCCC1)c1ccccc1,0.2905,43.3582,3.0000,0.1923,1.0000
14,0.5115,26,CCC(CC)(C(C)NCCO)C(CCOC)(CNC(N)=O)C(ON1CCCC1)c1ccccc1,0.2905,43.3582,3.0000,0.1923,1.0000
14,0.5115,26,COCCC1CCCN1OC(c1ccccc1)C(C)(CCOC)CNC(=O)NCCc1cccnc1,0.2349,126.9076,3.0000,0.1553,1.0000
14,0.5115,26,COCCC1CCCN1OC(c1ccccc1)C(C)(CCOCCC(C)C)CNC(=O)NCCc1cccnc1,0.2349,126.9076,3.0000,0.1553,1.0000
14,0.5115,26,COCCC1CCCN1OC(c1ccccc1)C(C)(CCOCCC(C)C)CNC(=O)NCCc1cccnc1,0.2349,126.9076,3.0000,0.1553,1.0000
14,0.5115,26,COCCOCCC1CCCN1OC(c1ccccc1)C(C)(CCOCCC(C)C)CNC(=O)NCCc1cccnc1,0.1815,141.7607,3.0000,0.1524,1.0000
