seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
12,0.6507,41,CCC(CC)N(C(=O)Cc1cccnc1)c1ccccc1,0.8061,88.3957,3.0000,0.1639,1.0000
12,0.6507,41,CC(C)CCC(=O)N(c1ccccc1)c1cccs1,0.7623,67.1882,3.0000,0.1897,1.0000
12,0.6507,41,O=C(Cc1cnoc1)N(c1ccccc1)C1CCSC1,0.8676,62.7380,3.0000,0.1375,1.0000
12,0.6507,41,CCCCC(C)NCC(C(=O)N(c1ccccc1)c1cccs1)c1ccoc1,0.4599,73.0895,3.0000,0.1892,1.0000
12,0.6507,41,COC(C)CC(=O)N(c1ccccc1)c1cccs1,0.8295,50.9238,3.0000,0.1833,1.0000
12,0.6507,41,O=C(CC(c1ccccc1)N(c1cccs1)C(c1ccco1)c1cccs1)N(c1ccccc1)c1cccs1,0.1656,91.3380,3.0000,0.1806,0.2012
12,0.6507,41,CCC(C(=O)N(c1ccccc1)c1cccs1)c1ccoc1,0.6486,70.8651,3.0000,0.1867,1.0000
12,0.6507,41,CCC(C)C(CC(=O)N(c1ccccc1)c1cccs1)NC,0.8189,48.2411,3.0000,0.1875,1.0000
12,0.6507,41,CCOC(CNc1ccc2ccccc2n1)C(C)C(CC(=O)N(c1ccccc1)c1cccs1)NC,0.2453,103.5017,3.0000,0.1461,1.0000
12,0.6507,41,CCC(C)(COC)C(NC)C(Nc1ccc2ccccc2n1)C(=O)N(c1ccccc1)c1cccs1,0.2597,96.8975,3.0000,0.1444,1.0000
12,0.6507,41,COCCNC(CC(=O)N(c1ccccc1)c1cccs1)C(C)C(C)CCO,0.5238,50.0073,3.0000,0.1923,1.0000
12,0.6507,41,CCC(C)C(CC(=O)N(c1ccccc1)c1cccs1)NCCOCC1CCOC1,0.4887,78.0267,3.0000,0.1720,1.0000
12,0.6507,41,CNC(CC(=O)N(c1ccccc1)c1cccs1)C(CCOC)(OC)C(C)c1cccnc1,0.4056,79.9998,3.0000,0.1687,1.0000
12,0.6507,41,CCC(CCOC)(OCc1cccnc1)C(CC(=O)N(c1ccccc1)c1cccs1)NC,0.3749,89.2139,3.0000,0.1505,1.0000
12,0.6507,41,COCCC(CCNc1ccc2ccccc2n1)C(CC(=O)N(c1ccccc1)c1cccs1)N(C)OC,0.1905,118.7414,3.0000,0.1429,1.0000
12,0.6507,41,CNC(CC(=O)N(c1ccccc1)c1cccs1)C(Cc1cnccn1)C(C)c1cccnc1,0.3425,80.1224,3.0000,0.1728,1.0000
12,0.6507,41,CCC(C)C(CC(=O)N(c1ccccc1)c1cccs1)NCOCCc1ccccc1,0.2786,73.1678,3.0000,0.1875,1.0000
12,0.6507,41,CCC(C)(Nc1ccc2ccccc2n1)C(CC(=O)N(c1ccccc1)c1cccs1)NCOCCc1ccccc1,0.1039,108.7208,3.0000,0.1522,1.0000
12,0.6507,41,CCC(C)C(CC(=O)N(c1ccccc1)c1cccs1)NCOCCc1ccccc1,0.2786,73.1678,3.0000,0.1875,1.0000
12,0.6507,41,CCC(C)C(NCOCCc1ccccc1)C(NC(N)=O)C(=O)N(c1ccccc1)c1cccs1,0.2376,74.4195,3.0000,0.1882,1.0000
12,0.6507,41,COCCNC(CC(=O)N(c1ccccc1)c1cccs1)C(C)(NC(=O)Cc1cccnc1)C(C)CCO,0.2534,100.4142,3.0000,0.1789,1.0000
12,0.6507,41,COCCNC(C(C(=O)N(c1ccccc1)c1cccs1)c1ccoc1)C(C)(NC(=O)Cc1cccnc1)C(C)CCO,0.1554,105.5420,3.0000,0.1635,0.0000
12,0.6507,41,CCC(C)C(CC(=O)N(c1ccccc1)c1cccs1)(NCOCCc1ccccc1)Nc1ccc2ccccc2n1,0.1032,110.8314,3.0000,0.1613,1.0000
12,0.6507,41,CCC(C)C(CC(=O)N(c1ccccc1)c1cccs1)NCOCCc1ccccc1,0.2786,73.1678,3.0000,0.1875,1.0000
12,0.6507,41,CC(CCNc1ccc2ccccc2n1)C(CC(=O)N(c1ccccc1)c1cccs1)NCOCCc1ccccc1,0.0986,133.2061,3.0000,0.1579,1.0000
12,0.6507,41,CCC(C)C(NCOCCc1ccccc1)C(C(=O)N(c1ccccc1)c1cccs1)c1cccnc1,0.1576,88.8100,3.0000,0.1829,1.0000
12,0.6507,41,CCC(C)C(NCOCCc1ccccc1)C(C(=O)N(c1ccccc1)c1cccs1)c1cccnc1,0.1576,88.8100,3.0000,0.1829,1.0000
12,0.6507,41,CCCOCC(C(=O)N(c1ccccc1)c1cccs1)C(NCc1ncccn1)C(C)CC,0.3394,68.7701,3.0000,0.1974,1.0000
12,0.6507,41,CCCOCC(C(=O)N(c1ccccc1)c1cccs1)C(NCc1ncccn1)C(C)CC,0.3394,68.7701,3.0000,0.1974,1.0000
12,0.6507,41,CCCOCC(C(=O)N(c1ccccc1)c1cccs1)C(NCc1ncccn1)C(C)CC,0.3394,68.7701,3.0000,0.1974,1.0000
12,0.6507,41,CCC(C)C(NCc1ncccn1)C(COCCCCCOC)C(=O)N(c1ccccc1)c1cccs1,0.2231,88.4894,3.0000,0.1829,1.0000
12,0.6507,41,CCCOCC(CCOC)(C(=O)N(c1ccccc1)c1cccs1)C(NCc1ncccn1)C(C)CC,0.2367,77.4692,3.0000,0.1928,1.0000
12,0.6507,41,CCC(Cc1ccco1)C(CC(=O)N(c1ccccc1)c1cccs1)NCOC(C)c1ccccc1,0.1941,83.8714,3.0000,0.1875,1.0000
12,0.6507,41,CCCOCCC(CC(=O)N(c1ccccc1)c1cccs1)(NC)C(C)CCc1ccncc1,0.2781,84.5695,3.0000,0.1667,1.0000
12,0.6507,41,CCCOCCC(CC(=O)N(c1ccccc1)c1cccs1)(NC)C(C)C(C)Nc1ccc2ccccc2n1,0.1636,102.5773,3.0000,0.1505,1.0000
12,0.6507,41,CCCOCC(C(=O)N(c1ccccc1)c1cccs1)C(NCc1ncccn1)C(C)CC,0.3394,68.7701,3.0000,0.1974,1.0000
12,0.6507,41,CCCOCC(CCOC)(C(=O)N(c1ccccc1)c1cccs1)C(NCc1ncccn1)C(C)CC,0.2367,77.4692,3.0000,0.1928,1.0000
12,0.6507,41,CNC(CC(=O)N(c1ccccc1)c1cccs1)C(CCOC)(CCc1ccncn1)OCc1cccnc1,0.2196,102.4138,3.0000,0.1471,1.0000
12,0.6507,41,CCCCCN(C(C)=O)C(C)(C(C)CCO)C(CC(=O)N(c1ccccc1)c1cccs1)N(CCOC)Nc1ccc2ccccc2n1,0.0785,103.3341,3.0000,0.1650,0.0240
12,0.6507,41,CCCOCC(CCOC)(C(=O)N(c1ccccc1)c1cccs1)C(NCc1ncccn1)C(C)CC,0.2367,77.4692,3.0000,0.1928,1.0000
12,0.6507,41,CNC(CCOCCCCC(C)C)(CC(=O)N(c1ccccc1)c1cccs1)C(C)C(C)Nc1ccc2ccccc2n1,0.1187,115.6290,3.0000,0.1562,0.0051
