seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
9,0.3694,31,CCC(NCc1cccc(-c2ccon2)c1)c1cnccn1,0.7548,76.9262,3.0000,0.1571,1.0000
9,0.3694,31,CC(C)C(c1cccs1)N(c1ccccc1)c1ccc2ccccc2n1,0.3884,91.4506,3.0000,0.1587,1.0000
9,0.3694,31,CCCc1cnc(N(c2ccccc2)c2ccc3ccccc3n2)cn1,0.4845,86.7017,3.0000,0.1493,1.0000
9,0.3694,31,CC(CNc1ccc2ccccc2n1)c1cccc(N(c2cnccn2)c2cc(-c3ccon3)c3ccccc3n2)c1,0.2044,132.2898,3.0000,0.1573,1.0000
9,0.3694,31,c1ccc(N(c2cnccn2)c2cc(-c3cc(CCCNc4ccc5ccccc5n4)on3)c3ccccc3n2)cc1,0.1828,160.0598,3.0000,0.1379,1.0000
9,0.3694,31,CC(CCCc1cc(-c2cc(N(c3ccccc3)c3cnccn3)nc3ccccc23)no1)NN(C)C,0.2399,91.5499,3.0000,0.1839,1.0000
9,0.3694,31,CCCC(CC)NC(C)CCCc1cc(-c2cc(N(c3ccccc3)c3cnccn3)nc3ccccc23)no1,0.1637,99.4467,3.0000,0.1758,1.0000
9,0.3694,31,CC(=O)NCC(C)C(C)Cc1cccc(N(c2cnccn2)c2cc(-c3ccon3)c3ccccc3n2)c1,0.2579,84.8951,3.0000,0.1596,1.0000
9,0.3694,31,c1ccc(N(c2cnc(C(CCc3cccnc3)c3ccccn3)cn2)c2cc(-c3ccon3)c3ccccc3n2)cc1,0.1769,104.1194,3.0000,0.1591,0.0000
9,0.3694,31,CC(CCCc1cc(-c2cc(N(c3ccccc3)c3cnccn3)nc3ccccc23)no1)NN(C)Cc1ccncn1,0.1684,103.0181,3.0000,0.1667,1.0000
9,0.3694,31,CC(Nc1cncnc1)C(CCc1cc(-c2cc(N(c3ccccc3)c3cnccn3)nc3ccccc23)no1)CC(C)(C)C,0.1572,110.0254,3.0000,0.1667,1.0000
9,0.3694,31,CCCC(CCCc1cc(-c2cc(N(c3ccccc3)c3cnccn3)nc3ccccc23)no1)Nc1cncnc1,0.1635,112.9530,3.0000,0.1613,1.0000
9,0.3694,31,c1ccc(N(c2cnccn2)c2cc(-c3ccon3)c3cc(Nc4ccc5ccccc5n4)ccc3n2)cc1,0.2482,122.6863,3.0000,0.1236,1.0000
9,0.3694,31,CC(CO)CC(C)(C)Cc1cccc(N(c2cnccn2)c2cc(-c3ccon3)c3ccccc3n2)c1,0.2433,84.1562,3.0000,0.1630,1.0000
9,0.3694,31,CC(CO)CC(C)(C)Cc1cccc(N(c2cnccn2)c2cc(-c3ccon3)c3ccccc3n2)c1,0.2433,84.1562,3.0000,0.1630,1.0000
9,0.3694,31,c1ccc(N(c2cnccn2)c2cc(-c3cc(Nc4ccc5ccccc5n4)on3)c3ccccc3n2)cc1,0.2482,108.1219,3.0000,0.1294,1.0000
9,0.3694,31,CC(C)(Cc1cccc(N(c2cnccn2)c2cc(-c3ccon3)c3ccccc3n2)c1)C(Nc1ccc2ccccc2n1)c1ccccc1,0.1559,138.2284,3.0000,0.1414,1.0000
9,0.3694,31,CC(CNCCO)(Cc1ccccc1)Cc1cccc(N(c2cnccn2)c2cc(-c3ccon3)c3ccccc3n2)c1,0.1604,85.7868,3.0000,0.1932,1.0000
9,0.3694,31,c1ccc(N(c2cnccn2)c2cc(-c3cc(Nc4ccc5ccccc5n4)on3)c3ccccc3n2)cc1,0.2482,108.1219,3.0000,0.1294,1.0000
9,0.3694,31,c1ccc(N(c2cnccn2)c2cc(-c3cc(Nc4ccc5ccccc5n4)on3)c3ccccc3n2)cc1,0.2482,108.1219,3.0000,0.1294,1.0000
9,0.3694,31,c1ccc(N(c2cnccn2)c2cc(-c3cc(Nc4ccc5ccccc5n4)on3)c3ccccc3n2)cc1,0.2482,108.1219,3.0000,0.1294,1.0000
9,0.3694,31,CON(Cc1ccc(-c2ccccc2)s1)NNc1ccc2ccccc2n1,0.4513,107.4120,3.0000,0.1449,1.0000
