seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
10,0.6351,15,CC(C)(CNC1CC1)Cc1ccccc1,0.7754,56.9729,3.0000,0.1961,1.0000
10,0.6351,15,CC(Cc1cccnc1)(c1ccccc1)C(c1ccccc1)c1cncnc1,0.4710,70.9989,3.0000,0.1803,1.0000
10,0.6351,15,CCC(C)N1CCOC(C(C(N)=O)c2ccccc2)C1,0.8912,52.4241,3.0000,0.0121,1.0000
10,0.6351,15,CC1(Nc2ccc3ccccc3n2)CCCN(C(C(=O)Nc2ccsn2)c2ccccc2)C1,0.4091,86.5113,3.0000,0.1625,1.0000
10,0.6351,15,COCCNC(=O)C(c1ccccc1)(c1ccsc1)C1CN(c2ccco2)CCO1,0.5602,67.1723,3.0000,0.1368,1.0000
10,0.6351,15,CCN(C(=O)C(c1ccccc1)C1CN(OCN2CCCC(Nc3ccc4ccccc4n3)C2)CCO1)c1ccccc1,0.2647,119.8376,3.0000,0.1569,1.0000
10,0.6351,15,CCN(C(=O)C(CN)(c1ccccc1)C1CN(OC(CCCC(C)Nc2ccc3ccccc3n2)CC(=O)O)CC(CC(=O)O)O1)c1ccccc1,0.1033,75.1083,3.0000,0.1635,1.0000
10,0.6351,15,CCN(C(=O)C(c1ccccc1)(C1CN(OC(CCCC(C)Nc2ccc3ccccc3n2)CC(=O)O)CC(CC(=O)O)O1)C(N)c1ccoc1)c1ccccc1,0.0689,97.5281,3.0000,0.1636,1.0000
10,0.6351,15,CCN(C(=O)C(CN)(c1ccccc1)C1CN(OC(CCCC(C)Nc2ccc3ccccc3n2)CC(=O)O)CC(CC(=O)O)O1)c1ccccc1,0.1033,75.1083,3.0000,0.1635,1.0000
10,0.6351,15,CCN(C(=O)C(CN)(c1ccccc1)C1CN(OC(CCCC(C)Nc2ccc3ccccc3n2)CC(=O)O)CC(CC(=O)O)O1)c1ccccc1,0.1033,75.1083,3.0000,0.1635,1.0000
10,0.6351,15,CCN(C(=O)C(CN)(c1ccccc1)C1OC(CC(=O)O)CN(OC(CCCC(C)Nc2ccc3ccccc3n2)CC(=O)O)C1c1ccco1)c1ccccc1,0.0689,78.8427,3.0000,0.1651,1.0000
10,0.6351,15,CCN(C(=O)C(CN)(c1ccccc1)C1CN(OC(CCCC(C)Nc2ccc3ccccc3n2)CC(=O)O)CC(CC(=O)O)O1)c1ccccc1,0.1033,75.1083,3.0000,0.1635,1.0000
10,0.6351,15,CCN(C(=O)C(CN)(c1ccccc1)C1CN(OC(CCCC(C)Nc2ccc3ccccc3n2)CC(=O)O)CC(CC(=O)O)O1)c1ccccc1,0.1033,75.1083,3.0000,0.1635,1.0000
10,0.6351,15,CCCC(C)N(C(=O)C(CN)(c1ccccc1)C1CN(OC(CC(=O)O)c2ccccc2)CC(C(CC)C(C)(C)CC(C)Nc2ccc3ccccc3n2)O1)c1ccccc1,0.0702,89.4906,3.0000,0.1624,0.0000
10,0.6351,15,CCC(C(=O)NC(NC(C)=O)OC)c1ccccc1,0.7624,61.4726,3.0000,0.0455,1.0000
