seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
4,0.8048,42,CC(C)Cc1cc(-c2ccccc2)on1,0.7587,71.6836,3.0000,0.0250,1.0000
4,0.8048,42,COCC(N)Cc1ccccc1,0.7273,33.4518,3.0000,0.1875,1.0000
4,0.8048,42,CC(C)CC1CNCC1(OCC(O)c1ccncc1)c1ccccc1,0.8120,14.7762,3.0000,0.0112,1.0000
4,0.8048,42,COC(C)C(CN)c1ccccc1,0.7641,22.3378,3.0000,0.0761,1.0000
4,0.8048,42,NC(Cc1ccccc1)C1(c2ccsc2)CN(c2ccsn2)CCO1,0.7457,26.3268,3.0000,0.1395,0.2000
4,0.8048,42,COCC(N)C(CCC(C)c1ccccn1)(COC)c1ccccc1,0.7176,56.1099,3.0000,0.1549,1.0000
4,0.8048,42,c1ccc(CCCCC(CNc2cncnc2)c2ccccc2)cc1,0.4160,96.8410,3.0000,0.0079,1.0000
4,0.8048,42,c1ccc(CCC(CC(CNc2cncnc2)c2ccccc2)Nc2ccc3ccccc3n2)cc1,0.2228,141.3313,3.0000,0.1831,1.0000
4,0.8048,42,OCN1CCN(C(CCCCc2ccccc2)(CNc2cncnc2)c2ccccc2)CC1,0.4383,77.7183,3.0000,0.1486,1.0000
4,0.8048,42,CC(C)(C)CC(CCc1ccccc1)(CC(CNc1cncnc1)c1ccccc1)c1cccs1,0.2339,109.7033,3.0000,0.1972,1.0000
4,0.8048,42,c1ccc(CCCCC(CNc2cncnc2)(c2ccccc2)c2ncccn2)cc1,0.3702,88.3822,3.0000,0.1343,1.0000
4,0.8048,42,c1ccc(CCCC(c2ccsn2)C(CNc2cncnc2)c2ccccc2)cc1,0.3491,78.1915,3.0000,0.1940,1.0000
4,0.8048,42,CC(C)(C)CN(C(N)=O)C(CCC(Nc1ccc2ccccc2n1)c1ccccc1)(c1ccsc1)C(CNc1cncnc1)c1ccccc1,0.1056,151.5402,3.0000,0.1386,0.0000
4,0.8048,42,c1ccc(CCC(CC(CNc2cncnc2)c2ccccc2)c2cccs2)cc1,0.3206,107.9443,3.0000,0.1970,1.0000
4,0.8048,42,OCC(CCCC(CNc1cncnc1)(c1ccccc1)c1ncccn1)c1ccccc1,0.3550,81.4924,3.0000,0.1739,1.0000
4,0.8048,42,CC(CCc1cnccn1)NC(=O)NC(C(c1ccccc1)C(CCCc1ccccc1)c1ccsc1)N(c1cncnc1)c1cncnc1,0.1007,125.4178,3.0000,0.1915,1.0000
4,0.8048,42,CC(CCCO)NC(=O)NC(Nc1cncnc1)C(c1ccccc1)C(CCCc1ccccc1)c1ccsc1,0.1281,122.8351,3.0000,0.1839,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CN)(CO)c1ccccc1,0.7046,57.3730,3.0000,0.1884,1.0000
4,0.8048,42,CC(CCc1ccccc1)NC(=O)NC(Nc1cncnc1)C(c1ccccc1)C(CCCc1ccccc1)c1ccsc1,0.1055,138.2315,3.0000,0.1899,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CNc1cnccn1)c1ccccc1,0.5146,95.5150,3.0000,0.0112,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)(NC(N)=O)C(CN)c1ccccc1,0.5817,60.4599,3.0000,0.1867,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)C(CN)c1ccccc1,0.5337,63.2855,3.0000,0.1692,1.0000
4,0.8048,42,COC(c1ccccn1)C(CCCc1ccccc1)C(CN)c1ccccc1,0.5337,63.2855,3.0000,0.1692,1.0000
4,0.8048,42,NCCCOCC(CCCc1ccccc1)(NC(N)=O)C(CN)c1ccccc1,0.3879,52.0236,3.0000,0.1912,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)(NC(=O)NC1CCSC1)C(CN)c1ccccc1,0.4936,70.8728,3.0000,0.1882,1.0000
4,0.8048,42,COCC(C(CCc1ccccc1)Nc1ccc2ccccc2n1)C(CNCCNC(C)C)c1ccccc1,0.1506,94.6650,3.0000,0.1974,1.0000
4,0.8048,42,CNC(Cc1ccccc1)CC(COC)(NC(N)=O)C(CN)c1ccccc1,0.4758,51.9233,3.0000,0.1912,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)(NC(=O)NC1CCSC1)C(CN)c1ccccc1,0.4936,70.8728,3.0000,0.1882,1.0000
4,0.8048,42,COCC(CCCc1ccccc1)(NC(=O)NC1CCSC1)C(CN)c1ccccc1,0.4936,70.8728,3.0000,0.1882,1.0000
