seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
1,0.4255,49,CNC(c1cnccn1)C(O)C(CON(c1ccccc1)c1ccc2ccccc2n1)(CC(C)(C)C)c1ccco1,0.1825,100.4282,3.0000,0.1628,1.0000
1,0.4255,49,CCN1CCOCC1C(C)ON(c1ccccc1)c1ccc2ccccc2n1,0.5949,50.3507,3.0000,0.1667,1.0000
1,0.4255,49,OCN(CC1CCOC1)NCCON(c1ccccc1)c1ccc2ccccc2n1,0.3035,58.3574,3.0000,0.1688,1.0000
1,0.4255,49,COCC1CNC(C(CNc2ccc3ccccc3n2)ON(c2ccccc2)c2ccc3ccccc3n2)CO1,0.2322,66.9420,3.0000,0.1461,1.0000
1,0.4255,49,CCC(ON(c1ccccc1)c1ccc2ccccc2n1)C(CC(C)(CNc1ccc2ccccc2n1)CC1CCN(c2cncnc2)C1)c1cnccn1,0.1027,122.2235,3.0000,0.1207,0.0000
1,0.4255,49,CCCCCCC(=O)OC1CC(C(C)(C(CC)c2ccncc2)C(OCC)c2ccccc2)N2C1CCCC2N(c1ccccc1)c1ccc2ccccc2n1,0.0692,106.5977,3.0000,0.1391,0.0000
1,0.4255,49,CC(=O)OC1CC(C(C)(COC(C)Nc2ccc3ccccc3n2)C(CCc2ccccc2)c2ccncc2)N2C1CCCC2N(c1ccccc1)c1ccc2ccccc2n1,0.0801,100.8316,3.0000,0.1441,1.0000
1,0.4255,49,COCC(OC(C)Nc1ccc2ccccc2n1)C(C)(C(CCc1ccccc1)c1ccncc1)C1CC(OC(C)=O)C2CCCC(N(c3ccccc3)c3ccc4ccccc4n3)N21,0.0703,102.4466,3.0000,0.1466,0.0000
1,0.4255,49,COC(C)(c1ccco1)C1CCC(N(c2ccccc2)c2ccc3ccccc3n2)N2C1C(OC(C)=O)CC2C(C)(COC(C)Nc1ccc2ccccc2n1)C(CCc1ccccc1)c1ccncc1,0.0655,107.5040,3.0000,0.1349,0.0000
1,0.4255,49,COC(C)(c1ccco1)C1CCC(N(c2ccccc2)c2ccc3ccccc3n2)N2C1C(OC(=O)Cc1cccnc1)CC2C(C)(COC(C)Nc1ccc2ccccc2n1)C(CCc1ccccc1)c1ccncc1,0.0576,134.9709,3.0000,0.1278,0.0000
1,0.4255,49,CCCCCCC(=O)OC1CC(C(COCC)(Cc2ccccn2)C(CC)c2ccncc2)N2C1C(Nc1ccc3ccccc3n1)CC(c1ncccn1)C2N(c1ccccc1)c1ccc2ccccc2n1,0.0543,131.4090,3.0000,0.1374,0.0000
