smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
Cc1cc(Nc2cccc(COC(C)C)c2)n2nc(C(F)(F)F)nc2n1,239,3.7277915,43.0,2.1162226,1.6381192,0.0,0.0,1.6381192,0.41621333,1.1601646,1.8942564,2.0031562,1.6988872,5.0,1.3726966,0.6323133,2.277602,0.25049174,2.9099152,0.30373812,0.58636975,0.97321844,1.3058951,0.59081143,0.0,0.44720912,0.3095925,3.4636059,0.12844121,3.7731981,0.00917542,0.0,0.0,0.0,0.0033459468,0.0,0.15340939,0.0,0.0,0.36112723,0.03617334,0.038639188,0.0,0.0,0.0,0.0,0.06413082,0.002624074,0.047140867,0.0,0.086052746,0.09045467,0.0,0.0,0.0,0.0,0.0043837624,0.036242675,0.07627529,1.0,1.0,1.0,1.0,1.0,0.5813953,0.5813953,0.55813956,0.6465117,0.8,1.0,0.8,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
FC(F)(F)c1cc(Nc2ccccc2)n2ncnc2n1,240,3.269708,27.0,2.0980096,1.7149593,0.0,0.0,1.7149593,0.3782004,1.1524053,1.893202,1.9880147,1.1028708,3.0,1.3815646,0.9108116,2.2339435,0.41877493,3.1447551,0.17379922,1.1256132,1.2995574,1.340561,0.5482522,0.0,0.45725608,0.29986405,3.468771,0.14842176,3.768635,0.008970261,0.0,0.0,0.0,0.00095659826,0.118780516,0.0,0.0,0.0,0.38121948,0.0,0.0,0.0,0.0,0.0,0.087071516,0.0,0.0039524636,0.029239915,0.0,0.118901044,0.12640417,0.0,0.0,0.0,0.0,0.0066483957,0.054806028,0.07201986,1.0,1.0,1.0,1.0,1.0,0.7037037,0.7037037,0.6666667,1.0,1.0,1.0,1.0,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1cc(C)c([C@H](C)NC(=O)c2cccc(C(N)=O)c2)cc1OC,241,3.7935953,46.0,2.1017563,1.574221,0.0,0.0,1.574221,0.41364485,1.1602452,1.8109847,1.9349868,2.0404038,5.0,1.4077687,0.6038094,2.3209224,0.2733122,2.9247317,0.19828565,0.52284026,0.64637446,1.3915242,0.6912144,1.0,0.5011656,0.47183895,3.3190422,0.018333554,3.7908812,0.010993123,0.5011656,0.5011656,0.5011656,0.007950899,0.0,0.0,0.0,0.0,0.2586144,0.37654978,0.0,0.035683136,0.0,0.0,0.0,0.0,0.0075283367,0.051057607,0.0,0.0,0.15453513,0.0,0.0,0.0,0.0,0.008404735,0.044226833,0.055449143,1.0,1.0,1.0,1.0,1.0,0.5217391,0.5217391,0.47826087,0.25,0.875,1.0,0.25,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
CC(NCc1ccccc1)c1cc(O)ccc1F,242,3.4610476,33.0,2.0865548,1.5682482,0.0,0.0,1.5682482,0.41482255,1.1528083,1.8919656,1.9050978,1.3674787,2.0,1.3874794,0.6271987,2.3830726,0.45820314,3.0102713,0.43258482,1.3803288,1.3827124,1.3850958,0.692179,0.0,0.48362398,0.4632429,3.3124003,0.00527215,3.7756433,0.015108943,0.0,0.0,0.0,0.0005414354,0.0,0.015923833,0.0,0.028707096,0.23900086,0.3042063,0.0,0.0,0.0,0.0,0.0,0.0,0.0069521493,0.05259269,0.0,0.0,0.24495381,0.0,0.0,0.0,0.0,0.0,0.061643407,0.045478422,0.8,0.8,0.8,0.8,0.7757576,0.4121212,0.4121212,0.4121212,0.4,0.4,0.8,0.6,0.4,1.0,0.8,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1ccc(CO)cc1)c1cc(Cl)ccc1F,243,3.5376048,36.0,3.314735,1.6215452,0.0,0.0,1.6215452,0.50248605,1.1589981,1.8951976,1.9404553,1.4766372,2.0,1.3969568,0.5409275,2.5356119,0.5134711,3.0765395,0.31930038,1.387178,1.3904376,1.3936973,0.69262815,0.0,0.48314667,0.46806753,3.3122978,0.0055549145,3.7803655,0.009524226,0.0,0.0,0.0,0.0,0.033583514,0.017120458,0.0,0.0,0.27976885,0.25805396,0.0,0.0,0.0,0.0,0.0,0.0,0.0063074315,0.051215455,0.0,0.0,0.2448066,0.0,0.0,0.0,0.0,0.0,0.05605283,0.053090967,0.8,0.8,0.8,0.8,0.7777778,0.42222223,0.42222223,0.42222223,0.42222223,0.42222223,0.82222223,0.42222223,0.42222223,1.0,0.8,0.0,0.0,0.0,0.0,0.0,True
CC(NCc1ccccc1)c1cccc(O)c1F,244,3.461095,33.0,2.089884,1.5686127,0.0,0.0,1.5686127,0.41466835,1.1533724,1.8872113,1.9030983,1.1644857,2.0,1.381755,0.646166,2.3153882,0.35028383,2.9615543,0.29985815,1.3805562,1.3809558,1.3813554,0.69272417,0.0,0.48616982,0.47242904,3.3118954,0.0066970587,3.7843242,0.0070437193,0.0,0.0,0.0,0.0,0.01272592,0.035653654,0.0,0.0,0.24272867,0.25727138,0.0,0.0,0.0,0.0,0.0,0.0,0.0069631976,0.05259782,0.0,0.0,0.28495377,0.0,0.0,0.0,0.0,0.0,0.06163675,0.04546891,1.0,1.0,1.0,1.0,1.0,0.5151515,0.5151515,0.5151515,0.6666667,0.6666667,1.0,1.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
C[C@H](NCc1ccccc1)c1cc(F)ccc1F,245,3.4312062,32.0,2.0949004,1.5865922,0.0,0.0,1.5865922,0.41328013,1.1532471,1.8924589,1.9059702,1.0660766,2.0,1.3842232,0.78781664,2.2801647,0.37501183,3.0679812,0.23450029,1.3801516,1.3815088,1.382866,0.9614097,0.0,0.48121548,0.3460749,3.3550978,0.05916675,3.7011728,0.10620376,0.0,0.0,0.0,0.0,0.054545164,0.04106803,0.0,0.0,0.21370564,0.23174919,0.0,0.0,0.0,0.0,0.0,0.0,0.0036198294,0.053685308,0.0,0.0,0.2922653,0.0,0.0,0.0,0.0,0.0,0.062933795,0.046427738,1.0,1.0,1.0,1.0,1.0,0.53125,0.53125,0.53125,0.6666667,0.6666667,1.0,1.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1ccccc1)c1cc(F)ccc1F,246,3.4312394,32.0,2.0871923,1.5861497,0.0,0.0,1.5861497,0.41294476,1.1530683,1.8915601,1.9069626,1.3684822,4.0,1.3812068,0.81579566,2.244401,0.29109216,3.0601966,0.2538615,0.6370518,1.0096989,1.3789803,0.6919325,0.0,0.4870882,0.4642123,3.3133001,0.007986903,3.7775123,0.014889002,0.0,0.0,0.0,0.0043839286,0.0,0.0,0.0,0.0,0.23768026,0.26231974,0.05105265,0.05239545,0.0,0.0,0.0,0.0,0.003614331,0.053684548,0.0,0.0,0.2255013,0.0,0.0,0.0,0.0,0.0,0.06293773,0.046430066,1.0,1.0,1.0,1.0,1.0,0.53125,0.53125,0.53125,0.4,0.6,1.0,0.8,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
CC(NCc1ccccc1)c1cc(F)ccc1F,247,3.4312062,32.0,2.0949008,1.5865918,0.0,0.0,1.5865918,0.41328007,1.1532472,1.8924584,1.9059696,1.066066,2.0,1.3842233,0.7878115,2.2801702,0.37501836,3.0679817,0.23449984,1.3801512,1.3815086,1.3828659,0.96138805,0.0,0.48121524,0.34606814,3.3551042,0.059176523,3.7011724,0.10620208,0.0,0.0,0.0,0.0,0.0545375,0.04106618,0.0,0.0,0.21370889,0.2317536,0.0,0.0,0.0,0.0,0.0,0.0,0.0036198308,0.053685308,0.0,0.0,0.29226717,0.0,0.0,0.0,0.0,0.0,0.06293379,0.046427745,1.0,1.0,1.0,1.0,1.0,0.53125,0.53125,0.53125,0.6666667,0.6666667,1.0,1.0,0.6666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1ccc(O)cc1)c1ccccc1Cl,248,3.4521177,33.0,3.1021874,1.6009966,0.0,0.0,1.6009966,0.48578453,1.1536074,1.8897935,1.9074519,1.3080281,3.0,1.3795145,0.5331512,2.4772005,0.47861272,3.0103517,0.36868522,1.0289799,1.3784571,1.3789858,0.8443902,0.0,0.48246932,0.32578978,3.2025864,0.16534789,3.528376,0.36462817,0.0,0.0,0.0,0.02893406,0.0,0.01976105,0.0,0.0,0.23079568,0.24682039,0.0,0.060690615,0.0,0.0,0.0,0.0,0.0069539663,0.05257598,0.0,0.0,0.24633162,0.0,0.0,0.0,0.0,0.0,0.06167115,0.04546558,0.8,0.8,0.8,0.8,0.7757576,0.4121212,0.4121212,0.4121212,0.4242424,0.6242424,0.6242424,0.8242424,0.4,1.0,0.8,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1ccc(Cl)cc1)c1ccccc1F,249,3.41955,32.0,3.3389819,1.626523,0.0,0.0,1.626523,0.5079953,1.1535289,1.8939829,1.905097,1.5055218,2.0,1.3801963,0.5413434,2.523855,0.49862543,3.0651984,0.31340954,1.379093,1.3794608,1.3798286,0.69269806,0.0,0.48780823,0.47361445,3.31186,0.0040801764,3.7854748,0.010113597,0.0,0.0,0.0,0.0,0.02495805,0.032404654,0.0,0.03328323,0.24250774,0.25749227,0.0,0.0,0.0,0.0,0.0,0.0,0.0036072584,0.053689048,0.0,0.0,0.2426874,0.0,0.0,0.0,0.0,0.0,0.06294976,0.0464206,0.8,0.8,0.8,0.8,0.8,0.425,0.425,0.425,0.425,0.425,0.825,0.425,0.625,1.0,0.8,0.0,0.0,0.0,0.0,0.0,True
