Smiles,standard_smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,npl_score,sa_score,rotatable_bonds,pfizer_rule,gsk_rule,golden_rule,lipinski_rule,qed,syba_score
O=Cc1c(O)c(C=O)c(O)c(C(=O)C=Cc2ccccc2)c1O,O=Cc1c(O)c(C=O)c(O)c(C(=O)C=Cc2ccccc2)c1O,312.277,2.3245,6.0,3.0,4.0,0.4435942946142128,0.0,111.9,0.3603890955448151,0.0839949173852801,0.4979513823986053,0.7465971350669861,0.4702492445707321,0.1566078171133995,0.6540296196937561,0.0230063492432236,0.0771980460733175,0.3033227890729904,0.2530883014202117,0.1727250590920448,0.0276283716782927,0.9128528952598572,0.9921976804733276,0.0142693538218736,0.0375439412891864,0.333233568072319,0.1146856486797332,0.2803859114646911,0.5451955139636994,0.0698235772550106,0.5881495118141175,0.1897934183478355,0.6502741932868957,0.1356555052101612,0.2245039850473404,0.908192765712738,0.2182115197181701,0.8405023097991944,0.1875097379088401,-4.911606197860456,45.12306509206668,15.066092709472292,26.604638675640626,-9.772435247117253,2.0787522375789043,1.916278773547988,96.82925170272748,-4.668908910756796,4.041366432747376,44.39705312136487,50.019387359441644,69.50368359829392,77.25862737495153,63.803799922450565,39.55021326095386,22.48933695230709,73.90461419154711,72.78014734393176,5.157037611477317,19.271035284994184,90.77161690577744,82.78402481582009,52.26832105467236,93.87359441644048,16.86700271423032,57.580457541682826,32.41566498642885,69.48429623885227,53.470337340054286,24.311748739821635,83.13299728576968,43.81543233811555,57.54168282279954,65.56804963164016,88.36758433501358,75.30050407134549,95.1143854207057,95.424583171772,87.82473827064754,38.89104303993796,60.72120977122916,90.65529274912755,91.08181465684372,92.78790228770842,97.94493989918573,86.89414501744862,88.21248545948042,40.98487785963552,54.12950756107018,58.278402481582006,46.68476153547887,73.63319115936409,48.89492051182629,23.65257851880574,58.43350135711516,86.11865063978286,19.03838697169445,68.32105467235363,0.8255112502939173,2.757825487259547,8,0.0,2.0,2.0,4.0,0.44359429461421285,51.942244086794574
Cc1c(O)c(C)c(O)c(C(=O)C=Cc2ccccc2)c1O,Cc1c(O)c(C)c(O)c(C(=O)C=Cc2ccccc2)c1O,284.31100000000004,3.3163400000000016,4.0,3.0,4.0,0.5965781995451054,0.0,77.76,0.1866485863924026,0.1486532136797905,0.6153874218463897,0.931740927696228,0.6346176624298095,0.2491099745035171,0.7647860050201416,0.1015649773180484,0.1538855403661728,0.5429041504859924,0.6038170456886292,0.2024019487202167,0.0106612267903983,0.7657260298728943,0.999739921092987,0.0125674618408083,0.0427363835275173,0.6520547688007354,0.2449232280254364,0.4456665933132172,0.6342429101467133,0.0989241026341915,0.8255541443824768,0.1488546326756477,0.7788636803627014,0.1067973062396049,0.3332234650850296,0.948378086090088,0.1712028384208679,0.9000018119812012,0.3234642565250397,-4.762572734777389,76.7441234555888,36.06368113892584,-11.067363120152647,-8.860124380298634,2.4075607602332374,2.979405147792694,98.9844982368554,-4.332282186737653,5.084139778721111,35.63396665374176,66.61496704148895,46.47150058162078,77.25862737495153,63.803799922450565,59.86816595579682,22.48933695230709,51.93873594416441,49.78673904614192,9.616130283055448,27.219852656068245,96.35517642497092,88.9104303993796,71.19038386971694,95.92865451725476,49.12756882512602,69.63939511438542,55.3702985653354,83.86971694455215,59.01512214036448,12.136487010469176,68.94145017448623,78.13105854982551,54.59480418766964,69.32919736331911,95.73478092283833,88.25126017836371,97.01434664598682,96.4715005816208,91.08181465684372,57.23148507173323,56.80496316401706,95.34703373400542,88.98797983714618,95.23070957735555,98.83675843350136,83.24932144241954,93.29197363319116,52.7723924001551,63.86196200077549,81.00038774718884,67.31291198138814,17.991469561845676,57.9682047305157,42.264443582784025,80.37999224505623,89.41450174486235,25.203567274137264,75.10663047692904,0.7569649319255856,2.3842371426993765,8,1.0,2.0,2.0,4.0,0.5965781995451054,61.3428270773598
CN1CC[C@]23C(=O)C[C@@]4(O)C(=CCOC5=CC(=O)N(c6c(O)cccc62)[C@H]3[C@H]54)C1,CN1CC[C@]23C(=O)C[C@@]4(O)C(=CCOC5=CC(=O)N(c6c(O)cccc62)[C@H]3[C@H]54)C1,394.4270000000001,0.8549000000000001,6.0,2.0,4.0,0.634549675436207,4.0,90.31,0.586678147315979,0.8901309132575989,0.8159374952316284,0.0052360486151883,0.0353817258030176,0.3129082590341568,0.0101061405846849,0.1277885228395462,0.0147951500490307,0.7905323386192322,0.0246187658980488,0.0583635330200195,0.5669720053672791,0.4350463956594467,0.9957013487815856,0.0610603369772434,0.2133024662733078,0.0295439679175615,0.033288449794054,0.0109842262696474,0.0847598910331726,0.0048651231918483,0.6665024042129517,0.0888622991740703,0.0702829651534557,0.0291863666847348,0.0060689908219501,0.0552723307162523,0.0844918640330433,0.142808461934328,0.263337554037571,-5.039786713305986,57.7029771260997,20.36820731943758,12.30999558895908,-12.02376758868131,3.876291479515888,0.1766182711415915,62.195861133505694,-3.3332861274518324,0.8170882297127042,64.24970918960838,31.21364870104692,69.50368359829392,60.85692128732067,63.803799922450565,64.75378053509112,80.1085692128732,60.83753392787902,87.2818922062815,66.03334625823963,53.58666149670415,26.172935246219463,32.53198914307871,79.60449786739046,30.08918185343156,55.292749127568825,30.43815432338116,86.50639782861575,40.09305932531989,23.109732454439705,92.40015509887552,49.94183792167507,49.94183792167507,86.62272198526561,92.5164792555254,53.16013958898798,54.866227219852654,38.1155486622722,48.158200853043816,50.09693679720822,43.73788290034897,49.98061264055836,36.37068631252424,73.32299340829779,34.35440093059325,55.17642497091896,73.47809228383095,12.252811167119038,48.00310197751066,46.490887941062425,68.94145017448623,53.27646374563784,58.00697944939899,27.87902287708414,96.82047305157036,29.662659945715397,33.57890655292749,44.04808065141528,43.38891043039938,2.4132119792520763,6.817564733903965,3,0.0,2.0,2.0,4.0,0.634549675436207,-90.55535229062055
COc1cccc2c1N1C(=O)C=C3OCC=C4CN(C)CC[C@]25C(=O)C[C@@H]4[C@@H]3[C@H]15,COc1cccc2c1N1C(=O)C=C3OCC=C4CN(C)CC[C@]25C(=O)C[C@@H]4[C@@H]3[C@H]15,392.4550000000002,2.043,5.0,0.0,4.0,0.6849120371863593,4.0,59.08,0.6293075740337372,0.9784485220909118,0.9053746581077576,0.0134007533080875,0.0547001957893371,0.3842500925064087,0.0140678804833441,0.320518159866333,0.0225343280471861,0.9082802534103394,0.2588093966245651,0.0279707815498113,0.5927192568778992,0.6324858427047729,0.9995195627212524,0.042966188956052,0.1870922371745109,0.038464619172737,0.0399705067276954,0.0068407665006816,0.0480684723705053,0.0165231284685432,0.976093304157257,0.4443260610103607,0.253963440656662,0.0367482386529445,0.0055256242631003,0.0346937343478202,0.0836175791919231,0.1261546865105628,0.5731050074100494,-4.415264520609108,66.06276772360584,41.6714054213212,33.99957634379788,-9.251514477821496,3.9720053756387608,1.5938966089536204,71.76268606766489,-2.9995465520614677,4.4622206428041045,63.629313687475765,46.29701434664599,59.11205893757271,11.768127181077936,63.803799922450565,72.3536254362156,80.1085692128732,37.66963939511439,89.2206281504459,85.11050794881737,74.95153160139589,36.64210934470725,39.58898797983715,86.3125242341993,35.284994183792165,75.99844901124467,37.53392787902288,98.72043427685148,69.98836758433501,12.058937572702598,93.56339666537416,61.07018224117875,73.32299340829779,82.66770065917022,91.62466072120976,56.80496316401706,57.03761147731679,27.336176812718108,25.203567274137264,68.7088018611865,90.42264443582783,72.9740209383482,66.88639007367196,76.61884451337728,32.37689026754556,49.28266770065917,73.36176812718108,9.38348196975572,67.50678557580457,85.57580457541683,74.44746025591314,72.27607599844902,78.86777820860799,54.32338115548662,97.3633191159364,52.34587049243893,45.71539356339667,50.75610701822412,71.38425746413338,2.3565691240858797,6.609324235701021,3,1.0,2.0,2.0,4.0,0.6849120371863593,-88.39882891355528
CN1CC[C@]23C(=O)C[C@H]4C(=CCOC5=CC(=O)N(c6ccccc62)[C@H]3[C@H]54)C1,CN1CC[C@]23C(=O)C[C@H]4C(=CCOC5=CC(=O)N(c6ccccc62)[C@H]3[C@H]54)C1,362.4290000000001,2.0344,4.0,0.0,4.0,0.6629647077407184,4.0,49.85,0.4390176177024841,0.9918444395065308,0.8796588897705078,0.0192281643860042,0.1195554107427597,0.4446557402610779,0.0172247218899428,0.4971648633480072,0.0779170680791139,0.8602640867233277,0.1440113291144371,0.0393088523298501,0.5789291799068451,0.5723318159580231,0.9995203256607056,0.0271792280487716,0.1826247826218605,0.0285688488744199,0.0177111607044935,0.0054864501813426,0.0671496644616127,0.0080263295676559,0.9691721439361572,0.5561753690242768,0.2213823065161705,0.0130473973229527,0.0060061100404709,0.0198180844075977,0.0286844560876488,0.1729425281286239,0.4765879809856415,-4.601730434347751,84.68521989822693,31.41420459437708,22.630406339541672,-9.826943132971753,4.1070185660969525,1.5582765387554809,67.79929079225886,-2.6245100769342438,1.6129873535425816,56.72741372625048,46.29701434664599,46.47150058162078,11.768127181077936,63.803799922450565,69.13532376890268,80.1085692128732,30.78712679333075,78.67390461419154,92.82667700659172,67.7394338891043,40.67468010856921,52.966265994571536,90.577743311361,38.50329585110508,85.73090345094998,57.77433113609926,95.96742923613805,60.64366033346258,16.362931368747578,92.78790228770842,57.77433113609926,73.32299340829779,74.40868553702985,91.50833656455993,52.65606824350523,45.32764637456378,23.536254362155876,37.611477316789454,57.54168282279954,87.16556804963164,77.97595967429235,63.74563784412563,60.68243505234587,34.044203179526946,41.644048080651416,55.09887553315239,16.828227995347035,62.31097324544397,73.9433889104304,84.83908491663435,62.85381930981001,69.29042264443582,48.27452500969368,98.17758821248546,51.60915083365646,40.59713067080264,58.317177200465295,51.066304769290426,2.4778985250511187,6.509692234027371,1,1.0,2.0,2.0,4.0,0.6629647077407184,-87.20846071958752
CN1CC[C@]23C(=O)C[C@](O)(C4=CCC(=O)N(c5ccccc52)[C@@H]43)/C(=C\CO)C1,CN1CC[C@]23C(=O)C[C@](O)(C4=CCC(=O)N(c5ccccc52)[C@@H]43)/C(=C\CO)C1,380.4440000000001,0.9278,5.0,2.0,4.0,0.7087079280838345,3.0,81.08000000000001,0.4059286326169967,0.9328951597213744,0.6791449010372161,0.0002245185680294,0.0066104698693379,0.0814685756340622,0.0010248025115288,0.041548547334969,0.0029711119190324,0.7296005368232727,0.007880807982292,0.0321363888680934,0.286211621761322,0.2610462784767151,0.9940241575241088,0.0646856673061847,0.2574698001146316,0.0059231527731753,0.013288175035268,0.0014435140939895,0.0424521527253091,0.0014820466807577,0.7280381202697754,0.0386144299060106,0.0539550699293613,0.0027563260868191,0.0012020898400805,0.0095133557682856,0.0307953569106757,0.1584351792931556,0.1250497389584779,-4.934009924041557,59.18670084960063,20.31039751096953,48.37409950698098,-14.170130248874472,4.486564222776551,0.5785930394084277,49.58613975963157,-2.2010502020231453,7.783911387930519,60.68243505234587,32.221791392012406,59.11205893757271,60.85692128732067,63.803799922450565,76.34742148119426,75.43621558743699,54.71112834431951,76.65761923226057,72.46994959286545,33.2299340829779,4.420317952694843,12.21403644823575,29.585110507948816,8.95696006203955,29.662659945715397,13.067080263668087,77.5106630476929,30.70957735556417,13.64870104691741,75.33927879022878,37.4563784412563,46.87863512989531,87.2818922062815,93.36952307095774,27.6851492826677,41.33385032958511,7.832493214424195,20.860798759209,30.43815432338116,48.08065141527724,39.20124079100427,31.95036835982939,36.4870104691741,12.058937572702598,32.95851105079488,56.41721597518418,14.6568437378829,33.385032958511054,52.81116711903839,69.83326870880187,53.27646374563784,86.77782086079876,13.105854982551376,99.49592865451726,35.63396665374176,21.752617293524622,66.11089569600621,86.27374951531601,2.2330383320539364,6.051636404982122,4,0.0,2.0,2.0,4.0,0.7087079280838345,-72.69286688426193
COc1cccc2c1N1C(=O)C=C3OC[C@H]4O[C@]45CN(C)CC[C@@]24C(=O)C[C@@H]5[C@@H]3[C@H]14,COc1cccc2c1N1C(=O)C=C3OC[C@H]4O[C@]45CN(C)CC[C@@]24C(=O)C[C@@H]5[C@@H]3[C@H]14,408.4540000000002,1.2541999999999998,6.0,0.0,4.0,0.6517886166497378,6.0,71.61,0.6715455412864685,0.962190055847168,0.9304654836654664,0.0064823273918591,0.0177886926103383,0.2275154873728752,0.0046213585199438,0.1978259891271591,0.0058871476212516,0.8914060235023499,0.1173837997019291,0.0146316121798008,0.5674301564693451,0.6582344174385071,0.999182903766632,0.0510866913944482,0.1941613361239433,0.0229988422128371,0.0378428757190704,0.0061965406639501,0.052746532857418,0.0140581180341541,0.965489149093628,0.19511559009552,0.1801404133439064,0.0370158445090055,0.0030463582486845,0.0210377818904817,0.0992998152971267,0.1220851551741361,0.4919970870018005,-4.441788675927816,65.70254647989107,33.10923518909403,46.53614582468039,-10.01409801298767,4.143246344618914,1.207240119169746,65.80005064798794,-2.365865826272534,4.992525001364672,67.04148894920512,35.5176424970919,69.50368359829392,11.768127181077936,63.803799922450565,67.31291198138814,87.12679333074836,47.07250872431175,91.31446297014348,79.21675067855757,83.36564559906941,28.38309422256689,23.61380379992245,67.19658782473827,21.90771616905777,65.68437378829003,19.115936409461032,98.0224893369523,57.61923226056611,6.203955021326095,92.40015509887552,62.77626987204343,67.70065917022102,84.76153547886778,91.93485847227608,49.39899185730904,56.22334238076774,25.51376502520357,28.30554478480031,66.34354400930593,85.61457929430011,61.07018224117875,58.39472663823187,76.73516867002714,22.17913920124079,42.53586661496704,75.49437766576192,8.840635905389686,63.047692904226444,83.90849166343544,74.05971306708027,64.52113222179139,86.04110120201628,46.06436603334626,98.21636293136876,45.83171772004653,38.231872818922064,62.77626987204343,74.52500969367972,2.349858174788517,7.233157099149736,3,1.0,1.0,2.0,4.0,0.6517886166497378,-88.48728415543019
COc1ccc2c(c1O)N1C(=O)C=C3OC[C@H]4O[C@]45CN(C)CC[C@]24C(=O)C[C@@H]5[C@]3(O)[C@H]14,COc1ccc2c(c1O)N1C(=O)C=C3OC[C@H]4O[C@]45CN(C)CC[C@]24C(=O)C[C@@H]5[C@]3(O)[C@H]14,440.4520000000003,0.0746999999999996,8.0,2.0,4.0,0.5906815978260543,6.0,112.07,0.6523442387580871,0.7046434164047242,0.8225678443908692,0.001930314170022,0.0085253352182917,0.0949781939387321,0.0033303250500466,0.0331584995612502,0.0032901929691433,0.7890135645866394,0.0244651611894369,0.0136786436662077,0.4756797015666961,0.4880761206150055,0.9922321438789368,0.1358972139656543,0.256989848613739,0.0170768588315695,0.1249512527137994,0.0158311148174107,0.1027129113674163,0.0060501107946038,0.5836980462074279,0.0471595279872417,0.0783115394413471,0.0655299387872219,0.004056596616283,0.0633399548009037,0.1590990096330642,0.1425896741449833,0.2784062653779983,-5.294324901379014,46.29724173552796,20.80658216386956,16.67771058405624,-12.558720214742948,3.759310206343837,0.071578225026933,62.3425635162526,-3.133447333858041,6.834342432243011,73.59441644048081,24.23419930205506,82.35750290810391,60.85692128732067,63.803799922450565,59.2865451725475,87.12679333074836,74.05971306708027,90.42264443582783,46.72353625436216,54.47848003101978,16.401706087630863,14.695618456766187,34.082977898410235,18.224117875145406,24.311748739821635,13.958898797983714,86.39007367196588,39.976735168670025,5.932531989143079,87.08801861186507,53.27646374563784,43.89298177588213,92.2062815044591,93.36952307095774,44.16440480806514,77.27801473439318,47.18883288096161,57.115160915083365,53.509112058937575,38.46452113222179,41.76037223730128,38.58084528887166,83.13299728576968,26.793330748352076,56.88251260178364,81.69833268708801,12.252811167119038,49.43776657619232,32.06669251647926,59.13144629701435,53.66421093447072,63.43544009305933,23.92400155098876,96.0837533927879,27.76269872043428,33.61768127181078,48.19697557192711,83.21054672353625,2.606897291525296,7.399309996642902,5,0.0,1.0,2.0,4.0,0.5906815978260543,-83.96865122673005
O=C1CC=C2[C@@H]3N1c1c(O)cccc1[C@@]31CCNC/C(=C/CO)[C@]2(O)CC1=O,O=C1CC=C2[C@@H]3N1c1c(O)cccc1[C@@]31CCNC/C(=C/CO)[C@]2(O)CC1=O,382.41600000000017,0.2912,6.0,4.0,4.0,0.5200068027690382,3.0,110.10000000000002,0.4708009481430054,0.608398026227951,0.6221283197402954,0.0006404386891517,0.0082497377210529,0.0998026419430971,0.0020522944716503,0.026822670456022,0.0023183415003586,0.6831545233726501,0.0087465324671939,0.0362580690532922,0.1278093032538891,0.3130499601364135,0.981779134273529,0.1232931561768055,0.1825151026248931,0.0111637143534608,0.0360520996153354,0.0060765171074308,0.093725711107254,0.0022921841591596,0.3279050320386886,0.0096353385364636,0.0646041452884674,0.0089098596945405,0.0047661667922511,0.0332673915661871,0.1187716580927372,0.2138165667653083,0.0669857949018478,-5.6778331391024,26.75690880869784,10.496476656259569,6.967015521325047,-13.818101333148109,3.9313621454380607,-0.6013178446693181,58.60574547061352,-2.9758248073546167,7.497617352222835,60.95385808452889,26.28925940286933,69.50368359829392,86.02171384257464,63.803799922450565,49.55409073284218,75.43621558743699,73.01279565723148,80.4575416828228,38.58084528887166,27.801473439317565,8.840635905389686,14.385420705699884,35.47886777820861,13.958898797983714,19.73633191159364,11.748739821636294,70.84141139976735,31.523846452113222,15.238464521132222,56.68863900736719,41.023652578518806,37.06863125242342,91.8185343156262,91.50833656455993,37.14618069018999,55.719271035285,25.04846839860411,52.4621946490888,37.14618069018999,26.63823187281892,22.48933695230709,34.97479643272586,53.81930981000388,29.662659945715397,48.856145792943,77.70453664210935,22.644435827840248,24.58317177200465,18.844513377278016,40.24815820085304,41.13997673516867,49.59286545172547,14.967041488949205,97.24699495928654,17.875145405195813,30.399379604497867,51.26017836370686,85.42070569988367,2.529518909018036,6.356993172265472,4,0.0,2.0,2.0,4.0,0.5200068027690382,-97.86025244586499
CN1CC[C@]23C(=O)C[C@H]4C(=CCOC5=CC(=O)N(c6ccccc62)[C@H]3[C@]54O)C1,CN1CC[C@]23C(=O)C[C@H]4C(=CCOC5=CC(=O)N(c6ccccc62)[C@H]3[C@]54O)C1,378.4280000000001,1.1493000000000002,5.0,1.0,4.0,0.6861446012253782,4.0,70.08,0.4226088762283325,0.981042456626892,0.8787125825881958,0.0042927941365633,0.0548381946980953,0.2549926981329918,0.0077839431120082,0.2098191991448402,0.0345472734421491,0.7578516960144043,0.0665495552122592,0.0385423496365547,0.5723934769630432,0.5279926419258117,0.9992454767227172,0.0623312998563051,0.292767658829689,0.0183367563411593,0.0233677297830581,0.003946148965042,0.0634077012538909,0.0060785291483625,0.8853450417518616,0.459113746881485,0.1083773419260978,0.013954251166433,0.0029265180695801,0.0274694151245057,0.0237294932827353,0.1316980697214603,0.3182379841804504,-4.760633455015993,67.92195557705617,17.695649882669375,26.55613143632232,-12.016606626929654,4.301239012939741,0.479790811818005,54.317126477869486,-2.315121908776942,1.310986473728779,60.17836370686312,34.35440093059325,59.11205893757271,36.68088406359054,63.803799922450565,72.54749903063203,80.1085692128732,46.490887941062425,77.70453664210935,86.50639782861575,67.39046141915472,23.80767739433889,39.66653741760372,71.81077937184955,27.29740209383482,67.04148894920512,44.78480031019775,81.96975571927103,50.36835982939124,16.09150833656456,92.55525397440869,55.44784800310197,68.74757658006979,86.81659557968204,93.8348196975572,45.63784412563009,49.05001938735944,18.14656843737883,35.207444746025594,53.509112058937575,64.1721597518418,73.51686700271424,46.83986041101202,61.845676618844514,21.79139201240791,45.83171772004653,51.68670027142304,10.236525785188055,52.19077161690578,63.97828615742536,75.72702597906165,49.98061264055836,73.63319115936409,27.91779759596743,99.0306320279178,34.1993020550601,26.444358278402483,63.97828615742536,47.8867778208608,2.3941944044535792,6.595975044662663,2,1.0,2.0,2.0,4.0,0.6861446012253782,-78.98124833316717
O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,O=C1c2ccccc2-c2c3c(cc4ccnc1c24)OCO3,275.26300000000003,3.174900000000002,4.0,0.0,4.0,0.4943066180352317,0.0,48.42,0.8308591485023499,0.940594756603241,0.8462181210517883,0.9993559002876282,0.7367657065391541,0.1145873375236988,0.535402911901474,0.3546140909194946,0.6248727440834045,0.5649642944335938,0.9079180121421814,0.0134594386443495,0.0386687001213431,0.973772954940796,0.9999974012374878,0.182897412776947,0.0544671908020973,0.9743124604225158,0.3830910205841064,0.1670343443751335,0.3743690222501755,0.0627952549606561,0.9894392848014832,0.8133306264877319,0.8506317496299743,0.4063210278749466,0.1783649325370788,0.8445723176002502,0.6828978657722473,0.7909446239471436,0.6243478775024414,-4.087454814687564,57.5181976138673,28.11535238172992,66.96364529606294,-9.072687777332924,2.9170313471975997,2.733836668166096,82.0924579395851,-5.178794304570674,1.4829106483294223,33.462582396277625,64.4823575029081,46.47150058162078,11.768127181077936,63.803799922450565,46.18069018999612,22.48933695230709,29.662659945715397,95.30825901512216,74.2535866614967,59.86816595579682,100.0,92.47770453664212,40.63590538968592,91.12058937572702,77.8596355176425,88.83288096161303,56.9988367584335,95.23070957735555,5.893757270259791,31.40752229546336,95.61845676618844,99.14695618456766,92.98177588212484,75.2617293524622,99.72857696781698,94.14501744862348,92.43892981775882,91.77975959674292,86.81659557968204,97.13067080263669,88.44513377278015,97.32454439705312,97.98371461806902,91.08181465684372,96.3939511438542,98.56533540131834,83.21054672353625,69.25164792555255,97.44086855370298,68.86390073671966,60.17836370686312,91.43078712679332,56.06824350523458,74.68010856921288,74.75765800697945,59.13144629701435,11.903838697169446,49.70918960837534,1.1059520398201668,2.5272205435090918,0,2.0,2.0,2.0,4.0,0.49430661803523174,0.7202666668657505
O=C1CC=C2[C@@H]3N1c1ccccc1[C@@]31CCNC/C(=C/CO)[C@]2(O)CC1=O,O=C1CC=C2[C@@H]3N1c1ccccc1[C@@]31CCNC/C(=C/CO)[C@]2(O)CC1=O,366.41700000000014,0.5855999999999997,5.0,3.0,4.0,0.6330883116385179,3.0,89.87,0.4059381425380707,0.847666883468628,0.6998331069946289,0.0003612992091802,0.0079569358786102,0.0659355860203504,0.0016238890355452,0.0304018165916204,0.0020911996427457,0.6212455630302429,0.012168699176982,0.0393951170146465,0.1775882720947265,0.3329980880022049,0.9929707050323486,0.1315893620252609,0.2747580647468567,0.0085818475345149,0.0271304722875356,0.0027926808106712,0.0759125549346208,0.0032561603467911,0.5088219761848449,0.0197643235325813,0.1117832370102405,0.0063519666437059,0.0025043947622179,0.0164194005075842,0.0857439775019884,0.1824057072401047,0.0825998187065124,-5.335801173584363,44.29694700197875,5.994235016617357,39.69540929626262,-14.614747073579291,4.436937540121704,-0.0874231978426263,51.18658453757497,-2.4489455116009102,5.7052639598414165,57.34780922838309,28.53819309810004,59.11205893757271,77.25862737495153,63.803799922450565,64.71500581620784,75.43621558743699,60.566110895696006,76.65761923226057,61.22528111671191,36.40946103140752,6.436603334625824,14.07522295463358,23.846452113222178,12.175261729352462,22.721985265606826,10.81814656843738,62.97014346645987,34.121752617293524,16.401706087630863,63.629313687475765,42.57464133385033,44.90112446684761,92.12873206669252,93.60217138425746,33.385032958511054,51.26017836370686,13.920124079100429,43.15626211709965,43.11748739821636,34.62582396277627,31.67894532764637,47.42148119426134,49.08879410624273,19.620007754943774,39.39511438542071,73.67196587824738,18.224117875145406,27.336176812718108,29.93408297789841,57.42535866614967,35.67274137262505,82.3962776269872,11.167119038386971,99.3408297789841,24.81582008530438,23.070957735556416,61.72935246219465,78.79022877084141,2.387327443707,6.133334907894529,3,0.0,2.0,2.0,4.0,0.6330883116385179,-89.35406074705874
