Name,Smiles,standard_smiles,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,npl_score,sa_score,rotatable_bonds
"(3S)-3-(2,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)-2,3-dihydrochromen-4-one",CC(C)=CCc1c(O)cc2c(c1O)C(=O)[C@@H](c1ccc(O)cc1O)CO2,CC(C)=CCc1c(O)cc2c(c1O)C(=O)C(c1ccc(O)cc1O)CO2,356.374,3.3766,6,4,4,0.628227121123474,1,107.22,0.513058978319168,0.283629709482193,0.49886845946312,0.869802832603455,0.822925245761871,0.138229222595692,0.829684209823608,0.147937112301588,0.561853510141373,0.542278462648392,0.783167982101441,0.096090080589056,0.117002731375396,0.638406431674957,0.998781645298004,0.0513586394488811,0.0254872817546129,0.609021055698395,0.414295935630798,0.369308066368103,0.467997282743454,0.14845999032259,0.748261046409607,0.749845933914185,0.528188824653626,0.175750106573105,0.52542787194252,0.880832600593567,0.487263560295105,0.678892982006073,0.435539722442627,-5.13809482559579,82.2061966162766,45.225290112022,6.72558969287727,-8.61124285507437,2.8721148018011,2.65240954957678,96.7971393324714,-4.72584412188985,3.65440225933951,54.9050019387359,67.3516867002714,69.5036835982939,86.0217138425746,63.8037999224506,64.327258627375,54.8080651415277,71.7720046529663,83.6370686312524,17.4486234974796,19.3098100038775,94.0286932919736,94.881737107406,47.7316789453277,97.0143466459868,58.6273749515316,87.3594416440481,55.3315238464521,90.3450949980613,36.1768127181078,54.7886777820861,61.5742535866615,64.0170608763087,84.8778596355176,52.3070957735556,94.9980612640558,95.1143854207057,96.4327258627375,94.1837921675068,93.6021713842575,49.5928654517255,85.9635517642497,85.3043815432338,93.0205506010081,97.3633191159364,97.3633191159364,95.7347809228383,73.7882900348972,60.4885614579294,40.3644823575029,83.6370686312524,74.563784412563,49.0500193873594,60.2559131446297,72.2373012795657,73.0127956572315,85.9635517642497,18.1465684373788,65.8782473827065,2.37716958077285,3.43115487890956,9
DTXSID50904221,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(OC)cc2)cc1,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)C2C2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(OC)cc2)cc1,570.55,5.09160000000001,10,4,2,0.255249662142506,4,151.98,0.17166838273406,0.0652536310255527,0.729378712177277,0.182831358909607,0.617521131038666,0.31259825527668,0.852778196334839,0.0882775977253913,0.0576221238821744,0.681231606006622,0.783953106403351,0.107763501256704,0.0850043479353189,0.947802174091339,0.992493546009064,0.0179240506142377,0.0193464739248156,0.526256358623505,0.123108396679163,0.0424667766317725,0.137493930757046,0.0918072298169136,0.526904067397118,0.952065944671631,0.347181850671768,0.118311677873135,0.233454614877701,0.812599778175354,0.302749916911125,0.124234806001186,0.788441801071167,-5.54105227128537,50.2790300391703,65.060592243407,37.8702746139885,-7.61616173685485,2.57645571587781,2.86983358802031,100.761698360413,-6.28402754407749,5.82658750549855,87.1655680496316,89.2981775882125,88.9104303993796,86.0217138425746,9.84877859635518,16.5955796820473,80.1085692128732,85.1105079488174,47.5378053509112,3.72237301279566,40.5195812330361,68.902675455603,88.4839084916634,79.6044978673905,97.5571927103528,45.6378441256301,52.7723924001551,70.4536642109345,90.3450949980613,40.0930593253199,47.4990306320279,88.6390073671966,44.4358278402482,64.1721597518418,43.6603334625824,93.3695230709577,77.0065917022102,72.7025979061652,67.6231097324544,90.306320279178,35.401318340442,97.2857696781698,74.563784412563,90.1124466847615,93.1756494765413,95.696006203955,90.577743311361,9.22838309422257,77.6269872043428,21.9852656068244,62.4272974020938,85.0329585110508,80.884063590539,69.7944939899186,53.6254362155874,77.5494377665762,91.9736331911594,3.45094998061264,79.2943001163242,0.81783628297991,4.00387419744518,11
SIKOKIANIN C,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)cc2)cc1,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)C2C2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)cc2)cc1,556.523,4.78860000000001,10,5,3,0.236183516175317,4,162.98,0.239180441200733,0.05455834120512,0.684890234470368,0.173458503186703,0.486662685871124,0.281922715902329,0.777569758892059,0.0698777351528406,0.0562596157193183,0.644197529554367,0.658253741264343,0.10768056511879,0.116462907195091,0.947339081764221,0.984920942783356,0.0265914184972643,0.0244242460466921,0.517452591657639,0.137102836370468,0.0615360043942928,0.178449428081512,0.093756615370512,0.446711376309395,0.939722323417664,0.362283372879028,0.157441639900208,0.248892059922218,0.795581567287445,0.340728324651718,0.15717291533947,0.750986307859421,-5.64550582136883,42.9394732345939,52.1767584524139,38.058121808821,-7.85048558539458,2.65445726910435,2.65397343760199,98.7499739660509,-6.02957771033425,5.08233807633886,86.0411012020163,86.9329197363319,88.9104303993796,90.7522295463358,20.9189608375339,14.9282667700659,80.1085692128732,86.8553702985653,58.3559519193486,2.83055447848003,34.1605273361768,68.0496316401706,83.3656455990694,75.5331523846452,96.238852268321,40.6746801085692,52.4621946490888,66.3047692904226,85.459480418767,40.0930593253199,54.7499030632028,88.5226832105467,38.2706475378054,73.9046141915471,50.9112058937573,93.1756494765413,79.0228770841411,80.6901899961225,76.4637456378441,90.6552927491276,31.3299728576968,96.5490500193874,75.3780535091121,92.0124079100426,93.5246219464909,95.2307095773556,91.9348584722761,14.540519581233,75.106630476929,19.6975571927104,56.262117099651,78.6739046141915,81.0391624660721,67.5067855758046,58.5110507948817,73.0127956572315,88.9492051182629,5.19581233036061,75.106630476929,0.890834497087712,4.102929169718,10
"(4aS,6aR,7R,11aR,11bR)-4,4,7,11b-tetramethyl-1,2,3,4a,5,6,6a,7,11,11a-decahydronaphtho[2,1-f][1]benzofuran",C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@H]1C(C)(C)CCC[C@]21C,C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@H]1C(C)(C)CCC[C@]21C,286.459,5.79800000000001,1,0,3,0.587337512049484,5,13.14,0.0823324527591466,0.925195169448852,0.900668299198151,0.0834870882332325,0.562450176477432,0.482963585853577,0.0904707681387662,0.370732665061951,0.0666894700378179,0.641425400972366,0.0758599071763455,0.0799589555710554,0.0126009670086205,0.133624805510044,0.999898040294647,0.0042387388646602,0.0794936966150999,0.0449619214981794,0.142975102365017,0.231330539286137,0.398748177289963,0.0100564798340201,0.990758001804352,0.471638625860214,0.554728102684021,0.003654878004454,0.22389435172081,0.52081151008606,0.0090519891353324,0.614431655406952,0.552226838469505,-4.90011312893514,74.0080992967739,30.9228131610305,70.0203674308358,-1.3644364076076,2.41147073498634,4.74047665336204,104.305532443401,-5.97606545084772,9.92342727849108,36.603334625824,93.2919736331912,6.64986428848391,11.7681271810779,20.9189608375339,59.0926715781311,83.9666537417604,7.63861962000776,29.1198138813494,71.1516091508337,73.478092283831,57.8518805738658,86.2349747964327,92.4777045366421,63.8231872818922,78.867778208608,55.176424970919,65.9170221015898,51.8417991469562,30.9810003877472,13.6874757658007,25.164792555254,85.1105079488174,28.6932919736332,83.5982939123691,59.3253198914308,79.5657231485072,94.1837921675068,92.8266770065917,61.1477316789453,98.0612640558356,74.3311360992633,86.3512989530826,40.5195812330361,92.7879022877084,86.2349747964327,36.1380379992245,67.700659170221,66.614967041489,55.0601008142691,79.410624272974,62.4660721209771,91.8185343156262,98.1775882124855,42.5746413338503,98.9918573090345,96.3939511438542,5.62233423807677,91.1593640946103,2.99948190986117,4.24684417832973,4
"(4aR,6aR,7R,11aR,11bR)-4,4,7,11b-tetramethyl-2,3,5,6,6a,7,11,11a-octahydro-1H-naphtho[2,1-f][1]benzofuran-4a-ol",C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@@]1(O)C(C)(C)CCC[C@]21C,C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@@]1(O)C(C)(C)CCC[C@]21C,302.458,4.91290000000001,2,1,4,0.738183895622593,5,33.37,0.166448203474283,0.810851168632507,0.856824541091919,0.116224011033773,0.679870808124542,0.37351525425911,0.264986422657967,0.25062712058425,0.0437463548034429,0.716873025894165,0.38291207253933,0.068954538879916,0.0428536172956228,0.0975715532898902,0.999977278709412,0.0413981180638074,0.215904749929905,0.0887186521664261,0.378683358430862,0.557350435853005,0.597598165273666,0.0348113972693681,0.986557841300964,0.49092943072319,0.600237137079239,0.0250311429612338,0.22771510630846,0.620685821771622,0.056888747960329,0.47061014175415,0.549208980798721,-4.56209384191067,61.2933481515111,21.5408960498292,53.9102849112302,-4.71710058849542,2.774755415927,4.09392530822959,94.4974774259764,-5.28283273587536,3.26114002387555,41.4889492051183,87.9798371461807,16.3823187281892,36.6808840635905,63.8037999224506,80.5738658394727,83.9666537417604,17.2547499030632,46.7235362543622,56.8049631640171,61.7293524621947,62.1558743699108,90.5001938735944,85.5758045754168,80.4187669639395,70.6863125242342,48.4296238852268,75.5719271035285,75.8045754168282,27.452500969368,32.8809616130283,20.0465296626599,93.7184955409073,81.8534315626212,92.5552539744087,69.7557192710353,93.9899185730904,97.6347421481194,96.1613028305545,79.139201240791,95.5021326095386,75.1454051958123,88.7941062427297,71.1903838697169,92.7879022877084,89.8797983714618,66.886390073672,54.9437766576192,66.5374176037224,76.308646762311,71.4230321830167,54.5172547499031,88.2512601783637,90.1899961225281,66.0721209771229,96.1225281116712,81.8146568437379,10.8569212873207,62.7374951531601,2.94356953012839,4.6177385815515,5
"methyl (4S,4aR,6aR,7R,11aR,11bR)-4,7,11b-trimethyl-1,2,3,4a,5,6,6a,7,11,11a-decahydronaphtho[2,1-f][1]benzofuran-4-carboxylate",COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3Cc4occc4[C@H](C)[C@H]3CC[C@H]21,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3Cc4occc4[C@H](C)[C@H]3CC[C@H]21,330.468,4.95110000000001,3,0,4,0.683869712881865,6,39.44,0.191592225432396,0.865456509590149,0.787889015674591,0.20736780911684,0.671376430988312,0.265097743272781,0.277050589770079,0.271857676655054,0.0864175286144018,0.801048946380615,0.767663311958313,0.0151795459678396,0.0557239353656768,0.077046712487936,0.999992871284485,0.0869876317679882,0.372501373291016,0.039869580976665,0.188370200991631,0.440789806842804,0.506818914413452,0.0106783676892519,0.996623599529266,0.508659791946411,0.421937227249146,0.0382571866735816,0.0725516773760318,0.174037916958332,0.0336424966342747,0.39703860282898,0.57338120341301,-4.35234662564516,117.45514836647,73.9297392697213,60.969603140153,-3.42738156805606,2.25166075360461,4.49589334976206,101.505779503932,-5.45156698286409,0.415362808627586,49.2438929817759,88.2124854594804,31.1748739821636,11.7681271810779,63.8037999224506,72.276075998449,87.1267933307484,22.2179139201241,50.6397828615743,63.0089181853432,48.856145792943,70.2985653354013,90.1124466847615,73.1291198138814,81.3881349360217,72.276075998449,59.4416440480807,87.8247382706475,89.7634742148119,6.32027917797596,38.9298177588213,16.6731291198139,97.5959674292361,89.6859247770454,94.4164404808065,57.2702597906165,84.2962388522683,96.9755719271035,94.8429623885227,61.8844513377278,99.8836758433501,75.9984490112447,79.2555253974409,77.0453664210935,80.5738658394727,71.0740597130671,58.3559519193486,47.1888328809616,67.5067855758046,89.2981775882125,94.8429623885227,88.7553315238465,89.9573478092284,94.8429623885227,33.1911593640946,98.2163629313688,92.9042264443583,9.38348196975572,40.3257076386196,2.74933370428128,4.37553319004879,5
"methyl (4S,4aS,6aR,7R,11aR,11bR)-4a-hydroxy-4,7,11b-trimethyl-2,3,5,6,6a,7,11,11a-octahydro-1H-naphtho[2,1-f][1]benzofuran-4-carboxylate",COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3Cc4occc4[C@H](C)[C@H]3CC[C@@]12O,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3Cc4occc4[C@H](C)[C@H]3CC[C@@]12O,346.467,4.066,4,1,4,0.778962572544398,6,59.67,0.135031028091908,0.792016243934631,0.805630195140839,0.0943190891295671,0.622654777765274,0.168139339983463,0.298195020854473,0.171346049010754,0.0452606251463294,0.819335567951202,0.767690277099609,0.0160005795478355,0.0700133133679628,0.0683228433132171,0.999994421005249,0.180116415023804,0.605594211816788,0.0304490715265274,0.212200973927975,0.416728121042252,0.540075123310089,0.014147397968918,0.993603873252869,0.437431740760803,0.32172384262085,0.0420633040368556,0.0460250053554773,0.194177463650703,0.0749374125152826,0.248099637776613,0.462480515241623,-4.23539953664336,92.5928029074224,60.2159594283126,32.1589111212406,-5.7000682958641,2.8918607592929,3.72542918300721,95.6453620675413,-5.38654205592001,-0.967487215337837,52.888716556805,78.2086079875921,46.4715005816208,36.6808840635905,63.8037999224506,85.9635517642497,87.1267933307484,38.0379992245056,41.0624272974021,54.9825513765025,51.5703761147732,59.3253198914308,88.6002326483133,54.7111283443195,82.3962776269872,62.3497479643273,48.6234974796433,90.7328421868942,89.7634742148119,6.70802636680884,43.3113609926328,15.1996898022489,97.9061651803024,92.9430011632416,95.0368359829391,53.6254362155874,86.4676231097325,96.7429236138038,95.3858084528887,66.4598681659558,98.7592089957348,72.5862737495153,72.8576967816983,78.1310585498255,73.5168670027142,72.5087243117487,71.6169057774331,28.3443195036836,61.5742535866615,93.8735944164405,88.1349360217138,82.7452500969368,77.2004652966266,84.7615354788678,73.2842186894145,92.4389298177588,83.7921675067856,9.92632803412175,28.5769678169833,2.61248782828614,4.73910002736695,6
"(4S,4aS,6aR,7R,11aR,11bR)-4a-hydroxy-4,7,11b-trimethyl-2,3,5,6,6a,7,11,11a-octahydro-1H-naphtho[2,1-f][1]benzofuran-4-carboxylic acid",C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@@]1(O)[C@@](C)(C(=O)O)CCC[C@]21C,C[C@H]1c2ccoc2C[C@@H]2[C@@H]1CC[C@@]1(O)[C@@](C)(C(=O)O)CCC[C@]21C,332.44,3.9776,3,2,4,0.815918508790291,6,70.67,0.0374731708317995,0.569866412878037,0.90680011510849,0.0141452071722596,0.124809967726469,0.440687972307205,0.0785769164562225,0.0889062937349081,0.0163957936223596,0.655131560564041,0.0731971960514783,0.0335009084083139,0.12887581884861,0.25878868997097,0.99933648109436,0.0378453746438026,0.313578826189041,0.0404256356880068,0.0863655842840671,0.113995477557182,0.351124405860901,0.267807665467262,0.790253949165344,0.143830679357052,0.339576369524002,0.011980443727225,0.0735593739897012,0.0641542471945285,0.0384307104162871,0.192362742871046,0.0900332070887088,-4.84535278173641,26.2495698570917,-11.9631203597804,31.5126815644565,-7.37149584646153,2.90888675138914,1.84477908640971,90.6764016797277,-4.38979328586615,-5.58218536717242,49.7091896083753,77.2392400155099,31.1748739821636,60.8569212873207,63.8037999224506,91.0042652190772,87.1267933307484,46.6847615354789,15.1609150833656,35.1686700271423,75.7658006979449,37.3012795657232,53.5478867778209,90.3450949980613,61.6130283055448,45.7929430011632,31.6401706087631,67.5455602946879,51.41527723924,14.1527723924002,56.8049631640171,37.2237301279566,70.0271423032183,80.4187669639395,94.0286932919736,57.735556417216,70.7638619620008,89.0655292749128,90.9267157813106,96.7041488949205,53.1213648701047,56.3784412563009,73.9821636293137,58.6661496704149,80.6901899961225,56.9212873206669,61.0314075222955,19.3485847227608,28.9259402869329,58.1620783249322,39.705312136487,15.0058162078325,76.6188445133773,72.3148507173323,74.29236138038,56.9212873206669,74.563784412563,24.3505234587049,6.86312524234199,2.57933243497861,4.74340981044333,5
"(8S)-5-hydroxy-8-(4-methoxyphenyl)-2,2-dimethyl-10-(3-methylbut-2-enyl)-7,8-dihydropyrano[3,2-g]chromen-6-one",COc1ccc([C@@H]2CC(=O)c3c(O)c4c(c(CC=C(C)C)c3O2)OC(C)(C)C=C4)cc1,COc1ccc([C@@H]2CC(=O)c3c(O)c4c(c(CC=C(C)C)c3O2)OC(C)(C)C=C4)cc1,420.505,5.80020000000001,5,1,3,0.633418014393669,1,64.99,0.301206551492214,0.337983536720276,0.742659020423889,0.411241814494133,0.865068209171295,0.232019424438477,0.861203634738922,0.152692405879498,0.12503574192524,0.80263284444809,0.720876336097717,0.149781272560358,0.055017764866352,0.710860764980316,0.999577510356903,0.0215901590883731,0.0162781491875648,0.45978219807148,0.247803947329521,0.147583784908056,0.280794602632523,0.242106650769711,0.912034440040588,0.950911939144134,0.740058994293213,0.124350093305111,0.602052837610245,0.815089225769043,0.50846152305603,0.293146404623985,0.601218396425247,-4.71719515976255,63.7449230735237,69.7663610963063,30.5991897727854,-6.39471774424879,3.26332928915339,4.01634050905873,103.520104232298,-6.61928380162729,11.3372991245519,69.8332687088019,93.2919736331912,59.1120589375727,36.6808840635905,20.9189608375339,64.7150058162078,54.8080651415277,43.0787126793331,66.5374176037224,20.3955021326095,41.993020550601,80.4575416828228,96.0837533927879,68.2435052345871,97.5959674292361,59.4416440480807,66.4986428848391,88.0961613028306,88.1737107405971,48.9724699495929,38.6971694455215,65.4905001938736,74.4474602559131,68.5924777045367,38.619620007755,92.0511826289259,88.4451337727802,91.4695618456766,87.4369910818147,96.3164017060877,69.4067468010857,97.16944552152,94.2613416052734,90.5001938735944,97.8673904614192,95.8511050794882,95.9674292361381,34.6258239627763,68.3598293912369,66.3047692904226,72.8964715005816,87.2431174873982,76.0759984490113,80.3412175261729,88.2124854594804,95.5409073284219,95.3082590151222,2.13260953858085,92.9042264443583,2.55269107173926,3.48844809831424,10
"1-(2,4-Dihydroxy-3,6-dimethoxyphenyl)-3-phenylprop-2-en-1-one",COc1cc(O)c(OC)c(O)c1C(=O)C=Cc1ccccc1,COc1cc(O)c(OC)c(O)c1C(=O)C=Cc1ccccc1,300.31,3.0111,5,2,4,0.65548498685629,0,75.99,0.373841765522957,0.294512414932251,0.45465891957283,0.946396005153656,0.793699538707733,0.119552458077669,0.739311349391937,0.102629668265581,0.37162661254406,0.489766144752502,0.833443021774292,0.0519732436165213,0.0203649153001606,0.784060800075531,0.999578166007996,0.0226721670944243,0.0360116157680749,0.749477195739746,0.397348654270172,0.432499134540558,0.497632378339768,0.114774755388498,0.898798823356628,0.460059320926666,0.754076480865479,0.264263254404068,0.377070957422257,0.867075741291046,0.300801622867584,0.774309957027435,0.425063672661781,-4.67391510426644,103.202042117397,45.7061667775573,-6.79536888445862,-9.82475378901141,1.86072208591784,2.63962911027969,94.365038788395,-4.82449144543105,3.21641111475361,40.4808065141528,61.9620007754944,59.1120589375727,60.8569212873207,63.8037999224506,68.0108569212873,22.4893369523071,50.7561070182241,73.749515316014,18.1465684373788,16.7894532764637,96.9367972082202,94.1062427297402,41.721597518418,95.6572314850717,49.4765412950756,82.1248545948042,50.4459092671578,91.9736331911594,21.0158976347422,19.1934858472276,70.1046917409849,74.4474602559131,69.5230709577356,64.0558355951919,97.16944552152,94.6490887941062,96.898022489337,94.8041876696394,92.1287320666925,66.5761923226057,73.5944164404808,94.7266382318728,95.8898797983715,95.696006203955,97.0143466459868,90.4614191547111,81.155486622722,59.9069406746801,69.0965490500194,91.1981388134936,74.7964327258627,24.3892981775882,48.2745250096937,14.5017448623497,72.8189220628151,81.5044590926716,16.7506785575805,62.3885226832106,1.04640291606312,2.23585223486645,9
Spectrum_001933,COc1cc(O)c(C(=O)C=Cc2ccccc2)c(OC)c1,COc1cc(O)c(C(=O)C=Cc2ccccc2)c(OC)c1,284.311,3.3055,4,1,4,0.675776439803588,0,55.76,0.300048935413361,0.458183377981186,0.48654819726944,0.984189128875732,0.933031892776489,0.19792937040329,0.823448622226715,0.24464476108551,0.488605278730392,0.509105002880096,0.898831748962402,0.0461518515832722,0.0150744628161191,0.666419339179993,0.999932026863098,0.0152915950398892,0.0476829756051302,0.689238131046295,0.45639830827713,0.432234650850296,0.624953299760819,0.0905380442738533,0.959067976474762,0.588006544113159,0.74889407157898,0.333056527376175,0.319012460112572,0.796183478832245,0.183516061306,0.699119114875794,0.562841796875,-4.5862928476161,127.880888774357,74.5098026303513,-11.6066726920704,-9.14333390315723,1.72125680948048,3.68066847327916,98.9627205916453,-5.4433158131102,-0.15034724305788,35.6339666537418,66.4986428848391,46.4715005816208,36.6808840635905,63.8037999224506,70.9189608375339,22.4893369523071,34.7809228383094,66.4598681659558,27.9177975959674,18.6894145017449,98.7592089957348,97.5571927103528,61.6905777433114,97.0143466459868,70.2985653354013,85.2656068243505,51.9968980224893,94.9205118262893,18.844513377278,15.471112834432,63.0864676231097,87.3982163629314,59.5191934858472,71.5005816207833,96.238852268321,96.3164017060877,96.898022489337,96.3939511438542,90.2675455602947,83.0166731291198,79.2943001163242,94.5715393563397,97.16944552152,95.1143854207057,95.2307095773556,84.1411399767352,75.7658006979449,67.157813105855,74.7576580069795,96.6265994571539,88.9492051182629,17.1384257464133,55.4090732842187,11.0507948817371,92.0124079100426,89.3757270259791,9.42225668863901,35.0911205893757,0.5970305670686,2.0044238029615,8
"(3R)-5,7-dihydroxy-3-[(S)-hydroxy(phenyl)methyl]-6-methoxy-2,3-dihydrochromen-4-one",COc1c(O)cc2c(c1O)C(=O)[C@@H]([C@H](O)c1ccccc1)CO2,COc1c(O)cc2c(c1O)C(=O)C([C@H](O)c1ccccc1)CO2,316.309,2.0313,6,3,4,0.801627576302534,2,96.22,0.289774617552757,0.171347978711128,0.785719418525696,0.560635447502136,0.358372834324837,0.176717537641525,0.280602541565895,0.0801834106445312,0.140793228149414,0.400628018379211,0.328534010052681,0.0297335766255855,0.0546828746795654,0.521689671278,0.999840450286865,0.0355440780520439,0.0437199272215366,0.640122032165527,0.089161554723978,0.0717576909810304,0.174759411811829,0.0245910283178091,0.681154525279999,0.32668322622776,0.184953048825264,0.0686608016490936,0.0317410323768854,0.435843884944916,0.0913152210414409,0.26834816634655,0.242076647281647,-5.35432992439598,73.799741951694,0.474784377101756,-15.6706254063435,-11.991356531729,2.45618953958635,1.23975207206842,73.7179283480507,-3.75546317764675,5.99537774214911,45.8704924389298,46.297014346646,69.5036835982939,77.2586273749515,63.8037999224506,89.5308259015122,68.8639007367197,65.2772392400155,65.3741760372237,11.167119038387,48.5071733229934,84.6839860411012,76.4249709189608,56.8825126017836,81.6595579682047,43.3501357115161,68.1271810779372,41.8379216750679,73.5168670027142,12.5630089181853,38.5032958511051,55.0601008142691,82.5126017836371,79.1004265219077,69.7944939899186,95.6184567661884,71.3454827452501,83.7921675067856,75.8433501357115,74.3699108181466,44.7460255913145,67.700659170221,59.1702210158976,83.9472663823187,66.8088406359054,83.171772004653,74.6025591314463,31.0585498255138,46.3357890655293,28.9259402869329,79.2555253974409,29.4300116324157,11.7487398216363,28.0341217526173,45.0174486234975,46.0643660333463,47.9643272586274,36.603334625824,80.1085692128732,1.60064827808457,3.40224636604721,7
"1-(2,4-dihydroxy-6-methoxyphenyl)-3-phenylprop-2-en-1-one",COc1cc(O)cc(O)c1C(=O)C=Cc1ccccc1,COc1cc(O)cc(O)c1C(=O)C=Cc1ccccc1,270.284,3.0025,4,2,4,0.66172344667458,0,66.76,0.393338584899902,0.33258184492588,0.442877116799355,0.977919745445252,0.876687681674957,0.138897861540318,0.789224791526795,0.137553842365742,0.494161128997803,0.441655564308167,0.854408979415894,0.0399105760268867,0.0199179684743285,0.653713965415955,0.999906861782074,0.0226668148301541,0.0448786258697509,0.73021959066391,0.412001180648804,0.501393097639084,0.638836145401001,0.111608977615833,0.912821996212006,0.411336129903793,0.793032014369965,0.284732636809349,0.403752928972244,0.87707793712616,0.180010318756104,0.836652767658234,0.37901608645916,-4.62037256673033,117.004966274153,53.7653915165223,-5.30814421829804,-10.3556297586248,1.76077258186506,3.07577830648446,95.9828612685704,-4.99265039707879,-1.38951562490112,32.2217913920124,61.9232260566111,46.4715005816208,60.8569212873207,63.8037999224506,68.8639007367197,22.4893369523071,44.2031795269484,75.6107018224118,20.2404032570764,15.9751841799147,98.4877859635518,96.238852268321,47.8480031019775,96.3939511438542,56.9988367584335,85.3819309810004,46.1031407522296,92.9042264443583,16.5180302442807,18.844513377278,62.3497479643273,85.8084528887166,69.4842962388523,70.0659170221016,96.898022489337,95.0368359829391,97.4020938348197,96.4715005816208,92.0124079100426,69.5230709577356,71.6556804963164,95.8511050794882,96.4715005816208,96.1225281116712,97.2857696781698,83.8697169445522,87.6308646762311,57.1539356339667,72.5087243117487,94.7654129507561,79.5657231485072,27.1423032183017,42.6909654905002,11.9038386971694,82.3962776269872,84.3350135711516,14.3466459868166,25.70763861962,0.92617442204788,2.09552541077605,7
