partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
novel_202,GIN-TNE,native,0,0,0.8984839608193806,0.8204679559823339,0.936066767305662,0.8742733765155289,0.7141800876304392,3871
novel_202,GIN-TNE,native,0,1,0.8946472327445023,0.8343039093593626,0.9243725873046126,0.822962962962963,0.750276852093068,4018
novel_202,GIN-TNE,native,0,2,0.901704230012169,0.7947857502149863,0.8616527717391967,0.815147374585204,0.7074603749898389,3787
novel_202,GIN-TNE,native,0,3,0.9091906170752323,0.7993901289430096,0.919826927002207,0.8670205135561613,0.6311617478324435,4298
novel_202,GIN-TNE,native,0,4,0.8960425697381682,0.7561801881521866,0.9205717554547344,0.916815210932858,0.6447699466439694,3862
novel_202,GIN-TNE,native,1,0,0.8917619143318629,0.8577570129827365,0.9292404953737501,0.8773506407056083,0.7523186024025696,4061
novel_202,GIN-TNE,native,1,1,0.9095598363756837,0.7402396785992561,0.8498521734893265,0.7517301038062284,0.6769762029877637,3698
novel_202,GIN-TNE,native,1,2,0.8899446667851576,0.7661856556002683,0.9360052514734256,0.895581758772553,0.6334577980704741,4136
novel_202,GIN-TNE,native,1,3,0.8979292727796617,0.8010884290152867,0.9296604857558003,0.9045280960174578,0.6213715544939987,4241
novel_202,GIN-TNE,native,1,4,0.9015870766235781,0.8031890736231949,0.8946307355666928,0.8467126094244738,0.7100769994662854,3700
novel_202,GIN-TNE,native,2,0,0.9028830762983826,0.770987701857184,0.8747622431207029,0.8499721137757947,0.6700894120413259,4699
novel_202,GIN-TNE,native,2,1,0.8846639254162765,0.8954623036406604,0.9439165829669932,0.8941087327145293,0.8004524321386897,3675
novel_202,GIN-TNE,native,2,2,0.8952467481803156,0.7759602163984717,0.9079437158726558,0.8301231997223668,0.6673063503140265,3876
novel_202,GIN-TNE,native,2,3,0.9026026140793395,0.7923656243665763,0.8993406154678943,0.8522897585345546,0.6623149119813623,3898
novel_202,GIN-TNE,native,2,4,0.9091089191790951,0.7870624845537353,0.9489325432578092,0.9136385087305333,0.6689821352916254,3688
novel_202,GIN-TNE,native,3,0,0.8993019268196523,0.8103684527915344,0.9179849541840066,0.8603671888159002,0.6910625604932255,3881
novel_202,GIN-TNE,native,3,1,0.9060247696262204,0.8457857479843081,0.9496077402216042,0.8889587920729789,0.7578877984577175,4091
novel_202,GIN-TNE,native,3,2,0.9045157596616229,0.7870850257147125,0.8819047496593782,0.8516731517509728,0.6421273145019597,4094
novel_202,GIN-TNE,native,3,3,0.9037928615144267,0.763329006026676,0.8841020058408513,0.8839160839160839,0.6528485848354947,3915
novel_202,GIN-TNE,native,3,4,0.8930906472924489,0.8364824391653345,0.9123092411942333,0.8714185883997205,0.7347956546155034,3855
novel_202,GIN-TNE,native,4,0,0.8870661781089848,0.7593518030344875,0.9058324327096063,0.8625299965718204,0.6474285104566795,3657
novel_202,GIN-TNE,native,4,1,0.899720448345077,0.7855199383124036,0.9358062695351881,0.9032258064516129,0.647627130525346,3686
novel_202,GIN-TNE,native,4,2,0.899096366607996,0.807603659691512,0.878927127818891,0.8339783281733746,0.7046978119261145,3656
novel_202,GIN-TNE,native,4,3,0.900690293196698,0.7939661773494697,0.8758236895870815,0.8370812299219825,0.7002109524520999,4553
novel_202,GIN-TNE,native,4,4,0.8952885482416592,0.8348199712996512,0.9438903300296168,0.8830087706258362,0.7358958167320694,4284
