smile,PfDHFR,PfCRT,PfATP4,rrs_score,rrs_class,smiles,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,-7.9,-6.4,-8.5,8.2,A,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,3.499912977218628,35.0,3.3015854358673096,1.719943284988403,0.0,0.0,1.719943284988403,0.5855096578598022,1.1602189540863037,1.8980486392974851,2.0120716094970703,1.7240664958953855,3.0,1.3782460689544678,0.5443844795227051,2.921294927597046,0.5416470766067505,3.465679407119751,0.3249089121818542,0.9302345514297484,1.0274808406829834,1.2028634548187256,-1.000088900582341e-12,0.0,0.4887609481811523,0.4887609481811523,3.307111978530884,0.0,3.795872926712036,0.0,0.0,0.0,0.0,0.0017820588545873,0.008388209156692,0.0,0.0208093356341123,0.0544655732810497,0.0,0.5,0.0,0.0,0.0,0.0637561231851577,0.0,0.0786423981189727,0.0064404453150928,0.0445982217788696,0.0,0.0,0.1054896339774131,0.0,0.0,0.0,0.0,0.0053985943086445,0.0393407270312309,0.0708886757493019,0.5,0.5,0.5,0.5,0.5,0.2857142984867096,0.2857142984867096,0.2714285850524902,0.2238095253705978,0.3904761970043182,0.3904761970043182,0.5142857432365417,0.5142857432365417,1.0,0.8333333730697632,0.1666666716337204,0.0,0.0,0.0,0.0
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,-7.0,-5.3,-8.6,7.8,B,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,3.3204686641693115,29.0,3.337536573410034,1.625340700149536,0.0,0.0,1.625340700149536,0.5112485885620117,1.1544570922851562,1.8917622566223145,1.904464602470398,1.2604204416275024,3.0,1.3736804723739624,0.7253986597061157,2.5138702392578125,0.5458745956420898,3.2392687797546387,0.2035254687070846,1.0273678302764893,1.266231894493103,1.3199561834335327,0.5824339389801025,0.0,0.4814012050628662,0.3293534517288208,3.416198492050171,0.1025197505950927,3.745552062988281,0.0495280027389526,0.0,0.0,0.0,0.0059223934076726,0.0123275406658649,0.1345861852169037,0.0,0.0,0.0,0.3654138147830963,0.0,0.0,0.0724662393331527,0.0,0.0,0.0,0.0158160701394081,0.0380133613944053,0.1163711324334144,0.0,0.1262460350990295,0.0,0.0,0.0,0.0,0.0,0.0692543759942054,0.0435828566551208,0.9666666984558104,0.9666666984558104,0.9666666984558104,0.9666666984558104,0.9666666984558104,0.5333333611488342,0.5333333611488342,0.5333333611488342,0.6777778267860413,0.6777778267860413,1.0,1.0,1.0,0.8055556416511536,0.9666666984558104,0.0,0.0,0.0,0.0,0.0
Cc1cc(C)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1,-5.5,-7.3,-9.6,8.45,A,Cc1cc(C)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1,3.552242994308472,36.0,2.098869562149048,1.6523460149765017,0.0,0.0,1.6523460149765017,0.4042316079139709,1.159990668296814,1.9018528461456297,1.997410774230957,1.2479658126831057,3.0,1.3799080848693848,0.6437151432037354,2.663445472717285,0.9796847701072692,3.3071606159210205,0.7743231058120728,1.1480528116226196,1.3108229637145996,1.3453655242919922,0.5626946687698364,0.0,0.4652369022369385,0.310293436050415,3.4692130088806152,0.1386839151382446,3.77950668334961,0.0162595510482788,0.0,0.0,0.0,0.0016110868891701,0.1251637488603592,0.0144654801115393,0.0,0.0,0.3748362064361572,0.0,0.0,0.0,0.0,0.0,0.0,0.0850343853235244,0.003076724242419,0.0425221472978591,0.0,0.1131299957633018,0.1190923526883125,0.0,0.0,0.0,0.0,0.0051782242953777,0.0427903607487678,0.0730991959571838,1.0,1.0,1.0,1.0,1.0,0.6111111044883728,0.6111111044883728,0.5833333134651184,1.0,1.0,1.0,1.0,0.6666666865348816,0.5,1.0,0.0,0.0,0.0,0.3333333432674408,0.0
COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccccc2c1=O,-1.1,-7.1,-10.3,8.7,A,COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccccc2c1=O,3.751941680908203,44.0,2.104940891265869,1.6034384965896606,0.0,0.0,1.6034384965896606,0.4012394845485687,1.160010814666748,1.8549362421035769,1.94512152671814,1.7380530834197998,3.0,1.3875995874404907,0.5929179191589355,2.404948711395264,0.3528572916984558,2.997866630554199,0.2352356761693954,1.3639111518859863,1.3860595226287842,1.3868296146392822,1.0904674530029297,0.0,0.4950361251831054,0.4491132795810699,3.365170478820801,0.0919544324278831,3.814283847808838,0.0356168188154697,0.0,0.0,0.0,0.0017383537488058,0.0171750672161579,0.0105465268716216,0.0157573577016592,0.1371857225894928,0.0,0.3938575685024261,0.0,0.0,0.0,0.0,0.0,0.0,0.0051480256952345,0.0467730015516281,0.0,0.083814151585102,0.1732585877180099,0.0,0.0,0.0,0.0,0.0129662239924073,0.0451365895569324,0.0566428266465663,1.0,1.0,1.0,1.0,1.0,0.5681818127632141,0.5681818127632141,0.5,0.5,0.6666666865348816,0.8333333134651184,1.0,0.5,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccncc2)cc1,5.8,-7.2,-8.6,7.9,B,COc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccncc2)cc1,3.700268030166626,42.0,3.3042595386505127,1.6626702547073364,0.0,0.0,1.6626702547073364,0.459335446357727,1.1528881788253784,1.8909571170806885,1.909912347793579,2.173973560333252,7.0,1.3964329957962036,0.678165078163147,2.3228275775909424,0.4122651517391205,3.000992774963379,0.2699765563011169,0.5233231782913208,0.6677539348602295,1.3519257307052612,1.0677242279052734,0.0,0.4826598167419433,0.4077901840209961,3.354809045791626,0.0539648942649364,3.762599229812622,0.0447264425456523,0.0,0.0,0.0,0.0,0.0104082720354199,0.0,0.1101913452148437,0.0,0.2332627773284912,0.2664166092872619,0.0,0.0298378188163042,0.0,0.0,0.0,0.0,0.0053049512207508,0.0393715538084507,0.0,0.0597904324531555,0.1234260872006416,0.0,0.0,0.0,0.0,0.0088526345789432,0.0694484263658523,0.0436891019344329,0.9767441749572754,0.9767441749572754,0.9767441749572754,0.9767441749572754,0.9767441749572754,0.604651153087616,0.604651153087616,0.5581395626068115,0.4573643207550049,0.6744186282157898,1.0,0.5658915042877197,0.3488371968269348,0.7596899271011353,0.9767441749572754,0.0,0.0,0.0,0.0,0.0
FC(F)(F)c1ccc(Nc2nnnc3ccccc23)cc1,-5.5,-7.2,-11.3,9.25,A,FC(F)(F)c1ccc(Nc2nnnc3ccccc23)cc1,3.340860366821289,29.0,2.098954439163208,1.7010873556137085,0.0,0.0,1.7010873556137085,0.3780454695224762,1.1545137166976929,1.900509595870972,1.913768529891968,1.620570421218872,3.0,1.4011648893356323,0.7311689257621765,2.3466134071350098,0.3851272463798523,3.077782154083252,0.2045642286539077,1.354131102561951,1.3848308324813845,1.3929978609085083,1.095922589302063,0.0,0.4608845710754394,0.4237453043460846,3.3524506092071533,0.0397747717797756,3.776195764541626,0.0164794903248548,0.0,0.0,0.0,0.0,0.0152341937646269,0.0,0.0,0.1742136925458908,0.3762495815753937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036977010313421,0.0314104445278644,0.0,0.0861914977431297,0.1814443469047546,0.0,0.0,0.0,0.0,0.0,0.0840821266174316,0.0474763959646225,1.0,1.0,1.0,1.0,1.0,0.6896551847457886,0.6896551847457886,0.6896551847457886,0.5,0.6666666865348816,0.6666666865348816,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccsc1C(=O)NC1CCCCC1)c1ccc(F)cc1,-2.4,-7.2,-8.2,7.699999999999999,B,O=C(Nc1ccsc1C(=O)NC1CCCCC1)c1ccc(F)cc1,3.6991796493530273,42.0,2.8302924633026123,1.6181575059890747,0.0,0.0,1.6181575059890747,0.4489726126194,1.1617869138717651,1.8478200435638428,1.9758846759796145,1.8393468856811523,6.0,1.389420509338379,0.5486304759979248,2.394378423690796,0.3370893895626068,2.9430088996887207,0.2579685747623443,0.5539314150810242,0.5699174404144287,0.6009443998336792,0.6578457951545715,1.0,0.8408529758453369,0.665160059928894,3.0074656009674072,0.2960007190704345,3.672625541687012,0.1203078031539917,0.8408529758453369,0.8408529758453369,0.8408529758453369,0.0050581819377839,0.0085857706144452,0.0,0.0,0.0,0.0,0.2652293443679809,0.1329040676355362,0.0,0.0,0.3160340785980224,0.0,0.0,0.0054422304965555,0.0492900311946868,0.0,0.0,0.1055218800902366,0.0,0.0,0.0,0.0,0.0091071045026183,0.0331743583083152,0.0696529448032379,0.9090908765792848,0.9090908765792848,0.9090908765792848,0.9090908765792848,0.9090908765792848,0.4978354871273041,0.4978354871273041,0.4545454382896423,0.3852813839912414,0.7489177584648132,0.9307359457015992,1.0,0.8181817531585693,0.9090908765792848,0.4545454382896423,0.0,0.0,0.0,0.0,0.0
COc1ccc(C(=O)Nc2ccc3nc(N4CCCCC4)cc(C)c3c2)cc1OC,85.6,-7.1,-10.4,8.75,A,COc1ccc(C(=O)Nc2ccc3nc(N4CCCCC4)cc(C)c3c2)cc1OC,3.990935325622559,56.0,2.107072114944458,1.5774459838867188,0.0,0.0,1.5774459838867188,0.411117285490036,1.1605186462402344,1.848689079284668,1.927210092544556,2.269347667694092,4.0,1.389764666557312,0.6187484860420227,2.3303298950195312,0.2888290286064148,2.9490785598754883,0.2181555926799774,1.2581945657730105,1.381414771080017,1.3845994472503662,1.3555642366409302,0.0,0.4859132766723633,0.3595734238624573,3.2828400135040283,0.1495480835437774,3.642413377761841,0.191164880990982,0.0,0.0,0.0,0.0027290219441056,0.0,0.0,0.2031212896108627,0.0151120470836758,0.1930844336748123,0.2101995944976806,0.0,0.0,0.0,0.0,0.0370028503239154,0.0,0.0020599698182195,0.0573277659714221,0.0,0.0,0.172084093093872,0.0,0.0,0.0,0.0,0.0034475978463888,0.0506589822471141,0.0531723499298095,1.0,1.0,1.0,1.0,1.0,0.5178571343421936,0.5178571343421936,0.5,0.3814935088157654,0.5454545617103577,1.0,0.6363636255264282,0.6060606241226196,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0
CC(NCc1ccccc1)c1cc(Cl)ccc1O,-7.2,-5.5,-8.9,8.05,A,CC(NCc1ccccc1)c1cc(Cl)ccc1O,3.4493136405944824,33.0,3.328158378601074,1.6081644296646118,0.0,0.0,1.6081644296646118,0.5082365274429321,1.153445601463318,1.893748164176941,1.9071571826934812,1.257679104804993,2.0,1.378862380981445,0.5544479489326477,2.453290700912476,0.4991955459117889,3.0077385902404785,0.3949309885501861,1.374142050743103,1.3757154941558838,1.3772889375686646,0.9380552768707277,0.0,0.4811363220214844,0.3474355638027191,3.3603286743164062,0.0668251067399978,3.707764148712158,0.1104100048542022,0.0,0.0,0.0,0.0052493321709334,0.06071313098073,0.0382072888314724,0.0,0.0,0.2226671576499939,0.2308036088943481,0.0,0.0,0.0,0.0,0.0,0.0,0.0069524645805358,0.0525793693959713,0.0,0.0,0.275692731142044,0.0,0.0,0.0,0.0,0.0,0.0616692304611206,0.0454655885696411,0.75,0.75,0.75,0.75,0.7272727489471436,0.3863636255264282,0.3863636255264282,0.3863636255264282,0.5227273106575012,0.5227273106575012,0.7727272510528564,0.7727272510528564,0.5227273106575012,1.0,0.75,0.0,0.0,0.0,0.0,0.0
O=C(NCC1Cc2cccc(-c3ccncc3)c2O1)c1csc2c1CCCC2,7.0,-7.4,-10.7,9.05,A,O=C(NCC1Cc2cccc(-c3ccncc3)c2O1)c1csc2c1CCCC2,3.854959011077881,49.0,2.82044529914856,1.6155552864074707,0.0,0.0,1.6155552864074707,0.4379397332668304,1.160973072052002,1.8810839653015137,1.973434329032898,1.783010959625244,6.0,1.3920419216156006,0.8434014916419983,2.498772382736206,0.6172232627868652,3.34217381477356,0.3484471440315246,0.9464607238769532,1.0941799879074097,1.3051297664642334,0.6714202761650085,0.0,0.413766860961914,0.342608094215393,3.3804445266723637,0.0449943542480468,3.723052501678467,0.0261644124984741,0.0,0.0,0.0,0.0003223926760256,0.0,0.0,0.1980757117271423,0.0,0.30192431807518,0.0,0.0,0.0,0.0,0.0,0.0896670520305633,0.0495844930410385,0.0023083093110471,0.1105951070785522,0.0,0.066460870206356,0.0687712207436561,0.0,0.0,0.0,0.0,0.0038860223721712,0.0486392751336097,0.0597652941942215,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.4591836333274841,0.4591836333274841,0.4421768486499786,0.6836734414100647,0.8503400683403015,0.8503400683403015,0.8333333134651184,0.5,0.5833333134651184,1.0,0.1666666567325592,0.1666666567325592,0.0,0.0,0.0
Cc1[nH]c(-c2ccc(F)cc2)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,100.3,-7.1,-8.6,7.85,B,Cc1[nH]c(-c2ccc(F)cc2)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,3.954160690307617,54.0,2.090663194656372,1.5757977962493896,0.0,0.0,1.5757977962493896,0.4130114316940307,1.1602773666381836,1.8481378555297847,1.950462818145752,2.12896990776062,6.0,1.3794670104980469,0.5906964540481567,2.4254918098449707,0.3699774146080017,3.016188144683838,0.2065460532903671,0.7469562888145447,0.9684110283851624,1.315294623374939,1.0778554677963257,0.0,0.485236644744873,0.4251101911067962,3.265000581741333,0.0608089603483676,3.690110921859741,0.1449858844280243,0.0,0.0,0.0,0.0024500803556293,0.006243563722819,0.0110765881836414,0.1322069615125656,0.0,0.0206622723489999,0.405799388885498,0.0,0.0,0.0342142805457115,0.0378610454499721,0.0,0.0,0.0042761140502989,0.1081262454390525,0.0,0.0,0.129600241780281,0.0,0.0,0.0,0.0,0.0035890073049813,0.0449525751173496,0.0589416436851024,1.0,1.0,1.0,1.0,1.0,0.5185185074806213,0.5185185074806213,0.5,0.5714285969734192,0.7142857313156128,0.8571428656578064,1.0,0.4285714328289032,1.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
O=C1CC(O)(C(F)(F)C(F)(F)F)Oc2ccccc21,-8.2,-6.4,-9.4,8.8,A,O=C1CC(O)(C(F)(F)C(F)(F)F)Oc2ccccc21,3.191204071044922,25.0,2.1098792552948,1.7673395872116089,0.0,0.0,1.7673395872116089,0.3991787135601043,1.163496017456055,1.8993730545043943,2.0839998722076416,1.5340033769607544,4.0,1.3900346755981443,0.7673875689506531,2.539175271987915,0.572105348110199,3.306562900543213,0.6224967837333679,0.9334369897842408,1.1338176727294922,1.2866499423980713,-1.000088900582341e-12,0.0,0.4857690334320068,0.4857690334320068,3.2973721027374268,0.0,3.7831411361694336,0.0,0.0,0.0,0.0,0.0,0.0187684576958417,0.0,0.0,0.0,0.0,0.5,0.0,0.0497653223574161,0.0,0.0,0.0,0.0735139772295951,0.0040531023405492,0.0267100129276514,0.0906530544161796,0.0,0.1006325185298919,0.0,0.0,0.0,0.0,0.0069850236177444,0.0365169271826744,0.0924016013741493,0.75,0.75,0.75,0.75,0.75,0.5400000214576721,0.5400000214576721,0.5099999904632568,0.3100000023841858,0.75,0.75,0.5,0.5,0.75,1.0,0.25,0.25,0.25,0.0,0.0
CN1CCN(c2nc(Nc3ccc(O)cc3)nc3ccccc23)CC1,2.8,-7.2,-8.6,7.9,B,CN1CCN(c2nc(Nc3ccc(O)cc3)nc3ccccc23)CC1,3.772186994552612,45.0,2.1071040630340576,1.5840355157852173,0.0,0.0,1.5840355157852173,0.412041425704956,1.161113977432251,1.8872774839401243,1.904048442840576,1.9647372961044312,5.0,1.38823664188385,0.6731846332550049,2.305166482925415,0.3095601797103882,2.97835111618042,0.2867761850357055,0.7743685245513916,1.3029736280441284,1.365095853805542,1.5313531160354614,0.0,0.4598813056945801,0.3252385556697845,3.25125789642334,0.1856373697519302,3.5764966011047363,0.2332471162080764,0.0,0.0,0.0,0.001862118137069,0.0,0.1085213273763656,0.0128843896090984,0.1361668109893798,0.2969101965427398,0.0,0.0,0.0,0.0761369243264198,0.0,0.0,0.0,0.0050240959972143,0.0518996156752109,0.0,0.0645179003477096,0.1363337039947509,0.0,0.0,0.0,0.0,0.0,0.0626521930098533,0.0470907725393772,0.91304349899292,0.91304349899292,0.91304349899292,0.91304349899292,0.8927536010742188,0.4869565367698669,0.4869565367698669,0.4869565367698669,0.4115942120552063,0.6521739363670349,0.91304349899292,0.91304349899292,1.0,0.91304349899292,0.91304349899292,0.0,0.0,0.0,0.0,0.0
O=C(NNc1cc(N2CCCC2)nc(N2CCCC2)n1)c1ccccc1,5.3,-7.4,-8.1,7.75,B,O=C(NNc1cc(N2CCCC2)nc(N2CCCC2)n1)c1ccccc1,3.856584310531616,49.0,2.108973979949951,1.571800708770752,0.0,0.0,1.571800708770752,0.414992094039917,1.1603647470474243,1.8168227672576904,1.9651845693588257,2.009511232376098,5.0,1.3894258737564087,0.507988452911377,2.40885591506958,0.3557824194431305,2.916844367980957,0.185129776597023,0.8903379440307617,0.8950214385986328,1.2963188886642456,0.5478855967521667,1.0,0.5017657279968262,0.3289175033569336,3.4015231132507324,0.1054667234420776,3.730440616607666,0.0673815011978149,0.5017657279968262,0.5017657279968262,0.5017657279968262,0.0084398025646805,0.1264775246381759,0.0,0.0,0.0189849529415369,0.0246123224496841,0.410330206155777,0.0,0.0,0.0,0.0,0.0976268574595451,0.0,0.0047771548852324,0.0556631423532962,0.0,0.0708851888775825,0.0759764537215232,0.0,0.0,0.0,0.0,0.0039677466265857,0.0413751639425754,0.0608834512531757,1.0,1.0,1.0,1.0,1.0,0.5102040767669678,0.5102040767669678,0.4897959232330322,0.5918367505073547,0.7142857313156128,1.0,0.5714285969734192,0.2857142984867096,1.0,1.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CCOc1ccc2ccc(=O)oc2c1,-7.6,-5.9,-9.1,8.35,A,CC(C)=CCOc1ccc2ccc(=O)oc2c1,3.368081569671631,30.0,2.11808705329895,1.581704020500183,0.0,0.0,1.581704020500183,0.4037120342254638,1.1594812870025637,1.8157837390899656,1.958086013793945,1.308908224105835,3.0,1.411146879196167,0.975808322429657,2.1035642623901367,0.1325095891952514,3.0793726444244385,0.2580615580081939,0.9982790946960448,1.2644429206848145,1.3377948999404907,0.6070781946182251,0.0,0.4308698177337646,0.3058358430862427,3.464574813842773,0.1463440656661987,3.7704107761383057,0.0213100910186767,0.0,0.0,0.0,0.0,0.0,0.1477932333946228,0.0,0.0,0.3522067964076996,0.042317759245634,0.0,0.0,0.0625221207737922,0.0,0.0,0.0,0.0,0.0572665743529796,0.1079825237393379,0.0,0.1205109357833862,0.0,0.0,0.0,0.0,0.0193321332335472,0.0335519462823867,0.0565160177648067,1.0,1.0,1.0,1.0,1.0,0.5333333611488342,0.5333333611488342,0.4333333373069763,0.5333333611488342,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
COc1cc2ccc(=O)oc2cc1O,-8.2,-5.3,-8.0,8.1,A,COc1cc2ccc(=O)oc2cc1O,3.0138983726501465,21.0,2.106168031692505,1.6386480331420898,0.0,0.0,1.6386480331420898,0.396257609128952,1.1598862409591677,1.8872058391571045,1.978610873222351,1.198870301246643,2.0,1.3768218755722046,0.8396592140197754,2.157432079315185,0.1808233261108398,2.997091293334961,0.3494908809661865,1.2950410842895508,1.3223013877868652,1.34956157207489,0.5891151428222656,0.0,0.4619908332824707,0.3190450668334961,3.464545249938965,0.1486684083938598,3.783590316772461,0.0057226419448852,0.0,0.0,0.0,0.0,0.0,0.1379893720149994,0.0241420865058898,0.0,0.4087340235710144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051397336646914,0.0393480956554412,0.1258229613304138,0.0,0.1366449147462844,0.0,0.0,0.0,0.0,0.0176875498145818,0.0461864210665226,0.0583048798143863,1.0,1.0,1.0,1.0,1.0,0.6190476417541504,0.6190476417541504,0.523809552192688,0.7142857313156128,1.0,1.0,0.6666666865348816,0.6666666865348816,0.5,1.0,0.0,0.0,0.0,0.0,0.0
COc1cc2oc(=O)ccc2cc1O,-8.7,-5.1,-8.1,8.399999999999999,A,COc1cc2oc(=O)ccc2cc1O,3.013924598693848,21.0,2.107193946838379,1.6385455131530762,0.0,0.0,1.6385455131530762,0.3960758447647095,1.159888505935669,1.8933112621307373,1.976646065711975,1.1894207000732422,2.0,1.4185453653335571,0.8436347246170044,2.1617743968963623,0.1853396296501159,3.005409240722656,0.3596003651618957,1.3024609088897705,1.341155767440796,1.3798505067825315,0.6209060549736023,0.0,0.4041602611541748,0.2938370704650879,3.468935966491699,0.1419376134872436,3.762773036956787,0.0316144227981567,0.0,0.0,0.0,0.0,0.0,0.179821491241455,0.0,0.0,0.3885560035705566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051425299607217,0.0393553227186203,0.1248334571719169,0.0,0.1401223987340927,0.0,0.0,0.0,0.0,0.0176888722926378,0.0461817383766174,0.0582982040941715,1.0,1.0,1.0,1.0,1.0,0.6190476417541504,0.6190476417541504,0.523809552192688,0.7142857313156128,1.0,1.0,0.6666666865348816,0.6666666865348816,0.5,1.0,0.0,0.0,0.0,0.0,0.0
COc1cc2oc(=O)ccc2cc1C(C)=O,-7.0,-5.2,-7.2,7.1,B,COc1cc2oc(=O)ccc2cc1C(C)=O,3.188606023788452,25.0,2.1065051555633545,1.6303921937942505,0.0,0.0,1.6303921937942505,0.393712043762207,1.1598906517028809,1.8218427896499636,1.9762227535247805,1.3195756673812866,3.0,1.397059679031372,0.7162998914718628,2.370774030685425,0.3392444849014282,3.087074041366577,0.2263934016227722,0.8914190530776978,1.265181303024292,1.331120491027832,0.6021988987922668,0.0,0.4427909851074219,0.3118478059768677,3.468277931213379,0.1420152187347412,3.780125617980957,0.011072039604187,0.0,0.0,0.0,0.0,0.008427076973021,0.1450263708829879,0.0289503410458564,0.0,0.3549736738204956,0.0481787845492363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475847274065017,0.1177515611052513,0.0,0.1300255954265594,0.0,0.0,0.0,0.0,0.0224442221224308,0.0391116924583911,0.0575260408222675,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.6000000238418579,0.4799999892711639,0.7066667079925537,1.0,1.0,1.0,0.6666666865348816,0.5,1.0,0.0,0.0,0.0,0.0,0.0
CC[C@@H](C)Oc1cc2ccc(=O)oc2cc1OC,-7.4,-5.4,-7.6,7.5,B,CC[C@@H](C)Oc1cc2ccc(=O)oc2cc1OC,3.461297035217285,33.0,2.122752904891968,1.5822057723999023,0.0,0.0,1.5822057723999023,0.4175743758678436,1.1602308750152588,1.813621163368225,2.003966808319092,1.5285576581954956,2.0,1.396237015724182,0.6654964089393616,2.368616819381714,0.3568506836891174,3.0341131687164307,0.368518054485321,1.297597050666809,1.330476999282837,1.3633570671081543,0.6014400124549866,0.0,0.4455931186676025,0.3134478330612182,3.464755058288574,0.145003080368042,3.778203010559082,0.0128577947616577,0.0,0.0,0.0,0.0,0.0116235995665192,0.1446034461259842,0.0222896020859479,0.0,0.3914567232131958,0.0412238501012325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598115734755992,0.1055784225463867,0.0,0.1165576875209808,0.0,0.0,0.0,0.0,0.0117225684225559,0.0306411031633615,0.0644914284348487,1.0,1.0,1.0,1.0,1.0,0.5151515007019043,0.5151515007019043,0.4545454680919647,0.696969747543335,1.0,1.0,0.6666666865348816,1.0,0.8333333730697632,1.0,0.0,0.0,0.0,0.0,0.0
COC/C(C)=C/COc1ccc2ccc(=O)oc2c1,-7.2,-5.4,-8.7,7.949999999999999,B,COC/C(C)=C/COc1ccc2ccc(=O)oc2c1,3.492077112197876,34.0,2.109595775604248,1.5881444215774536,0.0,0.0,1.5881444215774536,0.4127256572246551,1.159874439239502,1.815886378288269,1.9973984956741333,1.2924866676330566,3.0,1.3982863426208496,0.7103756666183472,2.417720317840576,0.4269914031028747,3.128096103668213,0.2274800539016723,0.8857173919677734,1.267070770263672,1.3326785564422607,0.5910746455192566,0.0,0.4594850540161133,0.3182122707366943,3.45893669128418,0.1526163816452026,3.777148723602295,0.0113435983657836,0.0,0.0,0.0,0.0045180032029747,0.0,0.1390105783939361,0.0,0.0313463360071182,0.3609894216060638,0.04733307659626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577430427074432,0.1189108565449714,0.0,0.1312250643968582,0.0,0.0,0.0,0.0,0.0170528795570135,0.0295723229646682,0.0622984208166599,1.0,1.0,1.0,1.0,1.0,0.529411792755127,0.529411792755127,0.4411764740943908,0.5588235259056091,0.5,1.0,0.75,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.0
CC(C)=CCc1cc2ccc(=O)oc2cc1O,-7.3,-5.7,-9.4,8.35,A,CC(C)=CCc1cc2ccc(=O)oc2cc1O,3.3675291538238525,30.0,2.056286096572876,1.5765230655670166,0.0,0.0,1.5765230655670166,0.4053474068641662,1.1603928804397583,1.815822005271912,1.9598147869110107,1.3280222415924072,4.0,1.3678979873657229,0.99584698677063,2.047332286834717,0.0749150067567825,3.043179512023926,0.2911076247692108,0.72978276014328,1.0264034271240234,1.2924675941467283,0.5844942927360535,0.0,0.4744486808776855,0.3255205154418945,3.4676194190979004,0.1434122323989868,3.793139934539795,0.0055159330368041,0.0,0.0,0.0,0.0,0.0,0.1356230527162552,0.0,0.0,0.3643769025802612,0.0,0.047085803002119,0.0,0.0657298639416694,0.0,0.0,0.0,0.0037096741143614,0.0533191412687301,0.1060507744550705,0.0,0.1144668757915496,0.0,0.0,0.0,0.0,0.019373444840312,0.0336300618946552,0.0566343329846859,1.0,1.0,1.0,1.0,0.9666666388511658,0.5333333611488342,0.5333333611488342,0.4333333373069763,0.75,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0
