GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
501,0.0,0.0,0.0,0.0,0.0,0.0,-23.67,-1.36,0.0,-0.0,9.65,-4.13,-25.02,5.51,-19.51
511,0.0,0.0,0.0,0.0,0.0,0.0,-25.44,0.84,0.0,0.0,8.33,-4.09,-24.6,4.24,-20.36
521,-0.0,0.0,-0.0,0.0,0.0,0.0,-20.92,-0.39,0.0,-0.0,7.7,-3.52,-21.31,4.18,-17.13
531,0.0,-0.0,-0.0,0.0,0.0,0.0,-23.8,-1.08,-0.0,-0.0,8.39,-3.95,-24.87,4.44,-20.44
541,0.0,0.0,-0.0,0.0,0.0,0.0,-27.72,-0.54,0.0,0.0,9.87,-4.4,-28.26,5.47,-22.79
551,-0.0,0.0,-0.0,0.0,0.0,0.0,-25.65,-1.18,0.0,-0.0,9.25,-4.3,-26.83,4.95,-21.88
561,-0.0,0.0,-0.0,0.0,0.0,0.0,-25.56,3.3,-0.0,0.0,5.3,-4.26,-22.26,1.04,-21.22
571,-0.0,-0.0,-0.0,0.0,0.0,0.0,-23.64,1.79,-0.0,-0.0,6.92,-4.07,-21.85,2.84,-19.01
581,-0.0,0.0,0.0,0.0,0.0,0.0,-25.25,-2.28,0.0,0.0,9.7,-4.3,-27.53,5.4,-22.13
591,-0.0,-0.0,-0.0,0.0,0.0,0.0,-21.23,-0.83,0.0,-0.0,8.69,-3.38,-22.06,5.31,-16.75
601,-0.0,-0.0,-0.0,0.0,0.0,0.0,-24.02,0.34,0.0,0.0,7.45,-3.77,-23.68,3.68,-20.0
611,0.0,-0.0,-0.0,0.0,0.0,0.0,-27.92,1.87,0.0,-0.0,7.11,-4.24,-26.04,2.87,-23.17
621,-0.0,-0.0,-0.0,0.0,0.0,0.0,-27.27,2.06,0.0,0.0,9.7,-4.55,-25.21,5.15,-20.06
631,0.0,-0.0,0.0,0.0,0.0,0.0,-21.01,-1.18,0.0,0.0,8.74,-3.68,-22.19,5.06,-17.12
641,0.0,-0.0,0.0,0.0,0.0,0.0,-26.12,0.57,-0.0,0.0,9.81,-4.44,-25.54,5.37,-20.17
651,0.0,-0.0,-0.0,0.0,0.0,0.0,-26.27,-0.9,0.0,0.0,8.6,-3.98,-27.18,4.63,-22.55
661,-0.0,-0.0,-0.0,0.0,0.0,0.0,-20.72,-2.31,-0.0,-0.0,10.71,-3.62,-23.04,7.09,-15.95
671,-0.0,0.0,-0.0,0.0,0.0,0.0,-24.6,-0.01,-0.0,-0.0,9.12,-3.93,-24.6,5.19,-19.41
681,-0.0,-0.0,0.0,0.0,0.0,0.0,-22.98,3.59,0.0,-0.0,7.8,-4.0,-19.39,3.8,-15.59
691,0.0,0.0,-0.0,0.0,0.0,0.0,-23.53,-0.56,0.0,0.0,9.81,-4.16,-24.09,5.65,-18.44
701,-0.0,0.0,0.0,0.0,0.0,0.0,-27.93,-3.96,0.0,0.0,13.03,-4.51,-31.89,8.52,-23.37
711,0.0,-0.0,0.0,0.0,0.0,0.0,-26.72,-3.06,-0.0,-0.0,11.72,-4.38,-29.78,7.34,-22.44
721,0.0,0.0,0.0,0.0,0.0,0.0,-24.25,-5.11,0.0,-0.0,13.66,-4.53,-29.36,9.13,-20.23
731,-0.0,-0.0,-0.0,0.0,0.0,0.0,-26.27,-4.06,0.0,0.0,11.72,-3.93,-30.33,7.79,-22.54
741,-0.0,-0.0,0.0,0.0,0.0,0.0,-25.52,-6.51,-0.0,0.0,14.01,-3.87,-32.03,10.14,-21.89
751,0.0,0.0,-0.0,0.0,0.0,0.0,-26.34,-2.0,0.0,0.0,10.54,-3.92,-28.34,6.62,-21.72
761,0.0,-0.0,0.0,0.0,0.0,0.0,-30.92,-2.79,-0.0,0.0,12.72,-4.55,-33.71,8.18,-25.54
771,-0.0,0.0,-0.0,0.0,0.0,0.0,-25.95,-2.62,0.0,-0.0,10.88,-4.31,-28.58,6.57,-22.01
781,-0.0,0.0,0.0,0.0,0.0,0.0,-23.19,-1.36,-0.0,0.0,9.51,-3.91,-24.54,5.6,-18.94
791,0.0,-0.0,-0.0,0.0,0.0,0.0,-30.52,-3.49,0.0,-0.0,12.33,-4.55,-34.01,7.78,-26.23
801,0.0,0.0,-0.0,0.0,0.0,0.0,-22.69,-5.63,0.0,0.0,14.25,-3.98,-28.32,10.27,-18.05
811,0.0,0.0,-0.0,0.0,0.0,0.0,-25.52,-5.81,0.0,-0.0,14.76,-3.72,-31.33,11.05,-20.28
821,-0.0,0.0,-0.0,0.0,0.0,0.0,-22.57,-0.37,-0.0,-0.0,9.07,-3.71,-22.94,5.36,-17.58
831,0.0,0.0,0.0,0.0,0.0,0.0,-23.9,-0.65,-0.0,0.0,9.94,-4.15,-24.55,5.79,-18.75
841,0.0,-0.0,-0.0,0.0,0.0,0.0,-23.6,-2.62,0.0,0.0,11.61,-3.68,-26.22,7.93,-18.29
851,-0.0,-0.0,0.0,0.0,0.0,0.0,-23.12,-0.15,-0.0,-0.0,9.05,-3.75,-23.27,5.3,-17.97
861,-0.0,-0.0,0.0,0.0,0.0,0.0,-21.96,0.38,-0.0,-0.0,7.69,-3.61,-21.58,4.08,-17.49
871,0.0,-0.0,-0.0,0.0,0.0,0.0,-19.79,-0.36,-0.0,0.0,7.52,-3.42,-20.15,4.1,-16.05
881,-0.0,0.0,-0.0,0.0,0.0,0.0,-25.29,-2.82,-0.0,-0.0,11.76,-3.67,-28.11,8.09,-20.02
891,-0.0,-0.0,-0.0,0.0,0.0,0.0,-20.32,0.19,0.0,-0.0,7.8,-3.11,-20.13,4.69,-15.44
901,0.0,-0.0,-0.0,0.0,0.0,0.0,-23.0,-5.07,-0.0,-0.0,14.54,-3.46,-28.07,11.08,-16.99
911,-0.0,-0.0,0.0,0.0,0.0,0.0,-23.0,-0.1,0.0,-0.0,8.88,-3.49,-23.11,5.38,-17.73
921,0.0,0.0,0.0,0.0,0.0,0.0,-21.96,1.57,-0.0,-0.0,7.91,-3.33,-20.4,4.58,-15.81
931,0.0,-0.0,0.0,0.0,0.0,0.0,-18.49,5.05,-0.0,-0.0,3.24,-2.98,-13.44,0.26,-13.18
941,0.0,-0.0,-0.0,0.0,0.0,0.0,-23.05,-9.87,-0.0,0.0,18.02,-3.34,-32.92,14.68,-18.24
951,0.0,-0.0,0.0,0.0,0.0,0.0,-23.53,-6.68,0.0,-0.0,15.6,-3.41,-30.21,12.2,-18.02
961,-0.0,-0.0,0.0,0.0,0.0,0.0,-22.28,-6.66,-0.0,0.0,15.77,-3.61,-28.94,12.16,-16.78
971,0.0,-0.0,0.0,0.0,0.0,0.0,-23.99,-8.81,-0.0,-0.0,16.78,-3.66,-32.8,13.12,-19.68
981,0.0,-0.0,0.0,0.0,0.0,0.0,-19.03,-8.95,0.0,0.0,17.05,-2.99,-27.97,14.06,-13.92
991,-0.0,-0.0,0.0,0.0,0.0,0.0,-19.04,-1.0,0.0,0.0,8.79,-3.78,-20.03,5.01,-15.02
1001,-0.0,-0.0,0.0,0.0,0.0,0.0,-23.94,-9.1,-0.0,-0.0,17.38,-3.8,-33.04,13.58,-19.46


