GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
241,44148533.92,5249.8,3596.22,7257585.84,361.98,-111.51,-2487.87,-20228.87,1393.57,15524.27,-4089.95,171.5,51409417.34,-3918.44,51405498.89
251,44163385.95,5376.52,3560.15,7301705.49,342.75,-89.62,-2459.15,-20275.17,1380.3,15514.55,-4061.85,171.18,51468441.77,-3890.67,51464551.1
261,44157009.49,5306.7,3547.54,7278263.26,350.6,-112.53,-2460.52,-20227.19,1384.68,15523.11,-4129.27,173.47,51438585.15,-3955.81,51434629.35
271,44096974.45,5331.31,3600.05,7273946.72,354.69,-103.88,-2497.09,-20208.22,1361.88,15524.65,-4122.3,174.29,51374284.57,-3948.01,51370336.56
281,44198443.58,5282.51,3580.32,7291958.82,371.45,-114.72,-2467.57,-20342.28,1374.12,15501.02,-4054.29,172.96,51493587.24,-3881.33,51489705.91
291,43811942.81,5663.65,3618.96,7147213.28,378.42,-116.61,-2488.96,-20308.71,1334.98,15491.44,-4042.83,170.56,50962729.26,-3872.28,50958856.98
301,44129780.37,5194.71,3575.21,7261012.72,343.27,-91.53,-2495.89,-20180.63,1367.91,15548.75,-4169.34,172.34,51394054.91,-3997.0,51390057.9
311,44111010.85,5269.55,3587.01,7259365.89,361.13,-115.64,-2468.92,-20200.05,1377.64,15537.33,-4167.48,174.11,51373724.78,-3993.36,51369731.41
321,44151672.29,5282.99,3565.03,7301066.95,370.45,-95.34,-2476.28,-20300.06,1344.49,15530.14,-4088.59,173.5,51455960.67,-3915.1,51452045.57
331,44080966.52,5448.74,3581.18,7205097.46,391.72,-93.12,-2481.53,-20309.02,1373.96,15524.4,-4041.47,173.31,51289500.3,-3868.16,51285632.14
341,44012084.4,5272.75,3587.46,7249264.23,378.23,-108.56,-2389.5,-20336.81,1401.08,15585.94,-4041.29,174.7,51264739.23,-3866.59,51260872.64
351,44168767.8,5175.58,3617.24,7230732.2,390.7,-114.22,-2446.08,-20174.35,1356.76,15511.39,-4159.28,175.54,51402817.02,-3983.74,51398833.28
361,44139399.96,5335.13,3565.13,7263205.22,379.59,-103.57,-2462.79,-20255.15,1337.94,15494.83,-4118.7,174.56,51405896.3,-3944.14,51401952.16
371,43989327.34,5457.45,3598.39,7208573.57,370.0,-121.75,-2496.57,-20234.11,1364.47,15540.01,-4148.4,174.9,51201378.79,-3973.5,51197405.29
381,44079112.21,5598.49,3550.3,7284252.17,389.27,-127.1,-2459.7,-20222.11,1362.1,15530.63,-4139.86,172.75,51366986.26,-3967.12,51363019.14
391,44202668.75,5327.5,3549.36,7275137.93,374.08,-106.82,-2514.31,-20219.46,1349.35,15474.16,-4092.22,169.08,51481040.54,-3923.14,51477117.4
401,44242039.51,5345.7,3528.17,7281446.2,318.51,-105.67,-2449.12,-20398.4,1351.93,15543.44,-4014.39,171.14,51526620.29,-3843.25,51522777.03
411,43946998.03,5477.4,3560.67,7213812.44,391.26,-114.33,-2469.98,-20166.72,1347.04,15496.09,-4151.54,173.03,51164331.89,-3978.52,51160353.38
421,44038564.29,5341.74,3532.43,7253632.0,398.88,-104.76,-2491.8,-20291.32,1343.04,15513.23,-4070.84,173.95,51295437.72,-3896.89,51291540.83
431,44149599.83,5444.38,3574.39,7245326.78,381.42,-116.75,-2476.67,-20198.23,1349.2,15501.47,-4164.81,174.1,51398385.83,-3990.72,51394395.11
441,44096568.06,5485.66,3544.11,7239288.21,355.66,-133.42,-2454.53,-20344.05,1374.52,15490.8,-3993.72,175.58,51339175.01,-3818.14,51335356.87
451,44151939.86,5165.24,3550.88,7256159.08,357.45,-116.58,-2433.88,-20323.27,1360.45,15493.15,-4043.06,176.04,51411152.39,-3867.02,51407285.37
461,44289797.14,4990.62,3597.01,7324390.98,374.78,-120.01,-2458.83,-20260.47,1351.78,15464.23,-4074.52,175.57,51617127.24,-3898.95,51613228.29
471,43994994.02,5525.74,3571.92,7231847.75,360.23,-119.28,-2487.44,-20383.63,1369.02,15486.53,-3957.66,173.11,51230164.85,-3784.55,51226380.3
481,44019549.66,5450.9,3511.3,7224114.45,337.79,-104.77,-2496.74,-20299.03,1350.5,15436.95,-3998.42,169.08,51246851.01,-3829.34,51243021.67
491,43942958.58,5260.74,3519.08,7226762.45,339.8,-117.19,-2468.0,-20316.56,1375.77,15449.45,-4013.35,172.46,51172764.11,-3840.89,51168923.23
501,44082969.42,5715.22,3533.43,7209074.98,304.62,-93.85,-2452.78,-20396.53,1353.54,15429.82,-3924.46,173.32,51295437.87,-3751.15,51291686.72
511,44132828.84,5728.49,3509.6,7221313.83,372.13,-103.98,-2466.26,-20426.94,1389.63,15435.52,-3943.52,171.72,51357580.84,-3771.8,51353809.04
521,43986290.39,5383.1,3557.37,7193866.95,338.79,-109.32,-2463.26,-20406.07,1422.7,15478.17,-3959.49,172.3,51183358.82,-3787.19,51179571.63
531,44225114.86,5280.62,3578.72,7245863.34,351.66,-109.04,-2469.08,-20371.6,1366.72,15456.2,-4004.14,174.64,51474062.41,-3829.5,51470232.91
541,44057414.82,5455.5,3523.53,7206334.26,357.85,-120.28,-2490.42,-20173.08,1352.64,15382.33,-4086.45,171.41,51267037.15,-3915.03,51263122.11
551,44169874.43,5328.51,3523.69,7207717.33,331.96,-104.99,-2479.66,-20247.86,1365.06,15322.99,-3977.23,170.61,51380631.46,-3806.62,51376824.84
561,44230592.39,5358.68,3498.32,7304123.98,345.13,-122.5,-2470.79,-20328.13,1331.55,15349.11,-3945.65,172.26,51537677.76,-3773.39,51533904.37
571,44275167.1,5256.89,3515.09,7239344.82,360.64,-107.31,-2435.36,-20475.7,1342.98,15438.4,-3862.06,172.61,51517407.55,-3689.45,51513718.1
581,44203670.58,5349.58,3485.06,7205101.94,354.71,-112.42,-2479.45,-20212.52,1349.53,15411.78,-4082.15,173.22,51411918.79,-3908.93,51408009.85
591,44166277.85,5234.39,3548.22,7254438.56,359.95,-110.31,-2461.7,-20483.69,1351.93,15541.12,-3951.64,174.24,51423696.3,-3777.4,51419918.9
601,44172258.47,5357.22,3580.43,7286172.11,401.5,-106.82,-2507.08,-20409.44,1380.02,15484.35,-3962.71,169.24,51461610.76,-3793.47,51457817.29
611,44335708.33,5055.24,3549.32,7341238.32,339.82,-121.49,-2489.58,-20371.77,1410.92,15472.64,-3978.8,169.29,51679791.74,-3809.51,51675982.23
621,43984545.18,5497.45,3528.86,7210442.59,326.48,-131.78,-2488.09,-20384.98,1355.43,15447.19,-3959.39,169.03,51198138.34,-3790.36,51194347.98
631,43888695.38,5738.92,3558.94,7189638.91,352.09,-109.36,-2460.56,-20374.23,1359.35,15464.4,-3993.81,171.43,51081863.82,-3822.38,51078041.44
641,44211258.13,5098.51,3535.92,7284487.21,364.0,-110.39,-2461.99,-20251.04,1380.64,15523.06,-4106.6,171.42,51498824.04,-3935.18,51494888.85
651,44125347.7,5225.51,3550.53,7237817.08,375.89,-119.76,-2492.54,-20353.56,1360.24,15510.27,-4039.89,169.29,51366221.36,-3870.61,51362350.75
661,44022645.34,5481.05,3522.31,7230437.62,396.54,-103.51,-2492.05,-20192.84,1359.68,15499.95,-4151.85,170.29,51256554.1,-3981.55,51252572.54
671,44185807.7,5036.92,3492.48,7316944.33,338.63,-102.57,-2456.65,-20301.22,1378.1,15545.91,-4090.74,173.4,51505683.63,-3917.34,51501766.29
681,44010275.45,5402.81,3555.39,7259857.95,348.26,-113.11,-2446.25,-20304.52,1374.55,15459.21,-4052.39,170.62,51273409.76,-3881.77,51269527.99
691,44010887.87,5010.5,3573.8,7272983.73,344.08,-111.47,-2460.9,-20414.42,1372.26,15506.8,-3951.43,169.59,51286692.25,-3781.83,51282910.42
701,44137473.48,5047.84,3491.29,7302376.62,379.37,-96.72,-2503.9,-20320.0,1384.88,15483.3,-4032.72,168.36,51442716.16,-3864.36,51438851.8
711,44097368.46,5426.4,3471.7,7213666.8,345.55,-117.13,-2452.72,-20305.31,1364.01,15471.81,-4040.79,173.53,51314239.58,-3867.26,51310372.32
721,44186313.09,5100.16,3483.13,7248282.74,390.35,-126.78,-2504.54,-20237.07,1351.45,15456.72,-4031.63,172.38,51437509.26,-3859.25,51433650.01
731,44014088.41,5253.52,3522.0,7225218.25,375.98,-108.14,-2489.27,-20232.83,1351.87,15398.78,-3991.98,170.16,51242378.57,-3821.82,51238556.75
741,44103889.51,5163.97,3538.14,7235668.08,384.6,-91.32,-2497.9,-20219.79,1335.24,15312.85,-4005.18,171.55,51342483.39,-3833.63,51338649.76
751,44130307.63,5096.22,3550.22,7285043.1,301.13,-124.4,-2458.68,-20131.13,1354.05,15327.8,-4072.67,173.63,51418265.94,-3899.04,51414366.9
761,44084938.3,5142.7,3517.71,7263308.2,357.16,-90.03,-2461.21,-20281.21,1361.47,15300.3,-3932.94,169.55,51351093.38,-3763.39,51347329.99
771,44084411.65,5216.14,3489.94,7298174.64,351.28,-108.22,-2503.66,-20283.39,1343.67,15441.81,-4008.08,171.73,51385533.86,-3836.35,51381697.5
781,44250735.24,5421.93,3503.44,7313478.57,337.84,-109.55,-2470.09,-20290.31,1362.36,15321.14,-3928.01,171.14,51567290.57,-3756.88,51563533.7
791,44083639.4,5136.01,3499.04,7278258.16,324.03,-102.88,-2437.19,-20182.05,1366.9,15321.13,-4048.42,170.97,51364822.54,-3877.45,51360945.08
801,44162448.07,5076.19,3504.98,7291910.47,319.75,-126.07,-2515.84,-20299.65,1345.48,15382.74,-3907.89,172.28,51457046.12,-3735.6,51453310.52
811,44041055.27,5230.97,3484.92,7228111.46,299.7,-125.9,-2509.26,-20379.54,1359.52,15429.35,-3896.83,170.2,51271956.5,-3726.63,51268229.87
821,44191924.25,4987.18,3481.84,7281469.38,299.65,-109.78,-2475.47,-20348.59,1379.09,15360.76,-3894.73,170.39,51475968.32,-3724.35,51472243.97
831,44443914.45,5130.36,3493.54,7355088.82,347.94,-100.04,-2448.89,-20279.34,1350.08,15298.31,-3904.52,171.72,51801795.24,-3732.8,51798062.44
841,44149886.38,5152.37,3524.37,7269062.35,315.59,-99.42,-2460.54,-20175.72,1353.23,15330.72,-4015.36,172.68,51421889.31,-3842.68,51418046.63
851,44160082.64,5145.6,3561.7,7280338.58,325.13,-101.36,-2512.3,-20163.87,1363.73,15369.76,-4042.02,169.99,51443409.63,-3872.03,51439537.6
861,44205045.13,4950.7,3567.47,7297542.55,284.8,-106.71,-2456.06,-20184.28,1333.77,15411.5,-4066.95,172.72,51505388.86,-3894.23,51501494.64
871,44220670.13,4982.18,3559.41,7260026.34,278.21,-106.58,-2475.25,-20065.34,1373.17,15367.14,-4123.17,172.99,51483609.42,-3950.18,51479659.24
881,44211589.78,4868.62,3562.2,7259510.82,303.63,-118.57,-2478.2,-20204.2,1361.65,15334.09,-3986.67,168.05,51473729.85,-3818.62,51469911.23
891,44050947.33,5084.19,3555.81,7274712.89,324.58,-112.51,-2489.73,-20096.84,1352.41,15325.5,-4070.11,172.78,51328603.62,-3897.34,51324706.29
901,44277458.52,4929.98,3540.46,7306733.97,301.42,-96.51,-2510.32,-20203.46,1345.98,15337.21,-3962.94,170.76,51586837.25,-3792.18,51583045.07
911,44052715.06,5144.05,3490.79,7288062.72,359.21,-100.24,-2510.84,-20235.71,1353.38,15380.85,-3988.18,169.8,51343659.28,-3818.38,51339840.89
921,44134632.7,4904.06,3497.61,7292907.57,268.9,-112.42,-2482.01,-20181.82,1398.22,15308.24,-4023.65,169.58,51430141.05,-3854.07,51426286.98
931,44078553.01,5123.35,3499.0,7243016.19,287.69,-110.19,-2479.43,-20230.11,1342.28,15366.66,-3996.3,172.97,51324368.45,-3823.34,51320545.12
941,44193757.29,5067.3,3561.28,7311568.21,335.31,-126.86,-2498.66,-20219.17,1339.38,15356.83,-3987.82,172.83,51508140.92,-3814.99,51504325.93
951,44187502.85,4998.69,3501.38,7365278.09,319.02,-108.05,-2475.43,-20305.93,1350.07,15373.8,-3966.74,167.3,51555434.48,-3799.44,51551635.04
961,44125244.05,5262.15,3518.36,7276035.15,312.13,-116.31,-2456.92,-20355.29,1362.77,15438.04,-3931.48,171.29,51404244.13,-3760.19,51400483.93
971,44132580.01,5491.46,3509.26,7283991.78,304.87,-115.69,-2446.33,-20155.62,1360.67,15394.22,-4094.03,178.12,51419914.65,-3915.91,51415998.74
981,44109132.52,5556.13,3537.43,7283303.87,310.96,-104.37,-2425.53,-20246.82,1384.4,15414.68,-4047.9,174.5,51395863.27,-3873.4,51391989.87
991,44392962.75,4800.01,3528.0,7358232.57,289.04,-117.48,-2437.17,-20206.32,1343.85,15329.11,-3984.1,173.8,51753724.36,-3810.3,51749914.07
1001,44544458.62,4621.94,3518.6,7366262.36,286.22,-116.58,-2439.24,-20322.74,1370.65,15379.92,-3938.32,170.34,51913019.74,-3767.98,51909251.76

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,43675942.84,5732.76,3644.93,7108608.33,346.28,-64.53,-2487.23,-20358.17,1364.53,15351.69,-3781.87,163.13,50788081.41,-3618.75,50784462.67
11,43745130.36,5778.09,3565.05,7113709.06,354.16,-90.21,-2496.46,-20247.36,1381.01,15540.01,-4039.5,172.41,50862623.7,-3867.09,50858756.61
21,43757248.97,5801.46,3520.87,7130695.14,310.72,-90.46,-2459.24,-20112.82,1355.15,15426.7,-4154.49,175.01,50891696.49,-3979.48,50887717.0
31,43885425.49,5618.04,3591.88,7183613.2,368.14,-94.01,-2526.77,-20091.87,1334.68,15495.3,-4158.32,169.29,51072734.07,-3989.03,51068745.04
41,43806209.45,5600.21,3568.52,7156181.23,371.41,-109.18,-2428.57,-20127.54,1349.14,15468.76,-4176.17,174.27,50966083.41,-4001.9,50962081.51
51,43910960.75,5354.7,3613.57,7230141.42,342.51,-102.4,-2478.01,-20244.17,1350.75,15518.48,-4073.41,172.15,51144457.6,-3901.26,51140556.34
61,43794644.26,5352.97,3502.05,7231865.77,357.03,-72.52,-2426.65,-20133.44,1355.13,15483.06,-4158.49,175.21,51029927.66,-3983.28,51025944.38
71,43892792.94,5612.13,3523.84,7233568.55,357.12,-74.18,-2495.64,-20086.39,1339.93,15355.5,-4087.7,171.13,51129893.8,-3916.57,51125977.23
81,44119338.68,4947.35,3571.13,7331665.62,384.11,-93.82,-2482.94,-20054.34,1329.76,15354.33,-4115.81,170.52,51453959.88,-3945.3,51450014.58
91,44041404.2,5414.38,3549.11,7267223.31,374.56,-106.24,-2460.58,-20148.55,1328.64,15466.54,-4112.95,170.97,51312045.35,-3941.99,51308103.37
101,44004905.59,5316.76,3571.03,7280819.34,358.17,-78.65,-2445.4,-20123.78,1357.53,15491.01,-4166.48,173.91,51289171.6,-3992.57,51285179.03
111,44167825.93,5535.98,3507.74,7224737.68,372.86,-101.18,-2485.55,-20083.86,1337.9,15483.59,-4184.42,174.09,51396131.09,-4010.34,51392120.75
121,44195987.16,5448.79,3543.31,7246160.44,379.42,-102.41,-2456.03,-20206.56,1372.8,15539.06,-4168.76,172.96,51445665.99,-3995.8,51441670.18
131,44109886.14,5272.1,3537.85,7236719.07,355.18,-113.19,-2508.35,-19954.04,1339.03,15428.39,-4262.87,168.66,51349962.19,-4094.21,51345867.97
141,44162809.19,5632.0,3471.55,7274771.66,519.21,-102.4,-2474.75,-20067.45,1327.52,15476.2,-4207.59,170.99,51441362.73,-4036.6,51437326.13
151,44012366.2,5335.07,3547.88,7191435.73,358.44,-106.67,-2436.88,-20226.48,1378.34,15452.71,-4076.91,171.45,51207104.34,-3905.46,51203198.88
161,44112355.08,5485.43,3523.19,7173971.9,344.2,-104.24,-2416.73,-20123.29,1388.82,15500.71,-4166.29,171.44,51289925.07,-3994.85,51285930.22
171,44189775.54,5418.8,3545.84,7236163.31,462.84,-102.69,-2437.41,-20163.31,1325.83,15455.57,-4129.26,169.15,51429444.31,-3960.11,51425484.19
181,44057478.16,5173.6,3544.95,7236252.6,340.32,-101.56,-2432.46,-20153.67,1363.14,15445.27,-4146.07,171.55,51296910.36,-3974.52,51292935.84
191,44055064.81,5619.85,3554.47,7163128.6,380.8,-108.02,-2450.98,-20166.26,1348.2,15474.16,-4158.34,173.34,51221845.62,-3985.01,51217860.61
201,44152289.29,5386.52,3578.02,7199728.46,381.49,-88.16,-2446.47,-20165.12,1342.43,15451.98,-4128.86,171.84,51355458.43,-3957.02,51351501.4
211,44299234.77,5075.15,3556.07,7334776.99,370.35,-92.83,-2416.35,-20261.01,1365.93,15566.28,-4119.03,173.03,51637175.36,-3946.0,51633229.36
221,43943835.58,5294.74,3553.11,7205776.26,332.57,-99.55,-2475.29,-20238.08,1368.37,15506.19,-4082.16,171.95,51152853.9,-3910.21,51148943.69
231,44307566.11,5226.75,3558.4,7339681.95,387.03,-125.12,-2459.71,-20210.32,1326.38,15454.54,-4068.58,172.98,51650406.02,-3895.59,51646510.43
241,44148526.56,5234.87,3587.91,7257585.84,361.98,-111.51,-2462.56,-20230.13,1387.54,15527.11,-4086.39,172.43,51409407.6,-3913.96,51405493.64
251,44163376.68,5359.12,3551.31,7301705.49,342.75,-89.62,-2436.99,-20279.24,1373.18,15519.13,-4057.92,172.13,51468421.81,-3885.79,51464536.02
261,44157002.82,5287.84,3534.22,7278263.26,350.6,-112.53,-2439.64,-20213.19,1376.96,15525.54,-4140.51,174.37,51438575.89,-3966.14,51434609.75
271,44096966.24,5310.41,3591.77,7273946.72,354.69,-103.88,-2471.28,-20195.29,1354.41,15526.66,-4132.52,175.79,51374280.44,-3956.73,51370323.71
281,44198436.83,5265.9,3571.4,7291958.82,371.45,-114.72,-2440.82,-20327.26,1365.18,15502.05,-4066.38,174.43,51493588.82,-3891.95,51489696.87
291,43811934.8,5641.64,3610.91,7147213.28,378.42,-116.61,-2463.76,-20299.81,1327.62,15494.4,-4049.16,171.88,50962720.89,-3877.28,50958843.61
301,44129770.41,5173.82,3566.72,7261012.72,343.27,-91.53,-2467.74,-20166.99,1361.45,15550.1,-4179.32,173.88,51394052.24,-4005.44,51390046.8
311,44111005.14,5252.99,3578.26,7259365.89,361.13,-115.64,-2441.36,-20192.5,1369.48,15539.95,-4172.52,175.41,51373723.34,-3997.1,51369726.24
321,44151662.6,5264.55,3556.5,7301066.95,370.45,-95.34,-2450.8,-20293.88,1337.41,15532.22,-4092.25,174.64,51455950.66,-3917.61,51452033.05
331,44080956.22,5430.49,3571.66,7205097.46,391.72,-93.12,-2458.15,-20307.75,1367.1,15527.74,-4040.69,174.08,51289483.37,-3866.62,51285616.76
341,44012079.47,5250.59,3578.15,7249264.23,378.23,-108.56,-2366.91,-20332.99,1394.77,15588.17,-4043.04,175.27,51264725.14,-3867.77,51260857.37
351,44168761.17,5151.92,3608.15,7230732.2,390.7,-114.22,-2422.43,-20167.77,1348.57,15514.78,-4164.68,176.24,51402803.07,-3988.43,51398814.64
361,44139390.04,5316.91,3555.49,7263205.22,379.59,-103.57,-2436.92,-20246.63,1332.64,15497.08,-4124.55,175.62,51405889.85,-3948.93,51401940.92
371,43989320.52,5436.96,3584.67,7208573.57,370.0,-121.75,-2471.16,-20238.48,1357.74,15542.6,-4142.66,175.59,51201354.66,-3967.07,51197387.59
381,44079103.76,5580.64,3542.83,7284252.17,389.27,-127.1,-2436.4,-20224.17,1353.63,15533.5,-4136.11,173.62,51366968.14,-3962.49,51363005.65
391,44202661.35,5309.97,3539.31,7275137.93,374.08,-106.82,-2490.86,-20212.71,1342.3,15476.93,-4097.34,170.37,51481031.48,-3926.97,51477104.5
401,44242033.07,5326.14,3517.23,7281446.2,318.51,-105.67,-2422.03,-20396.03,1344.92,15547.14,-4014.16,172.23,51526609.47,-3841.93,51522767.54
411,43946994.99,5454.95,3552.94,7213812.44,391.26,-114.33,-2444.29,-20161.48,1339.59,15498.94,-4154.54,174.08,51164325.03,-3980.46,51160344.56
421,44038557.81,5324.11,3519.12,7253632.0,398.88,-104.76,-2466.24,-20284.79,1335.31,15516.37,-4075.13,174.92,51295427.82,-3900.22,51291527.6
431,44149594.89,5427.11,3565.89,7245326.78,381.42,-116.75,-2447.8,-20191.43,1341.09,15501.58,-4168.04,175.4,51398382.79,-3992.64,51394390.15
441,44096564.0,5466.37,3531.88,7239288.21,355.66,-133.42,-2431.53,-20338.31,1367.45,15493.7,-3996.78,176.67,51339164.0,-3820.11,51335343.89
451,44151936.5,5148.72,3541.72,7256159.08,357.45,-116.58,-2413.37,-20322.98,1354.0,15499.29,-4041.79,176.42,51411143.82,-3865.37,51407278.46
461,44289790.17,4970.93,3584.3,7324390.98,374.78,-120.01,-2437.41,-20260.2,1345.34,15470.32,-4074.55,176.33,51617109.22,-3898.22,51613211.0
471,43994978.45,5506.07,3560.64,7231847.75,360.23,-119.28,-2464.47,-20384.97,1364.14,15492.88,-3956.9,173.91,51230141.43,-3782.99,51226358.44
481,44019545.74,5426.9,3500.4,7224114.45,337.79,-104.77,-2468.99,-20301.46,1342.81,15442.29,-3997.79,170.4,51246835.17,-3827.39,51243007.78
491,43942951.78,5237.55,3508.33,7226762.45,339.8,-117.19,-2440.49,-20315.47,1368.32,15455.58,-4015.36,173.8,51172750.65,-3841.56,51168909.1
501,44082961.85,5694.62,3521.51,7209074.98,304.62,-93.85,-2427.69,-20396.76,1346.2,15435.77,-3925.41,174.74,51295421.23,-3750.68,51291670.55
511,44132825.04,5710.64,3493.37,7221313.83,372.13,-103.98,-2438.8,-20429.48,1382.12,15440.94,-3942.89,173.07,51357565.8,-3769.82,51353795.99
521,43986282.45,5361.08,3546.66,7193866.95,338.79,-109.32,-2440.82,-20407.49,1416.37,15484.24,-3957.91,173.14,51183338.91,-3784.77,51179554.14
531,44225107.69,5261.57,3568.13,7245863.34,351.66,-109.04,-2444.44,-20371.21,1357.56,15462.53,-4005.16,176.0,51474047.79,-3829.16,51470218.63
541,44057408.49,5427.68,3509.69,7206334.26,357.85,-120.28,-2461.03,-20174.61,1346.37,15387.95,-4086.59,173.08,51267016.37,-3913.51,51263102.86
551,44169864.16,5307.95,3510.38,7207717.33,331.96,-104.99,-2454.02,-20247.16,1358.29,15329.3,-3978.79,172.2,51380613.2,-3806.59,51376806.61
561,44230589.5,5338.84,3489.29,7304123.98,345.13,-122.5,-2445.03,-20329.35,1322.43,15349.87,-3941.36,173.8,51537662.16,-3767.56,51533894.6
571,44275161.05,5238.45,3506.64,7239344.82,360.64,-107.31,-2410.51,-20476.35,1336.33,15440.44,-3859.16,173.92,51517394.2,-3685.25,51513708.95
581,44203662.85,5327.82,3475.85,7205101.94,354.71,-112.42,-2453.74,-20209.88,1340.89,15413.12,-4081.98,174.78,51411901.14,-3907.2,51407993.94
591,44166271.12,5211.1,3538.24,7254438.56,359.95,-110.31,-2439.76,-20482.3,1345.05,15542.22,-3949.26,174.83,51423673.85,-3774.43,51419899.42
601,44172251.84,5339.15,3573.47,7286172.11,401.5,-106.82,-2482.19,-20408.46,1370.34,15484.88,-3960.25,170.26,51461595.82,-3789.99,51457805.83
611,44335703.34,5031.57,3541.04,7341238.32,339.82,-121.49,-2460.78,-20372.89,1403.41,15474.73,-3976.37,170.78,51679777.06,-3805.59,51675971.47
621,43984535.75,5477.23,3520.97,7210442.59,326.48,-131.78,-2459.6,-20387.93,1348.07,15447.74,-3957.05,170.82,51198119.53,-3786.23,51194333.31
631,43888687.98,5719.64,3546.47,7189638.91,352.09,-109.36,-2437.96,-20367.76,1352.58,15463.93,-3993.61,172.3,51081846.52,-3821.3,51078025.21
641,44211250.22,5080.41,3526.54,7284487.21,364.0,-110.39,-2434.22,-20251.32,1373.95,15523.59,-4104.9,173.07,51498809.98,-3931.83,51494878.15
651,44125337.73,5203.65,3544.54,7237817.08,375.89,-119.76,-2465.68,-20351.34,1351.16,15512.38,-4039.37,170.53,51366205.64,-3868.83,51362336.8
661,44022636.5,5459.99,3512.75,7230437.62,396.54,-103.51,-2469.86,-20188.34,1352.93,15500.47,-4152.72,171.22,51256535.1,-3981.49,51252553.6
671,44185802.25,5017.64,3484.98,7316944.33,338.63,-102.57,-2430.14,-20298.27,1367.32,15547.73,-4091.65,174.59,51505671.9,-3917.05,51501754.85
681,44010270.33,5383.25,3543.07,7259857.95,348.26,-113.11,-2421.53,-20308.18,1366.97,15463.86,-4051.3,171.84,51273390.88,-3879.46,51269511.42
691,44010882.39,4989.53,3561.19,7272983.73,344.08,-111.47,-2436.21,-20409.84,1364.69,15507.74,-3953.3,170.98,51286675.85,-3782.32,51282893.54
701,44137467.26,5030.76,3479.48,7302376.62,379.37,-96.72,-2475.15,-20310.89,1376.07,15482.9,-4037.73,170.09,51442709.7,-3867.64,51438842.06
711,44097365.73,5400.92,3458.54,7213666.8,345.55,-117.13,-2423.94,-20298.15,1356.06,15472.16,-4044.96,175.15,51314226.55,-3869.81,51310356.74
721,44186302.31,5082.55,3475.27,7248282.74,390.35,-126.78,-2479.04,-20229.41,1345.94,15457.17,-4036.24,174.1,51437501.11,-3862.14,51433638.97
731,44014078.55,5234.87,3510.97,7225218.25,375.98,-108.14,-2461.72,-20226.44,1346.05,15399.94,-3994.37,171.35,51242368.31,-3823.01,51238545.3
741,44103880.96,5141.49,3527.19,7235668.08,384.6,-91.32,-2471.33,-20210.63,1329.14,15313.92,-4010.35,172.63,51342472.11,-3837.72,51338634.39
751,44130302.14,5080.51,3538.35,7285043.1,301.13,-124.4,-2430.64,-20125.35,1344.99,15328.0,-4074.25,174.82,51418257.83,-3899.42,51414358.41
761,44084929.03,5123.01,3507.89,7263308.2,357.16,-90.03,-2429.6,-20276.07,1354.33,15300.86,-3936.21,171.33,51351084.78,-3764.88,51347319.91
771,44084404.28,5196.87,3476.99,7298174.64,351.28,-108.22,-2476.21,-20277.14,1337.31,15442.49,-4010.29,173.23,51385522.29,-3837.06,51381685.23
781,44250728.76,5398.1,3494.7,7313478.57,337.84,-109.55,-2445.98,-20287.28,1353.6,15323.17,-3928.72,172.27,51567271.93,-3756.46,51563515.47
791,44083632.77,5116.44,3488.73,7278258.16,324.03,-102.88,-2405.85,-20176.07,1359.82,15323.02,-4051.65,172.73,51364818.16,-3878.93,51360939.23
801,44162442.18,5055.34,3496.17,7291910.47,319.75,-126.07,-2491.54,-20295.59,1337.98,15388.57,-3913.17,173.47,51457037.25,-3739.71,51453297.55
811,44041046.11,5214.44,3477.71,7228111.46,299.7,-125.9,-2482.24,-20376.01,1352.46,15435.67,-3902.43,171.17,51271953.41,-3731.25,51268222.15
821,44191915.15,4972.17,3470.62,7281469.38,299.65,-109.78,-2451.25,-20348.07,1370.34,15365.23,-3895.21,171.41,51475953.44,-3723.8,51472229.64
831,44443904.89,5108.9,3482.02,7355088.82,347.94,-100.04,-2423.48,-20280.12,1342.42,15304.22,-3905.13,173.07,51801775.57,-3732.06,51798043.51
841,44149880.19,5136.99,3512.52,7269062.35,315.59,-99.42,-2436.68,-20173.3,1343.55,15336.67,-4019.11,173.56,51421878.45,-3845.55,51418032.9
851,44160077.3,5125.51,3549.29,7280338.58,325.13,-101.36,-2488.15,-20158.97,1355.7,15370.73,-4043.19,170.95,51443393.78,-3872.24,51439521.53
861,44205041.81,4931.5,3560.06,7297542.55,284.8,-106.71,-2433.51,-20181.97,1325.23,15413.31,-4066.23,173.58,51505377.06,-3892.65,51501484.41
871,44220665.13,4963.82,3551.35,7260026.34,278.21,-106.58,-2453.36,-20061.01,1366.05,15368.49,-4123.07,173.64,51483598.44,-3949.43,51479649.01
881,44211583.87,4851.89,3552.97,7259510.82,303.63,-118.57,-2451.7,-20196.37,1354.16,15334.68,-3990.95,168.95,51473725.39,-3822.01,51469903.38
