partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
novel_101,GIN-TFP,native,0,0,0.9164431666137246,0.8687798122460537,0.9180366484819948,0.8758210822646231,0.791431317801071,4626
novel_101,GIN-TFP,native,0,1,0.9162528355912622,0.7290774329874421,0.9125667323726603,0.8598104399490735,0.6224767725808082,4345
novel_101,GIN-TFP,native,0,2,0.9024168271361197,0.8640957395974694,0.9424145793100633,0.8923348017621145,0.7340927770026185,3638
novel_101,GIN-TFP,native,0,3,0.9099363023362645,0.7805126824095736,0.8979819693999206,0.82534834892155,0.6976230417211348,3662
novel_101,GIN-TFP,native,0,4,0.9167090969803038,0.8205565951713144,0.9320460539591311,0.8842141269026851,0.6542601923957856,3565
novel_101,GIN-TFP,native,1,0,0.9023384993094983,0.7362660027759176,0.9542085332507999,0.9285305889079474,0.5475025755577833,3805
novel_101,GIN-TFP,native,1,1,0.9179600415643303,0.7892316085768797,0.902883420131759,0.8502772643253235,0.6918766416714186,3965
novel_101,GIN-TFP,native,1,2,0.9169617038530897,0.7406752141944072,0.8996586801515409,0.8590487238979119,0.6022160933686891,4215
novel_101,GIN-TFP,native,1,3,0.9207542496013722,0.8245983110136529,0.9184214214541772,0.7966619173621006,0.752839233038348,3842
novel_101,GIN-TFP,native,1,4,0.9102680370818219,0.8157834767046024,0.8702313825158714,0.8154045547120904,0.7095305564362714,4009
novel_101,GIN-TFP,native,2,0,0.9075127485698438,0.8021883301586792,0.9260836402817766,0.834542081295328,0.6488278612494849,3907
novel_101,GIN-TFP,native,2,1,0.9041474123488905,0.8161936535592574,0.9169952449069838,0.8741741741741742,0.7031566909856658,4298
novel_101,GIN-TFP,native,2,2,0.922731756377773,0.8342038131041891,0.901840453217083,0.8378179137486178,0.735936250199968,3962
novel_101,GIN-TFP,native,2,3,0.9196645057225635,0.7899460113587495,0.9176421226931752,0.8898678414096917,0.6088392925104043,3862
novel_101,GIN-TFP,native,2,4,0.911273177320831,0.7797253330534588,0.9188087377742127,0.9006744328632741,0.6273807967130811,3807
novel_101,GIN-TFP,native,3,0,0.9276463427802919,0.8050285813284377,0.9364956967945968,0.8866688503111694,0.6527457032766484,3687
novel_101,GIN-TFP,native,3,1,0.9079546589282634,0.8529344513623636,0.9615952351762896,0.8798474253019708,0.7399149774824022,3988
novel_101,GIN-TFP,native,3,2,0.9166371621181897,0.7869271906215385,0.8667164409906858,0.8385725132877753,0.7091934095201486,4616
novel_101,GIN-TFP,native,3,3,0.9072561246459199,0.8514764658528455,0.9307398584825817,0.8777058279370953,0.7680810267730798,3654
novel_101,GIN-TFP,native,3,4,0.9195165699198602,0.8471778756646913,0.9162365348599624,0.8575602629656683,0.7505130443776542,3891
novel_101,GIN-TFP,native,4,0,0.9148233699836766,0.8068270514357934,0.9203271774087369,0.7877267464299498,0.7316996934692628,3874
novel_101,GIN-TFP,native,4,1,0.9164821490197264,0.7317677737447357,0.8748093470600731,0.8580420738777539,0.6668017935175377,3864
novel_101,GIN-TFP,native,4,2,0.9117596130340702,0.7508847745114218,0.8386860449511749,0.7663742093450316,0.684384650746128,3862
novel_101,GIN-TFP,native,4,3,0.9083861801743622,0.8558365087254252,0.943490090976823,0.8762990278243379,0.7192269991164126,3886
novel_101,GIN-TFP,native,4,4,0.9110322590082607,0.8826647184587132,0.9636245431553832,0.9244169710592863,0.7708551498864802,4350
