smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
CCCCc1ccc(NS(=O)(=O)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,100,3.8649983,50.0,2.8002815,1.6388212,0.0,0.0,1.6388212,0.50967723,1.1608366,1.8477457,2.005852,1.986427,7.0,1.4055994,1.008235,2.4809165,0.5577655,3.4891515,0.45294824,0.9705614,1.2102311,1.3178934,0.6747659,0.0,0.4925108,0.41347647,3.329514,0.02754271,3.7429905,0.05149162,0.0,0.0,0.0,0.0,0.0,0.008197985,0.0,0.20221353,0.0,0.29778647,0.0,0.027885703,0.0,0.03426888,0.0,0.0,0.04826599,0.056664404,0.101868905,0.0,0.11516123,0.0,0.0,0.0,0.0,0.0038661219,0.040260058,0.063560724,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.34666666,0.34666666,0.33333334,0.38666666,0.60888886,0.60888886,0.6666667,0.5555555,1.0,0.77777773,0.11111111,0.11111111,0.11111111,0.0,0.0,True
Oc1ccc(Cl)cc1CNc1nc2ccccc2[nH]1,101,3.3580472,30.0,3.3237128,1.6573656,0.0,0.0,1.6573656,0.49648288,1.1526877,1.8953719,1.9056647,1.6547039,5.0,1.4025887,0.73257995,2.2882476,0.4629882,3.0208275,0.36395466,0.5602598,1.0749209,1.3783567,0.69068027,0.0,0.46584797,0.4352857,3.3257852,0.011611104,3.7610707,0.018951178,0.0,0.0,0.0,0.0034454062,0.009148835,0.0,0.0,0.0,0.5,0.033682745,0.03641792,0.0,0.0,0.0,0.0,0.0,0.08098201,0.03586526,0.0,0.0,0.18076658,0.0,0.0,0.0,0.0,0.0,0.07862061,0.04107063,0.8333333,0.8333333,0.8333333,0.8333333,0.8055555,0.5,0.5,0.5,0.5277778,0.86111104,0.86111104,0.5277778,0.3611111,1.0,0.8333333,0.0,0.0,0.0,0.0,0.0,True
CC(C)(C)CC(C)(C)NCC(O)COc1ccc2c(c1)CCC2,102,3.9664772,55.0,2.1278358,1.5121973,0.0,0.0,1.5121973,0.4383161,1.1615858,1.1666474,2.053926,2.0502815,6.0,1.3885094,0.5622666,2.2927625,0.22175506,2.855029,0.19775103,0.6669368,0.7427951,0.86238664,1.1458753,0.0,0.44433475,0.26970583,3.1234515,0.15351571,3.3931572,0.2801709,0.0,0.0,0.0,0.013917171,0.022861568,0.09311548,0.015051848,0.0,0.3929673,0.0,0.033503775,0.038155172,0.08807151,0.0,0.05337324,0.0,0.004400319,0.07353465,0.0,0.0,0.08231619,0.0,0.0,0.0,0.0,0.0,0.019345602,0.06938609,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.31313133,0.6666667,1.0,0.8333334,0.6111111,1.0,0.5,0.0,0.0,0.0,0.0,0.0,True
FC(F)(F)c1cccc(CNC2CCN(CCc3ccccc3)CC2)c1,103,3.8745458,50.0,2.099205,1.5837244,0.0,0.0,1.5837244,0.43190053,1.1625471,1.5299435,2.055207,1.6838529,3.0,1.3800145,0.50643456,2.448909,0.384302,2.9553435,0.21075842,1.093943,1.3786769,1.3793457,1.1552019,0.0,0.48616314,0.28976953,3.2721798,0.06151511,3.5619493,0.23745517,0.0,0.0,0.0,0.007120754,0.10616494,0.013062556,0.0,0.0,0.23633434,0.20971973,0.0,0.0,0.0,0.059179828,0.0,0.0,0.0023334955,0.05951628,0.0,0.0,0.20175117,0.0,0.0,0.0,0.0,0.0,0.040653605,0.06416329,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.6666667,1.0,0.6666667,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
CCC(C)NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,104,3.682413,42.0,3.3363175,1.6350499,0.0,0.0,1.6350499,0.5641759,1.1579491,1.5278468,2.0326195,1.8593328,5.0,1.3670032,0.54054636,2.5183203,0.49739116,3.0588667,0.33178678,0.65834785,0.805496,1.3668232,1.2226471,0.0,0.4638791,0.33814818,3.2097294,0.13331115,3.5478776,0.29201075,0.0,0.0,0.0,0.02253764,0.016371401,0.0,0.0,0.16521518,0.3339839,0.0,0.03637166,0.04059768,0.0,0.04967172,0.0,0.0,0.005474373,0.05628997,0.0,0.0,0.16858415,0.0,0.0,0.0,0.0,0.0,0.04861171,0.05629061,0.75,0.75,0.75,0.75,0.7321428,0.375,0.375,0.375,0.30357143,0.66071427,0.7857143,0.7857143,0.28571427,1.0,0.5,0.0,0.0,0.0,0.0,0.0,True
CC(O)(c1ccc(Cl)cc1)C(CN1CCCCC1)c1ccccc1,105,3.8453147,49.0,3.3372376,1.5814484,0.0,0.0,1.5814484,0.49508673,1.1613016,1.164523,2.0682335,2.216819,6.0,1.3755474,0.6564786,2.408215,0.40112162,3.0646937,0.2035386,0.68793476,0.78752947,1.2371761,1.4666827,0.0,0.47205687,0.21979618,3.3177202,0.12949553,3.5375164,0.20014843,0.0,0.0,0.0,0.010516144,0.1439052,0.009623028,0.0,0.01590286,0.39313847,0.0,0.0,0.060871582,0.033801008,0.038903657,0.0,0.0,0.0023286405,0.06437229,0.0,0.0,0.12667134,0.0,0.0,0.0,0.0,0.0,0.042199627,0.05776609,0.9,0.9,0.9,0.9,0.8816326,0.42244896,0.42244896,0.42244896,0.35510203,0.6183673,0.91836727,0.8183673,0.31836733,1.0,0.9,0.0,0.0,0.0,0.0,0.0,True
O=C(Nc1nc(-c2ccccn2)cs1)c1ccccc1Br,106,3.352441,30.0,3.8532858,1.7516049,0.0,0.0,1.7516049,0.57140696,1.1531403,1.8915808,1.9139454,1.3288469,3.0,1.3903978,0.7877338,2.717485,0.79931164,3.505219,0.606388,1.0409634,1.3388048,1.3646014,0.6572994,0.0,0.486022,0.3838588,3.3643363,0.059954405,3.7481952,0.04220879,0.0,0.0,0.0,0.002407207,0.0,0.0,0.18346304,0.0,0.037059963,0.31653696,0.0,0.0,0.06289113,0.0,0.0,0.0,0.0036179645,0.03464632,0.0,0.11330434,0.11767069,0.0,0.0,0.0,0.0,0.006060879,0.075986624,0.046354875,0.93749994,0.93749994,0.93749994,0.93749994,0.93749994,0.625,0.625,0.59374994,0.6875,0.6875,1.0,0.96874994,0.65625,0.5,0.96874994,0.3125,0.3125,0.3125,0.0,0.0,True
CCOc1ccc(C=Cc2nc(=O)c3ccccc3o2)cc1,107,3.5533154,36.0,2.110569,1.6094756,0.0,0.0,1.6094756,0.38908023,1.1531777,1.8546028,1.9012278,1.4860761,4.0,1.4019821,0.81517977,2.2222786,0.31931418,3.0374584,0.28553048,1.1031182,1.3275504,1.3936642,0.6929624,0.0,0.49004722,0.48080456,3.299613,0.006979704,3.7804174,0.00226295,0.0,0.0,0.0,0.0029055306,0.0,0.011689066,0.0,0.0,0.24519415,0.25480583,0.0422433,0.0,0.0,0.0,0.0,0.0,0.0,0.05003799,0.08615748,0.0,0.19033796,0.0,0.0,0.0,0.0,0.0157852,0.054814685,0.04602879,1.0,1.0,1.0,1.0,1.0,0.5833333,0.5833333,0.5,0.7777778,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
O=C(c1ccccc1F)N(Cc1ccc(Cl)cc1)c1ccccn1,108,3.5728197,37.0,3.3360612,1.6758227,0.0,0.0,1.6758227,0.46936432,1.1532136,1.8930324,1.901422,1.6980684,4.0,1.3922572,0.680791,2.5902221,0.72356737,3.271013,0.46655005,1.1713803,1.36785,1.378082,1.0637473,0.0,0.49015927,0.41223916,3.3426082,0.056148447,3.7548473,0.049141,0.0,0.0,0.0,0.00055594085,0.008187181,0.0,0.14211081,0.0,0.0,0.39320505,0.036629718,0.0,0.0,0.0,0.0,0.0,0.0,0.044540882,0.0,0.0,0.25264466,0.0,0.0,0.0,0.0,0.005019217,0.07321022,0.04389635,0.97368425,0.97368425,0.97368425,0.97368425,0.97368425,0.6052632,0.6052632,0.57894737,0.6105263,0.80526316,1.0,0.80526316,0.6105263,0.8438597,0.97368425,0.0,0.19473685,0.0,0.0,0.0,True
CCCCNCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,109,3.6826866,42.0,3.334533,1.6340395,0.0,0.0,1.6340395,0.56260043,1.1591185,1.5277824,2.0174632,1.9488575,3.0,1.3700353,0.50763404,2.5455291,0.49221638,3.053163,0.32553807,1.0226703,1.3688222,1.3694288,0.85232234,0.0,0.4610126,0.32239088,3.2632036,0.09056012,3.5855947,0.28573874,0.0,0.0,0.0,0.023970226,0.027830826,0.013156276,0.018866355,0.04921229,0.47602978,0.0,0.0,0.044422965,0.0,0.0,0.0,0.0,0.0055083963,0.056272473,0.0,0.0,0.17984462,0.0,0.0,0.0,0.0,0.0,0.04861073,0.056275073,0.75,0.75,0.75,0.75,0.75,0.375,0.375,0.375,0.32142857,0.41071427,0.66071427,0.7857143,0.66071427,1.0,0.75,0.0,0.0,0.0,0.0,0.0,True
