smiles,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H2_entropy,H2_count,H2_max_pers,H2_mean_pers
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,3.8124208450317383,47.0,2.126995801925659,1.5694888830184937,2.150423526763916,6.591939449310303,1.3830668926239014,0.6126183271408081,1.1868466138839722,0.0,0.4098818302154541,0.31582820415496826
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,3.476738452911377,34.0,2.9677536487579346,1.7140048742294312,1.6835074424743652,3.109290838241577,1.3787490129470825,0.5114105343818665,0.5890839099884033,0.0,0.4888010323047638,0.3023538291454315
COc1cc(NC(C)CCCN)c2ncccc2c1,3.6259570121765137,39.0,2.1051034927368164,1.5363503694534302,1.7276476621627808,3.7554469108581543,1.395552158355713,0.6732484698295593,0.8906112909317017,0.0,0.46116501092910767,0.2866194248199463
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,3.6784796714782715,41.0,2.104170322418213,1.617400050163269,1.9150234460830688,4.153081893920898,1.3801651000976562,0.5640661120414734,1.0706284046173096,0.0,0.43446654081344604,0.35804951190948486
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,3.499464750289917,35.0,3.3036351203918457,1.7211816310882568,1.6571221351623535,3.251223087310791,1.3797327280044556,0.5209921002388,0.055357079952955246,0.0,0.48810282349586487,0.45521053671836853
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,3.3204684257507324,29.0,3.3375377655029297,1.6253503561019897,1.2600613832473755,3.0,1.3737061023712158,0.7250767350196838,0.5823968052864075,0.0,0.4814477562904358,0.32936859130859375
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.8243417739868164,48.0,3.3295035362243652,1.5691733360290527,2.1549437046051025,6.20881986618042,1.377170443534851,0.5838443636894226,1.049824833869934,0.004026825539767742,0.42983660101890564,0.2553342878818512
CCN(CC)CCCNc1ccnc2cc(Cl)ccc12,3.666686773300171,41.0,3.3296959400177,1.5739195346832275,2.07820725440979,6.182376861572266,1.3783856630325317,0.6159065365791321,0.9589667916297913,0.0,0.43096524477005005,0.276327520608902
CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,4.041280746459961,59.0,2.1042091846466064,1.5460891723632812,2.505596876144409,9.0,1.4229378700256348,0.5818961262702942,1.098526120185852,0.0,0.4085320830345154,0.40438345074653625
CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc1ccc(OC)c(OC)c1,3.897946834564209,51.0,2.1245980262756348,1.5850263833999634,1.9242336750030518,6.0,1.396156668663025,0.6020033955574036,1.0820657014846802,0.0,0.46689650416374207,0.39908117055892944
Cc1cc(C)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1,3.5523905754089355,36.0,2.0988166332244873,1.651652216911316,1.371071457862854,3.796701431274414,1.3801255226135254,0.6998733878135681,0.5844658017158508,0.0,0.46525073051452637,0.31921616196632385
Cc1cccc(Nc2nc(N)c3ccccc3n2)c1,3.4343740940093994,32.0,2.0399842262268066,1.578789472579956,1.5077407360076904,4.0,1.3888931274414062,1.0042704343795776,1.0381686687469482,0.0,0.44589096307754517,0.35756349563598633
CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1,3.6045331954956055,38.0,2.068840742111206,1.5634506940841675,1.4853382110595703,3.0,1.399673581123352,0.8678941130638123,1.0744990110397339,0.0,0.4607177972793579,0.3943483829498291
Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,3.7254912853240967,43.0,2.1200473308563232,1.6006217002868652,1.9189389944076538,6.0856804847717285,1.3915071487426758,0.7920491695404053,0.797895073890686,0.03865690156817436,0.4540714919567108,0.34706127643585205
CCCc1c(CC)c(=N)c2ccccc2n1C,3.5472404956817627,36.0,2.0866827964782715,1.5201395750045776,2.070577383041382,5.845881462097168,1.3858824968338013,0.6372288465499878,0.7721059918403625,0.0,0.42740556597709656,0.37690821290016174
Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,3.835413694381714,48.0,2.108266830444336,1.550190806388855,2.0224087238311768,5.344409942626953,1.406757116317749,0.7332963347434998,1.369458556175232,0.9153454899787903,0.5511801838874817,0.4273069500923157
CSc1ccccc1C(=O)Nc1nc(-c2ccccn2)cs1,3.482926368713379,34.0,2.902379274368286,1.7019267082214355,1.6696903705596924,2.01550555229187,1.3972434997558594,0.440780907869339,0.6603725552558899,0.0,0.4643925428390503,0.3701644241809845
CN(C)CCCNc1c2ccccc2nc2ccccc12,3.6787235736846924,41.0,2.094853401184082,1.549161672592163,1.804136872291565,5.697136402130127,1.3895783424377441,0.8056079745292664,1.277613878250122,0.0,0.4200245440006256,0.27765193581581116
CNCCCNc1ccnc2cc(Cl)ccc12,3.4179255962371826,32.0,3.329691171646118,1.600006103515625,1.623548984527588,4.780672550201416,1.3782061338424683,0.7818379998207092,0.6927239298820496,0.0,0.4306662380695343,0.34026283025741577
COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccccc2c1=O,3.7519772052764893,44.0,2.106527805328369,1.6031895875930786,1.9216258525848389,3.6574337482452393,1.388590693473816,0.5426241755485535,1.2160649299621582,0.286765992641449,0.5316697955131531,0.4540051519870758
Oc1ccccc1CNCC12CC3CC(CC(C3)C1)C2,3.743952751159668,44.0,2.109555721282959,1.5329197645187378,1.828497290611267,2.2726831436157227,1.3785877227783203,0.6078261137008667,1.2012923955917358,1.0,0.9273911714553833,0.2877507209777832
COc1ccc(C=C2SC(=N)N(c3ccccc3OC)C2=O)cc1,3.6266651153564453,39.0,2.9936091899871826,1.6447334289550781,1.7746222019195557,3.5778377056121826,1.3986687660217285,0.635028600692749,0.6931061148643494,0.0,0.475308895111084,0.4712260961532593
