smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
CCCCc1cc(=O)oc2cc(OCC=C(C)C)ccc12,350,3.7019238,42.0,2.114229,1.5494201,0.0,0.0,1.5494201,0.41469938,1.160643,1.1639705,2.000914,1.6072018,4.0,1.3943897,0.78125274,2.207692,0.18648767,2.9889445,0.27887166,0.7436535,1.0326319,1.3177699,0.5649078,0.0,0.43439937,0.29051185,3.4743917,0.14897752,3.7649035,0.0050899982,0.0,0.0,0.0,0.0,0.13459152,0.0,0.0,0.0,0.40610883,0.0,0.0,0.046614047,0.054971103,0.0,0.0,0.0,0.0,0.06592431,0.0,0.09189159,0.09915626,0.0,0.0,0.0,0.0,0.014151226,0.02454,0.062051132,1.0,1.0,1.0,1.0,1.0,0.47619048,0.47619048,0.4047619,0.42380953,0.8,1.0,0.6,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCCOc1ccc2ccc(=O)oc2c1,354,3.224809,26.0,2.1119301,1.5888456,0.0,0.0,1.5888456,0.40624577,1.1603004,1.8158293,1.957281,1.2034448,3.0,1.3973169,0.6802412,2.3154876,0.3488133,2.9957287,0.29619426,0.9270909,1.2674809,1.3323989,0.5906442,0.0,0.45970702,0.31816745,3.4589424,0.15243745,3.7771099,0.010897875,0.0,0.0,0.0,0.0057850913,0.008886892,0.13878532,0.0,0.0,0.36121473,0.0,0.057499304,0.0,0.0,0.0,0.0,0.0,0.0,0.05645987,0.12421876,0.0,0.13694328,0.0,0.0,0.0,0.0,0.014773957,0.038575932,0.05685691,1.0,1.0,1.0,1.0,1.0,0.53846157,0.53846157,0.46153846,0.70512825,1.0,1.0,0.6666667,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1,355,3.4665167,33.0,2.0987632,1.6695998,0.0,0.0,1.6695998,0.39843246,1.1595949,1.90067,1.9917735,1.1160854,3.0,1.3981789,0.7423654,2.2551365,0.3782877,2.9975019,0.35143608,1.1479459,1.3106709,1.354425,0.56706506,0.0,0.4554596,0.30541158,3.4641526,0.14368749,3.7695642,0.006360531,0.0,0.0,0.0,0.0015945841,0.12717557,0.0,0.0,0.0,0.37282443,0.0,0.0,0.0,0.0,0.0,0.0,0.08847582,0.0033216067,0.03879327,0.0,0.117702216,0.12556072,0.0,0.0,0.0,0.0,0.005590143,0.04615053,0.07281111,1.0,1.0,1.0,1.0,1.0,0.6363636,0.6363636,0.6060606,1.0,1.0,1.0,1.0,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(Nc2ccc(Cl)cc2)n2nc(C(F)(F)F)nc2n1,357,3.365079,30.0,3.3372543,1.7624121,0.0,0.0,1.7624121,0.47641063,1.1595527,1.9028944,1.9941868,1.4739734,4.0,1.3767587,0.62164813,2.384379,0.45117873,3.006027,0.37446138,0.8588859,1.1388147,1.3225719,0.5890991,0.0,0.46026087,0.31784308,3.4561014,0.13422143,3.7739446,0.008196354,0.0,0.0,0.0,0.0037566244,0.010105505,0.13798106,0.0,0.0,0.36201894,0.039540384,0.0,0.0,0.0,0.0,0.0,0.074542224,0.0035742326,0.030094007,0.0,0.09992712,0.105461486,0.0,0.0,0.0,0.0,0.0059679113,0.04928814,0.077742375,0.96774197,0.96774197,0.96774197,0.96774197,0.96774197,0.67741936,0.67741936,0.64516133,0.75806457,0.75806457,1.0,1.0,0.5161291,0.7258065,0.96774197,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(Nc2ccccc2)n2nc(C(F)(F)F)nc2n1,358,3.3728368,30.0,2.0987437,1.6903386,0.0,0.0,1.6903386,0.39047906,1.1587415,1.8968716,1.9888365,1.1159651,3.0,1.3815792,0.73894644,2.255655,0.37831265,2.9946015,0.348893,1.1479882,1.3107276,1.3461534,0.56553113,0.0,0.4589045,0.30713618,3.4636295,0.14418864,3.7707658,0.0075796843,0.0,0.0,0.0,0.0015496503,0.12646495,0.0,0.0,0.0,0.37353504,0.0,0.0,0.0,0.0,0.0,0.0,0.0888877,0.0036088137,0.034419198,0.0,0.11825193,0.12464405,0.0,0.0,0.0,0.0,0.0060736164,0.050087865,0.07247717,1.0,1.0,1.0,1.0,1.0,0.6666667,0.6666667,0.6333333,1.0,1.0,1.0,1.0,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CSc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1,360,3.490753,34.0,2.787419,1.7151597,0.0,0.0,1.7151597,0.45207402,1.1590675,1.8998618,1.9943563,1.556929,4.0,1.3954744,0.5608146,2.4707594,0.47956866,3.031574,0.35855156,0.8567509,1.1386454,1.3269882,0.59020615,0.0,0.45560455,0.31512856,3.4558558,0.13502288,3.7709844,0.0054531097,0.0,0.0,0.0,0.0035026204,0.019242756,0.1385566,0.0,0.0,0.3614434,0.03771369,0.0,0.0,0.0,0.0,0.0,0.072300434,0.0032268984,0.037412398,0.0,0.09689471,0.10367912,0.0,0.0,0.0,0.0,0.0053893575,0.044543985,0.076094024,0.9714286,0.9714286,0.9714286,0.9714286,0.9714286,0.62857145,0.62857145,0.59999996,0.78571427,0.78571427,1.0,0.9714286,0.7285714,0.7285714,0.9714286,0.0,0.0,0.0,0.0,0.0,True
COc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1,362,3.4967628,34.0,2.1048808,1.6809369,0.0,0.0,1.6809369,0.39787135,1.1599871,1.8981206,1.993934,1.5635439,4.0,1.3985201,0.67273974,2.2484608,0.23350748,2.9212005,0.32617226,0.86069447,1.1389017,1.3282056,0.5981903,0.0,0.43699312,0.30585814,3.4591367,0.13157105,3.7649949,0.00043606758,0.0,0.0,0.0,0.0033411765,0.0,0.14281388,0.0,0.0,0.38988698,0.03706731,0.0,0.0,0.0,0.0,0.0,0.06887515,0.0032263584,0.037423458,0.0,0.09235633,0.098992504,0.0,0.0,0.0,0.0,0.005389877,0.044528976,0.076097995,1.0,1.0,1.0,1.0,1.0,0.64705884,0.64705884,0.61764705,0.6,0.6,1.0,0.8,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1,367,3.579658,37.0,2.1142073,1.6657977,0.0,0.0,1.6657977,0.40682518,1.1598916,1.9010658,2.0006557,1.3743519,3.0,1.4027326,0.7041373,2.2274227,0.24751353,2.93156,0.3514369,1.1387018,1.3043706,1.3535516,0.5914206,0.0,0.45185113,0.3130828,3.4564905,0.13445127,3.7695732,0.004317045,0.0,0.0,0.0,0.0037624678,0.0,0.139192,0.0,0.0,0.36080799,0.039212715,0.0,0.0,0.0,0.0,0.0,0.07677109,0.0029969437,0.041118126,0.0,0.10291321,0.11067385,0.0,0.0,0.0,0.0,0.0050057746,0.04139306,0.076152764,1.0,1.0,1.0,1.0,1.0,0.6216216,0.6216216,0.5945946,0.777027,0.75,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCOCc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1,373,3.6564684,40.0,2.1141746,1.650615,0.0,0.0,1.650615,0.41185313,1.1603533,1.9015775,2.0008483,1.3748502,4.0,1.4015703,0.7055124,2.2263408,0.24709408,2.9318533,0.35077918,0.8568283,1.1390209,1.3288689,0.58757496,0.0,0.46007085,0.3170228,3.4547982,0.13657248,3.771821,0.006475568,0.0,0.0,0.0,0.0036513691,0.0,0.1371942,0.0,0.0,0.3628058,0.039931003,0.0,0.0,0.0,0.0,0.0,0.076650895,0.0027984579,0.0443259,0.0,0.102733456,0.11036662,0.0,0.0,0.0,0.0,0.0046742135,0.03865407,0.07621402,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.575,0.8,0.75,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COCCOc1ccc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)cc1,374,3.6811852,41.0,2.119213,1.6616043,0.0,0.0,1.6616043,0.41377848,1.1598995,1.8962548,2.017018,1.3574842,4.0,1.3929358,0.8709483,2.094428,0.15124772,2.9653764,0.35952017,0.9036477,1.1485387,1.3319777,0.5681869,0.0,0.45182633,0.30340075,3.4641094,0.1437366,3.7675102,0.004688978,0.0,0.0,0.0,0.000489476,0.1276984,0.0,0.0,0.0,0.37230158,0.0,0.0,0.050392106,0.0,0.0,0.0,0.07542882,0.0026980105,0.043002173,0.0,0.10040078,0.10662215,0.0,0.0,0.0,0.0,0.0045410846,0.03746093,0.07896447,1.0,1.0,1.0,1.0,1.0,0.6097561,0.6097561,0.58536583,0.7987805,1.0,1.0,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
