smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
CCc1ccc(Nc2cc(C)nc3nc(C)nn23)cc1,150,3.5506148,36.0,2.0685434,1.5724665,0.0,0.0,1.5724665,0.39991292,1.1599365,1.8373743,1.9349586,1.1183592,3.0,1.399219,0.73838407,2.2547724,0.37721515,2.9931564,0.3524521,1.1359218,1.3141615,1.3566903,0.56165975,0.0,0.45458508,0.30280888,3.4671385,0.14581251,3.7699475,0.005963683,0.0,0.0,0.0,0.0018831729,0.12469307,0.0,0.0,0.0,0.37530693,0.0,0.0,0.0,0.0,0.0,0.08646649,0.0,0.0032154396,0.054727014,0.0,0.11865204,0.12633164,0.0,0.0,0.0,0.0,0.0054142275,0.044658158,0.05865183,1.0,1.0,1.0,1.0,1.0,0.5277778,0.5277778,0.5,1.0,1.0,1.0,1.0,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCCCOc1ccc(C(=O)Nc2cc(C)on2)cc1,151,3.5765092,37.0,2.1198163,1.5703546,0.0,0.0,1.5703546,0.40951455,1.1608969,1.814971,1.9523195,1.5599128,3.0,1.3904763,0.66062385,2.355567,0.2969621,3.0161908,0.21750665,0.7845739,1.0196407,1.2050586,-1.0000889e-12,0.0,0.49986053,0.49986053,3.2975671,0.0,3.7974277,0.0,0.0,0.0,0.0,0.0048857927,0.0,0.0,0.0,0.0,0.0795562,0.5462112,0.0,0.0,0.0,0.0,0.0,0.0857473,0.0031215223,0.056911666,0.0,0.0,0.11693295,0.0,0.0,0.0,0.0,0.0052437857,0.04386969,0.05752002,1.0,1.0,1.0,1.0,1.0,0.5135135,0.5135135,0.4864865,0.27702704,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
CCN(Cc1ccccc1)C1CCN(Cc2cc(Br)ccc2O)CC1,152,3.8799536,51.0,3.9874024,1.592716,0.0,0.0,1.592716,0.5406396,1.1621469,1.165815,2.0300128,2.0215707,3.0,1.392117,0.5850249,2.417442,0.5967751,3.002467,0.5143374,1.0834537,1.3810908,1.3866038,1.3377147,0.0,0.48437595,0.20542033,3.204136,0.30679435,3.4095562,0.41829842,0.0,0.0,0.0,0.016181221,0.10714098,0.0,0.03231316,0.019253405,0.25916192,0.19649787,0.0,0.0,0.044773962,0.0,0.0,0.0,0.0022629022,0.0642668,0.0,0.0,0.15801083,0.0,0.0,0.0,0.0,0.0,0.040473636,0.059663326,0.98076916,0.98076916,0.98076916,0.98076916,0.98076916,0.46153843,0.46153843,0.46153843,0.47802195,1.0,0.85989004,0.4395604,0.78983516,1.0,1.0,0.019230768,0.14010988,0.0,0.0,0.0,True
CC(C)(C)CC(C)(C)NCC(O)COc1ccc(Cl)cc1Cl,153,3.814117,48.0,3.332987,1.5959,0.0,0.0,1.5959,0.56156987,1.1608477,1.1635529,2.0855014,2.0778182,4.0,1.3764529,0.36647686,2.4210136,0.35690057,2.7874904,0.3055788,0.63076407,0.70402706,0.92021024,0.5394445,0.0,0.46214676,0.30014956,3.1606145,0.15964568,3.460764,0.32164288,0.0,0.0,0.0,0.005841561,0.1531269,0.0,0.0,0.052403454,0.3849304,0.0,0.086982556,0.0,0.053743158,0.0,0.0,0.0,0.0049307793,0.06654865,0.0,0.0,0.0963053,0.0,0.0,0.0,0.0,0.0,0.021773152,0.07341408,0.85714287,0.85714287,0.85714287,0.85714287,0.85714287,0.375,0.375,0.375,0.26785716,0.89285713,0.89285713,0.3214286,0.17857145,1.0,0.85714287,0.0,0.0,0.0,0.0,0.0,True
COc1cc(SC)ccc1C(=O)N1CCCC(C)C1,154,3.619728,39.0,2.7865689,1.5763013,0.0,0.0,1.5763013,0.4735252,1.1607374,1.1631997,2.0161045,1.7256714,4.0,1.3861911,0.39267352,2.564436,0.40974927,2.9571095,0.320628,0.51364076,0.7287872,1.0514328,0.67861193,0.0,0.4737134,0.40485334,3.1997702,0.118772745,3.6046236,0.1876328,0.0,0.0,0.0,0.004306841,0.013019349,0.03204387,0.0,0.20747839,0.2925216,0.08651019,0.0,0.0,0.0,0.0,0.07978187,0.0,0.0,0.06803294,0.0,0.0,0.11767122,0.0,0.0,0.0,0.0,0.005082999,0.026569089,0.06698164,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.30769232,0.30769232,0.2905983,0.36752138,0.53418803,0.6837607,0.5,1.0,0.8333333,0.6666667,0.0,0.0,0.0,0.0,0.0,True
COc1ccc2nc(C)cc(Nc3ccccc3O)c2c1,155,3.550995,36.0,2.1043668,1.5874603,0.0,0.0,1.5874603,0.3993172,1.1538365,1.8882391,1.9056344,1.5246183,3.0,1.3952923,0.7014528,2.2324786,0.31063026,2.9339314,0.3652697,1.3690238,1.3830665,1.3891795,1.0845588,0.0,0.45147777,0.38908663,3.3639615,0.04936125,3.753048,0.016233139,0.0,0.0,0.0,0.0015661927,0.007178774,0.012879403,0.12893878,0.0,0.40217298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062790355,0.047365017,0.0,0.0919847,0.18861258,0.0,0.0,0.0,0.0,0.0,0.07788343,0.0351392,1.0,1.0,1.0,1.0,0.9722222,0.5555556,0.5555556,0.5555556,0.75,0.75,1.0,1.0,0.75,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)no1,156,3.496613,34.0,2.0270994,1.6048218,0.0,0.0,1.6048218,0.38409624,1.1540947,1.8936783,1.9086637,1.5410259,3.0,1.385097,0.6437954,2.3660536,0.36653873,3.0098488,0.22159134,1.1978325,1.3761082,1.3806026,0.6931443,0.0,0.46932793,0.4682113,3.3210654,0.002812624,3.7892766,0.0016959906,0.0,0.0,0.0,0.004116126,0.020224283,0.0,0.0,0.029344628,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07541266,0.0032967709,0.04585364,0.0,0.0,0.20423563,0.0,0.0,0.0,0.0,0.00553767,0.06964164,0.042336944,1.0,1.0,1.0,1.0,1.0,0.5882353,0.5882353,0.5588235,0.5,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F,157,3.3589509,30.0,3.3078969,1.6618636,0.0,0.0,1.6618636,0.49247742,1.1528387,1.8949041,1.9033346,1.5041904,4.0,1.4068336,0.5862157,2.426535,0.48758966,3.0127506,0.401007,0.518475,0.95404065,1.3933973,0.692623,0.0,0.4755268,0.46061444,3.3098583,0.0056238174,3.7704728,0.009288549,0.0,0.0,0.0,0.004343118,0.017766649,0.0,0.0,0.0,0.5,0.08412105,0.0,0.0,0.0,0.0,0.0,0.0,0.0074245674,0.039719786,0.0,0.0,0.22710252,0.0,0.0,0.0,0.0,0.006228725,0.06531597,0.047977623,0.8,0.8,0.8,0.8,0.8,0.48000002,0.48000002,0.45333332,0.62666667,0.42666668,0.82666665,0.82666665,0.42666668,1.0,0.8,0.0,0.0,0.0,0.0,0.0,True
O=c1nc(C=Cc2ccc(Cl)cc2)oc2ccccc12,158,3.329652,29.0,3.3390784,1.6996889,0.0,0.0,1.6996889,0.47554505,1.1531845,1.8945272,1.900471,1.50833,3.0,1.3913561,0.79775417,2.625714,0.7384537,3.4234684,0.40423384,1.323511,1.3888214,1.3900888,0.69302934,1.0,0.5005927,0.49302387,3.2946424,0.0013178587,3.7876663,0.008886695,0.5005927,0.5005927,0.5005927,0.0,0.009449459,0.011590807,0.0,0.0,0.031060653,0.50000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04011411,0.08762103,0.0,0.19361141,0.0,0.0,0.0,0.0,0.01904008,0.0659999,0.041512586,0.8,0.8,0.8,0.8,0.8,0.5241379,0.5241379,0.4413793,0.62758625,0.62758625,0.62758625,0.8275862,0.62758625,1.0,0.8,0.2,0.2,0.0,0.0,0.0,True
CCC(O)c1ccc(Br)cc1NC(=O)c1cccc(Cl)c1,159,3.4955134,35.0,3.9539218,1.6969646,0.0,0.0,1.6969646,0.6214546,1.1565832,1.8943539,1.9128573,1.9358491,5.0,1.3889673,0.6049822,2.5533876,0.66232616,3.1583698,0.4930303,0.5081122,0.6058111,1.384175,0.6926002,0.0,0.4917078,0.4759668,3.3114407,0.012698889,3.7874074,0.0030421019,0.0,0.0,0.0,0.0,0.014944915,0.0,0.0,0.01988944,0.2417321,0.34990728,0.037087787,0.0,0.0,0.0,0.0,0.0,0.0064010303,0.044864044,0.0,0.0,0.16977191,0.0,0.0,0.0,0.0,0.0054108826,0.056630626,0.053360105,0.83665335,0.83665335,0.83665335,0.83665335,0.83665335,0.47808766,0.47808766,0.45418328,0.46613544,0.6055777,0.8844621,0.6055777,0.32669324,1.0,0.8605578,0.023904381,0.13944224,0.0,0.0,0.0,True
