seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
0,0.7330,30,CCOC1CN(C(=N)N)C(c2ccccc2)CN1N1CCCC1,0.6522,-13.1711,3.0000,0.1842,1.0000
0,0.7330,30,COCCN(C)CC(C)CC(COC)(NNNC(N)=O)c1ccccc1,0.3851,57.2033,3.0000,0.1831,1.0000
0,0.7330,30,CCCC(CC)CNCCCCCc1ccccc1,0.5634,71.7837,3.0000,0.0227,1.0000
0,0.7330,30,CCC(CC(NCc1cnsc1)C1CC(c2ccccc2)CCN1)c1ccon1,0.5349,13.4879,3.0000,0.1596,0.0000
0,0.7330,30,CCCCC(c1ccccc1)N(N)C(C)(C)C,0.6183,43.1792,3.0000,0.0144,1.0000
0,0.7330,30,CC(N)(NC(=O)CN(CC(N)=O)NCc1ccccc1)Nc1ccc2ccccc2n1,0.2420,80.8637,3.0000,0.1781,1.0000
0,0.7330,30,CC(=O)NC(O)CC(C)(C)CC(Cc1ccccn1)(CC(NNc1cnccn1)c1ccccc1)c1cccs1,0.1207,103.3080,3.0000,0.1494,1.0000
0,0.7330,30,CCCCCCCCCCCC(c1ccccc1)(C(C)Nc1ccc2ccccc2n1)C(c1ccccc1)N(N)C(C)CC(CC)c1ccncc1,0.0428,121.6696,3.0000,0.1512,1.0000
0,0.7330,30,CCNC(c1cncnc1)(C(c1ccccc1)N(N)NC(N)=O)C(C)(c1ccccc1)C(C)OC,0.2466,45.0000,3.0000,0.1842,1.0000
0,0.7330,30,CCNC(CCC(N)=NNc1ccc2ccccc2n1)C(c1ccccc1)N(Nc1ccsc1)c1ccncc1,0.0763,111.7581,3.0000,0.1573,0.0000
0,0.7330,30,CCCC(CC)NN(OC)C(c1ccccc1)C(NC(C)c1ncccn1)C(C)CNC,0.3595,32.5853,3.0000,0.1918,1.0000
0,0.7330,30,CNCC(CCNN)C(NC(C)NC(N)=O)C(c1ccccc1)N(N)OC,0.0323,14.5281,3.0000,0.1977,1.0000
0,0.7330,30,CCC(C)C(NC)C(CC(OC)OC)C(NC(C)c1ncccn1)C(c1ccccc1)N(N)OC,0.1864,35.4738,3.0000,0.1944,1.0000
0,0.7330,30,CCC(C)C(NCc1ccsc1)C(CC(OC)OC)C(NC(C)c1ncccn1)C(c1ccccc1)N(N)OC,0.1122,66.6638,3.0000,0.1975,1.0000
0,0.7330,30,CCCCCCOCCOCCC(CNC)C(NC(C)c1ncccn1)C(c1ccccc1)N(N)OC,0.1297,66.4004,3.0000,0.1795,1.0000
0,0.7330,30,COCC(CC(C)C)C(CNCc1ccncn1)C(NC(C)c1ncccn1)C(c1ccccc1)N(N)OC,0.1745,60.5595,3.0000,0.1975,1.0000
0,0.7330,30,CCCON(N)C(c1ccccc1)C(NC(C)c1ncccn1)C(CNCc1ccncn1)C(COC)CC(C)C,0.1437,62.8850,3.0000,0.1882,1.0000
0,0.7330,30,CC(NC(c1ccncn1)(C(C)CN(C)C(C)CCNC(N)=O)C(c1ccccc1)N(N)OCc1ccccc1)c1ncccn1,0.1000,81.7407,3.0000,0.1685,1.0000
0,0.7330,30,CON(N)C(c1ccccc1)C(NC(C)c1ncccn1)(c1ccncn1)C(C)CN(C)C(CCNC(N)=O)CNc1ccc2ccccc2n1,0.0659,120.0866,3.0000,0.1500,0.0000
0,0.7330,30,CNCC(C)C(NC(CC(C)(C)C)c1ncccn1)(c1ccncn1)C(c1ccccc1)N(NCCO)OC,0.2156,50.9214,3.0000,0.1852,1.0000
0,0.7330,30,CNCC(C)C(NC(CC(C)(C)C)c1ncccn1)(c1ccncn1)C(c1ccccc1)N(NCCO)OC,0.2156,50.9214,3.0000,0.1852,1.0000
0,0.7330,30,CC(NC(c1ccncn1)(C(C)CN(Cc1ccccc1)C(C)CCNC(N)=O)C(c1ccccc1)N(N)OCc1ccccc1)c1ncccn1,0.0644,96.6589,3.0000,0.1648,1.0000
0,0.7330,30,CCCCCCOCCOCCC(CNCCC)C(NC(C)(NC(=O)NNc1ccc2ccccc2n1)c1ncccn1)C(c1ccccc1)N(N)OC,0.0204,122.8973,3.0000,0.1471,1.0000
0,0.7330,30,CCCCCCOCCOCCC(C(NCCC)c1cnccn1)C(C(c1ccccc1)N(N)OC)N(NC)C(C)c1ncccn1,0.0648,97.1134,3.0000,0.1522,1.0000
0,0.7330,30,CON(N)C(c1ccccc1)C(NC(C)c1ncccn1)(c1ccco1)C(CCOCCO)CNCc1ccon1,0.0796,77.2305,3.0000,0.1889,1.0000
0,0.7330,30,CON(N)C(c1ccccc1)C(NC(C)c1ncccn1)(c1ccco1)C(CCOCC(O)Nc1ccc2ccccc2n1)CNCc1ccon1,0.0314,105.4227,3.0000,0.1748,1.0000
0,0.7330,30,CNCC(C)C(NC(C)NC(N)=O)C(c1ccccc1)N(NCC(OC)c1ccccc1)OC,0.1997,31.0145,3.0000,0.1944,1.0000
0,0.7330,30,CON(NCCCCCCc1ccccn1)C(c1ccccc1)C(NC(C)c1ncccn1)(c1ccco1)C(CCOCCO)CNCc1ccon1,0.0406,119.8379,3.0000,0.1553,0.0000
0,0.7330,30,COCC(C)(C)CC(NC(c1ccncn1)(C(C)CNCc1cccs1)C(c1ccccc1)N(NCCO)OC)c1ncccn1,0.1015,95.3478,3.0000,0.1667,1.0000
0,0.7330,30,COCC(C)(C)CC(NC(c1ccncn1)(C(C)CNCc1cccs1)C(c1ccccc1)N(NCCO)OCOC(C)=O)c1ncccn1,0.0521,97.7548,3.0000,0.1524,0.2929
