GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
831,0.0,-0.0,0.0,0.0,0.0,0.0,-36.61,-8.37,0.0,-0.0,21.61,-4.01,-44.99,17.6,-27.39
841,-0.0,0.0,-0.0,0.0,0.0,0.0,-35.71,-5.36,-0.0,0.0,18.84,-4.24,-41.07,14.6,-26.47
851,-0.0,-0.0,-0.0,0.0,0.0,0.0,-31.03,-6.02,-0.0,0.0,17.12,-3.83,-37.05,13.29,-23.76
861,0.0,0.0,0.0,0.0,0.0,0.0,-31.6,-1.1,0.0,-0.0,15.07,-4.18,-32.71,10.88,-21.83
871,0.0,0.0,0.0,0.0,0.0,0.0,-37.93,1.11,-0.0,-0.0,13.99,-4.45,-36.82,9.54,-27.28
881,0.0,0.0,-0.0,0.0,0.0,0.0,-37.67,-2.77,-0.0,-0.0,18.57,-4.66,-40.44,13.91,-26.53
891,-0.0,-0.0,0.0,0.0,0.0,0.0,-37.38,-8.54,-0.0,-0.0,22.03,-4.55,-45.92,17.47,-28.45
901,-0.0,0.0,0.0,0.0,0.0,0.0,-35.35,-0.25,-0.0,-0.0,15.55,-4.65,-35.6,10.89,-24.71
911,-0.0,-0.0,0.0,0.0,0.0,0.0,-37.11,1.95,0.0,-0.0,14.26,-4.6,-35.16,9.65,-25.51
921,-0.0,-0.0,-0.0,0.0,0.0,0.0,-36.27,1.91,-0.0,-0.0,10.9,-4.3,-34.36,6.6,-27.75
931,0.0,0.0,-0.0,0.0,0.0,0.0,-32.55,1.07,-0.0,-0.0,12.32,-3.85,-31.48,8.48,-23.01
941,-0.0,0.0,-0.0,0.0,0.0,0.0,-40.22,-4.62,-0.0,0.0,17.96,-4.66,-44.83,13.3,-31.53
951,-0.0,0.0,0.0,0.0,0.0,0.0,-34.02,-5.23,0.0,0.0,19.74,-4.14,-39.25,15.6,-23.64
961,0.0,-0.0,-0.0,0.0,0.0,0.0,-32.86,-0.14,0.0,0.0,11.4,-3.88,-33.0,7.52,-25.47
971,-0.0,0.0,0.0,0.0,0.0,0.0,-35.46,-2.77,-0.0,0.0,15.06,-4.46,-38.22,10.6,-27.63
981,-0.0,-0.0,-0.0,0.0,0.0,0.0,-33.1,-1.14,-0.0,0.0,14.24,-4.32,-34.24,9.92,-24.32
991,0.0,0.0,0.0,0.0,0.0,0.0,-37.56,-8.64,-0.0,-0.0,22.47,-4.22,-46.2,18.24,-27.96


