partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
novel_303,GIN-TFP,permuted,0,0,0.8941670230966637,0.8103817044126611,0.9057751697395854,0.9006181645268664,0.6840359318519447,3822
novel_303,GIN-TFP,permuted,0,1,0.917758552439685,0.8112914821132333,0.8939843522878215,0.858745537990821,0.7372470945264552,4066
novel_303,GIN-TFP,permuted,0,2,0.9124128151260504,0.787817830965817,0.8976850073894973,0.8559390698428132,0.6500218914185639,3935
novel_303,GIN-TFP,permuted,0,3,0.8988050484294678,0.8151164353361842,0.9411477708102025,0.8571898650871997,0.674442360658114,3900
novel_303,GIN-TFP,permuted,0,4,0.9149465551011374,0.6955120626918045,0.845888027509711,0.8540873132141811,0.5749469828417197,4113
novel_303,GIN-TFP,permuted,1,0,0.9168333791170511,0.7748581561978691,0.9468387780055739,0.9022406165263308,0.6363949447681505,4063
novel_303,GIN-TFP,permuted,1,1,0.9039266959481954,0.8123437571290332,0.91268405815796,0.8313711284187647,0.66008991008991,3715
novel_303,GIN-TFP,permuted,1,2,0.8987669029470283,0.8186296238489152,0.8545381452756874,0.8297094477583221,0.7289683159044795,3855
novel_303,GIN-TFP,permuted,1,3,0.9081273814786011,0.7437756707909213,0.9365615041438669,0.877221324717286,0.6480846676925108,3720
novel_303,GIN-TFP,permuted,1,4,0.9049967962795351,0.8171103951364866,0.9069942919409244,0.8591737005775211,0.6976716840825896,4483
novel_303,GIN-TFP,permuted,2,0,0.9050511887471584,0.8736253807309037,0.9511352163304572,0.9096467391304348,0.7660550877945108,3713
novel_303,GIN-TFP,permuted,2,1,0.9101939464213439,0.8291296322458983,0.9488242681878855,0.8808933002481389,0.6821927653118263,4488
novel_303,GIN-TFP,permuted,2,2,0.911326047377465,0.7550528932291007,0.8769484914123867,0.8293216630196937,0.6652662086508689,3696
novel_303,GIN-TFP,permuted,2,3,0.9096084817077519,0.7579809201787224,0.807822866950415,0.7858040201005025,0.5854348508634223,4173
novel_303,GIN-TFP,permuted,2,4,0.9101463944141289,0.7385000794341633,0.9072462120358322,0.8496687616782742,0.6681561494211927,3766
novel_303,GIN-TFP,permuted,3,0,0.919803490477825,0.7672887534558197,0.9337125111985691,0.9037805782060786,0.5868789532928604,3839
novel_303,GIN-TFP,permuted,3,1,0.9059094346114454,0.8636848994213282,0.9517273885969145,0.8961017232725448,0.7894396399802623,3873
novel_303,GIN-TFP,permuted,3,2,0.9161128723024345,0.8044369120449739,0.9382113817200489,0.8954516740366393,0.6656701708278581,3799
novel_303,GIN-TFP,permuted,3,3,0.9070955622689618,0.7505939482029599,0.863319502033955,0.8546701502286087,0.6432708443446089,3891
novel_303,GIN-TFP,permuted,3,4,0.9036090686274509,0.8070712948631171,0.8522255845413326,0.8002031832035218,0.6959923013430873,4434
novel_303,GIN-TFP,permuted,4,0,0.9180492502407485,0.7521305782587008,0.8604832281822368,0.8028243601059135,0.5973840221019915,3742
novel_303,GIN-TFP,permuted,4,1,0.912108928439833,0.8085872339873136,0.9346282420941148,0.9051553205551883,0.7254187170193412,3697
novel_303,GIN-TFP,permuted,4,2,0.9102438442664837,0.8661414703568289,0.9559490329529856,0.9007007349171082,0.7705419057867049,3673
novel_303,GIN-TFP,permuted,4,3,0.9057303192361282,0.8149096771180422,0.909211324770556,0.8604532288294429,0.7464721977521142,4016
novel_303,GIN-TFP,permuted,4,4,0.9069498674379368,0.7949579992475403,0.8938246427826628,0.8451638582990579,0.6078587746543972,4708
