ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,False,1.0,0.5,Large,1,0,0.5921225176439942
False,False,1.0,0.5,Large,1,1,0.6104923750018493
False,False,1.0,0.5,Large,1,2,0.6812864699128576
False,False,1.0,0.5,Large,1,3,0.7051674014583454
False,False,1.0,0.5,Large,1,4,0.6781058327344059
