ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,False,1.0,1.5,Large,3,0,0.6157970747996209
False,False,1.0,1.5,Large,3,1,0.6500274347647261
False,False,1.0,1.5,Large,3,2,0.6286911214407216
False,False,1.0,1.5,Large,3,3,0.5915957851271595
False,False,1.0,1.5,Large,3,4,0.5757243360428039
