ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,True,2.0,0.5,Large,13,0,0.6796826337635486
False,True,2.0,0.5,Large,13,1,0.7252150540745411
False,True,2.0,0.5,Large,13,2,0.6914546917417307
False,True,2.0,0.5,Large,13,3,0.7409482632466332
False,True,2.0,0.5,Large,13,4,0.7543773666773882
