partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
novel_202,GIN-TNE,permuted,0,0,0.8976318954087138,0.809799364804894,0.9296536068906949,0.8806066473055825,0.684826478183339,3871
novel_202,GIN-TNE,permuted,0,1,0.8908099863731263,0.8458178543623969,0.929265241056366,0.8313253012048193,0.7500208561408158,4018
novel_202,GIN-TNE,permuted,0,2,0.8947319721176977,0.7673643814048948,0.8540087552647747,0.8057553956834532,0.6710109580350468,3787
novel_202,GIN-TNE,permuted,0,3,0.89947696534235,0.7972525006708553,0.9207889241475868,0.8613011206520157,0.6386547963838588,4298
novel_202,GIN-TNE,permuted,0,4,0.8869280263267395,0.75197952560752,0.9237395757034194,0.9198523985239853,0.639735713294763,3862
novel_202,GIN-TNE,permuted,1,0,0.8827254815018027,0.8242876258385494,0.9145641901492295,0.8514548238897397,0.7284614394463254,4061
novel_202,GIN-TNE,permuted,1,1,0.9054498937110823,0.7556599768579039,0.8601068933851207,0.7123352165725048,0.6896962664602688,3698
novel_202,GIN-TNE,permuted,1,2,0.8928484603331229,0.7604845821725223,0.9291824750430302,0.9071677105080028,0.6223704405922716,4136
novel_202,GIN-TNE,permuted,1,3,0.8849017806229056,0.7785713488483704,0.9207485381461205,0.8992785793562708,0.6393608383198446,4241
novel_202,GIN-TNE,permuted,1,4,0.8973101257360454,0.8063825401003577,0.8998883077646214,0.8441843452816387,0.6883166341468645,3700
novel_202,GIN-TNE,permuted,2,0,0.8973929712746758,0.7334656985754313,0.8392275558845396,0.8397605457329806,0.6486829472345014,4699
novel_202,GIN-TNE,permuted,2,1,0.8854201441192037,0.8907313898316509,0.9418760501492027,0.8846895487851909,0.7997331324396091,3675
novel_202,GIN-TNE,permuted,2,2,0.8973502931000852,0.8016488983162099,0.922418063696064,0.8320678085820237,0.6927089882749615,3876
novel_202,GIN-TNE,permuted,2,3,0.8996545559547164,0.7765539247255271,0.8881040973388942,0.8377437325905293,0.6827801112003428,3898
novel_202,GIN-TNE,permuted,2,4,0.9066390427426744,0.7722831675434262,0.9445268441568735,0.9133585381222432,0.671601380454738,3688
novel_202,GIN-TNE,permuted,3,0,0.8957990450383926,0.7965524196601776,0.9137583102137039,0.8671509281678773,0.6518836024292289,3881
novel_202,GIN-TNE,permuted,3,1,0.8989670009245431,0.858546838717721,0.9527065094820705,0.9054441260744985,0.7301087219853876,4091
novel_202,GIN-TNE,permuted,3,2,0.9027519271000002,0.7654173750364559,0.882433742885583,0.8377310791594249,0.6318035865444122,4094
novel_202,GIN-TNE,permuted,3,3,0.9008299007883782,0.8039921657719058,0.9195194999755187,0.8730527013589658,0.7273160105838709,3915
novel_202,GIN-TNE,permuted,3,4,0.8928810953549493,0.8453171542375393,0.9141532071795752,0.8811333794056669,0.741475744074698,3855
novel_202,GIN-TNE,permuted,4,0,0.8853794162065807,0.8335337634840534,0.9402529713704035,0.8825375846687593,0.6374990585222565,3657
novel_202,GIN-TNE,permuted,4,1,0.8966171119382881,0.8102094974864307,0.9463967557940263,0.9091767668817882,0.6446218630455247,3686
novel_202,GIN-TNE,permuted,4,2,0.8955247883664402,0.8083110573082657,0.8767389104693402,0.8315992292870905,0.6978768189342096,3656
novel_202,GIN-TNE,permuted,4,3,0.8913172442333039,0.7834862560742212,0.8707376453932683,0.8369485022871477,0.668010021130819,4553
novel_202,GIN-TNE,permuted,4,4,0.8855875490786754,0.8460558737986532,0.9491552522894959,0.9010550327915597,0.7086196268286449,4284
