GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
241,2132.82,4649.4,5637.09,560.79,284.11,-214.4,-4127.23,-34112.78,2085.44,26404.84,-5699.21,238.13,3300.07,-5461.07,-2161.0
251,1988.46,4664.96,5695.06,552.8,321.69,-214.85,-4118.96,-34149.39,2086.21,26456.21,-5744.49,234.37,3282.18,-5510.12,-2227.94
261,2013.81,4627.41,5702.26,567.65,282.21,-216.38,-4138.8,-34168.62,2090.58,26523.13,-5786.53,236.4,3283.25,-5550.13,-2266.87
271,1966.67,4574.94,5667.14,538.94,320.39,-231.12,-4068.91,-34184.44,2045.37,26546.69,-5735.65,236.63,3175.68,-5499.02,-2323.34
281,2055.05,4646.08,5672.5,561.17,316.39,-242.46,-4134.6,-34014.34,2079.74,26472.8,-5810.89,238.63,3412.31,-5572.26,-2159.95
291,2057.1,4593.36,5643.05,555.54,288.08,-203.43,-4067.03,-34205.53,2081.04,26507.99,-5710.6,241.23,3250.18,-5469.36,-2219.18
301,1949.24,4635.95,5711.59,544.65,305.3,-213.12,-4108.98,-34220.94,2097.42,26519.97,-5710.09,234.48,3221.09,-5475.61,-2254.52
311,2014.91,4582.98,5700.8,556.73,310.0,-250.44,-4157.58,-34285.45,2056.14,26633.33,-5673.04,237.98,3161.41,-5435.06,-2273.65
321,1997.21,4674.96,5717.92,556.63,303.88,-231.91,-4153.84,-34339.6,2076.07,26631.29,-5664.52,235.56,3232.61,-5428.96,-2196.35
331,2034.02,4519.92,5683.17,537.19,292.23,-246.35,-4108.87,-34322.44,2131.9,26755.47,-5772.22,237.54,3276.24,-5534.68,-2258.43
341,2064.3,4602.85,5697.65,580.33,301.87,-244.16,-4148.76,-34306.57,2085.8,26629.42,-5679.44,232.77,3262.73,-5446.67,-2183.94
351,2032.01,4737.7,5700.19,573.56,316.26,-232.9,-4104.4,-34157.03,2105.5,26545.89,-5765.51,232.72,3516.79,-5532.8,-2016.0
361,1998.26,4631.48,5635.47,541.31,296.43,-210.89,-4137.66,-34327.9,2078.57,26635.81,-5683.03,235.56,3140.88,-5447.47,-2306.59
371,2064.16,4617.63,5717.26,580.23,305.5,-209.86,-4081.8,-34211.2,2077.3,26530.78,-5695.08,235.44,3390.01,-5459.64,-2069.63
381,2033.63,4634.54,5671.61,557.27,325.4,-234.89,-4153.61,-34165.5,2133.88,26444.7,-5653.01,233.25,3247.03,-5419.76,-2172.73
391,2043.76,4622.04,5707.74,565.92,296.32,-206.32,-4142.39,-34314.38,2098.87,26493.84,-5551.31,237.11,3165.39,-5314.2,-2148.8
401,1986.3,4672.7,5705.78,556.77,290.14,-254.66,-4133.86,-34075.59,2075.8,26504.47,-5785.42,234.67,3327.87,-5550.75,-2222.88
411,2076.0,4544.68,5684.5,547.74,304.34,-233.61,-4086.86,-34223.24,2105.48,26460.21,-5666.49,234.42,3179.25,-5432.08,-2252.83
421,1983.28,4631.92,5732.11,548.59,338.09,-235.5,-4158.4,-34051.63,2086.87,26459.4,-5746.5,236.71,3334.75,-5509.79,-2175.04
431,2029.85,4569.18,5669.55,560.45,320.14,-219.91,-4143.38,-34162.7,2150.59,26465.03,-5656.81,235.76,3238.78,-5421.05,-2182.26
441,2025.3,4625.32,5679.41,556.52,285.01,-243.88,-4136.63,-34112.39,2120.79,26480.34,-5757.82,239.96,3279.79,-5517.87,-2238.08
451,2011.8,4669.91,5654.0,551.03,337.39,-224.23,-4154.88,-34138.83,2112.53,26551.36,-5779.28,236.36,3370.08,-5542.92,-2172.84
461,1982.53,4664.36,5665.88,580.42,301.77,-232.58,-4185.94,-34202.37,2099.98,26575.84,-5738.34,236.82,3249.88,-5501.51,-2251.63
471,1995.95,4753.4,5736.42,569.29,326.41,-239.37,-4133.47,-34193.29,2105.09,26478.44,-5697.69,236.31,3398.86,-5461.37,-2062.51
