partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
novel_101,GIN-TFP,permuted,0,0,0.9133595878213829,0.8200278682294733,0.8938009050193274,0.8274173806609547,0.5919949628547797,4626
novel_101,GIN-TFP,permuted,0,1,0.9169787788523238,0.7581441321308676,0.9209931021151304,0.8844820413257524,0.6486322605681919,4345
novel_101,GIN-TFP,permuted,0,2,0.8939182837830026,0.862218234930586,0.9325072294621304,0.9057610241820768,0.77249541275636,3638
novel_101,GIN-TFP,permuted,0,3,0.9095617760696941,0.7700828662638367,0.8993673594615621,0.830279474366093,0.6716657596448214,3662
novel_101,GIN-TFP,permuted,0,4,0.910586343517398,0.8309195822332216,0.930030877272652,0.8835799607773221,0.7115158636897767,3565
novel_101,GIN-TFP,permuted,1,0,0.8977165047626915,0.6811365870635591,0.9370230777845332,0.9412754029432375,0.5298265536887673,3805
novel_101,GIN-TFP,permuted,1,1,0.9074395952725823,0.7907050177976807,0.8953264858953796,0.859566139292122,0.674650647132358,3965
novel_101,GIN-TFP,permuted,1,2,0.9105370423722484,0.7406963431125009,0.898799694002641,0.8808114961961115,0.6064200877906547,4215
novel_101,GIN-TFP,permuted,1,3,0.916162223822747,0.8145810491555068,0.909720965402887,0.8343512863224135,0.7221976401179941,3842
novel_101,GIN-TFP,permuted,1,4,0.9110800563817174,0.8137503702483062,0.8655051015891952,0.812105458596361,0.706446674857324,4009
novel_101,GIN-TFP,permuted,2,0,0.9090582107645817,0.8309545239159529,0.9356989253952595,0.8458744161909704,0.7010386757463123,3907
novel_101,GIN-TFP,permuted,2,1,0.9008660136348562,0.7972194368708188,0.8981330158181487,0.8800713330361124,0.70253107622886,4298
novel_101,GIN-TFP,permuted,2,2,0.91704598517356,0.8492932559361932,0.9067945816150642,0.8607825295723385,0.7620600703887378,3962
novel_101,GIN-TFP,permuted,2,3,0.9095837528510078,0.7586453112798898,0.9006705419641898,0.8797337981302488,0.6522763284942026,3862
novel_101,GIN-TFP,permuted,2,4,0.90925587604788,0.7339271489109844,0.8942010308556588,0.8971758464659073,0.6510605836414534,3807
novel_101,GIN-TFP,permuted,3,0,0.9164842392531439,0.8070379367020177,0.9357149906436297,0.872999304105776,0.7255509910491733,3687
novel_101,GIN-TFP,permuted,3,1,0.9019579511790676,0.8495525426580719,0.9596842070182146,0.9046607168154129,0.5739259420302532,3988
novel_101,GIN-TFP,permuted,3,2,0.911878620775302,0.7822937021122109,0.8918479780912105,0.8221769499417928,0.6423479886502086,4616
novel_101,GIN-TFP,permuted,3,3,0.9076211882529133,0.8293125758633484,0.9182000645191054,0.8894472361809045,0.7549951887700233,3654
novel_101,GIN-TFP,permuted,3,4,0.9089120698980999,0.8405096676847447,0.906503514220173,0.8554106191438545,0.7519828184130152,3891
novel_101,GIN-TFP,permuted,4,0,0.9129017935056002,0.825642558940456,0.9311832846050624,0.8300091491308326,0.7415266452405933,3874
novel_101,GIN-TFP,permuted,4,1,0.9114728412694815,0.7693094172992219,0.8950544567600728,0.8888539537808521,0.6595748814294262,3864
novel_101,GIN-TFP,permuted,4,2,0.909139059656493,0.7808834189867748,0.8723825345733998,0.802633920626446,0.6333747848841321,3862
novel_101,GIN-TFP,permuted,4,3,0.9072537294155634,0.8397086232604374,0.9329897147030661,0.8527519656897784,0.7502202065385466,3886
novel_101,GIN-TFP,permuted,4,4,0.8998830801637504,0.8465004528010242,0.9472567258522845,0.9182608695652174,0.6690122841328885,4350
