partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
canonical_random,GIN-TFP,permuted,0,0,0.9077903905770759,0.9134200319643117,0.966562017885277,0.9071358748778103,0.7727632865154088,3968
canonical_random,GIN-TFP,permuted,0,1,0.9019876235779886,0.9046695035913128,0.9619848696627764,0.9034835410674337,0.7421036606421862,3967
canonical_random,GIN-TFP,permuted,0,2,0.9044571228409528,0.9000382506693869,0.9586440895439642,0.901580826109128,0.8101339039058184,3967
canonical_random,GIN-TFP,permuted,0,3,0.9003506558900327,0.9038548506630116,0.9609398646800065,0.9063912201420271,0.7598933762590845,3967
canonical_random,GIN-TFP,permuted,0,4,0.9100120395836988,0.8992617820030601,0.9618817188300439,0.9012024699382516,0.7573703926537465,3967
canonical_random,GIN-TFP,permuted,1,0,0.9111582821905957,0.8994617847238473,0.9587294838274941,0.892869445401309,0.8085918608838812,3968
canonical_random,GIN-TFP,permuted,1,1,0.9021193742096355,0.9057288678333122,0.9618441149758007,0.9099201824401368,0.7778736811487952,3967
canonical_random,GIN-TFP,permuted,1,2,0.9071505691098299,0.9112582810042926,0.9652845228471509,0.8952380952380953,0.8187939285031238,3967
canonical_random,GIN-TFP,permuted,1,3,0.9074056243495345,0.9035347669365464,0.9627245743153623,0.9025641025641026,0.7436567639933699,3967
canonical_random,GIN-TFP,permuted,1,4,0.905528410856451,0.8934353616813295,0.9567617139969666,0.9021883289124668,0.7827519696438437,3967
canonical_random,GIN-TFP,permuted,2,0,0.8934322400993271,0.8951349853206472,0.9567451713569044,0.903462050599201,0.7902042496270001,3968
canonical_random,GIN-TFP,permuted,2,1,0.9139224091388939,0.8975502969739471,0.9608681962720353,0.8972921006248998,0.7326304772833525,3967
canonical_random,GIN-TFP,permuted,2,2,0.9066672458642735,0.9113474329550767,0.9623277409780033,0.9119638826185101,0.7701327351353648,3967
canonical_random,GIN-TFP,permuted,2,3,0.9064741396976529,0.8996584002720047,0.9585741399098016,0.903954802259887,0.7551133707339879,3967
canonical_random,GIN-TFP,permuted,2,4,0.8988271126942337,0.8993761687704535,0.9599273173548803,0.8803403651834781,0.8171108326426962,3967
canonical_random,GIN-TFP,permuted,3,0,0.906539226979046,0.8990583307194293,0.9591083464217284,0.8782314137992512,0.8199259144929774,3968
canonical_random,GIN-TFP,permuted,3,1,0.9192004895381782,0.9016263839304688,0.9612559856196714,0.8994551758296186,0.772508792341366,3967
canonical_random,GIN-TFP,permuted,3,2,0.9188301332165862,0.9039038261294574,0.9622377159514753,0.9030535624895711,0.7919346205746101,3967
canonical_random,GIN-TFP,permuted,3,3,0.9054385021938263,0.9108062125462195,0.9655619861264308,0.9105824446267432,0.7875243383165456,3967
canonical_random,GIN-TFP,permuted,3,4,0.905278473059135,0.9039720597454206,0.9621231488912395,0.8983739837398373,0.7998699742870501,3967
canonical_random,GIN-TFP,permuted,4,0,0.8994338581818451,0.9126237455335435,0.9645159972198478,0.9077340569877883,0.8199207696661007,3968
canonical_random,GIN-TFP,permuted,4,1,0.9063845732659934,0.8978614156997747,0.9604187469048924,0.9000476720165262,0.7282900888265544,3967
canonical_random,GIN-TFP,permuted,4,2,0.8996061205645693,0.9067575186472013,0.9651050092818321,0.9049759229534511,0.7505201360555059,3967
canonical_random,GIN-TFP,permuted,4,3,0.9140255057293268,0.8983807216626291,0.9588555420189128,0.9014179608372721,0.801949522397892,3967
canonical_random,GIN-TFP,permuted,4,4,0.9055458961444012,0.9076279538016916,0.9642519937380473,0.9032568586555431,0.7464194783564962,3967
