smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
C[C@H](NCc1ccccc1)c1ccccc1F,250,3.4307365,32.0,2.095514,1.5584474,0.0,0.0,1.5584474,0.41087735,1.152939,1.5295525,1.90366,1.4980984,3.0,1.3850602,0.59157467,2.5055566,0.43766496,3.0971313,0.20131986,1.0458527,1.3790115,1.3820359,1.0608,0.0,0.48429465,0.27412927,3.380159,0.06914058,3.6542883,0.14254089,0.0,0.0,0.0,0.01785836,0.07717193,0.0,0.0,0.0,0.23760621,0.22083312,0.0,0.057368565,0.0,0.0,0.0,0.0,0.0036835829,0.05848621,0.0,0.0,0.22249508,0.0,0.0,0.0,0.0,0.0,0.0640297,0.04046716,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.75,0.75,1.0,1.0,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0,True
CC(NCc1ccccc1)c1cccc(O)c1,251,3.4606586,33.0,2.0940957,1.5412345,0.0,0.0,1.5412345,0.41209343,1.1526095,1.1665901,1.8999815,1.344987,3.0,1.38094,0.5518581,2.7678177,1.0032744,3.3196757,0.73243797,1.0249856,1.377714,1.379327,0.9927981,0.0,0.48236108,0.35513726,3.767665,0.63786036,4.1228023,0.48744166,0.0,0.0,0.0,0.005763964,0.06678422,0.0,0.0,0.031520966,0.20684274,0.22637308,0.0,0.058008093,0.0,0.0,0.0,0.0,0.007065004,0.05727968,0.0,0.0,0.23804033,0.0,0.0,0.0,0.0,0.0,0.06268754,0.03963446,1.0,1.0,1.0,1.0,0.969697,0.4848485,0.4848485,0.4848485,0.5,1.0,1.0,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,True
CC(NCc1cccc(Cl)c1)c1ccc(Cl)cc1,252,3.409297,32.0,3.3368044,1.6661252,0.0,0.0,1.6661252,0.58314055,1.1541929,1.8935033,1.9084316,1.5324382,2.0,1.3845985,0.56898695,2.6320338,0.5665489,3.2010207,0.33673975,1.377085,1.3795896,1.382094,0.6931212,0.0,0.48094487,0.47750175,3.3112953,0.0021877289,3.788797,0.005630851,0.0,0.0,0.0,0.0,0.030643089,0.0,0.0,0.03253809,0.28743124,0.25180268,0.0,0.0,0.0,0.0,0.0,0.0,0.003608323,0.0536873,0.0,0.0,0.23091827,0.0,0.0,0.0,0.0,0.0,0.06296143,0.04640961,0.5,0.5,0.5,0.5,0.5,0.265625,0.265625,0.265625,0.36458334,0.36458334,0.53125,0.36458334,0.53125,1.0,0.5,0.0,0.0,0.0,0.0,0.0,True
CC(NCc1ccc(Cl)cc1)c1cccc(Cl)c1,253,3.409224,32.0,3.337776,1.6660837,0.0,0.0,1.6660837,0.5836193,1.1537678,1.8933426,1.9090059,1.7523149,3.0,1.3788047,0.4949697,2.6683102,0.51581156,3.1632798,0.23978427,1.0238316,1.3762529,1.3775288,0.98992187,0.0,0.48944497,0.3683559,3.3534002,0.05961493,3.7217562,0.09902045,0.0,0.0,0.0,0.0,0.10533309,0.017697327,0.01918107,0.0,0.21327525,0.22145475,0.0,0.05023954,0.0,0.0,0.0,0.0,0.0036067513,0.05368567,0.0,0.0,0.20615238,0.0,0.0,0.0,0.0,0.0,0.06296183,0.046412427,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.35416666,0.35416666,0.35416666,0.375,0.5416667,0.7083333,0.7083333,0.5416667,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1ccc(Cl)cc1)c1cccc(Cl)c1,254,3.4093752,32.0,3.3368719,1.66591,0.0,0.0,1.66591,0.5825538,1.1542811,1.8938999,1.908699,1.5204049,2.0,1.3822578,0.5595739,2.6438582,0.576266,3.203432,0.3377349,1.3796705,1.380533,1.3813953,0.6929325,0.0,0.48755097,0.4776529,3.3113277,0.0032787323,3.7889805,0.006619334,0.0,0.0,0.0,0.0,0.031136485,0.0,0.0,0.03318922,0.27886376,0.25518057,0.0,0.0,0.0,0.0,0.0,0.0,0.0036086005,0.05368662,0.0,0.0,0.2349633,0.0,0.0,0.0,0.0,0.0,0.062961854,0.046409596,0.5,0.5,0.5,0.5,0.5,0.265625,0.265625,0.265625,0.36458334,0.36458334,0.53125,0.36458334,0.53125,1.0,0.5,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1ccccc1)c1cccc(O)c1,255,3.4606576,33.0,2.0870075,1.5412875,0.0,0.0,1.5412875,0.41209778,1.1530157,1.163436,1.8990263,1.3671887,3.0,1.3812981,0.6489998,2.2428515,0.26308638,2.8918514,0.35256082,1.0093503,1.3783852,1.3798416,0.6928,0.0,0.48748183,0.47496653,3.3093028,0.0041464567,3.7842693,0.00836885,0.0,0.0,0.0,0.007925818,0.0,0.0,0.0,0.0,0.277774,0.25658748,0.0,0.054812163,0.0,0.0,0.0,0.0,0.007065751,0.0572744,0.0,0.0,0.23623388,0.0,0.0,0.0,0.0,0.0,0.06269421,0.039632306,1.0,1.0,1.0,1.0,0.969697,0.4848485,0.4848485,0.4848485,0.4,0.6,1.0,0.8,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1cccc(Cl)c1)c1ccc(Cl)cc1,256,3.4093292,32.0,3.3364937,1.6663415,0.0,0.0,1.6663415,0.58298963,1.154233,1.893849,1.9087195,1.2270072,2.0,1.3844783,0.5602744,2.674273,0.5953271,3.2345474,0.22419634,1.3777303,1.3799796,1.382229,0.84760046,0.0,0.48104572,0.33203116,3.375373,0.08867897,3.707404,0.113868855,0.0,0.0,0.0,0.023520876,0.027100213,0.0,0.0,0.03200805,0.23556669,0.24146616,0.0,0.0,0.0,0.0,0.0,0.0,0.0036192678,0.053681925,0.0,0.0,0.2736714,0.0,0.0,0.0,0.0,0.0,0.06295826,0.04640723,0.59999996,0.59999996,0.59999996,0.59999996,0.59999996,0.31875,0.31875,0.31875,0.4375,0.4375,0.6375,0.6375,0.4375,1.0,0.59999996,0.0,0.0,0.0,0.0,0.0,True
CC(NCc1cccc(O)c1)c1ccc(Cl)cc1,257,3.4492784,33.0,3.3360596,1.6074326,0.0,0.0,1.6074326,0.5084532,1.1529697,1.891337,1.9077314,1.4409144,4.0,1.3833488,0.59014326,2.5047188,0.59268486,3.094862,0.39222243,0.61866504,1.0003273,1.3751338,0.6931342,0.0,0.4743755,0.4719708,3.312953,0.006692648,3.7849238,0.004287958,0.0,0.0,0.0,0.0018888979,0.010788967,0.0,0.0,0.0,0.5,0.0,0.098292656,0.0,0.0,0.0,0.0,0.0,0.006940689,0.052586973,0.0,0.0,0.22236282,0.0,0.0,0.0,0.0,0.0,0.06166615,0.045472857,0.8,0.8,0.8,0.8,0.7757576,0.4121212,0.4121212,0.4121212,0.4242424,0.8242424,0.8242424,0.8242424,0.4242424,1.0,0.8,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1ccccc1)c1ccc(F)cc1F,258,3.4312887,32.0,2.0884275,1.5860444,0.0,0.0,1.5860444,0.4126456,1.154061,1.8881888,1.907351,1.2614892,2.0,1.3793192,0.72604436,2.4842868,0.5277033,3.2103312,0.27339572,1.3688945,1.3723693,1.3758442,0.69278544,0.0,0.485785,0.4730612,3.3110483,0.0053482056,3.7841096,0.007375598,0.0,0.0,0.0,0.0009929341,0.0,0.0,0.0,0.036114354,0.24327582,0.3009235,0.0,0.0,0.0,0.0,0.0,0.0,0.0036213014,0.053696763,0.0,0.0,0.25202674,0.0,0.0,0.0,0.0,0.0,0.062914304,0.0464343,0.75,0.75,0.75,0.75,0.75,0.3984375,0.3984375,0.3984375,0.5,0.5,0.75,0.75,0.5,1.0,0.75,0.0,0.0,0.0,0.0,0.0,True
C[C@@H](NCc1ccc(Cl)cc1)c1cc(F)ccc1F,259,3.4209683,32.0,3.3364468,1.6547995,0.0,0.0,1.6547995,0.5058216,1.1585224,1.8935816,1.9460082,1.1868888,3.0,1.3852745,0.6959349,2.5310733,0.5595033,3.227008,0.18403123,0.9686956,1.375348,1.3803113,1.02034,0.0,0.48213625,0.36527482,3.3372984,0.029476047,3.702573,0.10650325,0.0,0.0,0.0,0.002252627,0.012787946,0.07966109,0.0,0.0,0.200351,0.21998791,0.05384059,0.0,0.0,0.0,0.0,0.0,0.003556399,0.049035147,0.0,0.0,0.2644522,0.0,0.0,0.0,0.0,0.0,0.061899427,0.05217569,0.75,0.75,0.75,0.75,0.75,0.421875,0.421875,0.421875,0.5234375,0.5234375,0.7734375,0.7734375,0.5234375,1.0,0.5,0.0,0.0,0.0,0.0,0.0,True
