smiles,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H2_entropy,H2_count,H2_max_pers,H2_mean_pers
CC(C)=CCc1c(O)cc2c(c1O)C(=O)C(c1ccc(O)cc1O)CO2,3.771883010864258,45.0,2.077676296234131,1.594653606414795,1.9379452466964722,5.0,1.3843388557434082,0.47957247495651245,0.6931250095367432,0.0,0.46315503120422363,0.4600895643234253
COc1cc(O)c(OC)c(O)c1C(=O)C=Cc1ccccc1,3.577942371368408,37.0,2.1196224689483643,1.6005467176437378,1.7572133541107178,5.0,1.385177493095398,0.6209425926208496,1.0826061964035034,0.0,0.4995098114013672,0.4268033504486084
COc1cc(O)c(C(=O)C=Cc2ccccc2)c(OC)c1,3.5507876873016357,36.0,2.1151654720306396,1.5928738117218018,1.9379717111587524,4.0,1.3961422443389893,0.5288561582565308,0.9842881560325623,0.0,0.49756622314453125,0.3726276457309723
COc1c(O)cc2c(c1O)C(=O)C([C@H](O)c1ccccc1)CO2,3.6031556129455566,38.0,2.1030189990997314,1.6208680868148804,1.8327999114990234,3.0,1.376365065574646,0.5126166343688965,0.6926633715629578,0.0,0.4745941162109375,0.4602774381637573
COc1cc(O)cc(O)c1C(=O)C=Cc1ccccc1,3.4643895626068115,33.0,2.105574607849121,1.598744511604309,1.626326084136963,4.0,1.394249439239502,0.650812029838562,0.6930477619171143,0.0,0.485001802444458,0.478257417678833
COc1cc(O)c(C(=O)C=Cc2ccccc2)c(O)c1OC,3.5781357288360596,37.0,2.1120717525482178,1.6001335382461548,1.9275164604187012,6.0,1.4040319919586182,0.7100616693496704,1.338728427886963,0.0,0.4940357208251953,0.28491321206092834
COc1cc(O)c(C(=O)CCc2ccccc2)c(O)c1,3.521491050720215,35.0,2.1067259311676025,1.5824083089828491,1.5730897188186646,4.0,1.3945722579956055,0.6337108016014099,0.9527339935302734,0.0,0.4886951446533203,0.34691691398620605
COc1cc(O)c(C(=O)CCc2ccccc2)c(O)c1OC,3.628937244415283,39.0,2.109358549118042,1.5869232416152954,1.7134300470352173,5.0,1.3986194133758545,0.6909452676773071,1.0112948417663574,0.0,0.48781919479370117,0.37949123978614807
COc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)cc(CC=C(C)C)c1O,3.8153185844421387,47.0,2.1036484241485596,1.586016297340393,2.0749969482421875,6.0,1.3977926969528198,0.5629223585128784,0.6930777430534363,0.0,0.46857666969299316,0.4631192684173584
COc1ccc2c(=O)c3cccc(O)c3oc2c1,3.26643443107605,27.0,2.105205774307251,1.6452722549438477,1.5186750888824463,3.0,1.3833683729171753,0.6902031898498535,1.030786395072937,0.0,0.48577022552490234,0.3893321454524994
COc1cccc2c(=O)c3ccc(O)cc3oc12,3.266467571258545,27.0,2.103837728500366,1.6448184251785278,1.4966702461242676,3.0,1.3944557905197144,0.6933372616767883,1.0310648679733276,0.0,0.4801626205444336,0.3823513090610504
COc1cc2[nH]c3ccccc3c(=O)c2c(O)c1OC,3.4341251850128174,32.0,2.1106739044189453,1.6206587553024292,1.6995835304260254,4.0,1.3876419067382812,0.7880151867866516,1.0971988439559937,0.0,0.4911530017852783,0.46267399191856384
COc1ccc(O)c2c1C(=O)c1coc(C)c1C2=O,3.3041913509368896,28.0,2.103184461593628,1.650609016418457,1.627195119857788,5.0,1.4107000827789307,0.8517598509788513,0.6883293390274048,0.0,0.4798920154571533,0.43702733516693115
CC=Cc1cc(O)c(O)c(OC)c1,3.1423964500427246,24.0,2.106715440750122,1.5468271970748901,1.3197007179260254,1.0,1.3853312730789185,0.5343160033226013,-1.000088900582341e-12,0.0,0.46538209915161133,0.46538209915161133
Cc1occ2c1C(=O)c1c(O)cccc1C2=O,3.1519083976745605,24.0,2.02661395072937,1.6582696437835693,1.5350326299667358,4.0,1.4143154621124268,0.7842767834663391,0.689598560333252,0.0,0.48341870307922363,0.4458780288696289
COc1ccc(OC)c2c1C(=O)c1coc(C)c1C2=O,3.404301166534424,31.0,2.1027612686157227,1.6436554193496704,1.6318442821502686,5.0,1.4288249015808105,0.854240894317627,0.6896531581878662,0.0,0.47363924980163574,0.43711960315704346
CC(=O)OCc1occ2c1C(=O)c1c(O)cccc1C2=O,3.3742806911468506,30.0,2.115222930908203,1.6700488328933716,1.587947964668274,4.0,1.414027214050293,0.8134809136390686,0.6893618702888489,0.0,0.4837663173675537,0.445065975189209
CC1(C)CCC[C@]2(C)c3cc(O)c(O)cc3CCC12,3.6969709396362305,42.0,2.1188976764678955,1.528464674949646,2.0668838024139404,6.0,1.383800983428955,0.5757560133934021,0.6805261373519897,0.0,0.44744086265563965,0.38621020317077637
C=C[C@](C)(O)CC/C=C(\C)CCC=C(C)C,3.6743886470794678,41.0,2.104741334915161,1.471663236618042,1.92477285861969,6.0,0.8621737957000732,0.6434320211410522,-1.000088900582341e-12,1.0,0.7343580722808838,0.7343580722808838
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,3.6315064430236816,39.0,2.1106953620910645,1.6289101839065552,1.8875099420547485,4.0,1.4020057916641235,0.7593305706977844,1.0290908813476562,0.0,0.46638011932373047,0.3707139492034912
COc1c2ccc(OC[C@@H](O)C(C)(C)O)cc2nc2occc12,3.6775906085968018,41.0,2.1137421131134033,1.597084641456604,1.975173830986023,5.0,1.3895212411880493,0.6789469122886658,0.6165966391563416,0.0,0.45453596115112305,0.3279000520706177
Oc1cc(O)cc(-c2cc3ccc(O)cc3o2)c1,3.2647299766540527,27.0,2.022587776184082,1.6308366060256958,1.4794989824295044,3.0,1.3925503492355347,0.559271514415741,0.686882495880127,0.0,0.47417211532592773,0.42648375034332275
CC(C)=CCc1c(O)cc(-c2cc3ccc(O)cc3o2)cc1O,3.6547043323516846,40.0,2.056959867477417,1.585202932357788,1.9734612703323364,5.0,1.4046825170516968,0.5593183040618896,0.6904488205909729,0.0,0.4394667148590088,0.4094043970108032
COc1cc2ccc(=O)oc2cc1OCC=C(C)C,3.492394208908081,34.0,2.1178781986236572,1.5863052606582642,1.4858978986740112,4.0,1.379256248474121,0.8514110445976257,0.5820502638816833,0.0,0.4832775592803955,0.3304636478424072
O=C1C=C/C(=C/[C@H](O)COc2ccccc2)O1,3.299116373062134,28.0,2.1152379512786865,1.6056721210479736,1.297371745109558,4.0,1.3916033506393433,0.8513675928115845,-1.000088900582341e-12,0.0,0.47940564155578613,0.47940564155578613
COc1cc(O)c(Cc2ccccc2O)cc1C(=O)CCc1ccccc1,3.837771415710449,48.0,2.105680227279663,1.5827003717422485,1.9526615142822266,5.0,1.3953731060028076,0.6527084112167358,1.0973844528198242,0.0,0.49129581451416016,0.465242862701416
COc1c(C(=O)CCc2ccccc2)ccc(O)c1Cc1ccccc1O,3.837311029434204,48.0,2.119744300842285,1.5850841999053955,1.8695576190948486,4.0,1.3810546398162842,0.48565682768821716,1.229592204093933,0.0,0.49146080017089844,0.37201786041259766
Cc1c(O)c(C)c(O)c(C(=O)C=Cc2ccccc2)c1O,3.549919605255127,36.0,2.0479869842529297,1.5845354795455933,1.9120697975158691,3.0,1.385387659072876,0.5567054748535156,1.107103943824768,0.0,0.4964125156402588,0.2906610369682312
COc1ccc(CC2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,3.9343106746673584,53.0,2.1023752689361572,1.5850602388381958,2.312410831451416,7.0,1.390471339225769,0.6127244830131531,0.8613095879554749,0.0,0.4783935546875,0.33602824807167053
COc1ccc(C[C@@H]2CO[C@H](O)[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,3.969740390777588,55.0,2.111419200897217,1.573569416999817,2.1458640098571777,8.0,1.3879857063293457,0.6042807102203369,0.8256804943084717,0.0,0.4652411937713623,0.25963202118873596
COc1cccc2cc(C)c(C(C)=O)c(O)c12,3.3679094314575195,30.0,2.1001598834991455,1.5772615671157837,1.635491967201233,5.0,1.4037774801254272,0.7765421271324158,0.6906523108482361,0.0,0.4461369514465332,0.4167134761810303
COc1cc(OC)c(OC)c(O)c1C=CC(=O)c1ccccc1,3.6553773880004883,40.0,2.116157054901123,1.5962166786193848,1.924450397491455,3.0,1.3858826160430908,0.5008030533790588,0.9907331466674805,0.0,0.4967379570007324,0.36089983582496643
COc1ccc2c(OC)c3ccoc3nc2c1OC,3.402019500732422,31.0,2.1145365238189697,1.6270649433135986,1.704192876815796,3.0,1.4084450006484985,0.6297425627708435,0.6478869915008545,0.0,0.3876006603240967,0.298481822013855
CC(C)=CCc1ccc2cc[nH]c2c1,3.2977335453033447,28.0,2.057373523712158,1.5206133127212524,1.0699354410171509,3.0,1.4077503681182861,1.099337100982666,-1.000088900582341e-12,0.0,0.42102622985839844,0.42102622985839844
C=C(C)/C=C/c1ccc2cc[nH]c2c1,3.225714921951294,26.0,2.0470902919769287,1.5338131189346313,1.2151405811309814,2.0,1.4071391820907593,0.813176691532135,-1.000088900582341e-12,0.0,0.42082953453063965,0.42082953453063965
COc1ccc2c(=O)c3c(OC)c4c(cc3n(C)c2c1OC)OCO4,3.6812007427215576,41.0,2.1311094760894775,1.6393980979919434,2.0710933208465576,4.0,1.3782135248184204,0.6196452379226685,1.3660393953323364,0.0,0.4225342273712158,0.3692054748535156
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,3.5795187950134277,37.0,2.10589337348938,1.6430442333221436,1.9317175149917603,4.0,1.3876794576644897,0.6802153587341309,1.0415095090866089,0.0,0.48841285705566406,0.39384564757347107
COc1ccc(C2CC(=O)c3c(OC)c(OC)c(O)c(OC)c3O2)cc1,3.772183418273926,45.0,2.1143007278442383,1.61599600315094,2.0573246479034424,4.0,1.3959800004959106,0.5930108428001404,0.692768931388855,0.0,0.4876246452331543,0.47457218170166016
COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,3.493905544281006,34.0,2.104654550552368,1.6197830438613892,1.7105891704559326,5.0,1.3892124891281128,0.8133355975151062,0.6922678351402283,0.0,0.4936227798461914,0.47375762462615967
C=CCc1cc(OC)c2c(c1OC)OCO2,3.3319242000579834,29.0,2.1207549571990967,1.5871385335922241,1.408299207687378,2.0,1.4054977893829346,0.654079794883728,-1.000088900582341e-12,0.0,0.41394996643066406,0.41394996643066406
COC(=O)c1cc(OC)c2cc(OC)c(OC)c(O)c2c1O,3.5769474506378174,37.0,2.1107914447784424,1.6143752336502075,1.8917932510375977,5.0,1.445122480392456,0.6785366535186768,0.6831307411193848,0.0,0.46826839447021484,0.4102935791015625
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,3.304270029067993,28.0,2.0406861305236816,1.6373591423034668,1.7071460485458374,5.0,1.4582428932189941,0.820455014705658,1.0974959135055542,0.0,0.48658251762390137,0.46618103981018066
C=CCc1cc2c(c(OC)c1OC)OCO2,3.331804037094116,29.0,2.131960153579712,1.587813377380371,1.517686128616333,2.0,1.388847827911377,0.5681291222572327,-1.000088900582341e-12,0.0,0.4200119972229004,0.4200119972229004
CC(C)CNC(=O)/C=C/c1ccc2c(c1)OCO2,3.490924835205078,34.0,2.135287046432495,1.562127947807312,1.546415090560913,3.0,1.3845057487487793,0.6145332455635071,-1.000088900582341e-12,0.0,0.4045894145965576,0.4045894145965576
COc1c(-c2ccc(O)cc2)oc2cc3c(c(O)c2c1=O)C=CC(C)(C)O3,3.7516400814056396,44.0,2.108738660812378,1.627256989479065,1.8027509450912476,4.0,1.3748266696929932,0.8126670718193054,1.1755415201187134,0.0,0.47922563552856445,0.3002033233642578
COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,3.3717539310455322,30.0,2.1294238567352295,1.6681052446365356,1.7651382684707642,4.0,1.4129152297973633,0.797859251499176,0.6469123959541321,0.0,0.38622260093688965,0.2967015504837036
COc1cc(OC)c2nc3occc3c(OC)c2c1,3.402104139328003,31.0,2.1149990558624268,1.6258960962295532,1.7561757564544678,4.0,1.397325873374939,0.7657192945480347,0.628899335861206,0.0,0.44611525535583496,0.3293410539627075
COc1c(OC)c(OC)c2c(c1OC)c(=O)c1ccccc1n2C,3.703684091567993,42.0,2.119032621383667,1.6098939180374146,2.094308853149414,3.0,1.3987842798233032,0.5448716878890991,1.4633326530456543,0.0,0.4494173526763916,0.3214123845100403
C=CCc1cc(OC)c2c(c1)OCO2,3.1842992305755615,25.0,2.129732608795166,1.5814623832702637,1.008636713027954,2.0,1.3889942169189453,0.8916465640068054,-1.000088900582341e-12,0.0,0.40458250045776367,0.40458250045776367
COc1c(OC)c(OC)c2c(c1O)c(=O)c1ccccc1n2C,3.63043475151062,39.0,2.1152305603027344,1.611552119255066,2.0279171466827393,5.0,1.3922168016433716,0.5970034003257751,1.3596534729003906,0.0,0.4486114978790283,0.3887510299682617
C=CCc1c(OC)c(OC)c2c(c1OC)OCO2,3.4604012966156006,33.0,2.120394468307495,1.5922443866729736,1.7112876176834106,3.0,1.3945364952087402,0.5531142354011536,-1.000088900582341e-12,0.0,0.38372087478637695,0.38372087478637695
c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2,3.7275869846343994,43.0,2.1347720623016357,1.6446548700332642,2.0741827487945557,6.0,1.3806220293045044,0.8135915398597717,0.6931471824645996,0.0,0.4006221294403076,0.40062177181243896
COc1cc(C=O)cc(OC)c1O,3.05672287940979,22.0,2.1061246395111084,1.5945568084716797,1.3153483867645264,1.0,1.4111350774765015,0.5520177483558655,-1.000088900582341e-12,0.0,0.41617894172668457,0.41617894172668457
COc1c2c(cc3c1c(=O)c1cccc(OC)c1n3C)OCO2,3.5794131755828857,37.0,2.130995273590088,1.6411070823669434,2.009923219680786,5.0,1.3816218376159668,0.6761682033538818,1.0981881618499756,0.0,0.43585634231567383,0.4212768077850342
C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,,,,,,,,,,,,
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,3.351118803024292,30.0,2.8833730220794678,1.7278226613998413,1.3376197814941406,3.0,1.50307297706604,0.5471146702766418,0.605191707611084,0.0,0.4884188175201416,0.3456251621246338
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.8036789894104004,47.0,3.3297665119171143,1.559954047203064,2.086545467376709,5.0,1.3803023099899292,0.46852633357048035,1.2690067291259766,0.0,0.4264650344848633,0.18152514100074768
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,3.2706072330474854,28.0,3.310342788696289,1.7247495651245117,1.1656121015548706,3.0,1.3769739866256714,0.8580498695373535,0.6931461095809937,0.0,0.4893219470977783,0.4886091947555542
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,3.8123297691345215,47.0,2.1244635581970215,1.5700527429580688,2.096276044845581,7.0,1.3885762691497803,0.7682119607925415,1.0894345045089722,0.0,0.38965916633605957,0.34924301505088806
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,3.47704815864563,34.0,2.908891439437866,1.7130762338638306,1.7698636054992676,3.0,1.3789122104644775,0.4930059015750885,0.5001189708709717,0.0,0.48857617378234863,0.3052821159362793
COc1cc(NC(C)CCCN)c2ncccc2c1,3.625964641571045,39.0,2.104186534881592,1.5360888242721558,1.7307491302490234,3.0,1.3942898511886597,0.674585223197937,0.8879643678665161,0.0,0.4563577175140381,0.27076172828674316
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,3.678410530090332,41.0,2.1038923263549805,1.6179128885269165,1.7783085107803345,4.0,1.3815045356750488,0.6041969656944275,1.0891692638397217,0.0,0.4534280300140381,0.40069612860679626
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,3.499912977218628,35.0,3.3015854358673096,1.7199432849884033,1.7240664958953857,3.0,1.3782460689544678,0.5443844795227051,-1.000088900582341e-12,0.0,0.48876094818115234,0.48876094818115234
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,3.3204686641693115,29.0,3.337536573410034,1.6253407001495361,1.2604204416275024,3.0,1.3736804723739624,0.7253986597061157,0.5824339389801025,0.0,0.4814012050628662,0.3293534517288208
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.824212074279785,48.0,3.330482244491577,1.5698416233062744,2.102436065673828,5.0,1.3798589706420898,0.4926963150501251,0.9760223627090454,0.0,0.43340373039245605,0.27551689743995667
CCN(CC)CCCNc1ccnc2cc(Cl)ccc12,3.6667370796203613,41.0,3.3298819065093994,1.5739129781723022,2.1677474975585938,7.0,1.3799673318862915,0.6131197214126587,0.9433057308197021,0.0,0.43266725540161133,0.26735129952430725
CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,4.041281223297119,59.0,2.1040689945220947,1.5460789203643799,2.499393939971924,9.0,1.422836184501648,0.5779508352279663,1.0985219478607178,0.0,0.4086573123931885,0.4045417308807373
CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc1ccc(OC)c(OC)c1,3.8979625701904297,51.0,2.123091459274292,1.5847585201263428,1.9093254804611206,6.0,1.3955672979354858,0.5751263499259949,1.0800672769546509,0.0,0.47136402130126953,0.3981601297855377
Cc1cc(C)cc(Nc2cc(C)nc3nc(C(F)(F)F)nn23)c1,3.5522429943084717,36.0,2.098869562149048,1.6523460149765015,1.2479658126831055,3.0,1.3799080848693848,0.6437151432037354,0.5626946687698364,0.0,0.4652369022369385,0.31029343605041504
Cc1cccc(Nc2nc(N)c3ccccc3n2)c1,3.434347152709961,32.0,2.039442300796509,1.5789539813995361,1.5012059211730957,4.0,1.3863340616226196,0.9992596507072449,1.0448096990585327,0.0,0.43628931045532227,0.35441216826438904
CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1,3.6044187545776367,38.0,2.0685629844665527,1.5640828609466553,1.4873228073120117,3.0,1.396742582321167,0.8294417262077332,1.074224591255188,0.0,0.4556255340576172,0.39290332794189453
Fc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,3.725625514984131,43.0,2.1182518005371094,1.5988794565200806,1.8558117151260376,6.0,1.3910728693008423,0.7770787477493286,0.6838837265968323,1.0,0.5246889591217041,0.4619135856628418
CCCc1c(CC)c(=N)c2ccccc2n1C,3.5471341609954834,36.0,2.088837146759033,1.5209321975708008,1.9699116945266724,5.0,1.385037899017334,0.5812885761260986,1.0131783485412598,0.0,0.44544219970703125,0.3280471861362457
Cc1cc(NCCN2CCCCC2)c2ccc3ccccc3c2n1,3.835437774658203,48.0,2.1088407039642334,1.5502662658691406,2.0295217037200928,5.0,1.4087594747543335,0.6859772801399231,1.3691939115524292,1.0,0.557258129119873,0.43890702724456787
CSc1ccccc1C(=O)Nc1nc(-c2ccccn2)cs1,3.4863409996032715,34.0,2.840392827987671,1.688563585281372,1.4026756286621094,3.0,1.4039844274520874,0.5379486680030823,0.6666713953018188,0.0,0.45014119148254395,0.36623919010162354
CN(C)CCCNc1c2ccccc2nc2ccccc12,3.678680896759033,41.0,2.0967445373535156,1.549067735671997,1.8426003456115723,5.0,1.389409065246582,0.6059281826019287,1.353609561920166,0.0,0.4188852310180664,0.25736507773399353
CNCCCNc1ccnc2cc(Cl)ccc12,3.4179141521453857,32.0,3.329786777496338,1.5991512537002563,1.619915246963501,4.0,1.378635048866272,0.6367654800415039,0.6766842603683472,0.0,0.43194580078125,0.2385341376066208
COc1ccccc1CNC(=O)CCn1c(=O)[nH]c2ccccc2c1=O,3.751941680908203,44.0,2.104940891265869,1.6034384965896606,1.7380530834197998,3.0,1.3875995874404907,0.5929179191589355,1.0904674530029297,0.0,0.49503612518310547,0.44911327958106995
Oc1ccccc1CNCC12CC3CC(CC(C3)C1)C2,3.7435221672058105,44.0,2.1100878715515137,1.5344619750976562,1.7637218236923218,2.0,1.3734660148620605,0.42863714694976807,1.149307370185852,1.0,0.9257447719573975,0.3325830101966858
COc1ccc(C=C2SC(=N)N(c3ccccc3OC)C2=O)cc1,3.6274023056030273,39.0,2.9139578342437744,1.6426457166671753,1.804730772972107,3.0,1.3990280628204346,0.6458441019058228,0.6931268572807312,0.0,0.4755589962005615,0.47254514694213867
CC(C)(C)c1ccc(O)c(CNC2CCCCC2)c1,3.7663369178771973,45.0,2.1017966270446777,1.505527377128601,1.9973455667495728,5.0,1.3731074333190918,0.440834105014801,0.6051713228225708,0.0,0.40711379051208496,0.12445414066314697
CN(C)c1ccc(C=Cc2nc(=O)c3ccccc3o2)cc1,3.5803840160369873,37.0,2.0767455101013184,1.5967718362808228,1.8355549573898315,5.0,1.3912439346313477,0.7684125304222107,0.6906847953796387,0.0,0.48332691192626953,0.45164501667022705
CCN(CC)CCNc1ccnc2cc(Cl)ccc12,3.59053111076355,38.0,3.3296260833740234,1.5816165208816528,2.0113742351531982,6.0,1.3787851333618164,0.5998508930206299,1.090425968170166,0.0,0.4320816993713379,0.22018885612487793
CC1CN(C(=O)c2sc3ccccc3c2Cl)CC(C)O1,3.4996211528778076,35.0,3.472783088684082,1.6879011392593384,1.4232348203659058,2.0,1.3571593761444092,0.5069370865821838,0.5711413025856018,0.0,0.45139002799987793,0.30424368381500244
CCCN(CCC)CC(O)COc1ccccc1C(=O)Nc1ccccc1,3.9878692626953125,56.0,2.1202263832092285,1.5423238277435303,2.2666049003601074,5.0,1.3883579969406128,0.479431688785553,1.4911540746688843,0.0,0.4790163040161133,0.32038265466690063
C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2,3.812467575073242,47.0,2.1245453357696533,1.5695639848709106,2.0960707664489746,7.0,1.3760192394256592,0.782930314540863,1.0873414278030396,0.0,0.4080371856689453,0.34151849150657654
OC(CNC1CCCCC1)Cn1c2ccccc2c2ccccc21,3.8544304370880127,49.0,2.098390817642212,1.5464341640472412,2.202054977416992,4.0,1.37074613571167,0.5196672677993774,1.2785332202911377,0.0,0.4546992778778076,0.3390653133392334
Cc1cc(C)c2c(c1)OCN(Cc1ccccc1Cl)C2,3.5677223205566406,37.0,3.1973917484283447,1.6083261966705322,1.431404709815979,3.0,1.3904186487197876,0.9022573828697205,0.6931261420249939,0.0,0.45389318466186523,0.45096683502197266
CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Cl)cc12,3.668794870376587,41.0,3.3208796977996826,1.6063297986984253,1.9002405405044556,4.0,1.3896105289459229,0.6388494968414307,0.4697311520576477,0.0,0.4129924774169922,0.2514892816543579
COc1ccccc1N=C1C(=O)c2ccccc2C(=O)C1N1CCCCC1,3.837608575820923,48.0,2.1076500415802,1.5982081890106201,2.1790072917938232,5.0,1.4095561504364014,0.525561511516571,1.4089462757110596,0.0,0.48915886878967285,0.27981704473495483
