smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
CCc1c(C)[nH]c2ccc(F)cc2c1=O,100,3.224887,26.0,2.0699127,1.5829817,0.0,0.0,1.5829817,0.40390942,1.1606245,1.8281825,1.9473233,1.2846022,3.0,1.3756347,0.72773314,2.3167002,0.34600824,3.0444334,0.2316579,1.002528,1.3232512,1.349443,0.6883704,0.0,0.4664991,0.42499256,3.3995914,0.0846889,3.824584,0.043182373,0.0,0.0,0.0,0.0,0.023632757,0.0,0.0,0.22558397,0.27441603,0.0,0.0,0.06245922,0.0,0.0,0.0,0.0,0.004417132,0.05190456,0.0,0.1212213,0.12602006,0.0,0.0,0.0,0.0,0.014896517,0.038633276,0.05681518,1.0,1.0,1.0,1.0,1.0,0.53846157,0.53846157,0.46153846,0.6666667,1.0,1.0,0.6666667,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCc1c(C)[nH]c2cc(C(F)(F)F)ccc2c1=O,101,3.33428,29.0,2.098237,1.6372675,0.0,0.0,1.6372675,0.4132569,1.160683,1.8976845,2.0139804,1.4877182,3.0,1.3819851,0.5571247,2.4461737,0.35449412,3.0032983,0.2096812,1.0016537,1.3211818,1.3515835,0.6867093,0.0,0.47958136,0.43075538,3.4024315,0.08216214,3.8331869,0.033336163,0.0,0.0,0.0,0.0,0.04398267,0.0,0.0,0.22166258,0.27833742,0.0,0.0,0.058303233,0.0,0.0,0.0,0.0,0.0038490326,0.045259655,0.0,0.1129252,0.11812223,0.0,0.0,0.0,0.0,0.012981005,0.033769753,0.07080722,1.0,1.0,1.0,1.0,1.0,0.5862069,0.5862069,0.51724136,0.6666667,1.0,1.0,1.0,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCc1c(C)[nH]c2ccc(C(F)(F)F)cc2c1=O,102,3.3342736,29.0,2.098692,1.6373891,0.0,0.0,1.6373891,0.41331753,1.1606852,1.8997593,2.0140574,1.4762397,3.0,1.4046813,0.55915445,2.4475596,0.35846123,3.006714,0.21268128,1.0010854,1.3202896,1.3624854,0.6882143,0.0,0.4660859,0.4240055,3.4005208,0.085031986,3.8245263,0.042951584,0.0,0.0,0.0,0.006196948,0.008715133,0.02828485,0.0,0.22518878,0.27481124,0.0,0.0,0.05807078,0.0,0.0,0.0,0.0,0.0038481418,0.045256685,0.0,0.112439305,0.11962632,0.0,0.0,0.0,0.0,0.012979261,0.0337837,0.07079888,1.0,1.0,1.0,1.0,1.0,0.5862069,0.5862069,0.51724136,0.5,0.75,0.75,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCc1ccc2[nH]c(C)c(CC)c(=O)c2c1,103,3.4306817,32.0,2.0699239,1.5330752,0.0,0.0,1.5330752,0.40660158,1.1606594,1.1626922,1.918793,1.2826022,3.0,1.404035,0.73260695,2.312552,0.34058303,3.0451589,0.23974647,1.0005211,1.3192437,1.3616393,0.688071,0.0,0.4683609,0.4255221,3.3991323,0.086527705,3.8246546,0.043688893,0.0,0.0,0.0,0.0,0.02347395,0.0,0.0,0.22483163,0.2751684,0.0,0.0,0.06204313,0.0,0.0,0.0,0.0,0.0037046669,0.063426584,0.0,0.120050155,0.12776609,0.0,0.0,0.0,0.0,0.012502302,0.032520846,0.054512266,1.0,1.0,1.0,1.0,1.0,0.46875,0.46875,0.40625,0.6666667,1.0,1.0,0.6666667,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCc1ccc2c(=O)c(CC)c(C)[nH]c2c1,104,3.430689,32.0,2.0699246,1.5329663,0.0,0.0,1.5329663,0.4065369,1.1606625,1.1626855,1.9198768,1.2845681,3.0,1.3825473,0.72843933,2.3157804,0.34236783,3.0442197,0.23463558,1.0009607,1.3197196,1.3511333,0.68654126,0.0,0.48184943,0.43222332,3.4008684,0.08432567,3.8330917,0.03469956,0.0,0.0,0.0,0.0,0.023587238,0.0,0.0,0.22129601,0.0,0.27870396,0.0,0.062435012,0.0,0.0,0.0,0.0,0.0037048587,0.06343109,0.0,0.120780535,0.12653051,0.0,0.0,0.0,0.0,0.01250341,0.032508317,0.05451898,1.0,1.0,1.0,1.0,1.0,0.46875,0.46875,0.40625,0.6666667,1.0,1.0,0.6666667,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O,105,3.8363469,48.0,2.106621,1.5902019,0.0,0.0,1.5902019,0.41502982,1.1605759,1.8634739,1.993619,2.1837502,7.0,1.3896841,0.62427866,2.3051674,0.33364365,2.9294462,0.35213807,0.6543237,0.74540854,1.2702806,0.6925674,0.0,0.47790265,0.4621663,3.3214335,0.023449779,3.7835999,0.007713437,0.0,0.0,0.0,0.00027078515,0.010855786,0.0,0.011605274,0.0,0.5,0.04432522,0.025262373,0.0,0.06613449,0.0,0.0,0.0,0.006970272,0.10046629,0.0,0.0,0.12285202,0.0,0.0,0.0,0.0,0.008036525,0.041807067,0.061413895,0.8888889,0.8888889,0.8888889,0.8888889,0.8703704,0.4814815,0.4814815,0.44444445,0.35185185,0.8888889,0.6666667,0.44444445,0.44444445,1.0,0.8888889,0.0,0.0,0.0,0.0,0.0,True
CC(C)=CCc1cc2c(cc1O)O[C@H](c1ccc(O)cc1)CC2=O,106,3.726779,43.0,2.0764687,1.5822004,0.0,0.0,1.5822004,0.4109398,1.1597328,1.833333,1.9568671,1.7534876,5.0,1.3848435,0.6348948,2.2685072,0.28456247,2.903402,0.37081462,0.76718736,1.1951542,1.3652216,0.69311744,0.0,0.461483,0.4579507,3.3212433,0.0051954985,3.779194,0.001663208,0.0,0.0,0.0,0.0026716765,0.01560833,0.0,0.0,0.0,0.5,0.0,0.0,0.040151753,0.044754416,0.0,0.0,0.0,0.005173238,0.12112641,0.0,0.0,0.16042699,0.0,0.0,0.0,0.0,0.009000109,0.04682207,0.054264996,1.0,1.0,1.0,1.0,0.95348835,0.53488374,0.53488374,0.4883721,0.4,1.0,1.0,0.8,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,107,3.7496157,44.0,2.080065,1.5893357,0.0,0.0,1.5893357,0.41281432,1.159605,1.8636745,1.9542542,1.9379818,6.0,1.3897089,0.6436243,2.2203658,0.26075944,2.86399,0.3528821,0.75866824,0.95113015,1.3071933,0.6918499,0.0,0.48436475,0.4608934,3.3228846,0.025745988,3.7837782,0.0022746325,0.0,0.0,0.0,0.0021470198,0.0,0.020845467,0.0,0.0,0.23726857,0.26273146,0.03003425,0.0,0.079361334,0.0,0.0,0.0,0.0075822123,0.10532378,0.0,0.0,0.1428862,0.0,0.0,0.0,0.0,0.008764404,0.04560803,0.057447333,1.0,1.0,1.0,1.0,0.95454544,0.54545456,0.54545456,0.5,0.5,1.0,0.8333333,0.8333333,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1cc(O)c(CC=C(C)C)c2c1C(=O)C[C@@H](c1ccc(O)cc1)O2,108,3.8151374,47.0,2.1026008,1.5861614,0.0,0.0,1.5861614,0.41564772,1.1604407,1.8331358,2.020236,1.8934757,4.0,1.3951653,0.54906917,2.345529,0.29484656,2.894598,0.28179693,0.8379945,1.1574515,1.3801888,0.6914908,0.0,0.47763133,0.4516436,3.332807,0.018891573,3.7844505,0.0070961714,0.0,0.0,0.0,0.0027004487,0.0,0.010302959,0.01851211,0.044234753,0.5,0.03234924,0.0,0.0,0.0,0.0,0.05704845,0.0,0.0047220555,0.052232698,0.0,0.0,0.16818537,0.0,0.0,0.0,0.0,0.008224054,0.042878687,0.058609173,1.0,1.0,1.0,1.0,0.9574468,0.5319149,0.5319149,0.4893617,0.2857143,0.71428573,1.0,0.5714286,0.2857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
CC(C)=CCc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,109,3.749267,44.0,2.0646431,1.5906994,0.0,0.0,1.5906994,0.41517323,1.1603334,1.8612033,2.01936,1.8607236,5.0,1.3757939,0.5064209,2.310514,0.3270415,2.8169348,0.33095205,0.7971606,0.9583049,1.3742981,0.69299155,0.0,0.48072886,0.47239542,3.3238254,0.011180997,3.7962208,0.0028475523,0.0,0.0,0.0,0.005699186,0.014699177,0.010485152,0.0,0.0,0.24558981,0.28725812,0.0,0.0,0.04770021,0.0,0.057342704,0.0,0.007540194,0.047224402,0.0,0.0,0.16455902,0.0,0.0,0.0,0.0,0.008751317,0.04558357,0.057567198,1.0,1.0,1.0,1.0,0.9318182,0.54545456,0.54545456,0.5,0.6666667,1.0,0.8333333,0.8333333,0.33333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
