smiles,PfDHFR,PfATP4,PfCRT,rrs_score,rrs_class,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,tfp_valid
CCCCc1c(O)[nH]c2ccccc2c1=O,-8.0,-5.5,-7.9,7.95,B,1.3443421,3.0,1.3886074,0.6191297,2.4269989,0.355779,3.0461285,0.21276128,0.9993446,1.3400445,1.364326,True
COC(=O)CCc1c(C)[nH]c2ccccc2c1=O,-7.2,-5.6,-7.9,7.550000000000001,B,1.5424058,4.0,1.3909686,0.74191225,2.4692311,0.47372204,3.2111435,0.441598,0.74959415,1.0484742,1.3357906,True
Cc1[nH]c2ccccc2c(=O)c1CCC#N,-7.0,-5.2,-7.8,7.4,B,1.2721162,3.0,1.3915176,0.7392942,2.309476,0.36162278,3.0487702,0.22929087,1.0397912,1.3141725,1.3528451,True
CCCc1c(O)[nH]c2ccccc2c1=O,-8.7,-5.3,-7.9,8.3,A,1.0532767,2.0,1.3883618,0.60719424,2.4469967,0.39256772,3.0541909,0.23032318,1.3520352,1.3641441,1.3762529,True
CCc1c(C)[nH]c2cccc(C)c2c1=O,-7.2,-5.2,-7.7,7.45,B,1.4080329,3.0,1.3773915,0.8012748,2.3137984,0.3343288,3.1150732,0.22592609,1.002148,1.3175364,1.3474638,True
CCc1c(C)[nH]c2cc(C)ccc2c1=O,-7.2,-5.2,-8.3,7.75,B,1.2824563,3.0,1.3826486,0.7276856,2.3161945,0.34306744,3.0438802,0.23459397,1.00066,1.3198445,1.3512466,True
CC(=O)CCc1c(C)c2cccc(C)c2[nH]c1=O,-8.5,-5.7,-8.8,8.65,A,1.6177373,4.0,1.3711587,0.667804,2.3560514,0.3587999,3.0238554,0.22081599,0.75525975,1.0892718,1.3684555,True
CCc1c(C)[nH]c2cccc(Cl)c2c1=O,-7.2,-5.2,-7.5,7.35,B,1.1867987,3.0,1.3872948,0.8845799,2.2045121,0.2882414,3.089092,0.24486357,1.0009323,1.3142421,1.3507684,True
CCc1c(C)[nH]c2cc(F)ccc2c1=O,-7.2,-5.2,-7.8,7.5,B,1.2836671,3.0,1.3953272,0.7322569,2.3146367,0.34358162,3.0468938,0.23722076,1.0031847,1.324393,1.3598602,True
CCc1c(C)[nH]c2ccc(F)cc2c1=O,-7.2,-5.4,-7.4,7.300000000000001,B,1.2846022,3.0,1.3756347,0.72773314,2.3167002,0.34600824,3.0444334,0.2316579,1.002528,1.3232512,1.349443,True
CCc1c(C)[nH]c2cc(C(F)(F)F)ccc2c1=O,-7.0,-6.0,-8.9,7.95,B,1.4877182,3.0,1.3819851,0.5571247,2.4461737,0.35449412,3.0032983,0.2096812,1.0016537,1.3211818,1.3515835,True
CCc1c(C)[nH]c2ccc(C(F)(F)F)cc2c1=O,-7.0,-6.2,-8.0,7.5,B,1.4762397,3.0,1.4046813,0.55915445,2.4475596,0.35846123,3.006714,0.21268128,1.0010854,1.3202896,1.3624854,True
CCc1ccc2[nH]c(C)c(CC)c(=O)c2c1,-7.1,-5.4,-7.3,7.199999999999999,B,1.2826022,3.0,1.404035,0.73260695,2.312552,0.34058303,3.0451589,0.23974647,1.0005211,1.3192437,1.3616393,True
CCc1ccc2c(=O)c(CC)c(C)[nH]c2c1,-7.2,-5.5,-8.3,7.75,B,1.2845681,3.0,1.3825473,0.72843933,2.3157804,0.34236783,3.0442197,0.23463558,1.0009607,1.3197196,1.3511333,True
COc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O,-1.0,-7.3,-10.1,8.7,A,2.1837502,7.0,1.3896841,0.62427866,2.3051674,0.33364365,2.9294462,0.35213807,0.6543237,0.74540854,1.2702806,True
CC(C)=CCc1cc2c(cc1O)O[C@H](c1ccc(O)cc1)CC2=O,9.6,-7.5,-10.4,8.95,A,1.7534876,5.0,1.3848435,0.6348948,2.2685072,0.28456247,2.903402,0.37081462,0.76718736,1.1951542,1.3652216,True
CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,-2.9,-7.2,-10.4,8.8,A,1.9379818,6.0,1.3897089,0.6436243,2.2203658,0.26075944,2.86399,0.3528821,0.75866824,0.95113015,1.3071933,True
COc1cc(O)c(CC=C(C)C)c2c1C(=O)C[C@@H](c1ccc(O)cc1)O2,-0.9,-7.4,-8.6,8.0,A,1.8934757,4.0,1.3951653,0.54906917,2.345529,0.29484656,2.894598,0.28179693,0.8379945,1.1574515,1.3801888,True
CC(C)=CCc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,12.0,-7.6,-10.8,9.2,A,1.8607236,5.0,1.3757939,0.5064209,2.310514,0.3270415,2.8169348,0.33095205,0.7971606,0.9583049,1.3742981,True
CC(C)=CCc1c(O)ccc2c1O[C@H](c1ccc(O)cc1)CC2=O,-2.8,-7.2,-10.2,8.7,A,1.8397642,4.0,1.3902546,0.6098366,2.2873979,0.2844013,2.8972344,0.29354766,0.8730227,1.1398607,1.3790402,True
COc1cc2c(c(OC)c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,1.3,-7.0,-9.7,8.35,A,1.7712749,4.0,1.4056609,0.7032831,2.2581697,0.27859777,2.9614527,0.36275482,1.0359218,1.2562559,1.3748132,True
COc1cc(O)cc2c1C(=O)C[C@@H](c1ccc(O)cc1)O2,-2.7,-7.2,-10.1,8.65,A,1.5503511,5.0,1.3897693,0.85083604,2.1578398,0.1863674,3.0086758,0.35915443,0.6587455,1.1616662,1.364586,True
CC(C)=CCc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,12.0,-7.0,-10.6,8.8,A,1.8651417,5.0,1.3868666,0.5581183,2.341691,0.3644157,2.8998094,0.2847507,0.7737398,0.94916964,1.3772708,True
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1O,0.8,-7.1,-7.7,7.4,B,2.1845436,6.0,1.40305,0.5914371,2.2882464,0.2746802,2.8796835,0.33233902,0.63908863,0.8768431,1.2652881,True
CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,-2.6,-7.5,-9.1,8.3,A,1.9890363,6.0,1.3749387,0.516105,2.347655,0.33129683,2.86376,0.34266803,0.64357114,0.8821708,1.266918,True
COc1ccc([C@@H]2CC(=O)c3c(cc(OC)c(O)c3OC)O2)cc1,0.7,-7.0,-10.2,8.6,A,2.0006447,4.0,1.4101743,0.71747977,2.3664796,0.38728714,3.0839593,0.3018458,1.0799737,1.3067269,1.3944713,True
CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1)CC2=O,-3.3,-7.4,-9.4,8.4,A,1.8719933,5.0,1.377593,0.59422517,2.3042383,0.3006731,2.8984635,0.3553398,0.7691567,1.1976404,1.3736122,True
COc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,2.3,-7.4,-9.5,8.45,A,1.6528158,3.0,1.3781837,0.52424985,2.3295214,0.35024434,2.8537712,0.37967673,1.1737851,1.3758783,1.3770311,True
CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,-0.9,-8.0,-9.2,8.6,A,2.0660858,5.0,1.3802799,0.41621768,2.5230393,0.49834117,2.9392571,0.40578774,0.76915836,1.1775808,1.363643,True
COc1cc(O)c(CC=C(C)C)c2c1C(=O)[C@H](O)[C@@H](c1ccc(O)cc1)O2,-0.4,-7.4,-8.5,7.95,B,2.0847037,6.0,1.391777,0.5008259,2.4370914,0.46976572,2.9379172,0.37703744,0.6413487,0.91145813,1.2871357,True
C=C[C@@H](C)Oc1cc(O)cc2c1C(=O)C[C@@H](c1ccccc1)O2,1.2,-7.0,-9.3,8.15,A,1.5039284,4.0,1.3795106,0.98790544,2.2240763,0.3395914,3.2119815,0.11915863,1.0625539,1.2866955,1.3780149,True
COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1O)CC2=O,-3.6,-7.2,-10.1,8.65,A,1.7530649,4.0,1.3945547,0.59379524,2.2675157,0.30247918,2.8613107,0.37587807,1.0055286,1.2584226,1.3718712,True
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,-4.8,-7.4,-11.7,9.55,A,1.4718267,4.0,1.3898058,0.5570132,2.2819247,0.35802153,2.838938,0.3767604,0.8588093,1.1648934,1.3790907,True
O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,-6.1,-7.1,-11.6,9.35,A,1.4486287,4.0,1.3890526,0.6333169,2.2845302,0.3887791,2.917847,0.336547,0.8601144,1.1670835,1.3804097,True
Cc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,-4.0,-7.0,-10.2,8.6,A,1.555899,5.0,1.3822459,0.86960626,2.095774,0.16009015,2.9653802,0.3938106,0.7098839,1.1906445,1.3652694,True
COc1ccc([C@@H]2CC(=O)c3c(cc(O)c(CC=C(C)C)c3O)O2)cc1,2.3,-7.0,-9.8,8.4,A,1.9986703,5.0,1.3940705,0.6232193,2.310549,0.34252548,2.9337683,0.23085935,0.7846608,0.962013,1.3871331,True
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,-4.2,-7.0,-8.7,7.85,B,1.7458627,5.0,1.3979566,0.72273815,2.1502435,0.17364359,2.8729815,0.4116187,0.6797378,1.198168,1.3903158,True
COc1cc(O)c2c(c1)O[C@H](c1cc(O)cc(O)c1)CC2=O,-2.1,-7.4,-9.9,8.65,A,1.7458419,5.0,1.3927915,0.641315,2.2255692,0.2667976,2.8668842,0.38644838,0.7367439,1.1907852,1.3806411,True
COc1cc(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,-3.8,-7.2,-9.0,8.1,A,1.9551448,6.0,1.3873868,0.70203346,2.3597448,0.41550988,3.0617783,0.26722312,0.6044809,0.96306026,1.3355906,True
Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,-1.1,-7.7,-10.2,8.95,A,1.5949246,3.0,1.3758146,0.5022912,2.333453,0.33930197,2.8357441,0.3542088,1.1683972,1.373675,1.3747448,True
COc1cc2c(cc1O)O[C@H](c1ccccc1)[C@@H](O)C2=O,-2.6,-7.0,-8.8,7.9,B,1.6473111,4.0,1.3942385,0.76371926,2.2332385,0.2571505,2.9969578,0.35552588,1.1099771,1.3262693,1.3820424,True
Cc1c(O)c(C)c2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,0.3,-7.1,-9.8,8.45,A,1.9235792,4.0,1.3886634,0.4945371,2.374482,0.34620824,2.869019,0.28446564,0.8434711,1.1578317,1.379087,True
Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,-3.9,-7.2,-10.5,8.85,A,1.7470335,4.0,1.3833958,0.56317717,2.3103895,0.34817046,2.8735666,0.31073904,0.8479639,1.1573706,1.3777806,True
CC(C)=CCOc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)[C@@H](O)C2=O,1.5,-7.5,-10.9,9.2,A,1.7886701,5.0,1.3888334,0.5961928,2.2690587,0.2985332,2.8652515,0.32772666,0.5780058,1.0364957,1.373477,True
COc1cc(C(=O)C=Cc2ccc(O)cc2)c(OC)cc1O,-2.4,-7.0,-9.9,8.45,A,1.8377596,4.0,1.4082617,0.58314824,2.6309247,0.6667147,3.2140732,0.618106,0.67246974,1.0501199,1.3914497,True
COc1cc(C(=O)C=Cc2ccc(O)c(F)c2)c(OC)cc1O,-1.1,-7.3,-10.1,8.7,A,1.6327463,2.0,1.401157,0.5290487,2.3613298,0.31875634,2.8903785,0.28477544,1.3851504,1.390486,1.3958215,True
CNC(=O)c1c[nH]c2ccc(C)cc2c1=O,-7.9,-5.8,-8.5,8.2,A,1.3301308,3.0,1.4009354,0.6218595,2.3578835,0.37255445,2.979743,0.26776847,1.0070441,1.3590882,1.3800118,True
CCOc1ccc2[nH]cc(CC)c(=O)c2c1,-7.0,-5.4,-7.7,7.35,B,1.1898873,2.0,1.4018146,0.680783,2.380646,0.37222418,3.061429,0.23586756,1.3613813,1.3748591,1.3883368,True
CCc1c[nH]c2ccc(OC)cc2c1=O,-8.0,-5.1,-7.4,7.7,B,1.189097,2.0,1.4018031,0.68012017,2.3841884,0.37232697,3.0643086,0.23334086,1.3613914,1.374862,1.3883326,True
CCONC(=O)c1c[nH]c2ccccc2c1=O,-7.0,-5.6,-8.1,7.55,B,1.3227135,3.0,1.3852075,0.62092,2.4300928,0.4708584,3.051013,0.25720567,1.0199801,1.358794,1.3720007,True
Cc1ccc(CNCC(O)c2ccccc2)cc1,-7.0,-4.9,-9.1,8.05,A,1.3471152,2.0,1.3949825,0.59897023,2.2900472,0.30015495,2.8890176,0.31800023,1.3809879,1.3856528,1.3903177,True
Oc1ccc(CNCC(O)c2ccccc2)cc1,-7.6,-5.9,-9.2,8.399999999999999,A,1.251636,2.0,1.3788699,0.72059,2.2523055,0.3017733,2.9728956,0.36680597,1.3780168,1.3783011,1.3785856,True
Oc1ccc(CNC[C@@H](O)c2ccccc2)cc1,-7.0,-5.9,-9.2,8.1,A,1.5434693,2.0,1.3748956,0.42947352,2.6091783,0.6008494,3.038652,0.4657422,1.3725463,1.3733294,1.3741125,True
OCc1ccc(CNC[C@H](O)c2ccccc2)cc1,-7.6,-5.9,-9.2,8.399999999999999,A,1.2528135,2.0,1.3959922,0.5614501,2.3192084,0.31041965,2.8806586,0.33004698,1.3810196,1.3860104,1.3910012,True
CCc1ccc(CNC[C@H](O)c2ccc(C)cc2)cc1,-7.2,-5.1,-9.2,8.2,A,1.3442854,2.0,1.3962065,0.60170144,2.289946,0.30079347,2.8916476,0.32139513,1.3939016,1.3946699,1.3954382,True
CCc1ccc(CNC[C@H](O)c2ccc(Cl)cc2)cc1,-7.0,-5.1,-9.0,8.0,A,1.0440004,2.0,1.3964045,0.78237575,2.4637475,0.59964395,3.2461233,0.2031723,1.3821497,1.3869013,1.3916528,True
CCc1ccc(CNC[C@H](O)c2ccc(F)cc2)cc1,-7.1,-5.1,-8.9,8.0,A,1.196915,3.0,1.3976978,0.89888024,2.296575,0.4519257,3.1954553,0.12234225,1.0060941,1.3638067,1.3807523,True
Cc1cccc(CNC[C@H](O)c2ccccc2)c1,-7.0,-4.8,-9.1,8.05,A,0.8766365,2.0,1.377409,0.7265068,2.3145,0.40792185,3.0410068,0.2622496,1.3771223,1.3772178,1.3773134,True
Cc1cccc(CNCC(O)c2ccccc2)c1,-7.0,-4.8,-9.1,8.05,A,1.2463701,2.0,1.3775314,0.9085127,2.193996,0.2888819,3.1025085,0.19379073,1.377493,1.3775058,1.3775187,True
Cc1cccc(CNC[C@@H](O)c2ccccc2)c1,-7.1,-4.6,-9.2,8.149999999999999,A,0.9161572,2.0,1.3774892,0.9979872,2.1668024,0.3642743,3.1647894,0.17241888,1.3774836,1.3774855,1.3774873,True
CCc1ccc(CNCC(O)c2ccc(F)c(F)c2)cc1,-7.0,-6.1,-9.5,8.25,A,1.1625105,3.0,1.3973747,0.8704874,2.1332073,0.2271336,3.0036945,0.35260963,0.9700168,1.3669859,1.3821803,True
OCc1cccc(CNC[C@H](O)c2ccccc2)c1,-7.5,-5.3,-9.4,8.45,A,1.2236097,3.0,1.3796122,0.7831221,2.6877728,0.718904,3.470895,0.40079132,1.1836782,1.3754398,1.377526,True
OCc1cccc(CNCC(O)c2ccccc2)c1,-7.6,-5.1,-9.7,8.649999999999999,A,1.6738083,2.0,1.3785293,0.5104112,2.4786181,0.44985014,2.9890294,0.36074877,1.3761349,1.3769331,1.3777312,True
OCc1cccc(CNC[C@@H](O)c2ccccc2)c1,-7.5,-5.0,-9.7,8.6,A,1.8317269,3.0,1.3769206,0.47698796,2.7128284,0.59749335,3.1898165,0.42612275,1.0152404,1.3765985,1.3767595,True
CCc1cccc(CNCC(O)c2ccc(C)cc2)c1,-7.0,-4.6,-9.6,8.3,A,1.6104113,4.0,1.3946007,0.6629629,2.4611704,0.39275846,3.1241333,0.27661073,0.7460839,1.0786892,1.381642,True
Cc1ccc(CNCC(O)c2cccc(F)c2)cc1,-7.2,-5.0,-9.3,8.25,A,1.4248371,4.0,1.3964634,0.81764406,2.3115675,0.40322816,3.1292114,0.17888178,0.5724947,0.9837125,1.3821945,True
Oc1ccc(CNCC(O)c2cccc(F)c2)cc1,-7.6,-5.9,-9.5,8.55,A,1.007567,2.0,1.3816568,0.6076106,2.2939405,0.34861508,2.9015512,0.37561065,1.3791404,1.3799791,1.380818,True
O[C@H](CNCc1ccc(F)cc1)c1cccc(Cl)c1,-7.2,-4.9,-9.3,8.25,A,1.1363568,2.0,1.3843799,0.63725567,2.452861,0.54597074,3.0901167,0.36175984,1.3821989,1.382926,1.3836529,True
Cc1ccc([C@@H](O)CNCc2cccc(F)c2)cc1,-7.4,-5.0,-9.3,8.350000000000001,A,1.3579849,3.0,1.3942618,0.7592454,2.3595724,0.41865733,3.1188178,0.1947331,0.95494896,1.3840524,1.389157,True
Cc1ccc([C@H](O)CNCc2cccc(F)c2)cc1,-7.0,-4.8,-9.0,8.0,A,1.0334555,3.0,1.3943982,1.1180298,2.0574648,0.21041574,3.1754947,0.17094049,0.9798456,1.380889,1.3876436,True
CCC(NC[C@H](O)c1ccccc1)c1cccc(F)c1,-7.2,-5.8,-9.3,8.25,A,1.2838899,2.0,1.3797127,0.57689387,2.379801,0.37796584,2.9566948,0.33014187,1.3784736,1.3788867,1.3792996,True
CCc1ccc(C(O)CNCc2ccc(O)cc2)cc1,-7.5,-4.9,-9.1,8.3,A,1.3511223,3.0,1.394597,0.62582076,2.3288999,0.34160468,2.9547205,0.33568236,0.97231644,1.3796915,1.3871443,True
O=C(O)c1ccc(CNC[C@H](O)c2ccccc2)cc1,-8.5,-5.6,-9.6,9.05,A,1.267581,2.0,1.3894986,0.56527334,2.3898802,0.37092692,2.9551535,0.28493732,1.3808396,1.3837259,1.3866122,True
O=C(O)c1ccc(CNCC(O)c2ccccc2)cc1,-7.7,-5.4,-9.5,8.6,A,1.4601538,2.0,1.3884892,0.65788966,2.3998039,0.35438338,3.0576935,0.1799477,1.3804057,1.3831002,1.3857946,True
O=C(O)c1ccc(CNC[C@@H](O)c2ccccc2)cc1,-7.7,-5.4,-9.5,8.6,A,1.4103187,2.0,1.3879503,0.51503336,2.44385,0.34677476,2.9588833,0.22435422,1.3801581,1.3827555,1.3853528,True
NC(=O)c1ccc(CNCC(O)c2ccccc2)cc1,-7.3,-5.4,-9.4,8.35,A,1.5435034,4.0,1.3909297,0.7451645,2.3132215,0.33480135,3.058386,0.1956458,0.70675975,1.0654061,1.3799579,True
NC(=O)c1ccc(CNC[C@H](O)c2ccccc2)cc1,-8.1,-6.0,-9.5,8.8,A,1.5519527,4.0,1.3921082,0.73347324,2.2741866,0.30678055,3.00766,0.20599434,0.58857787,0.9861957,1.3812417,True
NC(=O)c1ccc(CNC[C@@H](O)c2ccccc2)cc1,-7.3,-5.4,-9.4,8.35,A,1.7489344,3.0,1.3885082,0.48872244,2.3941205,0.3312181,2.8828428,0.26997787,0.96168286,1.3752977,1.3819029,True
Cc1cc(F)cc(CNCC(O)c2ccccc2)c1,-7.1,-6.2,-9.4,8.25,A,1.4593741,4.0,1.3808496,0.7148594,2.312781,0.3459606,3.0276403,0.19785841,0.67026365,1.0281587,1.3785703,True
CCc1ccc(C(O)CNCc2ccc(O)c(F)c2)cc1,-7.5,-6.3,-9.6,8.55,A,1.36682,2.0,1.3938186,0.5067082,2.3033998,0.27449507,2.810108,0.36358708,1.3827704,1.3864532,1.3901359,True
Cc1cc(F)cc(CNC[C@H](O)c2ccccc2)c1,-7.2,-4.9,-9.3,8.25,A,1.3267853,2.0,1.3842086,0.5807398,2.5148232,0.5059969,3.095563,0.34028536,1.3793302,1.3809563,1.3825824,True
Cc1cc(F)cc(CNC[C@@H](O)c2ccccc2)c1,-7.0,-6.4,-9.4,8.2,A,1.3211021,3.0,1.3817856,0.74659634,2.2256021,0.25666377,2.9721985,0.2945774,0.995916,1.3776064,1.379696,True
Cc1ccc([C@H](O)CNCc2ccc(CF)cc2)cc1,-7.3,-4.8,-8.7,8.0,A,1.4960699,2.0,1.3976254,0.5537413,2.340648,0.30487356,2.8943892,0.29729968,1.3942621,1.3953832,1.3965044,True
Cc1ccc(C(O)CNCc2ccc(CF)cc2)cc1,-7.3,-4.9,-9.1,8.2,A,1.2682049,3.0,1.3991194,0.74168986,2.298126,0.34614357,3.0398157,0.23676607,1.0332806,1.395246,1.3971827,True
Cc1ccc([C@@H](O)CNCc2ccc(CF)cc2)cc1,-7.2,-4.8,-9.1,8.15,A,1.474205,3.0,1.3948097,0.67656356,2.4049046,0.37120676,3.081468,0.16441989,0.9696449,1.3919733,1.3933915,True
Oc1cc(F)cc(CNCC(O)c2ccccc2)c1,-7.5,-6.4,-9.5,8.5,A,1.0008416,2.0,1.3850377,0.6053927,2.246326,0.3245489,2.8517187,0.41390935,1.3797933,1.3815415,1.3832896,True
Oc1cc(F)cc(CNC[C@@H](O)c2ccccc2)c1,-7.6,-6.0,-9.5,8.55,A,1.3521147,3.0,1.3863926,0.6166871,2.4913323,0.52715445,3.1080194,0.49836683,0.95958817,1.376683,1.3815378,True
Oc1cc(Cl)cc(CNC[C@H](O)c2ccccc2)c1,-7.4,-5.3,-9.2,8.3,A,1.2512257,3.0,1.3892119,0.5971236,2.399644,0.48248395,2.9967675,0.41043186,0.98204964,1.377304,1.3832579,True
Oc1cc(F)cc(CNC[C@H](O)c2ccccc2)c1,-7.3,-6.4,-9.4,8.35,A,1.2011784,3.0,1.3889076,0.8948401,2.1727245,0.3319917,3.0675645,0.23254006,0.990675,1.376615,1.3827612,True
Oc1cc(Cl)cc(CNC[C@@H](O)c2ccccc2)c1,-7.0,-6.0,-9.6,8.3,A,1.4543082,3.0,1.387524,0.5477401,2.612426,0.57185715,3.160166,0.47903267,0.9613375,1.3766803,1.3821021,True
Oc1cc(Cl)cc(CNCC(O)c2ccccc2)c1,-7.0,-6.0,-9.6,8.3,A,1.2155839,2.0,1.3849906,0.5488338,2.46288,0.5040768,3.0117137,0.39755642,1.3798593,1.3815697,1.3832802,True
Oc1cc(Br)cc(CNC[C@H](O)c2ccccc2)c1,-7.1,-5.3,-9.2,8.149999999999999,A,1.5220476,3.0,1.3855743,0.50114536,2.53659,0.649434,3.0377355,0.60157394,0.95450485,1.376039,1.3808067,True
COc1ccc([C@@H](O)CNCc2ccc(C)cc2)cc1,-7.0,-5.1,-8.8,7.9,B,1.1898575,2.0,1.3952365,0.8761388,2.2204916,0.32820585,3.0966306,0.20562807,1.3946295,1.3948318,1.3950341,True
COc1ccc(CNC[C@H](O)c2ccccc2)cc1,-7.4,-4.9,-8.9,8.15,A,1.4491788,2.0,1.3973805,0.8163713,2.2403939,0.2794395,3.0567653,0.20251502,1.3826971,1.3875916,1.3924861,True
Cc1ccc(CNCC(O)c2ccccc2)cc1C,-7.0,-4.7,-9.5,8.25,A,1.7567464,3.0,1.3918471,0.69656175,2.3847446,0.34214973,3.0813065,0.1685913,0.9733537,1.3770252,1.3844361,True
O=C(/C=C/c1ccccc1)C(F)(F)F,-7.0,-5.1,-7.9,7.45,B,0.75008774,1.0,1.3828832,0.6408399,2.3776352,0.34261817,3.018475,0.19410147,1.3828832,1.3828832,1.3828832,True
O[C@@H](/C=C/c1ccccc1)C(F)(F)F,-7.0,-5.2,-7.7,7.35,B,0.83319795,1.0,1.3829366,0.6709191,2.282888,0.26803362,2.953807,0.2471119,1.3829366,1.3829366,1.3829366,True
O[C@@H](/C=C\c1ccccc1)C(F)(F)F,-7.4,-4.6,-7.6,7.5,B,0.8830346,1.0,1.3849978,0.7085182,2.5162215,0.45131707,3.2247396,0.085961655,1.3849978,1.3849978,1.3849978,True
CCCc1cc(OC)c2c(c1OC)OCO2,-7.4,-4.9,-7.4,7.4,B,1.3921702,2.0,1.4048747,0.6461985,2.3748791,0.3133194,3.0210776,0.17008354,0.97521436,1.1184344,1.2616546,True
C=CCc1cc2c(cc1OC)OCO2,-7.3,-4.6,-7.1,7.199999999999999,B,1.3221508,2.0,1.392341,0.6047046,2.4013507,0.35119644,3.0060554,0.17152672,0.95103943,1.09814,1.2452404,True
C/C=C/c1cc(OC)c2c(c1OC)OCO2,-7.8,-5.0,-7.8,7.8,B,1.5738257,2.0,1.4069457,0.5993603,2.397175,0.2976958,2.9965353,0.16633524,0.9769647,1.1202917,1.2636187,True
COc1cc(C[C@@H](O)CC#N)c(OC)c2c1OCO2,-7.9,-5.8,-7.8,7.85,B,1.6352552,2.0,1.4052478,0.51471233,2.6271312,0.5533111,3.1418436,0.36550644,0.9747845,1.1182723,1.26176,True
COc1cc(/C=C/C(C)=O)c(OC)c2c1OCO2,-7.6,-5.4,-8.1,7.85,B,1.5293928,2.0,1.4059981,0.5775918,2.4585576,0.34496906,3.0361495,0.18232413,0.976488,1.119658,1.2628281,True
C=Cc1cc(OC)c2c(c1)OCO2,-7.6,-4.5,-7.0,7.3,B,1.279476,2.0,1.3850912,0.7843001,2.2301133,0.2157065,3.0144134,0.17448916,0.95580995,1.0989037,1.2419975,True
C=CCN(C)Cc1cc(OC)c2c(c1)OCO2,-7.4,-4.9,-7.1,7.25,B,1.2977792,3.0,1.3833181,0.8111732,2.1986418,0.18269502,3.009815,0.17753671,0.6938839,0.81266403,1.097991,True
C=Cc1c(C(=O)OC)cc(OC)c2c1OCO2,-7.3,-5.0,-7.6,7.449999999999999,B,1.147934,2.0,1.3966768,0.70489085,2.395988,0.46134531,3.1008787,0.20256165,0.96662784,1.1099775,1.2533271,True
C=CCc1cc2c(cc1OCC)OCO2,-7.0,-4.7,-7.0,7.0,B,1.3840507,2.0,1.392983,0.6312929,2.4920354,0.50007313,3.1233282,0.31003624,0.95125335,1.0984966,1.2457397,True
C=CCc1cc2c(cc1OC(C)C)OCO2,-7.0,-5.0,-7.1,7.05,B,1.3888959,3.0,1.3881167,0.5365913,2.3869572,0.34098187,2.9235487,0.22865702,0.7281281,0.8041513,1.096134,True
CCCc1cc(OC)c2c(c1)OCO2,-7.2,-4.7,-7.2,7.2,B,1.0087292,2.0,1.3881787,0.8912822,2.1500907,0.18946819,3.041373,0.19642282,0.95649993,1.1003928,1.2442858,True
C=C[C@@H](C)NCc1cc2c(cc1OC)OCO2,-7.2,-5.4,-7.4,7.300000000000001,B,1.7326181,3.0,1.393418,0.5862093,2.4408002,0.31879693,3.0270095,0.14719567,0.6902976,0.804024,1.098721,True
C=C(Cl)CNCc1cc(OC)c2c(c1)OCO2,-7.0,-5.4,-7.4,7.2,B,1.4491196,2.0,1.3886744,0.5630367,2.6237772,0.50751936,3.1868138,0.29436466,0.95726025,1.1010649,1.2448697,True
COc1cc(CC[C@@H](C)O)c(OC)c2c1OCO2,-7.4,-5.7,-8.0,7.7,B,1.6371951,3.0,1.4045362,0.55558765,2.4360976,0.3115769,2.9916854,0.15462035,0.735785,0.83186984,1.118203,True
COc1cc(CC[C@H](C)O)c(OC)c2c1OCO2,-7.1,-5.8,-7.8,7.449999999999999,B,1.5351622,2.0,1.4066182,0.5763433,2.4455335,0.34358433,3.0218768,0.16633491,0.9758514,1.1194403,1.2630293,True
COc1cc(O)cc2c1OCO2,-7.1,-4.6,-7.0,7.05,B,1.0474131,2.0,1.3938279,0.67479014,2.1754408,0.17857677,2.8502312,0.36790946,0.95902395,1.1039586,1.2488933,True
CCCNCc1cc(OC)c2c(c1)OCO2,-7.0,-5.0,-7.2,7.1,B,1.3379142,3.0,1.3887329,0.6542868,2.2518117,0.2392216,2.9060984,0.22762671,0.6893226,0.8128712,1.1008021,True
