smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
Cc1cc(N[C@H](C)CCCO)c2cc(F)ccc2n1,450,3.5739443,37.0,2.1086955,1.5555867,0.0,0.0,1.5555867,0.42229986,1.1602029,1.1633719,1.9205952,1.8066888,3.0,1.3847578,0.5280688,2.388838,0.32602102,2.9169068,0.23583686,0.96639967,1.3692105,1.3769841,1.1657839,0.0,0.45567513,0.2357257,3.1584802,0.21894152,3.3942058,0.35580975,0.0,0.0,0.0,0.038305227,0.080797404,0.0,0.15795532,0.050902408,0.27269027,0.0,0.0395283,0.0,0.0,0.0,0.0,0.0,0.0062727747,0.057668317,0.0,0.0,0.19315444,0.0,0.0,0.0,0.0,0.0,0.04440256,0.058323015,1.0,1.0,1.0,1.0,0.972973,0.4864865,0.4864865,0.4864865,0.36036038,0.6666667,1.0,0.5,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cnc2ccccc2c1NC(C)CCCO,451,3.5737398,37.0,2.12265,1.5312366,0.0,0.0,1.5312366,0.41884747,1.1595088,1.1624002,1.9118296,1.8542438,4.0,1.381754,0.66419506,2.296722,0.28463146,2.960917,0.23085259,0.69016415,1.0342526,1.3689568,1.4669013,0.0,0.4011762,0.23240776,3.1700053,0.18876028,3.4024131,0.2809926,0.0,0.0,0.0,0.03104601,0.060673382,0.0,0.261727,0.020203706,0.20251276,0.0,0.0,0.084878966,0.0,0.0,0.0,0.0,0.006358868,0.061950956,0.0,0.0,0.17229159,0.0,0.0,0.0,0.0,0.0,0.045098484,0.053258374,0.71428573,0.71428573,0.71428573,0.71428573,0.69498074,0.32818532,0.32818532,0.32818532,0.30501932,0.71428573,0.71428573,0.5714286,1.0,0.35714287,0.71428573,0.0,0.0,0.0,0.0,0.0,True
COC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,452,3.3865416,31.0,3.330348,1.6183915,0.0,0.0,1.6183915,0.51354074,1.158462,1.8817195,1.918077,1.8327012,5.0,1.3818979,0.6803184,2.3636117,0.43735513,3.0439303,0.2647299,0.58762383,0.8490391,1.3805681,0.85962033,0.0,0.4343636,0.25290585,3.3545797,0.058634967,3.6074855,0.18822755,0.0,0.0,0.0,0.031011611,0.014645337,0.0,0.18273981,0.0,0.31481728,0.03294013,0.035989508,0.0,0.0,0.0520001,0.0,0.0,0.003778112,0.055821393,0.0,0.0,0.16918953,0.0,0.0,0.0,0.0,0.0,0.05220993,0.054857228,0.96875,0.96875,0.96875,0.96875,0.96875,0.5,0.5,0.5,0.3854167,1.0,1.0,0.515625,0.3541667,0.6458334,0.96875,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(N[C@H](C)CC(N)=O)c2cccc(F)c2n1,453,3.4914486,34.0,2.1002371,1.5781256,0.0,0.0,1.5781256,0.4133562,1.1601961,1.8488683,1.9194496,1.3787318,3.0,1.4092448,0.7949686,2.2575214,0.3150675,3.05249,0.22022156,1.038629,1.3730675,1.3911562,0.68530786,0.0,0.40487504,0.3598727,3.3847408,0.046757102,3.7446134,0.0017547607,0.0,0.0,0.0,0.0,0.0,0.014420685,0.24526922,0.0,0.28126267,0.0,0.0,0.059053946,0.0,0.0,0.0,0.0,0.010236664,0.04718094,0.0,0.0,0.23332681,0.0,0.0,0.0,0.0,0.005681038,0.0476179,0.055950124,1.0,1.0,1.0,1.0,1.0,0.5294118,0.5294118,0.5,0.5,0.75,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(N[C@@H](C)CC(N)=O)c2cccc(F)c2n1,454,3.491377,34.0,2.1109247,1.5785396,0.0,0.0,1.5785396,0.41390863,1.1601028,1.8483261,1.9194134,1.2477885,2.0,1.4065728,0.6850228,2.354208,0.36421752,3.0392308,0.22742613,1.3754382,1.3858165,1.3961947,0.6849433,0.0,0.40881944,0.36245513,3.383842,0.049149394,3.746297,0.0027850866,0.0,0.0,0.0,0.0,0.012690384,0.02177716,0.24715012,0.0,0.28197935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010235241,0.047184285,0.0,0.0,0.26973632,0.0,0.0,0.0,0.0,0.005681914,0.053626552,0.049938675,1.0,1.0,1.0,1.0,1.0,0.5294118,0.5294118,0.5,0.6960785,0.6666667,1.0,1.0,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(N[C@@H](C)C[C@@H](C)O)c2cccc(F)c2n1,455,3.5795553,37.0,2.0984304,1.5551242,0.0,0.0,1.5551242,0.38866407,1.1753477,1.4252242,1.8869972,1.5539494,2.0,1.3763855,0.38878036,2.2325459,0.17975466,2.6213262,0.37574443,1.364778,1.3686471,1.3725163,1.0906571,0.0,0.33990312,0.30201378,3.1654058,0.21397892,3.4674194,0.25073805,0.0,0.0,0.0,0.0035358213,0.029457608,0.0,0.3364483,0.18757594,0.0,0.04162493,0.0,0.0,0.0,0.0,0.0,0.0,0.0031764898,0.051164847,0.00704049,0.0,0.23884235,0.0,0.0,0.0,0.0,0.0,0.049018223,0.05211499,1.0,1.0,1.0,1.0,1.0,0.5135135,0.4864865,0.4864865,0.5,0.75,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(N[C@H](C)CCO)c2cc(F)ccc2n1,456,3.490009,34.0,2.104107,1.5627059,0.0,0.0,1.5627059,0.41962868,1.1600611,1.5226254,1.9208493,1.2075157,2.0,1.3860048,0.6767638,2.3825994,0.38208857,3.0593631,0.20079651,1.371495,1.3763316,1.3811681,0.6702339,0.0,0.45469403,0.37477362,3.3741927,0.062538266,3.7489662,0.017382145,0.0,0.0,0.0,0.004619983,0.0,0.020927353,0.19668753,0.036626574,0.30331245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067835064,0.055051416,0.0,0.0,0.27115944,0.0,0.0,0.0,0.0,0.0,0.04805081,0.056780934,1.0,1.0,1.0,1.0,0.9705882,0.5,0.5,0.5,0.5,0.5,0.75,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(N[C@@H](C)CCO)c2cc(F)ccc2n1,457,3.4900975,34.0,2.0943835,1.5616152,0.0,0.0,1.5616152,0.41879833,1.1601102,1.5213249,1.9235722,1.6054212,5.0,1.3838857,0.825312,2.2076108,0.3027112,3.0329227,0.21031274,0.6911998,0.7796848,1.3746496,0.80631274,0.0,0.44264245,0.25128365,3.259673,0.1771446,3.5109568,0.3277183,0.0,0.0,0.0,0.02409242,0.0,0.0,0.18706118,0.0,0.2935875,0.0,0.0,0.09041831,0.052484173,0.0,0.0,0.0,0.0067773717,0.055051338,0.0,0.0,0.18568973,0.0,0.0,0.0,0.0,0.0,0.048042636,0.056795325,1.0,1.0,1.0,1.0,0.9705882,0.5,0.5,0.5,0.4,1.0,1.0,0.8,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(N[C@H](C)CCO)nc2ccccc12,458,3.4898603,34.0,2.094865,1.535863,0.0,0.0,1.535863,0.41537115,1.1598215,1.1644247,1.9086101,1.4094633,3.0,1.3892136,0.66578025,2.2635264,0.27084717,2.9293065,0.34139037,1.0191122,1.3681614,1.3786875,0.8748734,0.0,0.43278575,0.2522944,3.257726,0.18410408,3.5100205,0.31929952,0.0,0.0,0.0,0.037481528,0.010364107,0.0,0.17868246,0.0,0.3208051,0.0,0.0,0.05591293,0.0,0.0,0.0,0.0,0.0068844794,0.059668005,0.0,0.0,0.23008718,0.0,0.0,0.0,0.0,0.0,0.05504906,0.045065124,1.0,1.0,1.0,1.0,0.9705882,0.47058824,0.47058824,0.47058824,0.5,0.75,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
Cc1cc(N[C@@H](C)CCO)nc2ccccc12,459,3.489953,34.0,2.089494,1.5350869,0.0,0.0,1.5350869,0.41461897,1.1598678,1.1643581,1.9067329,1.4609855,3.0,1.3887558,0.82595277,2.2961206,0.3169826,3.1220734,0.16358301,0.94292694,1.3737799,1.3812678,0.9160603,0.0,0.43288183,0.25783992,3.247078,0.19751893,3.5049179,0.3230655,0.0,0.0,0.0,0.047659073,0.0,0.0,0.17252786,0.0,0.3488367,0.041331984,0.0,0.0,0.0,0.0,0.0,0.0,0.0068839523,0.05968207,0.0,0.0,0.2229777,0.0,0.0,0.0,0.0,0.0,0.055055246,0.045045394,1.0,1.0,1.0,1.0,0.9705882,0.47058824,0.47058824,0.47058824,0.4,0.4,0.8,1.0,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
