smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
CCn1c(SCC(=O)Nc2cc(C)ccc2F)nc2ccccc2c1=O,75,3.7223341,43.0,2.7869678,1.651434,0.0,0.0,1.651434,0.4613781,1.1599629,1.8908997,1.9663274,1.9481171,5.0,1.3875941,0.63413984,2.4427583,0.42350006,3.076898,0.44909444,0.81676817,1.3296192,1.3850937,1.0418829,0.0,0.47294807,0.38199782,3.3856711,0.10651128,3.767669,0.015679069,0.0,0.0,0.0,0.0,0.009527008,0.11055211,0.0,0.018184857,0.408681,0.02781894,0.0,0.0,0.0,0.042933125,0.0,0.0,0.0026219313,0.047435988,0.0,0.06989095,0.14574534,0.0,0.0,0.0,0.0,0.013200999,0.04576846,0.05763929,0.85714287,0.85714287,0.85714287,0.85714287,0.85714287,0.49833888,0.49833888,0.43853822,0.46843857,0.46843857,0.89701,0.71428573,0.71428573,0.85714287,1.0,0.0,0.0,0.0,0.0,0.0,True
Cn1c(SCC(=O)Nc2cccc(C(F)(F)F)c2)nc2ccccc2c1=O,76,3.6551092,40.0,2.7941053,1.7039975,0.0,0.0,1.7039975,0.43664908,1.1597538,1.8960018,1.9793948,2.0650027,5.0,1.3848289,0.47785735,2.766738,0.70742816,3.2445953,0.6039681,0.52300215,1.3331387,1.3831635,1.0417053,0.0,0.4777658,0.37895712,3.3895729,0.10487899,3.76853,0.016634388,0.0,0.0,0.0,0.003928326,0.03170976,0.11311903,0.0,0.0,0.40860996,0.055906463,0.0,0.0,0.0,0.0,0.0,0.0,0.0027297975,0.037670735,0.0,0.07153399,0.14852585,0.0,0.0,0.0,0.0,0.013724323,0.047610085,0.06493173,1.0,1.0,1.0,1.0,1.0,0.65,0.65,0.575,0.55,0.55,0.8583333,1.0,0.5,0.8333334,1.0,0.16666667,0.16666667,0.16666667,0.0,0.0,True
CCCn1c(SCC(=O)Nc2cc(F)cc(F)c2)nc2ccccc2c1=O,77,3.7258282,43.0,2.7875059,1.6620989,0.0,0.0,1.6620989,0.4383209,1.1603863,1.8853178,1.9750346,1.7126375,4.0,1.3897172,0.53257763,2.6247778,0.6915979,3.1573553,0.49690154,1.1297939,1.35745,1.3857547,1.1280181,0.0,0.47834325,0.29494274,3.3333573,0.12650298,3.6283002,0.2360027,0.0,0.0,0.0,0.016359495,0.007720114,0.10087731,0.019447837,0.0,0.39899316,0.033032835,0.0,0.0,0.0,0.0,0.0,0.0,0.0025978624,0.044115778,0.0,0.08327214,0.17363048,0.0,0.0,0.0,0.0,0.013051194,0.04515594,0.061745897,0.9772727,0.9772727,0.9772727,0.9772727,0.9772727,0.59090906,0.59090906,0.5227273,0.63181823,0.6090909,1.0,0.9772727,0.7818182,0.8469697,0.9772727,0.0,0.0,0.0,0.0,0.0,True
COc1cccc2c(=O)c(C)c(C)[nH]c12,78,3.2620454,27.0,2.1047935,1.5679761,0.0,0.0,1.5679761,0.4049111,1.1601918,1.8177633,1.9300147,1.596449,3.0,1.3878928,0.6254733,2.3635986,0.3230566,2.989072,0.2230732,1.0294489,1.3212318,1.3545623,0.68713087,0.0,0.4821508,0.43453336,3.3972466,0.09048557,3.83178,0.042868137,0.0,0.0,0.0,0.0034709263,0.011492047,0.0,0.018949365,0.22260429,0.0,0.31440288,0.0,0.0,0.056160588,0.0,0.0,0.0,0.0043026665,0.055030126,0.0,0.10058911,0.1056642,0.0,0.0,0.0,0.0,0.014476749,0.03762799,0.055229146,1.0,1.0,1.0,1.0,1.0,0.5185185,0.5185185,0.44444445,0.4,0.6,1.0,0.4,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCc1c(O)[nH]c2c(OC)cccc2c1=O,79,3.297714,28.0,2.1055048,1.5798658,0.0,0.0,1.5798658,0.41073927,1.1605303,1.8222495,1.9529359,1.4788213,2.0,1.387954,0.47168767,2.4125905,0.32149726,2.8842783,0.34047604,1.3503541,1.3628874,1.3754207,0.68227917,0.0,0.48176503,0.41996193,3.3916798,0.0832113,3.8116417,0.0214082,0.0,0.0,0.0,0.0058440487,0.02374202,0.02000445,0.0,0.21320911,0.0,0.3297516,0.0,0.0,0.0,0.0,0.0,0.0,0.008087302,0.04831469,0.0,0.11817679,0.12260532,0.0,0.0,0.0,0.0,0.013816292,0.036037114,0.06041127,1.0,1.0,1.0,1.0,0.96428573,0.53571427,0.53571427,0.4642857,0.53571427,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCc1[nH]c2c(OC)cccc2c(=O)c1C,80,3.366524,30.0,2.1047776,1.5581113,0.0,0.0,1.5581113,0.40887073,1.1605767,1.4907141,1.9439571,1.5860186,3.0,1.3878918,0.61873204,2.371302,0.32550249,2.9900339,0.2226956,1.011937,1.3218563,1.354874,0.68736947,0.0,0.4821632,0.43540406,3.3967817,0.09004092,3.8321857,0.043281794,0.0,0.0,0.0,0.0025940142,0.011569841,0.0,0.019172262,0.22315186,0.0,0.31426793,0.0,0.054028906,0.0,0.0,0.0,0.0,0.0039014912,0.058251664,0.0,0.1017331,0.10681535,0.0,0.0,0.0,0.0,0.013129274,0.03412017,0.057264056,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.43333334,0.4,0.6,1.0,0.4,0.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCCc1cc(=O)c2cccc(OC)c2[nH]1,81,3.366254,30.0,2.1047597,1.5590653,0.0,0.0,1.5590653,0.41078717,1.1603353,1.489248,1.942061,1.3990183,2.0,1.3915954,0.6185176,2.3477042,0.29483557,2.9662218,0.27903843,1.3633181,1.3727438,1.3821696,0.6906416,0.0,0.47442698,0.44307482,3.383653,0.070979595,3.8267279,0.039627433,0.0,0.0,0.0,0.0,0.02075324,0.0,0.022343038,0.0,0.5,0.043635998,0.0,0.0,0.0,0.0,0.0,0.0,0.0039013438,0.058243927,0.0,0.121607274,0.12499378,0.0,0.0,0.0,0.0,0.01308429,0.034153305,0.057283804,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.43333334,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1cccc2c(C)c(CCC(C)=O)c(=O)[nH]c12,82,3.5208426,35.0,2.1049213,1.571067,0.0,0.0,1.571067,0.41039312,1.160269,1.8162171,1.9567907,1.8828777,5.0,1.3846579,0.6902028,2.3590152,0.3090318,3.049218,0.27867383,0.6177473,0.7228005,1.3514838,0.6927144,0.0,0.4206648,0.4086429,3.4069834,0.061041236,3.8156264,0.049019337,0.0,0.0,0.0,0.0,0.007704055,0.0,0.016049175,0.24264522,0.25735477,0.029125772,0.07164238,0.0,0.04363455,0.0,0.0,0.0,0.0033126993,0.056669872,0.0,0.08158737,0.08359004,0.0,0.0,0.0,0.0,0.011123903,0.034696322,0.06086388,1.0,1.0,1.0,1.0,1.0,0.51428574,0.51428574,0.45714286,0.33333334,0.6666667,1.0,0.5,0.5,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,True
CCCCc1c(C)c2cccc(C)c2[nH]c1=O,83,3.5196183,35.0,2.0903091,1.5273032,0.0,0.0,1.5273032,0.409838,1.1604471,1.1641386,1.9222407,1.657243,4.0,1.3713112,0.5934737,2.3723576,0.33873492,2.9658313,0.25896508,0.76282746,1.0893613,1.3673882,1.0296054,0.0,0.4410565,0.3337892,3.3780925,0.07109823,3.7118816,0.16517532,0.0,0.0,0.0,0.00669232,0.006062351,0.08498145,0.0,0.19479148,0.24850005,0.0,0.0430645,0.0,0.0,0.05705407,0.0,0.0,0.003393009,0.06557702,0.0,0.0,0.19218712,0.0,0.0,0.0,0.0,0.0057121343,0.03569318,0.056291323,1.0,1.0,1.0,1.0,1.0,0.45714286,0.45714286,0.42857143,0.6,0.8,1.0,0.6,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1cccc2c(C)cc(=S)[nH]c12,84,3.1316164,24.0,3.1767263,1.637566,0.0,0.0,1.637566,0.51107424,1.1604706,1.8631039,1.9535846,1.425351,2.0,1.3873171,0.7934239,2.2531266,0.23775469,3.0465505,0.25268862,1.366269,1.373285,1.380301,0.6917228,0.0,0.42856216,0.40685213,3.3941932,0.05122292,3.8010452,0.029512882,0.0,0.0,0.0,0.0,0.0,0.0,0.022468768,0.23665975,0.30294132,0.040485647,0.0,0.0,0.0,0.0,0.0,0.0,0.0047708973,0.050834004,0.0,0.1142099,0.11656796,0.0,0.0,0.0,0.0,0.00803978,0.04179449,0.06122749,0.96000004,0.96000004,0.96000004,0.96000004,0.96000004,0.52000004,0.52000004,0.48000002,0.42400002,0.42400002,1.0,0.61600006,0.42400002,0.48000002,0.96000004,0.0,0.0,0.0,0.0,0.0,True
CCCCCc1cccc2[nH]c(=O)c(OC)cc12,85,3.54731,36.0,2.1011574,1.5434521,0.0,0.0,1.5434521,0.4159334,1.1600151,1.1642928,1.9524674,1.7556195,4.0,1.4025172,0.70585626,2.3192177,0.29998314,3.025074,0.25287917,0.6606185,0.9893185,1.3234001,1.0569798,0.0,0.44579768,0.34972325,3.336941,0.11851381,3.686664,0.1971438,0.0,0.0,0.0,0.0,0.0,0.13417245,0.0,0.18456839,0.21245259,0.033718828,0.04031891,0.04598327,0.0,0.0,0.0,0.0,0.0032740403,0.06317901,0.0,0.08750114,0.094617754,0.0,0.0,0.0,0.0,0.011058434,0.028808972,0.060346212,1.0,1.0,1.0,1.0,1.0,0.4722222,0.4722222,0.41666666,0.4,1.0,1.0,0.8,0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCCc1c(C)c2cccc(C)c2[nH]c1=O,86,3.4305303,32.0,2.086272,1.5332029,0.0,0.0,1.5332029,0.40755373,1.1603389,1.1634398,1.9176607,1.622473,4.0,1.3713324,0.6707975,2.2943895,0.27611655,2.965187,0.25991893,0.75655353,1.0859734,1.367278,0.69130915,0.0,0.44122744,0.41601217,3.4105449,0.06616235,3.8265572,0.04094708,0.0,0.0,0.0,0.0041376785,0.0059083407,0.0,0.0,0.23484705,0.29373547,0.0,0.04317202,0.0,0.0,0.05721834,0.0,0.0,0.0036940798,0.06344796,0.0,0.0,0.19431448,0.0,0.0,0.0,0.0,0.006219103,0.03885954,0.054445997,1.0,1.0,1.0,1.0,1.0,0.46875,0.46875,0.4375,0.5,0.6666667,1.0,0.5,0.33333334,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCc1c(C)[nH]c2cc(OC)ccc2c1=O,87,3.3665345,30.0,2.1042495,1.5576689,0.0,0.0,1.5576689,0.40867454,1.1606228,1.4899197,1.9471532,1.4927745,3.0,1.3800327,0.68594754,2.32846,0.31577718,3.0144074,0.22332253,1.0025078,1.3232896,1.3516612,0.68521386,0.0,0.49216914,0.43717444,3.3951154,0.08932555,3.8322897,0.034330845,0.0,0.0,0.0,0.0,0.020696,0.0,0.0,0.21855105,0.03847899,0.28144896,0.0,0.05521365,0.0,0.0,0.0,0.0,0.0038915726,0.058253508,0.0,0.107174516,0.11177018,0.0,0.0,0.0,0.0,0.013130662,0.034121554,0.057269376,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.43333334,0.5,0.75,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
