smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
COc1ccc2c(COC(C)C)cc(=O)oc2c1,350,3.4610913,33.0,2.1189601,1.5844191,0.0,0.0,1.5844191,0.41938406,1.160719,1.8136551,2.003965,1.6967746,3.0,1.4070791,0.641932,2.3355784,0.25395623,2.9775105,0.26671907,0.9484025,1.2927144,1.3498967,0.5832332,0.0,0.40669394,0.27854764,3.479701,0.14240384,3.7582488,0.01425755,0.0,0.0,0.0,0.0,0.1349871,0.01400441,0.040393453,0.0,0.39886352,0.0,0.04481195,0.0,0.0,0.0,0.0,0.0,0.0,0.059788078,0.0,0.09589463,0.10437829,0.0,0.0,0.0,0.0,0.011742041,0.030630337,0.06450621,1.0,1.0,1.0,1.0,1.0,0.5151515,0.5151515,0.45454547,0.5909091,0.75,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1ccc2c(=O)c(N)coc2c1,351,3.0590303,22.0,2.105093,1.6161349,0.0,0.0,1.6161349,0.40134376,1.1549848,1.8572804,1.9483283,1.233081,2.0,1.388151,0.6798406,2.3253746,0.31732374,3.0052154,0.2761744,1.3352392,1.3528764,1.3705138,0.5754793,0.0,0.4780109,0.32400024,3.4489079,0.14371157,3.7729082,0.010299087,0.0,0.0,0.0,0.0,0.022395767,0.1311647,0.0,0.0,0.41444078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102836685,0.038105875,0.0,0.12920694,0.13612513,0.0,0.0,0.0,0.0,0.017144928,0.044738825,0.05639337,1.0,1.0,1.0,1.0,1.0,0.59090906,0.59090906,0.5,0.6666667,0.6666667,1.0,0.6666667,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1ccc2cc(N)c(=O)oc2c1,352,3.0589094,22.0,2.105513,1.6172227,0.0,0.0,1.6172227,0.40242574,1.1549976,1.8563485,1.9572111,1.1389681,2.0,1.4090486,0.81943846,2.2235749,0.24197353,3.0430133,0.30071875,1.3063561,1.3405869,1.3748177,0.59520835,0.0,0.43512273,0.30318034,3.4920783,0.1763531,3.7952588,0.044410706,0.0,0.0,0.0,0.0,0.014083757,0.1412014,0.0,0.0,0.40538445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010289135,0.03812707,0.12936963,0.0,0.14329413,0.0,0.0,0.0,0.0,0.017173205,0.04472107,0.056356195,1.0,1.0,1.0,1.0,1.0,0.59090906,0.59090906,0.5,0.54545456,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1ccc2cc(Br)c(=O)oc2c1,353,2.939669,20.0,3.9699497,1.7685856,0.0,0.0,1.7685856,0.6301425,1.1605102,1.8927853,1.9873898,1.0059956,2.0,1.4096575,1.0476278,2.1316178,0.20807104,3.1792457,0.22366458,1.3095098,1.3428923,1.3762748,0.613651,0.0,0.43236303,0.31030238,3.4730167,0.15663683,3.7833192,0.034576178,0.0,0.0,0.0,0.0,0.0,0.1516599,0.0,0.0,0.39681992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040617418,0.13534568,0.0,0.14950787,0.0,0.0,0.0,0.0,0.018271828,0.04762779,0.06014963,0.952381,0.952381,0.952381,0.952381,0.952381,0.61904764,0.61904764,0.52380955,0.7301588,0.68253976,1.0,0.68253976,0.68253976,0.52380955,1.0,0.047619052,0.0,0.0,0.0,0.0,True
COc1ccc2cc(C(C)=O)c(=O)oc2c1,354,3.18862,25.0,2.1054542,1.6308984,0.0,0.0,1.6308984,0.39375907,1.1599036,1.8271731,1.9756384,1.3103694,2.0,1.4094646,0.7045988,2.3725724,0.34008536,3.077171,0.23174718,1.2971904,1.3346151,1.3720398,0.6214549,0.0,0.4326253,0.31485093,3.4708095,0.15515745,3.7856605,0.03738308,0.0,0.0,0.0,0.0,0.010013732,0.15648402,0.027479293,0.0,0.38680306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04760906,0.119194604,0.0,0.1333586,0.0,0.0,0.0,0.0,0.022502445,0.039026808,0.05752835,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.48,0.7066667,0.6666667,1.0,1.0,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
O=c1cc(C(F)(F)F)oc2ccc(Cl)cc12,355,2.911461,19.0,3.3356626,1.8634069,0.0,0.0,1.8634069,0.48414856,1.817603,1.8994199,2.035807,1.1734607,2.0,1.3896527,0.63318264,2.5520048,0.52142006,3.1851873,0.23501343,1.3135384,1.3389099,1.3642813,0.60486436,0.0,0.4836855,0.3420955,3.4482007,0.14825761,3.790296,0.006667614,0.0,0.0,0.0,0.0,0.024856182,0.14652742,0.026534297,0.0,0.0,0.35347256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022768961,0.0,0.1356288,0.14631405,0.0,0.0,0.0,0.0,0.01796435,0.046876606,0.07905675,0.95,0.95,0.95,0.95,0.95,0.75,0.75,0.65,0.6833333,0.6833333,0.6833333,1.0,0.6833333,0.7916667,0.95,0.0,0.0,0.0,0.0,0.0,True
Cc1ccc2oc(C(F)(F)F)cc(=O)c2c1,356,3.0638866,22.0,2.0924673,1.7093617,0.0,0.0,1.7093617,0.38592303,1.1607665,1.8980312,2.0230265,1.039395,2.0,1.3895497,0.75693595,2.3555257,0.3783793,3.1124618,0.21037275,1.3131888,1.3386425,1.3640962,0.6085455,0.0,0.47516322,0.33809054,3.4513395,0.14356303,3.7894301,0.00649035,0.0,0.0,0.0,0.0,0.010844186,0.14864203,0.027738875,0.0,0.35135797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03622835,0.0,0.1417706,0.15297967,0.0,0.0,0.0,0.0,0.01628072,0.042519797,0.071637794,1.0,1.0,1.0,1.0,1.0,0.6818182,0.6818182,0.59090906,0.6666667,0.6666667,0.6666667,1.0,0.6666667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCOc1cc(=O)oc2ccc(OC)cc12,357,3.2627015,27.0,2.112632,1.607361,0.0,0.0,1.607361,0.40882367,1.1607101,1.8227744,1.998085,1.4227371,2.0,1.3766557,0.76593137,2.2908156,0.2637028,3.056747,0.21780767,1.3011965,1.3263495,1.3515027,0.58289564,0.0,0.46581483,0.31889188,3.463733,0.14955449,3.7826247,0.002631545,0.0,0.0,0.0,0.0,0.0,0.13481759,0.0215718,0.0,0.40403232,0.042020693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05381227,0.11106682,0.0,0.11982411,0.0,0.0,0.0,0.0,0.014096457,0.03676795,0.061989993,1.0,1.0,1.0,1.0,1.0,0.5555556,0.5555556,0.4814815,0.537037,0.5,1.0,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
COc1ccc2cc(C(N)=O)c(=O)oc2c1,358,3.1478705,24.0,2.1053908,1.6391933,0.0,0.0,1.6391933,0.3933006,1.1583045,1.8587039,1.9402114,1.4036388,3.0,1.4093081,0.7971089,2.2158647,0.26538408,3.0129735,0.2581785,0.9935992,1.2570155,1.3331618,0.62000453,0.0,0.43317485,0.31441128,3.4740674,0.15872741,3.7884789,0.03996384,0.0,0.0,0.0,0.0,0.011030183,0.1555667,0.0,0.0,0.38266763,0.0,0.0,0.0,0.06106927,0.0,0.0,0.0,0.009252309,0.0344724,0.10513122,0.0,0.1178683,0.0,0.0,0.0,0.0,0.02328176,0.040404994,0.0592552,1.0,1.0,1.0,1.0,1.0,0.625,0.625,0.5,0.7916667,0.75,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,359,3.2287002,26.0,2.1123154,1.6958228,0.0,0.0,1.6958228,0.3998785,1.1609159,1.8998528,2.032476,1.5403432,3.0,1.4104644,0.56601495,2.4046633,0.31512347,2.9706783,0.2606211,0.92907476,1.2842267,1.3473456,0.5917696,0.0,0.40215278,0.27878904,3.4796042,0.14169586,3.7583933,0.018332124,0.0,0.0,0.0,0.0,0.1552201,0.019209238,0.023289626,0.0,0.3606246,0.0,0.048284344,0.0,0.0,0.0,0.0,0.0,0.0,0.039849844,0.0,0.10804246,0.118662894,0.0,0.0,0.0,0.0,0.013928725,0.036343757,0.07654433,1.0,1.0,1.0,1.0,1.0,0.65384614,0.65384614,0.5769231,0.53846157,0.75,1.0,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,True
