GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
191,1998.87,4626.44,5755.71,552.38,304.47,-212.65,-4210.97,-33979.62,2138.1,26255.63,-5717.41,235.38,3228.36,-5482.03,-2253.66
201,2040.26,4594.69,5776.61,551.84,305.17,-236.76,-4122.15,-34053.94,2163.59,26194.08,-5643.61,232.08,3213.39,-5411.53,-2198.15
211,1965.74,4630.71,5751.82,549.83,317.45,-214.79,-4123.14,-34194.28,2109.04,26265.22,-5614.08,232.96,3057.6,-5381.13,-2323.53
221,2026.98,4655.05,5722.68,561.69,317.82,-235.4,-4175.91,-33927.59,2107.75,26179.82,-5770.72,234.88,3232.89,-5535.84,-2302.96
231,2032.97,4593.51,5728.76,552.92,298.41,-245.45,-4084.5,-33948.54,2092.41,26169.62,-5784.68,240.48,3190.12,-5544.2,-2354.08
241,2139.91,4669.59,5665.02,560.79,284.12,-214.4,-4163.74,-34048.67,2117.56,26192.75,-5699.19,236.47,3202.92,-5462.71,-2259.79
251,1999.56,4680.27,5714.25,552.78,321.7,-214.86,-4153.79,-34084.99,2117.29,26245.53,-5744.8,232.65,3177.72,-5512.15,-2334.43
261,2030.36,4649.7,5721.46,567.66,282.22,-216.38,-4178.85,-34105.13,2118.24,26315.3,-5785.37,234.69,3184.57,-5550.68,-2366.11
271,1984.84,4592.19,5681.18,538.94,320.39,-231.11,-4100.05,-34119.42,2074.01,26333.37,-5735.17,234.97,3074.34,-5500.2,-2425.86
281,2066.47,4657.33,5693.17,561.15,316.39,-242.45,-4168.93,-33954.48,2110.3,26264.46,-5808.99,236.49,3303.4,-5572.5,-2269.1
291,2069.33,4609.05,5662.43,555.54,288.08,-203.42,-4105.11,-34142.2,2114.41,26294.01,-5710.29,239.29,3142.12,-5471.0,-2328.88
301,1957.24,4649.18,5734.34,544.64,305.29,-213.14,-4149.19,-34160.34,2131.74,26313.27,-5705.88,232.33,3113.03,-5473.55,-2360.52
311,2030.17,4599.86,5723.47,556.71,309.95,-250.44,-4197.45,-34217.17,2088.98,26420.87,-5675.19,235.85,3064.95,-5439.34,-2374.39
321,2008.57,4694.66,5739.25,556.63,303.89,-231.91,-4191.85,-34278.95,2106.31,26421.85,-5662.36,233.85,3128.44,-5428.51,-2300.08
331,2042.47,4533.51,5704.2,537.2,292.22,-246.37,-4144.01,-34256.43,2166.41,26547.32,-5774.67,235.75,3176.53,-5538.92,-2362.39
341,2070.8,4621.21,5719.05,580.33,301.88,-244.16,-4188.48,-34247.03,2120.36,26420.44,-5675.54,230.69,3154.41,-5444.85,-2290.44
351,2043.19,4752.55,5725.27,573.57,316.26,-232.9,-4144.53,-34101.17,2139.95,26336.65,-5759.06,230.42,3408.85,-5528.63,-2119.79
361,2010.93,4649.44,5646.12,541.31,296.42,-210.88,-4168.19,-34265.64,2112.57,26424.82,-5681.77,234.58,3036.9,-5447.19,-2410.3
371,2075.96,4636.41,5730.78,580.22,305.49,-209.86,-4116.88,-34147.22,2109.33,26319.62,-5696.24,234.03,3283.84,-5462.2,-2178.36
381,2047.59,4648.3,5692.11,557.23,325.42,-234.89,-4187.52,-34103.49,2164.72,26235.49,-5652.44,231.89,3144.95,-5420.55,-2275.6
391,2051.33,4641.26,5731.73,565.93,296.29,-206.31,-4185.11,-34250.98,2130.31,26283.15,-5548.39,234.49,3057.59,-5313.91,-2256.32
401,1995.96,4684.89,5727.17,556.76,290.12,-254.66,-4174.59,-34015.99,2108.17,26293.45,-5781.76,232.23,3211.27,-5549.53,-2338.26
411,2087.39,4566.38,5708.48,547.73,304.36,-233.64,-4124.37,-34158.17,2136.67,26249.29,-5666.97,232.47,3084.12,-5434.5,-2350.38
421,1996.08,4652.92,5752.21,548.57,338.1,-235.49,-4197.81,-33990.51,2119.34,26249.29,-5742.8,234.37,3232.7,-5508.43,-2275.73
431,2044.86,4588.42,5688.35,560.45,320.13,-219.91,-4176.46,-34101.4,2183.75,26254.53,-5657.61,234.73,3142.73,-5422.87,-2280.14
441,2038.34,4641.45,5701.2,556.52,285.03,-243.87,-4167.33,-34054.59,2152.06,26270.68,-5754.26,239.08,3179.5,-5515.18,-2335.68
451,2021.75,4683.42,5669.86,551.02,337.41,-224.22,-4175.93,-34074.7,2146.79,26338.1,-5781.94,236.21,3273.5,-5545.72,-2272.23
461,1997.13,4673.95,5691.13,580.43,301.76,-232.57,-4218.45,-34136.47,2131.79,26363.83,-5740.66,236.17,3152.5,-5504.5,-2352.0
471,2010.25,4770.35,5765.31,569.32,326.41,-239.36,-4170.49,-34135.06,2136.02,26269.08,-5693.83,235.08,3301.82,-5458.75,-2156.93
481,1982.83,4719.16,5666.04,545.71,322.82,-225.24,-4149.39,-34302.96,2094.19,26310.85,-5588.75,233.17,2964.0,-5355.58,-2391.57
491,2046.83,4608.65,5710.88,573.99,296.22,-220.14,-4147.65,-34142.59,2102.49,26245.44,-5641.49,235.8,3074.11,-5405.69,-2331.58
501,2018.53,4735.17,5705.65,547.92,307.35,-235.17,-4108.73,-34209.12,2147.7,26329.46,-5649.87,234.73,3238.74,-5415.15,-2176.41
511,1942.13,4713.52,5749.66,581.35,311.86,-251.22,-4097.37,-34102.71,2110.14,26262.72,-5672.63,238.54,3220.07,-5434.09,-2214.02
521,2037.0,4658.74,5662.69,560.17,301.89,-222.68,-4205.91,-33986.53,2125.78,26302.34,-5756.86,236.63,3233.51,-5520.23,-2286.72
531,2050.9,4672.89,5676.51,564.98,280.89,-223.73,-4153.6,-34193.54,2090.69,26271.85,-5622.5,235.48,3037.84,-5387.02,-2349.18
541,2109.63,4700.88,5710.79,577.87,298.64,-234.82,-4119.98,-34050.63,2071.19,26170.35,-5771.88,236.95,3233.93,-5534.92,-2301.0
551,2083.97,4592.8,5730.5,556.14,307.61,-242.16,-4113.94,-34158.67,2108.3,26208.71,-5628.76,238.31,3073.26,-5390.45,-2317.19
561,2009.44,4628.22,5724.36,568.99,313.06,-233.68,-4132.62,-34005.87,2152.35,26184.14,-5733.41,240.27,3208.39,-5493.14,-2284.75
571,2027.69,4637.0,5626.38,557.61,324.58,-234.39,-4125.14,-34274.75,2083.78,26194.87,-5519.74,237.98,2817.63,-5281.76,-2464.14
581,2095.29,4640.32,5724.95,564.57,289.24,-265.65,-4106.74,-34235.15,2102.93,26198.08,-5570.55,241.02,3007.84,-5329.53,-2321.69
591,2067.73,4628.29,5730.7,556.87,296.9,-254.94,-4160.83,-34146.48,2126.28,26309.33,-5678.08,238.07,3153.86,-5440.02,-2286.16
601,2014.72,4629.82,5677.75,553.59,300.84,-258.83,-4200.17,-34118.33,2125.72,26367.48,-5697.05,237.66,3092.61,-5459.39,-2366.79
611,2040.19,4608.79,5681.33,562.08,307.33,-245.5,-4160.53,-34113.79,2137.88,26276.04,-5642.9,239.01,3093.83,-5403.88,-2310.06
621,2019.1,4673.67,5713.72,547.9,318.1,-246.84,-4169.06,-34126.66,2097.68,26163.64,-5594.48,236.53,2991.23,-5357.95,-2366.73
631,1994.44,4678.43,5679.9,568.1,315.35,-220.6,-4165.15,-34158.75,2121.95,26213.94,-5609.7,240.9,3027.6,-5368.8,-2341.19
641,2041.36,4522.39,5746.87,541.27,298.6,-233.88,-4123.39,-34191.55,2115.48,26240.97,-5622.14,238.16,2958.11,-5383.98,-2425.88
651,2025.81,4571.66,5710.71,561.02,293.73,-213.42,-4153.14,-33982.15,2132.49,26111.14,-5690.27,241.32,3057.85,-5448.95,-2391.1
661,2021.62,4628.0,5752.31,554.43,325.63,-230.25,-4192.37,-34006.83,2110.81,26216.43,-5691.2,240.66,3179.79,-5450.53,-2270.75
671,2052.86,4634.3,5709.09,545.61,292.2,-229.68,-4194.28,-34058.2,2105.22,26324.51,-5705.1,238.37,3181.64,-5466.74,-2285.1
681,2033.48,4631.22,5742.59,558.07,290.27,-217.77,-4139.07,-34028.96,2104.56,26175.69,-5702.35,242.12,3150.07,-5460.23,-2310.16
691,1978.4,4629.08,5728.0,556.32,303.18,-235.82,-4178.95,-34156.42,2139.51,26395.23,-5678.42,240.98,3158.53,-5437.44,-2278.91
701,2041.57,4669.74,5732.14,563.37,314.15,-222.18,-4154.6,-34172.22,2143.73,26291.37,-5616.35,239.05,3207.07,-5377.3,-2170.23
711,2024.61,4672.44,5736.28,552.62,313.98,-233.84,-4240.61,-34114.54,2099.93,26185.81,-5544.08,236.97,2996.68,-5307.11,-2310.43
721,2052.5,4545.51,5759.96,547.84,313.53,-204.43,-4156.98,-34068.44,2076.33,26255.02,-5689.42,234.91,3120.84,-5454.51,-2333.67
731,2062.4,4609.47,5747.87,552.33,324.77,-207.55,-4153.05,-34286.29,2109.45,26355.39,-5562.81,236.11,3114.79,-5326.7,-2211.9
741,2007.29,4632.57,5735.88,564.23,279.62,-226.46,-4167.79,-34177.34,2124.18,26290.23,-5584.4,238.66,3062.4,-5345.74,-2283.34
751,2067.61,4576.65,5740.36,575.06,310.62,-249.94,-4103.76,-34324.17,2109.8,26268.18,-5497.79,234.75,2970.41,-5263.04,-2292.63
761,2109.48,4686.62,5707.62,548.6,291.89,-223.97,-4185.93,-34252.82,2123.48,26228.47,-5476.51,234.69,3033.44,-5241.83,-2208.39
771,2027.79,4675.24,5691.33,575.16,296.44,-232.69,-4165.79,-34130.28,2119.12,26282.77,-5672.25,237.12,3139.08,-5435.14,-2296.05
781,2082.65,4577.65,5717.46,542.1,293.1,-227.25,-4191.23,-34155.13,2109.36,26291.33,-5637.96,238.64,3040.05,-5399.32,-2359.26
791,1959.87,4689.41,5749.57,538.34,286.24,-253.31,-4204.35,-34186.75,2097.71,26350.98,-5631.57,238.36,3027.72,-5393.21,-2365.5
801,1958.21,4692.27,5652.89,557.45,311.34,-247.97,-4129.9,-34119.45,2142.35,26185.59,-5644.33,238.1,3002.78,-5406.24,-2403.46
811,2065.39,4674.16,5714.87,581.92,308.35,-236.6,-4194.06,-34091.72,2150.46,26230.59,-5648.76,237.85,3203.35,-5410.9,-2207.55
821,1953.63,4645.89,5749.77,550.4,314.97,-248.98,-4165.71,-34406.35,2163.99,26367.63,-5454.17,235.63,2925.23,-5218.54,-2293.31
831,1981.61,4470.89,5727.56,535.43,308.27,-239.3,-4115.4,-34369.69,2179.46,26381.09,-5555.62,239.3,2859.92,-5316.32,-2456.39
841,2040.12,4660.42,5721.07,546.88,285.8,-221.37,-4145.95,-34223.06,2139.83,26273.42,-5530.9,230.41,3077.16,-5300.5,-2223.34
851,2045.28,4658.05,5688.65,565.65,309.24,-230.27,-4188.86,-34386.27,2139.24,26377.21,-5509.4,231.72,2977.92,-5277.68,-2299.76
861,2039.63,4663.74,5774.8,568.35,322.08,-221.5,-4160.79,-34175.46,2145.05,26276.0,-5611.73,234.63,3231.88,-5377.09,-2145.21
871,2008.18,4676.05,5660.69,575.28,293.96,-208.44,-4114.49,-34349.4,2094.08,26316.37,-5500.53,237.64,2952.28,-5262.88,-2310.6
881,1958.2,4587.88,5722.07,561.09,323.46,-245.38,-4147.29,-34255.36,2150.39,26305.59,-5563.75,235.84,2960.65,-5327.91,-2367.25
891,2111.27,4619.48,5729.69,557.26,305.17,-246.35,-4206.44,-33995.08,2086.0,26222.64,-5742.16,236.22,3183.62,-5505.94,-2322.32
901,1973.42,4709.23,5681.22,564.33,303.89,-229.55,-4188.75,-34347.91,2137.96,26337.04,-5495.23,238.4,2940.88,-5256.83,-2315.95
911,2012.95,4582.15,5655.35,537.7,301.93,-220.94,-4163.23,-34337.13,2128.67,26377.34,-5511.2,234.92,2874.8,-5276.29,-2401.49
921,2059.81,4562.55,5648.61,573.13,291.75,-208.09,-4183.88,-34330.03,2125.59,26312.33,-5500.25,235.85,2851.77,-5264.4,-2412.63
931,2018.5,4600.95,5676.54,560.21,300.25,-219.77,-4159.76,-34255.9,2131.23,26281.03,-5501.73,235.69,2933.27,-5266.04,-2332.77
941,2011.57,4689.08,5735.59,576.07,311.79,-232.63,-4180.26,-34100.29,2110.77,26048.09,-5502.01,231.17,2969.78,-5270.84,-2301.06
951,2035.42,4546.23,5699.12,558.96,306.09,-224.87,-4169.84,-34127.35,2120.73,26330.35,-5637.17,234.51,3074.85,-5402.66,-2327.81
961,2108.84,4593.18,5669.18,551.52,295.98,-232.07,-4132.5,-34018.75,2086.36,26170.67,-5686.28,238.4,3092.42,-5447.89,-2355.47
971,2032.54,4694.81,5712.68,569.16,309.36,-237.75,-4171.9,-34273.98,2135.73,26311.08,-5591.43,235.58,3081.74,-5355.85,-2274.12
981,2060.81,4638.56,5694.76,556.33,290.88,-234.6,-4176.91,-34090.69,2097.38,26379.37,-5746.01,236.28,3215.89,-5509.73,-2293.84
991,2015.33,4624.9,5706.0,569.74,318.56,-229.55,-4162.72,-34363.07,2110.09,26373.56,-5539.17,234.95,2962.84,-5304.22,-2341.38

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,1992.88,4649.53,5770.97,567.17,297.87,-214.65,-4126.45,-34392.56,2088.01,26586.17,-5516.43,236.79,3218.94,-5279.64,-2060.7
11,2003.13,4585.63,5762.86,564.96,294.19,-210.24,-4144.26,-34535.23,2089.75,26549.65,-5357.84,238.31,2960.44,-5119.53,-2159.09
21,1970.49,4586.39,5708.15,547.42,296.26,-205.45,-4069.56,-34526.52,2077.89,26473.57,-5352.39,236.3,2858.63,-5116.09,-2257.46
31,2003.6,4641.01,5759.75,564.05,300.02,-228.12,-4165.78,-34325.97,2081.53,26451.34,-5413.7,235.55,3081.42,-5178.15,-2096.72
41,1989.08,4569.99,5743.77,554.72,293.75,-226.37,-4082.02,-34342.0,2118.86,26465.61,-5530.5,236.48,3085.38,-5294.02,-2208.64
51,1989.92,4646.56,5710.27,563.06,308.23,-235.36,-4149.95,-34324.36,2086.87,26545.97,-5527.66,233.07,3141.21,-5294.58,-2153.38
61,1975.51,4702.34,5709.36,567.01,290.31,-222.94,-4145.53,-34279.69,2078.38,26387.18,-5422.38,232.41,3061.92,-5189.97,-2128.05
71,2046.4,4678.71,5743.17,568.0,287.86,-223.49,-4133.89,-34597.16,2138.37,26485.55,-5296.37,236.24,2993.53,-5060.13,-2066.59
81,1953.87,4610.81,5734.13,558.91,318.25,-211.52,-4151.07,-34552.32,2078.03,26519.76,-5339.27,231.37,2858.84,-5107.9,-2249.06
91,2011.41,4538.45,5699.92,570.27,296.12,-227.08,-4164.44,-34457.74,2088.42,26449.58,-5360.8,231.6,2804.91,-5129.21,-2324.29
101,2055.62,4571.52,5703.11,559.46,326.22,-207.07,-4138.07,-34409.06,2080.22,26549.11,-5457.74,236.09,3091.06,-5221.65,-2130.59
111,2025.28,4639.21,5720.36,570.16,307.14,-227.62,-4104.74,-34355.68,2094.55,26464.05,-5495.3,233.94,3132.71,-5261.35,-2128.65
121,2011.35,4592.9,5772.86,568.91,296.32,-241.49,-4153.71,-34333.07,2107.98,26471.24,-5497.0,231.82,3093.3,-5265.18,-2171.88
131,1988.44,4605.46,5817.41,571.09,332.44,-233.56,-4122.69,-34227.61,2111.16,26486.85,-5571.99,237.99,3328.98,-5334.0,-2005.02
141,1991.61,4589.7,5702.28,559.01,318.46,-224.37,-4107.03,-34438.61,2103.6,26539.91,-5477.18,236.45,3034.56,-5240.73,-2206.18
151,2082.27,4600.3,5714.49,550.51,306.38,-249.46,-4103.9,-34146.25,2083.93,26369.59,-5643.45,237.43,3207.87,-5406.02,-2198.14
161,2045.06,4713.39,5753.34,558.29,302.49,-242.57,-4100.4,-34417.04,2099.62,26424.37,-5478.81,234.74,3136.56,-5244.07,-2107.51
171,1990.59,4546.35,5762.79,552.9,299.76,-226.14,-4128.92,-34340.24,2106.18,26396.41,-5416.95,234.45,2959.68,-5182.5,-2222.82
181,2078.84,4656.44,5732.12,552.22,311.39,-248.48,-4168.29,-34172.84,2064.3,26413.93,-5579.46,236.34,3219.63,-5343.12,-2123.49
191,1985.89,4610.73,5730.67,552.38,304.47,-212.65,-4171.29,-34041.14,2105.73,26466.69,-5719.67,237.29,3331.48,-5482.38,-2150.9
201,2032.25,4579.49,5753.66,551.84,305.17,-236.76,-4083.94,-34119.1,2129.76,26404.69,-5644.44,233.88,3317.07,-5410.55,-2093.49
211,1955.88,4614.59,5727.57,549.83,317.45,-214.79,-4085.98,-34258.85,2074.13,26475.9,-5616.03,235.16,3155.73,-5380.88,-2225.15
221,2018.45,4641.02,5692.75,561.69,317.82,-235.4,-4136.83,-33998.04,2075.05,26387.38,-5766.67,236.76,3323.89,-5529.91,-2206.02
231,2024.43,4579.7,5705.52,552.92,298.41,-245.45,-4050.47,-34011.62,2060.43,26380.23,-5785.31,242.13,3294.11,-5543.18,-2249.08
241,2132.79,4649.29,5637.12,560.79,284.12,-214.4,-4127.22,-34112.76,2085.49,26404.82,-5699.21,238.13,3300.03,-5461.08,-2161.05
251,1988.43,4664.93,5695.05,552.78,321.7,-214.86,-4118.96,-34149.38,2086.2,26456.19,-5744.49,234.37,3282.07,-5510.11,-2228.04
261,2013.9,4627.36,5702.27,567.66,282.22,-216.38,-4138.79,-34168.6,2090.53,26523.04,-5786.53,236.4,3283.21,-5550.12,-2266.92
271,1966.54,4574.97,5667.09,538.94,320.39,-231.11,-4068.91,-34184.43,2045.36,26546.68,-5735.65,236.63,3175.53,-5499.02,-2323.49
281,2055.02,4646.0,5672.5,561.15,316.39,-242.45,-4134.57,-34014.37,2079.74,26472.79,-5810.88,238.63,3412.18,-5572.25,-2160.07
291,2057.18,4593.4,5643.05,555.54,288.08,-203.42,-4067.04,-34205.54,2081.04,26507.96,-5710.59,241.23,3250.26,-5469.36,-2219.1
301,1949.24,4635.96,5711.58,544.64,305.29,-213.14,-4108.96,-34220.96,2097.45,26520.04,-5710.09,234.48,3221.13,-5475.61,-2254.48
311,2014.95,4582.95,5700.79,556.71,309.95,-250.44,-4157.58,-34285.44,2056.14,26633.33,-5673.02,237.98,3161.37,-5435.04,-2273.67
321,1997.05,4674.98,5717.95,556.63,303.89,-231.91,-4153.81,-34339.63,2076.05,26631.31,-5664.52,235.56,3232.5,-5428.96,-2196.47
331,2034.0,4520.06,5683.19,537.2,292.22,-246.37,-4108.86,-34322.48,2131.88,26755.49,-5772.22,237.54,3276.32,-5534.68,-2258.36
341,2064.16,4602.82,5697.64,580.33,301.88,-244.16,-4148.76,-34306.51,2085.78,26629.39,-5679.45,232.77,3262.57,-5446.68,-2184.11
351,2031.81,4737.66,5700.19,573.57,316.26,-232.9,-4104.41,-34156.99,2105.55,26545.92,-5765.53,232.72,3516.65,-5532.81,-2016.16
361,1998.29,4631.51,5635.47,541.31,296.42,-210.88,-4137.65,-34327.9,2078.57,26635.82,-5683.05,235.56,3140.95,-5447.5,-2306.55
371,2064.22,4617.53,5717.27,580.22,305.49,-209.86,-4081.81,-34211.2,2077.29,26530.76,-5695.07,235.44,3389.91,-5459.63,-2069.72
381,2033.75,4634.47,5671.67,557.23,325.42,-234.89,-4153.58,-34165.5,2133.88,26444.68,-5653.0,233.25,3247.13,-5419.75,-2172.62
391,2043.89,4622.01,5707.73,565.93,296.29,-206.31,-4142.41,-34314.38,2098.87,26493.82,-5551.3,237.11,3165.44,-5314.19,-2148.75
401,1986.23,4672.78,5705.77,556.76,290.12,-254.66,-4133.84,-34075.56,2075.82,26504.45,-5785.43,234.67,3327.87,-5550.76,-2222.88
411,2075.93,4544.6,5684.52,547.73,304.36,-233.64,-4086.87,-34223.24,2105.48,26460.26,-5666.49,234.42,3179.12,-5432.07,-2252.95
421,1983.28,4631.91,5732.09,548.57,338.1,-235.49,-4158.37,-34051.65,2086.86,26459.42,-5746.5,236.71,3334.73,-5509.79,-2175.06
431,2030.02,4569.19,5669.57,560.45,320.13,-219.91,-4143.38,-34162.65,2150.59,26465.0,-5656.83,235.76,3239.01,-5421.07,-2182.06
441,2025.4,4625.34,5679.42,556.52,285.03,-243.87,-4136.64,-34112.41,2120.76,26480.33,-5757.83,239.96,3279.89,-5517.88,-2237.99
451,2011.83,4669.93,5654.0,551.02,337.41,-224.22,-4154.87,-34138.94,2112.56,26551.41,-5779.26,236.37,3370.14,-5542.89,-2172.75
461,1982.58,4664.35,5665.86,580.43,301.76,-232.57,-4185.94,-34202.37,2099.98,26575.84,-5738.34,236.82,3249.91,-5501.51,-2251.6
471,1996.11,4753.44,5736.41,569.32,326.41,-239.36,-4133.47,-34193.26,2105.11,26478.44,-5697.69,236.31,3399.14,-5461.37,-2062.24
481,1968.01,4700.65,5646.78,545.71,322.82,-225.24,-4116.75,-34363.07,2063.62,26518.77,-5589.78,234.17,3061.3,-5355.62,-2294.31
491,2039.24,4591.5,5697.03,573.99,296.22,-220.14,-4113.75,-34194.63,2067.32,26455.94,-5653.12,237.17,3192.71,-5415.94,-2223.23
501,2003.48,4715.59,5684.3,547.92,307.35,-235.17,-4072.5,-34269.59,2117.5,26542.3,-5656.07,236.37,3341.16,-5419.7,-2078.53
511,1933.29,4700.86,5721.73,581.35,311.86,-251.22,-4061.68,-34164.74,2076.22,26473.73,-5674.99,239.44,3321.4,-5435.56,-2114.16
521,2021.62,4638.66,5645.15,560.17,301.89,-222.68,-4169.92,-34048.2,2088.47,26517.0,-5763.43,237.85,3332.17,-5525.57,-2193.4
531,2039.59,4652.49,5658.32,564.98,280.89,-223.73,-4123.79,-34252.63,2061.07,26482.75,-5627.77,236.78,3139.94,-5390.99,-2251.05
541,2092.07,4685.04,5685.42,577.87,298.64,-234.82,-4084.48,-34118.03,2038.2,26378.79,-5771.41,238.7,3318.7,-5532.7,-2214.0
551,2070.23,4573.95,5712.81,556.14,307.61,-242.16,-4077.78,-34222.68,2073.64,26415.58,-5629.12,239.69,3167.35,-5389.44,-2222.09
561,1995.61,4616.03,5707.72,568.99,313.06,-233.68,-4094.22,-34066.4,2118.59,26394.43,-5737.66,241.88,3320.11,-5495.79,-2175.67
571,2018.15,4618.96,5610.29,557.61,324.58,-234.39,-4088.6,-34337.8,2046.33,26405.76,-5521.42,239.42,2920.9,-5281.99,-2361.09
581,2083.68,4627.25,5703.29,564.57,289.24,-265.65,-4065.31,-34294.06,2073.1,26404.61,-5575.01,242.84,3120.72,-5332.17,-2211.45
591,2055.57,4610.59,5701.36,556.87,296.9,-254.94,-4121.85,-34207.04,2093.51,26517.72,-5682.13,239.54,3248.69,-5442.6,-2193.9
601,2000.83,4610.74,5661.71,553.59,300.84,-258.83,-4166.55,-34184.38,2096.34,26577.1,-5693.3,238.91,3191.39,-5454.39,-2263.0
611,2028.73,4588.81,5661.17,562.08,307.33,-245.5,-4126.89,-34168.26,2106.31,26485.38,-5651.54,240.16,3199.16,-5411.38,-2212.21
621,2006.11,4657.06,5696.66,547.9,318.1,-246.84,-4139.33,-34189.83,2067.14,26371.31,-5593.3,237.46,3088.28,-5355.85,-2267.57
631,1981.52,4659.44,5670.03,568.1,315.35,-220.6,-4133.19,-34212.45,2087.71,26424.68,-5616.16,242.5,3140.59,-5373.66,-2233.07
641,2021.37,4505.71,5730.62,541.27,298.6,-233.88,-4086.92,-34250.88,2085.45,26450.86,-5629.75,240.06,3062.2,-5389.69,-2327.49
651,2012.99,4558.04,5693.26,561.02,293.73,-213.42,-4119.16,-34045.54,2100.49,26322.34,-5691.17,242.81,3163.75,-5448.37,-2284.61
661,2014.6,4614.94,5731.03,554.43,325.63,-230.25,-4151.47,-34067.96,2076.08,26423.35,-5695.03,242.51,3290.38,-5452.52,-2162.14
671,2043.25,4613.12,5693.02,545.61,292.2,-229.68,-4161.02,-34117.65,2073.02,26533.51,-5710.13,239.8,3285.38,-5470.33,-2184.96
681,2023.61,4618.38,5720.66,558.07,290.27,-217.77,-4098.58,-34083.75,2068.79,26384.65,-5713.88,243.82,3264.33,-5470.06,-2205.73
691,1964.62,4612.72,5708.62,556.32,303.18,-235.82,-4142.06,-34211.61,2106.94,26602.29,-5687.44,242.55,3265.21,-5444.89,-2179.68
701,2030.01,4650.5,5717.15,563.37,314.15,-222.18,-4122.45,-34231.56,2112.6,26501.05,-5620.54,240.58,3312.64,-5379.97,-2067.33
711,2009.32,4654.69,5719.88,552.62,313.98,-233.84,-4200.56,-34165.54,2066.58,26399.29,-5557.77,238.67,3116.4,-5319.11,-2202.7
721,2040.35,4534.41,5736.15,547.84,313.53,-204.43,-4116.44,-34118.26,2046.42,26465.69,-5704.25,236.88,3245.28,-5467.37,-2222.09
