partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
canonical_scaffold,GIN,native,0,0,0.8870833806495572,0.8405814757724128,0.9512562403340135,0.8966502619463407,0.692513929035231,3829
canonical_scaffold,GIN,native,0,1,0.9186757658193583,0.8070849634401905,0.8575377952517771,0.8215661103979461,0.7056892080978734,3970
canonical_scaffold,GIN,native,0,2,0.9053953922433637,0.871184063782047,0.9614430941960221,0.9034472893720498,0.7402756940479827,4327
canonical_scaffold,GIN,native,0,3,0.9226404667062006,0.7792086289182786,0.8929561895544802,0.8717537672330875,0.6844262295081968,3969
canonical_scaffold,GIN,native,0,4,0.9231163806743361,0.8384468327148626,0.9341344776596927,0.8522412838959601,0.7354247458575784,3741
canonical_scaffold,GIN,native,1,0,0.9188029351100566,0.8122200041933849,0.9594131822067509,0.9172440841940123,0.6684893330770709,4389
canonical_scaffold,GIN,native,1,1,0.9187128838086628,0.78696788208515,0.9096932377011561,0.8394308943089431,0.651176938774662,3865
canonical_scaffold,GIN,native,1,2,0.8919306216801813,0.8467368305968759,0.923633172819166,0.8536496350364964,0.7335822191352666,3828
canonical_scaffold,GIN,native,1,3,0.896358213369005,0.8059071848320568,0.8539693744142651,0.7920753236563358,0.6996018222562764,3928
canonical_scaffold,GIN,native,1,4,0.8939562355769588,0.7118426044482382,0.9053659365647406,0.8967876264128495,0.5658877507469057,3826
canonical_scaffold,GIN,native,2,0,0.9151301249960395,0.7902962286255653,0.9315598760283001,0.8755166143164159,0.6560491289508076,3729
canonical_scaffold,GIN,native,2,1,0.9110360916627294,0.7400860508814393,0.8092791228173373,0.7549019607843137,0.6596531841029337,3679
canonical_scaffold,GIN,native,2,2,0.8880645872206632,0.8170955507915078,0.8971128706912104,0.8549923195084486,0.7234642775494007,4473
canonical_scaffold,GIN,native,2,3,0.9208965495758761,0.8499417103173879,0.9456417760815894,0.9131823019613806,0.7507967777554707,4039
canonical_scaffold,GIN,native,2,4,0.9153637051526923,0.8248096146252668,0.9438046404556351,0.8986633509480882,0.7003609457663831,3916
canonical_scaffold,GIN,native,3,0,0.9267816262821464,0.7929176315904005,0.926399361097474,0.8716389244558259,0.6522281243867819,3871
canonical_scaffold,GIN,native,3,1,0.9268849658194824,0.8124332321178518,0.9120137192959734,0.8438448566610456,0.6968139516136256,4037
canonical_scaffold,GIN,native,3,2,0.9222264223775746,0.7704973931407704,0.8293454961816962,0.8109779667568612,0.7073680878375426,3870
canonical_scaffold,GIN,native,3,3,0.922267270557869,0.8433896944897723,0.9660302260418829,0.9042617046818727,0.7398061097924805,3991
canonical_scaffold,GIN,native,3,4,0.9216814586664662,0.8145246143718197,0.9166724871565191,0.8402730375426621,0.7239864698008731,4067
canonical_scaffold,GIN,native,4,0,0.9142025497067513,0.7757598336923929,0.8749918909506883,0.8236148955495004,0.6669909282065911,3787
canonical_scaffold,GIN,native,4,1,0.9192823040656126,0.8297053404765946,0.9266343905836979,0.895478374836173,0.696921690787294,3757
canonical_scaffold,GIN,native,4,2,0.9118118803473239,0.7980482415188297,0.9306695345852903,0.8845884167718413,0.6907675070028011,4418
canonical_scaffold,GIN,native,4,3,0.8994967031055996,0.8456490723469693,0.9222001668159563,0.8523478555687405,0.7105167233842605,4035
canonical_scaffold,GIN,native,4,4,0.8993950992127011,0.78080204778157,0.9194531154752003,0.860734693877551,0.6443601451280632,3839
