complex_name,candidate_id,target,pdb_id,vina_affinity_kcal_mol,rank1_inside_fraction,rank1_atom_count,rank1_anchor_min_A,rank1_centroid_in_box,ligand_pdbqt_sha256,vina_out_pdbqt_sha256,conversion_log_sha256,vina_log_sha256,vina_command
PP-01_PfATP4,PP-01,PfATP4,9N10,-6.317,1.0,25,3.4679025361160236,True,347c8dd913756738b269e6b6952bb8e3886bff4a9dee7c6f04c9c634d99074df,f460c11574a07baf413e164445e68a6b5bab559e32aba6e1fa86a82c89ec8c47,763782ce18bd111b5a1fa99ddb68fb6ed4e0b8f872d7db81de5dfe155e5034a8,5aa300f7af96552ce12630de49e719d144770b74b6cdd2fd8b531786b16e1cff,"['/usr/local/bin/vina', '--receptor', '/home/nanaengo/Malaria_codesV2/Project2_Polypharmacology_MD_ValidationV2607/data/from_project1/data/proteins/9N10.pdbqt', '--ligand', '/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/vina_dock_9N10_PfATP4_smoke/PP-01_PfATP4/ligand.pdbqt', '--center_x', '122.71161538461541', '--center_y', '125.54478846153845', '--center_z', '91.41128846153843', '--size_x', '25.0', '--size_y', '25.0', '--size_z', '25.0', '--exhaustiveness', '8', '--num_modes', '9', '--seed', '0', '--out', '/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/vina_dock_9N10_PfATP4_smoke/PP-01_PfATP4/vina_out.pdbqt']"
PP-02_PfATP4,PP-02,PfATP4,9N10,-6.542,1.0,29,2.2651150081176983,True,77031e57a8b6af62c251a54e66853193db12232a553566cbe3fc8e68de469c15,c48576b38f5e2a2d9f2c7122faab61800c229b9cffaa2b84cb4b0d60d16a3f87,763782ce18bd111b5a1fa99ddb68fb6ed4e0b8f872d7db81de5dfe155e5034a8,60008e7b735cc286857e3adc1c6bbcffb4144093900ddf8279c26c7edcff1a21,"['/usr/local/bin/vina', '--receptor', '/home/nanaengo/Malaria_codesV2/Project2_Polypharmacology_MD_ValidationV2607/data/from_project1/data/proteins/9N10.pdbqt', '--ligand', '/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/vina_dock_9N10_PfATP4_smoke/PP-02_PfATP4/ligand.pdbqt', '--center_x', '122.71161538461541', '--center_y', '125.54478846153845', '--center_z', '91.41128846153843', '--size_x', '25.0', '--size_y', '25.0', '--size_z', '25.0', '--exhaustiveness', '8', '--num_modes', '9', '--seed', '0', '--out', '/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/vina_dock_9N10_PfATP4_smoke/PP-02_PfATP4/vina_out.pdbqt']"
