partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
novel_303,GIN,native,0,0,0.8950373063397017,0.8116693474846506,0.9185532940577162,0.8875758543596295,0.6649700393946879,3822
novel_303,GIN,native,0,1,0.9266896537355723,0.7851372480889507,0.8822554702920693,0.8432763624637214,0.6559078742018283,4066
novel_303,GIN,native,0,2,0.9274600840336135,0.7922146007653889,0.9038676819821003,0.8381972025556899,0.6893956346889797,3935
novel_303,GIN,native,0,3,0.9141414648395739,0.7445555419656447,0.9011287660588161,0.8534864643150123,0.6617946836268754,3900
novel_303,GIN,native,0,4,0.9239715749837207,0.7246718028743848,0.8539120418636543,0.8200726312314295,0.657917016779976,4113
novel_303,GIN,native,1,0,0.9142515755570684,0.7587732841321357,0.9378964911760144,0.9099943214082907,0.6485421277287305,4063
novel_303,GIN,native,1,1,0.9156624856366585,0.8194617243696998,0.915604027603514,0.8346902654867256,0.6434056740805207,3715
novel_303,GIN,native,1,2,0.9138024591188186,0.8303050640634534,0.8622823360543215,0.829736211031175,0.7499744597528272,3855
novel_303,GIN,native,1,3,0.918448287760016,0.7455170102228926,0.9383063933157141,0.8865552903739061,0.6379320268209157,3720
novel_303,GIN,native,1,4,0.920559587126082,0.7908877446080158,0.8887699564218541,0.845103509029511,0.6633098164436038,4483
novel_303,GIN,native,2,0,0.9071232081965142,0.8594556690478445,0.9486878996308973,0.9025177533892834,0.6730690940390792,3713
novel_303,GIN,native,2,1,0.9216078519312599,0.821309252513836,0.9456101024559668,0.8895721925133689,0.6489904729144528,4488
novel_303,GIN,native,2,2,0.9251183925210702,0.7611712093434031,0.8806276926391853,0.8463583200425305,0.6637258785875877,3696
novel_303,GIN,native,2,3,0.9166527032660443,0.7396709334621422,0.7921424669786692,0.7830143155862956,0.597629513343799,4173
novel_303,GIN,native,2,4,0.9185872987932484,0.7252569219460883,0.9068056277229898,0.8849200186364342,0.5896477592706749,3766
novel_303,GIN,native,3,0,0.9241559845498913,0.7648601423303174,0.9303510597910208,0.8916666666666667,0.6408966527413422,3839
novel_303,GIN,native,3,1,0.9111204351235438,0.8741611101142605,0.957459046614497,0.9118067694263468,0.7441902519753665,3873
novel_303,GIN,native,3,2,0.9199967480583117,0.7761654671876494,0.9243182154403724,0.9017788089713844,0.6437114375473192,3799
novel_303,GIN,native,3,3,0.9237978078716276,0.7624000726744187,0.8781690076713811,0.855352135906317,0.6562187830338266,3891
novel_303,GIN,native,3,4,0.9035398284313725,0.8267595423004148,0.8538098295352992,0.8218071680969208,0.7226567708852021,4434
novel_303,GIN,native,4,0,0.9194786856565876,0.7709562820562014,0.8734188122264006,0.7896185607550138,0.6680045534195413,3742
novel_303,GIN,native,4,1,0.9152416107509369,0.7986861979854851,0.9317003640762785,0.883429345984412,0.7156006687232782,3697
novel_303,GIN,native,4,2,0.9167421858022055,0.8680406909026395,0.9562093766081203,0.9295318321723636,0.7467287318153067,3673
novel_303,GIN,native,4,3,0.9204980636833047,0.7969541291495622,0.8952885758644389,0.8680865114743272,0.7237833345948637,4016
novel_303,GIN,native,4,4,0.9169354061219571,0.765907650665067,0.8843846202995342,0.8257770173937838,0.6487025064114296,4708
