ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,False,1.0,1.5,Small,2,0,0.5657143614564593
False,False,1.0,1.5,Small,2,1,0.6464478594666012
False,False,1.0,1.5,Small,2,2,0.6405860176907656
False,False,1.0,1.5,Small,2,3,0.5235809830418664
False,False,1.0,1.5,Small,2,4,0.5969950764263268
