ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,False,2.0,1.5,Small,22,0,0.5908162648333508
True,False,2.0,1.5,Small,22,1,0.5974386202059547
True,False,2.0,1.5,Small,22,2,0.6077595418788063
True,False,2.0,1.5,Small,22,3,0.6768991708797725
True,False,2.0,1.5,Small,22,4,0.6228095846748147
