ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,False,2.0,0.5,Small,20,0,0.7371812876947348
True,False,2.0,0.5,Small,20,1,0.6803162405779872
True,False,2.0,0.5,Small,20,2,0.6762751742140038
True,False,2.0,0.5,Small,20,3,0.6539158805483521
True,False,2.0,0.5,Small,20,4,0.6815212018178445
