ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,True,1.0,1.5,Small,10,0,0.6339334897001048
False,True,1.0,1.5,Small,10,1,0.6966161217560227
False,True,1.0,1.5,Small,10,2,0.6553501656248172
False,True,1.0,1.5,Small,10,3,0.5989133847021026
False,True,1.0,1.5,Small,10,4,0.6506820097614026
