ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,True,1.0,1.5,Large,11,0,0.7045609576995359
False,True,1.0,1.5,Large,11,1,0.7403760997123185
False,True,1.0,1.5,Large,11,2,0.7600137725629756
False,True,1.0,1.5,Large,11,3,0.8124001588753104
False,True,1.0,1.5,Large,11,4,0.676835031894179
