ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,True,2.0,1.5,Large,31,0,0.9257549487205685
True,True,2.0,1.5,Large,31,1,0.8347370342984102
True,True,2.0,1.5,Large,31,2,0.8789558103930927
True,True,2.0,1.5,Large,31,3,0.9343850419989066
True,True,2.0,1.5,Large,31,4,0.9670614955901999
