ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,True,1.0,1.5,Large,27,0,0.9565577191619292
True,True,1.0,1.5,Large,27,1,0.8890230851974724
True,True,1.0,1.5,Large,27,2,0.9005506392835096
True,True,1.0,1.5,Large,27,3,0.8247464357792775
True,True,1.0,1.5,Large,27,4,0.8697397327061311
