ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,False,2.0,0.5,Large,5,0,0.6348967588432479
False,False,2.0,0.5,Large,5,1,0.5439213515274917
False,False,2.0,0.5,Large,5,2,0.6059037918179482
False,False,2.0,0.5,Large,5,3,0.6131932011441057
False,False,2.0,0.5,Large,5,4,0.5960551099462393
