SMILES,aff_4gm2,aff_6ukj,aff_7f3y,aff_9n10,conf_4gm2,conf_6ukj,conf_7f3y,conf_9n10,standard_smiles,npl_score,sa_score,lipinski_rule,qed,syba_score,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
C=C(Cl)CC=CNc1nc(NCCO)c2ccccc2n1,-3.928,-8.274,-6.816,-5.095,-1.69,-1.8,-1.25,-1.75,C=C(Cl)CC=CNc1nc(NCCO)c2ccccc2n1,-0.7492695575323762,2.9490551588937084,4.0,0.7330428979226812,39.905740154837936,304.781,3.1022000000000007,5.0,3.0,4.0,0.7330428979226812,0.0,70.07000000000001,0.6971549093723297,0.951293122768402,0.8989892959594726,0.9790419936180115,0.3953261971473694,0.18656544238328934,0.06385271847248078,0.3058883652091026,0.2640449181199074,0.41356993913650514,0.5691867172718048,0.3056837201118469,0.2523400098085403,0.9317267179489136,0.999922239780426,0.061810283735394475,0.019841730780899524,0.79397634267807,0.269166973233223,0.022435982525348664,0.1116320863366127,0.05543110854923725,0.9522279620170593,0.16654740273952484,0.7464893579483032,0.07620258182287216,0.12004713714122772,0.4360325694084167,0.39816063046455386,0.5445685982704163,0.6662027955055236,-4.973894813079102,67.89852105490208,81.16360786120728,127.71025413673551,-13.133647061858998,1.8876573523789708,3.04800403430873,98.1253859604439,-3.5088607499725755,39.91957514242982,41.99302055060101,63.20279177975959,59.112058937572705,77.25862737495153,63.803799922450565,79.44939899185731,22.489336952307095,46.452113222179136,92.08995734780923,76.580069794494,73.01279565723148,98.52656068243505,78.32493214424196,59.17022101589763,57.54168282279954,75.22295463357891,77.04536642109345,43.039937960449784,82.78402481582009,73.12911981388135,72.15975184179915,85.61457929430011,86.70027142303218,86.81659557968204,44.552151996898026,97.90616518030244,89.45327646374564,56.61108956960062,60.566110895696006,85.07173322993408,80.69018999612253,58.66614967041489,94.49398991857309,85.45948041876696,86.66149670414889,83.17177200465296,93.4858472276076,62.00077549437766,70.53121364870104,50.562233423807676,75.72702597906165,91.15936409461031,97.0918960837534,19.387359441644048,15.548662272198527,81.89220628150446,87.97983714618069,40.98487785963552,99.49592865451726
C=C(Cl)COc1ccc2c(CC)cc(=O)oc2c1,-3.778,-7.798,-6.396,-4.459,-1.21,-0.6,-0.65,-1.57,C=C(Cl)COc1ccc2c(CC)cc(=O)oc2c1,-0.44312458883929984,2.3146375798380685,4.0,0.7938297931173757,104.20273541879465,264.70799999999997,3.4867000000000017,3.0,0.0,4.0,0.7938297931173757,0.0,39.44,0.49797932207584383,0.9572705507278443,0.8765764117240906,0.9795082092285157,0.6133517861366272,0.4757974445819855,0.20256948620080947,0.521010822057724,0.08153576143085957,0.6996879696846008,0.11081110611557961,0.2354750417172909,0.09193555265665054,0.834804105758667,0.9999434113502502,0.062091998383402826,0.13354037702083588,0.2280271254479885,0.06878931373357773,0.052334831282496455,0.2821315586566925,0.06537124812602997,0.9850199103355408,0.3614866465330124,0.2776492178440094,0.16976436227560043,0.05539466962218285,0.04504133313894272,0.1311548314988613,0.3482529610395432,0.308469620347023,-4.409579755972983,97.68690956917905,75.78459711847904,38.01817369723758,-7.4582915338357925,2.6153684635384584,3.489343401160293,100.2519166982927,-4.029687433369332,2.3114185756511616,30.864676231097324,69.40674680108569,31.17487398216363,11.768127181077936,63.803799922450565,88.09616130283055,22.489336952307095,22.21791392012408,82.55137650252036,77.89841023652579,66.65374176037224,98.52656068243505,88.290034897247,92.12873206669252,76.15354788677782,87.16556804963164,58.58860023264831,72.85769678169834,56.72741372625048,64.05583559519194,49.12756882512602,74.99030632027917,88.40635905389686,86.81659557968204,89.10430399379605,83.59829391236913,66.53741760372237,77.82086079875921,87.59208995734781,87.20434276851493,94.57153935633967,69.17409848778597,69.52307095773556,92.82667700659171,76.15354788677782,52.888716556804965,79.06165180302443,41.217526172935244,51.37650252035673,86.07987592089957,89.53082590151222,89.37572702597906,80.92283830942226,71.61690577743312,55.951919348584724,89.2206281504459,91.31446297014347,31.213648701046917,56.494765412950755
C=C/C=C/CC(=O)NCC(C)N,-3.266,-6.427,-4.7,-4.665,-0.82,-1.87,-0.52,-2.14,C=C/C=C/CC(=O)NCC(C)N,1.0787112482755918,3.4786888630964263,4.0,0.5899713416167512,-26.591649352082715,168.24,0.5821,2.0,2.0,4.0,0.5899713416167512,1.0,55.120000000000005,0.48318774104118345,0.9083497285842895,0.8373213648796082,0.002023541950620711,0.01851253237109631,0.015598995238542556,0.0025192734639858825,0.07179230488836766,0.001258579731802456,0.08683334887027741,0.0015983376506483182,0.6338874578475953,0.02422574060037732,0.021720399986952542,0.9845735311508179,0.018345402367413045,0.024020345509052278,0.0011912166723050178,0.0008066343601967674,0.006149273016490042,0.05097456052899361,0.0010453688009874895,0.370376531034708,0.000918134041421581,0.13608883917331696,0.0008096320554614068,0.013801326556131244,0.0003057034333323827,0.0014268891594838352,0.9117689251899719,0.01629035114310682,-4.770399089230166,9.049713774210925,-13.317255932881096,-8.66979243383885,-9.65616922051743,1.9911347363676737,-0.05971807942775924,21.790906873735484,-0.3788752174279385,-3.617323017497127,12.485459480418767,28.538193098100038,16.38231872818922,60.85692128732067,63.803799922450565,59.24777045366421,54.80806514152773,34.335013571151606,81.62078324932145,68.67002714230321,58.278402481582006,16.86700271423032,24.117875145405197,5.350911205893757,15.742535866614967,41.023652578518806,7.9488173710740595,7.910042652190771,20.2016285381931,93.91236913532377,22.024040325707638,6.048856145792943,38.037999224505626,64.63745637844126,50.17448623497479,10.624272974020938,13.920124079100427,25.281116711903838,27.374951531601397,26.405583559519194,28.576967816983327,4.032570763861962,51.686700271423035,21.248545948041876,49.90306320279178,6.087630864676231,15.316013958898798,94.30011632415665,12.40791004265219,63.474214811942616,22.101589763474216,13.687475765800698,21.287320666925165,49.94183792167507,19.464908879410626,25.24234199302055,6.359053896859248,89.84102365257851,13.377278014734394
C=C1C=CC=C2CC(NCCO)=NC(=N2)[N+]=C=CC1=CCl,-4.291,-9.125,-6.728,-5.647,-1.82,-0.37,-0.49,-2.56,C=C1C=CC=C2CC(NCCO)=NC(=N2)[N+]=C=CC1=CCl,0.7514011838904713,6.126638428655675,4.0,0.8096568826462717,-104.50166302903769,302.765,1.4208,5.0,2.0,4.0,0.8096568826462717,0.0,71.08,0.8433807373046875,0.5288558006286621,0.7105016112327576,0.11536512849852443,0.2018219657242298,0.09162096232175827,0.02810023899655789,0.14862871393561364,0.13843608973547816,0.2459343746304512,0.02092162414919585,0.18322383612394333,0.088215047493577,0.48108139634132385,0.9913474917411804,0.03468104936182499,0.016622383799403905,0.025840543303638698,0.010652801371179521,0.02014621812850237,0.05331401042640209,0.042974561965093014,0.6033259630203247,0.27545766681432726,0.7097387373447418,0.05053426064550877,0.11456989496946335,0.17504194658249617,0.1318457741290331,0.9260167598724365,0.2267830565571785,-5.225059559455463,-15.766796887675861,-4.1158135091692625,-7.997099820907977,-12.418494101078183,2.8876056718918037,0.8945090578492658,69.67829928255532,-2.380298346063946,1.2957350093129993,41.48894920511826,37.88290034897247,59.112058937572705,60.85692128732067,63.803799922450565,90.46141915471112,22.489336952307095,46.87863512989531,95.50213260953858,32.53198914307871,38.1155486622722,62.07832493214424,63.78441256300892,33.307483520744476,46.02559131446297,58.937572702597905,67.85575804575417,27.956572314850717,38.96859247770454,55.719271035285,48.196975571927105,52.7723924001551,42.96238852268321,78.86777820860799,39.278790228770845,51.10507948817371,38.658394726638235,53.586661496704146,28.615742535866616,81.93098100038775,39.70531213648701,65.10275300504071,93.02055060100814,80.34121752617294,86.3125242341993,71.07405971306709,79.13920124079101,95.38580845288871,45.21132221791392,35.5176424970919,7.405971306708026,23.070957735556416,22.21791392012408,24.970918960837533,73.01279565723148,40.597130670802635,43.38891043039938,62.50484683986041,47.615354788677784
C=C1C=CC=C2N=C(Nc3ccc(Cl)c(Cl)c3)NOC12N=[S-]C#[SH],-4.485,-8.011,-6.69,-5.549,-2.52,-0.96,-1.3,-1.59,C=C1C=CC=C2N=C(Nc3ccc(Cl)c(Cl)c3)NOC12N=[S-]C#[SH],-0.3738643513837541,4.95177388395915,4.0,0.5191297385473068,-27.586196267134163,398.32000000000005,4.115000000000002,6.0,3.0,4.0,0.5191297385473068,1.0,58.010000000000005,0.8329285383224487,0.7049529433250428,0.8340543270111084,0.8876725912094117,0.782847785949707,0.05199323371052742,0.7497767806053162,0.07819854244589805,0.6070682406425476,0.8343629717826844,0.5325356781482696,0.2224350318312645,0.13102972479537128,0.9634995460510254,0.9998023033142089,0.008553339913487435,0.015753702772781254,0.9548937201499939,0.36452636420726775,0.060756815969944,0.2590789616107941,0.1643946260213852,0.9454269647598267,0.23583004474639893,0.9462931513786316,0.38524111211299894,0.551630288362503,0.922340738773346,0.9037529110908509,0.9166417717933655,0.5838899910449982,-4.964159135814015,-3.2519966251195633,24.88364576821092,-9.934185492243884,-6.961054447037266,2.7972856499311805,2.7280212328893163,95.24463881561866,-4.7772890385183615,3.0935254206583007,64.87010469174099,78.79022877084141,69.50368359829392,77.25862737495153,63.803799922450565,49.360217138425746,54.80806514152773,36.25436215587437,95.424583171772,46.72353625436216,57.3090345094998,94.68786351298954,93.95114385420706,18.805738658394727,95.73478092283831,42.419542458317174,88.32880961613029,92.74912756882513,81.23303606048856,62.15587436991082,57.153935633966654,92.67157813105855,80.92283830942226,43.58278402481582,37.533927879022876,99.41837921675068,93.05932531989143,80.4575416828228,85.61457929430011,94.37766576192323,78.32493214424196,63.35789065529275,99.06940674680108,97.82861574253586,97.51841799146956,98.56533540131834,100.0,94.57153935633967,67.66188445133773,51.221403644823575,12.640558355951919,57.23148507173323,19.271035284994184,75.64947654129507,67.7782086079876,74.64133385032959,83.21054672353625,17.409848778596356,61.72935246219465
C=C1N=C2N=C(NCCO)C1C#C[P-](Cl)C=CC=CN2,-4.213,-7.039,-6.43,-5.092,-0.55,-0.73,-0.98,-2.18,C=C1N=C2N=C(NCCO)C1C#C[P-](Cl)C=CC=CN2,0.7106528581318949,7.095363555493991,4.0,0.5370051302185895,-75.14252530637391,308.709,1.6935,5.0,3.0,4.0,0.5370051302185895,2.0,69.01,0.3398023210465908,0.3114761468023062,0.8264489650726319,0.1331106351688504,0.25139948129653933,0.10852212011814118,0.07171887569129468,0.14070781618356704,0.17775520570576192,0.5022768676280975,0.08933026427403093,0.33105536103248595,0.09989213198423386,0.6240181982517242,0.9927262306213379,0.009738483605906368,0.01264380319043994,0.06482820864766836,0.014020187535788865,0.02549885828047991,0.04777788296341896,0.017708772141486407,0.5005032300949097,0.10300666093826294,0.5940314471721649,0.017815248854458333,0.09418838731944561,0.06541942209005355,0.06895551271736622,0.7241537213325501,0.23591137826442718,-5.244399163801279,-31.63735377402466,10.278090567459591,-18.230225421047997,-12.07691018726364,3.1649182162824916,1.2105148378135773,66.01010241882848,-1.8843832951514639,0.5544728925787459,43.23381155486623,41.33385032958511,59.112058937572705,77.25862737495153,63.803799922450565,52.03567274137262,68.86390073671966,45.48274525009694,70.25979061651803,19.038386971694454,55.447848003101974,64.21093447072509,68.78635129895308,38.34819697557193,59.557968204730514,57.50290810391625,71.6944552151997,51.49282667700659,53.70298565335401,75.8821248545948,51.182628925940286,60.9150833656456,44.707250872431175,47.111283443195035,30.632027917797597,65.18030244280729,42.0317952694843,60.29468786351299,25.087243117487397,69.63939511438542,34.1993020550601,51.803024428072895,88.48390849166344,66.03334625823963,84.10236525785189,57.27025979061652,70.14346645986816,78.13105854982551,45.83171772004653,34.31562621170997,3.7999224505622333,40.79100426521908,9.616130283055448,27.142303218301667,85.61457929430011,45.870492438929816,38.54207056998837,71.11283443195038,41.3726250484684
C=C1NOCNOCCC12C=CC2NC=CC=C(Cl)C(C)N1C=CN=CCO1,-4.387,-8.981,-7.479,-5.734,-1.85,-0.67,-0.72,-1.52,C=C1NOCNOCCC12C=CC2NC=CC=C(Cl)C(C)N1C=CN=CCO1,0.8402199091193072,7.065701879622149,4.0,0.47607450260107936,-163.27582640444248,407.90200000000016,2.2321999999999997,8.0,3.0,4.0,0.47607450260107936,3.0,79.38000000000001,0.9105654358863831,0.6169643402099609,0.910411286354065,0.01682157674222253,0.4858307629823685,0.038264892250299457,0.05401963857002556,0.09857756979763507,0.05625851838849485,0.7238510370254516,0.69585400223732,0.3941354274749756,0.5933801770210266,0.3947170853614807,0.9942741394042969,0.007117075775749981,0.006496273260563612,0.03353880619397387,0.18095730990171432,0.026644094102084636,0.08935827985405922,0.02626668494194746,0.8046345472335815,0.06272024046629668,0.8447464227676391,0.0472875495441258,0.12129750847816467,0.06627846900373698,0.0930028460919857,0.8559959650039672,0.29058871045708656,-5.992695835826899,6.168411780097909,4.0067673778815,5.89897904551432,-8.830708042985322,3.167543237497202,1.5671666908455815,77.71136612309517,-2.756018481700727,2.259366702480242,67.04148894920512,48.933695230709574,82.35750290810391,77.25862737495153,63.803799922450565,43.85420705699884,75.43621558743699,53.0825901512214,97.712291585886,39.356339666537416,76.81271810779371,39.20124079100427,83.32687088018612,13.881349360217138,54.866227219852654,48.46839860411012,52.462194649088794,76.42497091896084,87.16556804963164,82.04730515703761,93.60217138425746,47.42148119426134,47.2276075998449,39.78286157425359,17.060876308646762,54.672353625436216,83.63706863125242,61.45792943001163,50.40713454827453,75.49437766576192,55.17642497091896,45.870492438929816,97.0918960837534,79.79837146180691,86.85537029856533,57.50290810391625,74.83520744474603,89.76347421481194,50.17448623497479,11.942613416052733,19.73633191159364,33.385032958511054,47.80922838309422,58.23962776269872,85.6533540131834,51.88057386583947,53.27646374563784,55.52539744086855,56.22334238076774
C=C1OCC2=NCNc3cc(Cl)c(Cl)cc3NC1=CC=C2,-4.552,-7.498,-6.257,-5.524,-1.65,-0.9,-1.05,-1.15,C=C1OCC2=NCNc3cc(Cl)c(Cl)cc3NC1=CC=C2,0.30621069748465224,5.005810736347983,4.0,0.7518624529522905,-84.48190421796626,322.19500000000005,4.213300000000002,4.0,2.0,4.0,0.7518624529522905,0.0,45.65,0.7400198578834534,0.9156300544738769,0.8937002539634704,0.9686956763267517,0.6776687145233155,0.10982900559902191,0.41189716160297396,0.26233849227428435,0.5665112137794495,0.5471653163433075,0.6313965797424317,0.29251505732536315,0.09776056222617627,0.9012725114822387,0.9997676730155944,0.08052768819034099,0.047743766009807585,0.899623429775238,0.3670791447162628,0.05272342301905155,0.22755815386772155,0.22379455119371414,0.8879030823707581,0.4839115500450134,0.9216193795204163,0.4779438316822052,0.5283756375312805,0.8015045404434205,0.7157956242561341,0.8609487652778626,0.549885231256485,-4.690721015159935,62.61006606302567,43.89906022850974,49.52108991633345,-8.9963058674042,3.1877057210736806,2.756873371189779,99.6982392506603,-5.785281561034822,9.05734059401988,47.30515703761148,80.41876696393952,46.47150058162078,60.85692128732067,63.803799922450565,82.31872818922062,22.489336952307095,26.948429623885225,93.29197363319116,69.87204342768516,71.26793330748352,97.98371461806902,90.46141915471112,38.89104303993796,87.16556804963164,71.53935633966654,87.35944164404808,55.64172159751842,84.45133772780147,71.46180690189996,50.7948817371074,81.426909654905,79.52694842962389,89.02675455602947,71.50058162078325,99.06940674680108,93.21442419542458,78.05350911205893,83.17177200465296,95.92865451725476,64.67623109732455,74.9127568825126,98.79798371461807,98.56533540131834,97.3633191159364,95.424583171772,98.79798371461807,90.18999612252811,66.53741760372237,67.93330748352075,72.23730127956573,73.74951531601396,87.04924389298178,56.72741372625048,86.11865063978286,75.10663047692904,90.46141915471112,6.785575804575417,89.64715005816208
C=C1[N+]C(=CNC(Cl)=Nc2ccccc2CCCO)C=C1Cl,-4.242,-8.517,-7.004,-5.818,-2.3,-0.74,-0.54,-1.4,C=C1[N+]C(=CNC(Cl)=Nc2ccccc2CCCO)C=C1Cl,0.06535702410706817,4.077274970089983,4.0,0.49061116258860354,7.199182373600367,337.23,3.523200000000002,2.0,2.0,4.0,0.49061116258860354,0.0,58.72,0.7062953591346741,0.7881158947944641,0.8341872811317443,0.5507448077201843,0.6487852871418,0.25059095174074175,0.36662362664937975,0.11508405059576035,0.16992968320846558,0.6143543004989624,0.12088724914938212,0.6565657794475556,0.1898878887295723,0.647788918018341,0.9983728289604187,0.04514660909771919,0.018198933638632297,0.053445533663034436,0.19368922412395478,0.02557564787566662,0.06999358683824539,0.17231795862317084,0.8557416677474976,0.5902098536491394,0.9131039142608642,0.11423172950744628,0.43482655584812163,0.5428787797689438,0.2879943877458572,0.9078417420387268,0.5967386841773987,-5.133121441125035,40.81251753034723,25.448354236522096,35.220781469172536,-9.514953222928492,2.891965001972255,2.5341230996892063,87.32563701432998,-3.2140925869382118,19.423617899658062,50.75610701822412,70.0271423032183,16.38231872818922,60.85692128732067,63.803799922450565,45.56029468786351,22.489336952307095,37.18495540907328,92.36138037999224,54.63357890655293,57.3090345094998,84.41256300891818,89.2206281504459,71.3454827452501,85.57580457541683,52.57851880573866,71.0352849941838,62.31097324544397,58.355951919348584,94.64908879410625,65.02520356727413,62.15587436991082,60.643660333462584,83.09422256688639,41.99302055060101,62.03955021326095,84.80031019775106,60.37223730127957,39.356339666537416,94.57153935633967,60.29468786351299,79.37184955409073,98.60411012020163,89.76347421481194,96.47150058162079,87.04924389298178,89.8797983714618,93.95114385420706,68.12718107793718,40.7134548274525,54.47848003101978,57.580457541682826,79.44939899185731,51.4540519581233,73.2842186894145,71.0352849941838,68.35982939123691,46.490887941062425,97.712291585886
C=C=C(N)C(Cl)=CCNC(C=CN=CNCl)N=C(C)NCCO,-3.48,-7.825,-6.621,-4.45,-1.63,-1.41,-1.21,-2.56,C=C=C(N)C(Cl)=CCNC(C=CN=CNCl)N=C(C)NCCO,0.3775933917966217,5.430229657080005,4.0,0.1308944762679662,-71.62126491382989,361.27700000000016,0.938,5.0,5.0,4.0,0.1308944762679662,1.0,107.06,0.8465310096740722,0.44610593020915984,0.8086136937141418,0.039989676466211675,0.21454424038529396,0.07561169266700744,0.046715697087347505,0.20654146671295165,0.16386727672070264,0.14657038897275926,0.16047273501753806,0.6749886274337769,0.2539282634854317,0.08495475873351097,0.9432138204574585,0.0195633458904922,0.010858199559152126,0.05011880518868565,0.012691115494817495,0.028451369889080525,0.050003401935100555,0.007789899781346321,0.2937166213989258,0.05999370291829109,0.3739128798246384,0.029247458651661874,0.08426762446761131,0.01310041849501431,0.027494065649807452,0.8072559356689453,0.3757890433073044,-6.125068791920113,-19.88618366157865,6.160436560461854,33.87719904257749,-12.50412926397355,2.718406058478321,0.5901973474036966,53.445298247009916,-0.5853991027824659,22.595584974801852,56.22334238076774,32.260566110895695,59.112058937572705,90.75222954633578,63.803799922450565,7.289647150058162,54.80806514152773,71.53935633966654,95.54090732842187,27.336176812718108,52.384645211322216,49.554090732842184,65.25785188057387,27.25862737495153,53.005040713454825,66.61496704148895,70.29856533540132,16.86700271423032,62.85381930981001,94.99806126405583,72.3148507173323,18.30166731291198,29.623885226832105,65.99457153935634,26.87088018611865,61.07018224117875,40.98487785963552,63.55176424970919,26.67700659170221,56.9988367584335,25.3974408685537,45.52151996898022,76.34742148119426,73.32299340829779,82.90034897246996,36.525785188057384,54.43970531213649,84.56766188445134,56.57231485071733,10.158976347421481,6.087630864676231,35.94416440480806,78.8290034897247,24.389298177588213,62.97014346645987,35.86661496704149,25.281116711903838,88.01861186506397,98.44901124466847
C=C=C(N)C(Cl)=CCNC1C=CC=CC#CN(CCO)C=N1,-4.296,-8.311,-6.925,-5.968,-0.8,-1.28,-0.66,-1.98,C=C=C(N)C(Cl)=CCNC1C=CC=CC#CN(CCO)C=N1,0.6662789696951955,6.082819325328203,4.0,0.388868383632346,-94.51346305864669,318.8080000000001,1.0617999999999999,5.0,3.0,4.0,0.388868383632346,1.0,73.88,0.8061988592147827,0.36750818490982057,0.839534592628479,0.11990733928978443,0.3215683430433273,0.07059053629636765,0.08404837697744369,0.16356557235121727,0.15499780401587487,0.19697499871253968,0.3893959164619446,0.55960733294487,0.2886791914701462,0.1542907737195492,0.9935040473937988,0.02654062658548355,0.011410009488463402,0.1516413740813732,0.03344572074711323,0.03762445487082004,0.05126018673181534,0.050278348848223686,0.5215220272541046,0.09033073261380195,0.5422462612390518,0.06396197825670243,0.23818638324737548,0.04066030057147145,0.07480601482093334,0.9084709048271179,0.35732431411743165,-5.13682947930012,-6.629637593933235,8.657903877387835,-14.718437215104876,-10.470338956812034,2.808476928090475,1.577105330573449,62.86588244011058,-1.454308526492755,3.9936731834040673,46.64598681659558,33.2299340829779,59.112058937572705,77.25862737495153,63.803799922450565,32.68708801861187,54.80806514152773,48.66227219852656,94.80418766963939,22.295463357890654,58.58860023264831,62.85381930981001,73.98216362931369,25.66886390073672,62.5436215587437,61.03140752229546,69.716944552152,23.264831329972857,75.95967429236138,91.08181465684373,75.45560294687864,28.227995347033733,45.754168282279956,73.86583947266382,28.034121752617292,77.74331136099264,54.866227219852654,70.41488949205119,27.53005040713455,83.75339278790229,35.284994183792165,50.13571151609151,86.07987592089957,82.86157425358667,93.21442419542458,51.33772780147344,71.61690577743312,94.02869329197364,55.68049631640171,40.480806514152775,11.20589375727026,38.85226832105467,12.911981388134937,41.721597518417994,68.47615354788678,52.1132221791392,34.43195036835983,77.00659170221016,67.93330748352075
C=C=CC=C1CCN(CCO)NC(NCC=CC(C)Cl)=NN1,-4.106,-8.312,-6.521,-4.686,-0.85,-1.41,-1.28,-1.87,C=C=CC=C1CCN(CCO)NC(NCC=CC(C)Cl)=NN1,0.15950692092539998,5.094769852423734,4.0,0.3336857445500817,-79.3671565201715,325.844,1.0477,6.0,4.0,4.0,0.3336857445500817,1.0,71.92,0.9681839346885681,0.3233076348900795,0.863385796546936,0.05890214778482914,0.19403169304132462,0.0429567351937294,0.019501558691263198,0.27550928592681884,0.2997096851468086,0.15255082696676253,0.21632250994443894,0.7948487877845765,0.37078540921211245,0.14678461700677872,0.9784867405891419,0.007772843958809972,0.014691358059644699,0.22170323953032495,0.01102977772243321,0.028280004300177096,0.08401846364140511,0.0074445591541007165,0.4936039298772812,0.05680137425661087,0.25277734398841856,0.017087306920439006,0.08937790170311928,0.019121474027633666,0.061047406494617464,0.8953675150871276,0.45864146053791044,-5.459254573704579,-29.470685484010357,-8.721680109694457,-4.608452631669605,-10.940762797420836,2.9077584040364757,1.4005885041836132,62.929823692575134,-1.2791750951389633,13.645365723130002,48.27452500969368,33.11360992632803,69.50368359829392,86.02171384257464,63.803799922450565,25.591314462970143,54.80806514152773,47.18883288096161,98.72043427685149,19.58123303606049,63.31911593640946,53.97440868553703,62.89259402869329,15.820085304381543,40.32570763861962,72.54749903063203,78.55758045754169,17.642497091896082,67.0802636680884,98.17758821248546,80.8065141527724,27.103528499418378,35.8278402481582,41.3726250484684,35.207444746025594,83.13299728576968,39.04614191547111,63.39666537417604,47.77045366421093,56.494765412950755,34.005428460643664,44.552151996898026,66.77006591702211,65.37417603722373,83.44319503683599,40.94610314075223,68.01085692128733,92.94300116324156,61.53547886777821,24.85459480418767,4.110120201628538,17.68127181077937,28.189220628150444,36.952307095773556,74.2535866614967,48.856145792943,34.587049243892984,79.25552539744086,95.1143854207057
