seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
16,0.5419,45,OCC(c1ccccc1)C1CN(c2cccs2)CCO1,0.9392,41.1305,3.0000,0.1719,1.0000
16,0.5419,45,NC(=O)CC(CC(CO)(c1ccccc1)N1CCN(c2ccccn2)CC1)c1ccccn1,0.5256,72.3108,3.0000,0.1235,1.0000
16,0.5419,45,CCCCC(CO)(c1ccccc1)c1cncnc1,0.8640,38.1349,3.0000,0.1724,1.0000
16,0.5419,45,CC(O)CC(C(CO)c1ccccc1)N1CCC(OCc2cnsc2)CC1,0.6889,59.6127,3.0000,0.1757,1.0000
16,0.5419,45,COC(C)OCCC(CC(C)(C)C)(C(CO)c1ccccc1)N1CCCCC1,0.5806,41.5504,3.0000,0.1970,1.0000
16,0.5419,45,CCC(C)C(CCOC)(C(COCCNC(N)=O)c1ccccc1)N1CCCC(CO)C1,0.3795,77.2212,3.0000,0.1684,1.0000
16,0.5419,45,CCOCC(c1ccccc1)C(CCOC)(C(C)CC)N1CCCCC1,0.5463,59.5222,3.0000,0.1795,1.0000
16,0.5419,45,CCOCC(c1ccccc1)C(CCOC)(C(C)CC)N1CCCCC1,0.5463,59.5222,3.0000,0.1795,1.0000
16,0.5419,45,CCOCC(c1ccccc1)C(CCOC)(C(C)CC)N1CCC(OC(C)=O)CC1,0.4614,67.1771,3.0000,0.1860,1.0000
16,0.5419,45,CCC(C)C(CCOC)(C(COC(CCC(C)(C)C)CC(=O)O)c1ccccc1)N1CCCCC1,0.2947,56.1353,3.0000,0.1932,1.0000
16,0.5419,45,CCOCC(c1ccccc1)C(CCOC)(C(C)CCc1cccs1)N1CCCC(CO)C1,0.3868,87.0370,3.0000,0.1546,1.0000
16,0.5419,45,CCOCC(COC)(c1ccccc1)C(CCOC)(C(C)CC)N1CCCC(c2ccccc2)C1,0.3164,51.8782,3.0000,0.1977,1.0000
16,0.5419,45,CCC(C)C(CCOC)(N1CCCCC1)C(CO)(COC(C)Nc1ccc2ccccc2n1)c1ccccc1,0.2390,85.0114,3.0000,0.1860,1.0000
16,0.5419,45,CCOCC(c1ccccc1)C(CCOC)(C(C)CCc1cccs1)N1CCCC(COc2ccsc2)C1,0.1807,101.0064,3.0000,0.1553,1.0000
16,0.5419,45,COCCC(C(C)CCNC=N)(N1CCCCC1)C(CO)(COC(C)Nc1ccc2ccccc2n1)c1ccccc1,0.0737,57.2307,3.0000,0.1957,1.0000
16,0.5419,45,CCC(C)C(CCOC)(C(COCCNC(N)=O)c1ccccc1)N1CCCC(CO)C1,0.3795,77.2212,3.0000,0.1684,1.0000
16,0.5419,45,CCC(C)C(CCOC)(C(COCCNC(N)=O)c1ccccc1)N1CCCC(COc2cncnc2)C1,0.3189,100.1900,3.0000,0.1650,1.0000
16,0.5419,45,CCC(C)C(CC(Nc1ccc2ccccc2n1)OC)(C(COCCNC(N)=O)c1ccccc1)N1CCCC(CO)C1,0.1371,105.3647,3.0000,0.1667,1.0000
16,0.5419,45,CCOCC(c1ccccc1)C(C(C)CC)(C(COC)OCN1CCCCC1)N1CCCCC1,0.3130,72.8387,3.0000,0.1739,1.0000
16,0.5419,45,CCC(C)C(C(COC)OCN1CCCCC1)(C(COCCNC(C)=O)c1ccccc1)N1CCCCC1,0.3130,72.8387,3.0000,0.1739,1.0000
16,0.5419,45,CCOCC(c1ccccc1)C(CCOC)(C(CC)CCO)N1CCCCC1,0.5384,58.2093,3.0000,0.1831,1.0000
