seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
19,0.9166,53,CCCCCCC(C)Oc1ccccc1,0.5998,72.5824,3.0000,0.0208,1.0000
19,0.9166,53,c1ccc(OCc2ccon2)cc1,0.7172,68.2563,3.0000,0.1731,1.0000
19,0.9166,53,c1ccc(CCOc2ccoc2)cc1,0.7357,67.8133,3.0000,0.1538,1.0000
19,0.9166,53,CC1(NC2CC2)CCC(c2ccccc2)N(C2CC2N)C1,0.8926,-14.9402,3.0000,0.1622,1.0000
19,0.9166,53,CCCCC(C)N1CCN(C(C)CCC(=O)OC(C)(Oc2ccccc2)c2ccccc2)CC1,0.2901,75.3861,3.0000,0.1899,1.0000
19,0.9166,53,CCC(C)C(OC)(c1ccccc1)C1CCC(CO)N1c1cnccn1,0.8249,28.0741,3.0000,0.1667,1.0000
19,0.9166,53,c1ccc(COCC2CCCN(N3CCCCC3)C2)cc1,0.8265,71.4985,3.0000,0.1408,1.0000
19,0.9166,53,c1ccc(C(c2ccncn2)C(Oc2cnccn2)(c2ccncn2)c2ccco2)cc1,0.3904,80.3719,3.0000,0.1200,1.0000
19,0.9166,53,O=C(NC1CCSC1)NC(OCN1CCCCC1)c1ccccc1,0.7755,42.9292,3.0000,0.1714,1.0000
19,0.9166,53,c1ccc(-c2cc(OC(c3ccccc3)(c3ccsc3)c3cccs3)ccc2CC2CNCCC2Nc2ccc3ccccc3n2)cc1,0.1529,110.7901,3.0000,0.1193,0.0000
19,0.9166,53,CN(c1ccsc1)C(Nc1ccc2ccccc2n1)(Oc1ccccc1)c1cnccn1,0.3368,93.3125,3.0000,0.1190,1.0000
19,0.9166,53,CCCC(COC)C(c1ccccc1)(C1CCCO1)C(O)C(CC)Cc1cnoc1,0.5402,39.7936,3.0000,0.1739,1.0000
19,0.9166,53,CCOC(C)(N)C1(C(CO)c2ccccc2)CCC(CC(=O)NCCO)O1,0.4484,39.4781,3.0000,0.1795,1.0000
19,0.9166,53,CC(N)C1(C(CO)c2ccccc2)CCC(C2CCCN(C3CCSC3)C2)O1,0.7622,-15.0504,3.0000,0.1818,1.0000
19,0.9166,53,COC1COC(C(CO)c2ccccc2)(C(C)(Nc2ncccn2)c2ccccc2)C1,0.5791,38.4549,3.0000,0.1781,1.0000
19,0.9166,53,CCC(C)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.4727,59.6654,3.0000,0.1733,1.0000
19,0.9166,53,CCC(C)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.4727,59.6654,3.0000,0.1733,1.0000
19,0.9166,53,CCC(C)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.4727,59.6654,3.0000,0.1733,1.0000
19,0.9166,53,CCC(C)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.4727,59.6654,3.0000,0.1733,1.0000
19,0.9166,53,CC(C)COCC(c1ccccc1)C1(C(CC(C)CCc2ccncc2)Nc2ncccn2)CCCO1,0.2783,84.5709,3.0000,0.1875,1.0000
19,0.9166,53,CCC(C)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.4727,59.6654,3.0000,0.1733,1.0000
19,0.9166,53,CCC(C)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.4727,59.6654,3.0000,0.1733,1.0000
19,0.9166,53,CCC(C)CC(Nc1ncccn1)C1(C(c2ccccc2)C(OCC(C)C)N2CCCC2)CCCO1,0.3619,50.5446,3.0000,0.1739,1.0000
19,0.9166,53,CCC(Cc1ccsc1)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.2550,86.9898,3.0000,0.1494,1.0000
19,0.9166,53,CCC(Cc1cccs1)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.2550,86.0391,3.0000,0.1529,1.0000
19,0.9166,53,CCC(C)CC(Nc1ncccn1)C1(C(c2ccccc2)C(OCC(C)C)N2CCCC2)CCCO1,0.3619,50.5446,3.0000,0.1739,1.0000
19,0.9166,53,CC(C)COCC(c1ccccc1)C1(C(CC(C)CCc2ccncc2)Nc2ncccn2)CCCO1,0.2783,84.5709,3.0000,0.1875,1.0000
19,0.9166,53,CC(=O)OCC(CCc1ccncc1)CC(Nc1ncccn1)C1(C(COCC(C)C)c2ccccc2)CCCO1,0.2178,91.1084,3.0000,0.1705,1.0000
19,0.9166,53,CC(C)COC(CO)C(c1ccccc1)C1(C(CC(C)CCc2ccncc2)Nc2ncccn2)CCCO1,0.2604,69.0418,3.0000,0.1905,1.0000
19,0.9166,53,CC(C)COCC(c1ccccc1)C1(C(CC(C)CCc2ccncc2)Nc2ncccn2)CCCO1,0.2783,84.5709,3.0000,0.1875,1.0000
19,0.9166,53,CC(CCO)COCC(c1ccccc1)C1(C(CC(C)CCc2ccncc2)Nc2ncccn2)CCCO1,0.2453,73.8026,3.0000,0.1951,1.0000
19,0.9166,53,CC(C)COCC(c1ccccc1)C1(C(CC(C)CCc2ccncc2)Nc2ncccn2)CCCO1,0.2783,84.5709,3.0000,0.1875,1.0000
19,0.9166,53,CC(=O)OC(COCC(C)C)(c1ccccc1)C1(C(CC(C)CCc2ccncc2)Nc2ncccn2)CCCO1,0.2265,88.6180,3.0000,0.1573,0.0000
19,0.9166,53,CC(C)COC(CO)C(c1ccccc1)C1(C(CC(C)CCc2ccncc2)Nc2ncccn2)CCCO1,0.2604,69.0418,3.0000,0.1905,1.0000
19,0.9166,53,CC(CCc1ccncc1)CC(Nc1ncccn1)C1(C(COCC(C)C(CO)c2ccoc2)c2ccccc2)CCCO1,0.1390,87.1968,3.0000,0.1720,0.0000
