partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
novel_303,GIN-TNE,native,0,0,0.8825974043975542,0.7922416315763635,0.8954787024006297,0.8914640117512649,0.7063031500674359,3822
novel_303,GIN-TNE,native,0,1,0.9024438518271594,0.7991810039238809,0.8886596121801416,0.8502498707565053,0.7358353046330809,4066
novel_303,GIN-TNE,native,0,2,0.9049233193277311,0.8229999351365376,0.9223036096175441,0.8448704295349663,0.7320903872348705,3935
novel_303,GIN-TNE,native,0,3,0.8912467589046679,0.8012924760213572,0.9334986303424083,0.8755980861244019,0.6679101435094585,3900
novel_303,GIN-TNE,native,0,4,0.9130584174750536,0.724075397734782,0.8680026605621711,0.8117823265102346,0.6523006536660956,4113
novel_303,GIN-TNE,native,1,0,0.9029489690701128,0.7677834127594894,0.9450662044002239,0.9193749135665883,0.6095502583540862,4063
novel_303,GIN-TNE,native,1,1,0.8902812530203288,0.8253649894754189,0.9158273673971289,0.842275255697111,0.6701909201909202,3715
novel_303,GIN-TNE,native,1,2,0.8859589211099757,0.8253215942789845,0.865595829168216,0.8165137614678899,0.6818110873050782,3855
novel_303,GIN-TNE,native,1,3,0.8909478634535006,0.7391695289298774,0.9389981429455486,0.8715714746692481,0.626260933450476,3720
novel_303,GIN-TNE,native,1,4,0.8967809277571409,0.8421844098123683,0.9223038208614933,0.8562874251497006,0.7532016291619021,4483
novel_303,GIN-TNE,native,2,0,0.8850409075839858,0.8910212312002432,0.9610717801817131,0.9113582743511965,0.7586278233907109,3713
novel_303,GIN-TNE,native,2,1,0.9027724602645023,0.8128070504118575,0.9396703708743815,0.8856088560885609,0.6785910847118226,4488
novel_303,GIN-TNE,native,2,2,0.9008162179854349,0.7863949053313217,0.8936806520928259,0.8548700724765776,0.6773256117012959,3696
novel_303,GIN-TNE,native,2,3,0.9025074402216673,0.7836896510083322,0.8399357974892814,0.8043918918918919,0.6623061224489796,4173
novel_303,GIN-TNE,native,2,4,0.8998068610768839,0.7049408049535055,0.8946748726933866,0.8845492891735667,0.6000157983266164,3766
novel_303,GIN-TNE,native,3,0,0.9057774174330567,0.7675489702010616,0.9341285704112112,0.8683491400096448,0.6642193733133009,3839
novel_303,GIN-TNE,native,3,1,0.8957479836128537,0.8715048591129596,0.958118581933449,0.90935160108332,0.7423480585977302,3873
novel_303,GIN-TNE,native,3,2,0.9069418481004072,0.7992533351898425,0.9353412770321479,0.8898155573376103,0.6794915195238054,3799
novel_303,GIN-TNE,native,3,3,0.9063220380800506,0.7422874273255814,0.8677577643984239,0.8456738067127677,0.6632744780655391,3891
novel_303,GIN-TNE,native,3,4,0.8800667892156864,0.8356446042728306,0.86587971452911,0.8172114743162108,0.7116603172299014,4434
novel_303,GIN-TNE,native,4,0,0.908313151999834,0.752412608879168,0.8563271577947331,0.8061844284925456,0.6391923436041083,3742
novel_303,GIN-TNE,native,4,1,0.898487204729989,0.8347751867686999,0.946422436954601,0.8814030213578746,0.75495260428402,3697
novel_303,GIN-TNE,native,4,2,0.8928002791128117,0.8363548753490382,0.948689509287432,0.9144589849984041,0.6764727576711251,3673
novel_303,GIN-TNE,native,4,3,0.9024334583230882,0.8182895582335785,0.9214160554767217,0.8738532110091743,0.7258722676462583,4016
novel_303,GIN-TNE,native,4,4,0.9012063147746445,0.8090447995724049,0.9046397032313429,0.8451118963486455,0.7154441151076575,4708
