partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
canonical_random,GIN-TNE,permuted,0,0,0.8939231443780697,0.8988792575516931,0.9608909673064406,0.9014598540145985,0.7824046920821115,3968
canonical_random,GIN-TNE,permuted,0,1,0.8914078047015503,0.8900764747758085,0.9553233262928752,0.8987132959419334,0.7700649995749926,3967
canonical_random,GIN-TNE,permuted,0,2,0.8838764274820519,0.8846142991096095,0.9510358425509412,0.900278369084657,0.7645357524225425,3967
canonical_random,GIN-TNE,permuted,0,3,0.887542501777937,0.8950409268880956,0.9578908013623335,0.898041185334003,0.7859034994049896,3967
canonical_random,GIN-TNE,permuted,0,4,0.9009123235022398,0.8794001551277146,0.9529416814551792,0.8849646821392533,0.7655116093437886,3967
canonical_random,GIN-TNE,permuted,1,0,0.8864620747663357,0.8817430009609208,0.9517918354643763,0.8888518580236627,0.762674281010444,3968
canonical_random,GIN-TNE,permuted,1,1,0.8898021706810306,0.8940871504313824,0.9572804877183057,0.9048403029305235,0.7800061891708105,3967
canonical_random,GIN-TNE,permuted,1,2,0.8795244549654463,0.8880223275001062,0.9539387221239201,0.8959731543624161,0.7843542144800033,3967
canonical_random,GIN-TNE,permuted,1,3,0.8992002925336835,0.8961268540949467,0.9593245413455209,0.8915744680851064,0.7923103205087338,3967
canonical_random,GIN-TNE,permuted,1,4,0.8855939331597501,0.8805197840962218,0.9531635165961075,0.8928104575163399,0.7469857675634324,3967
canonical_random,GIN-TNE,permuted,2,0,0.8770660256745438,0.8818887157350381,0.9519022187873625,0.896529665760435,0.7290682718526522,3968
canonical_random,GIN-TNE,permuted,2,1,0.90656263071325,0.8927262965383145,0.9581042528613889,0.8976535197204194,0.7781871241340473,3967
canonical_random,GIN-TNE,permuted,2,2,0.8923290387534304,0.8984677153725189,0.9596054060619927,0.8954865282306504,0.8091847759679545,3967
canonical_random,GIN-TNE,permuted,2,3,0.8861148330889964,0.8786464310000426,0.9494094850824796,0.8943248532289628,0.7477066200221004,3967
canonical_random,GIN-TNE,permuted,2,4,0.8896680605028134,0.8854279559267287,0.9536752344182235,0.8844186839413569,0.7802442597432955,3967
canonical_random,GIN-TNE,permuted,3,0,0.8960544821740709,0.8846101631905893,0.9524675031759139,0.8975335209402416,0.7720996038483305,3968
canonical_random,GIN-TNE,permuted,3,1,0.9016020548262191,0.88120494257087,0.9515542325461748,0.8983489802525089,0.746957378394747,3967
canonical_random,GIN-TNE,permuted,3,2,0.9083614776825735,0.8957805394406901,0.957354626486906,0.8852000698934126,0.8099624067639934,3967
canonical_random,GIN-TNE,permuted,3,3,0.8905016037164544,0.8836004239449191,0.9539472558193733,0.8873904248145651,0.7730128245994305,3967
canonical_random,GIN-TNE,permuted,3,4,0.8892710361237293,0.8922104769645969,0.9581525184653116,0.8947992546162968,0.793114182232564,3967
canonical_random,GIN-TNE,permuted,4,0,0.8794809854912262,0.8949517630989783,0.9567743202363201,0.9052007899934167,0.780676030251582,3968
canonical_random,GIN-TNE,permuted,4,1,0.8958454451474875,0.87710411885333,0.951345474963524,0.8890365448504983,0.758980274342301,3967
canonical_random,GIN-TNE,permuted,4,2,0.8844680121356022,0.8889878912724722,0.9565455132624329,0.8876021798365122,0.7852148545412044,3967
canonical_random,GIN-TNE,permuted,4,3,0.8972282308986832,0.8864997715585023,0.9541366661990649,0.8977384464110127,0.7603935900909515,3967
canonical_random,GIN-TNE,permuted,4,4,0.8950747195578296,0.895166602915551,0.9587223873561219,0.8974995860241762,0.7720861091631603,3967
