smiles,index,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19,tfp_valid
CC(=O)Nc1nnc(SCc2c(F)cccc2Cl)s1,400,3.2390666,27.0,3.338453,1.8454205,0.0,0.0,1.8454205,0.63415426,1.1596185,1.8943195,2.0500107,0.9976087,1.0,1.3933121,0.4064759,3.254687,1.4931508,3.661163,1.4220219,1.3933121,1.3933121,1.3933121,-1.0000889e-12,0.0,0.43568897,0.43568897,3.3262484,0.0,3.7619374,0.0,0.0,0.0,0.0,0.021570466,0.0,0.035456654,0.047787193,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003980581,0.034069654,0.0,0.0,0.22851902,0.0,0.0,0.0,0.0,0.0066752746,0.04869151,0.073249646,0.5,0.5,0.5,0.5,0.5,0.33333334,0.33333334,0.3148148,0.5740741,0.5740741,0.5740741,0.5555556,0.537037,1.0,0.5,0.0,0.0,0.0,0.0,0.0,True
CC(=O)Nc1nnc(SCc2cc(F)ccc2F)s1,401,3.2481399,27.0,3.3377128,1.7940036,0.0,0.0,1.7940036,0.56156754,1.1606054,1.8946936,2.0500233,0.38588804,1.0,1.3904011,0.51334363,2.2958734,0.34935993,2.8092172,0.410276,1.3904011,1.3904011,1.3904011,-1.0000889e-12,0.0,0.44214058,0.44214058,3.316507,0.0,3.7586477,0.0,0.0,0.0,0.0,0.015016973,0.017369786,0.0,0.0,0.0,0.50000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039818827,0.034073886,0.0,0.0,0.3009466,0.0,0.0,0.0,0.0,0.006676259,0.048663437,0.07327122,0.9,0.9,0.9,0.9,0.9,0.59999996,0.59999996,0.5666666,1.0,1.0,1.0,0.9333333,0.9333333,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
CC(=O)Nc1nnc(SCc2ccc(F)c(F)c2)s1,402,3.2481234,27.0,3.3378778,1.7950515,0.0,0.0,1.7950515,0.5620347,1.1610123,1.8905656,2.0531182,0.091381125,1.0,1.3797352,0.70273364,2.0883248,0.17625141,2.7910585,0.5007502,1.3797352,1.3797352,1.3797352,-1.0000889e-12,0.0,0.4715581,0.4715581,3.312137,0.0,3.783695,0.0,0.0,0.0,0.0,0.0061028427,0.0,0.0,0.0,0.0,0.49999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003981939,0.03409246,0.0,0.0,0.32723045,0.0,0.0,0.0,0.0,0.0066734403,0.048663717,0.0732551,0.9,0.9,0.9,0.9,0.9,0.59999996,0.59999996,0.5666666,1.0,1.0,1.0,0.9333333,0.9333333,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
CC(=O)Nc1nnc(SCc2ccc(F)cc2F)s1,403,3.2481725,27.0,3.3373702,1.7936248,0.0,0.0,1.7936248,0.5612623,1.1606026,1.8899745,2.0508437,0.3915161,1.0,1.3693697,0.50665194,2.296205,0.34931612,2.802857,0.40244395,1.3693697,1.3693697,1.3693697,-1.0000889e-12,0.0,0.4625888,0.4625888,3.312719,0.0,3.775308,0.0,0.0,0.0,0.0,0.015472352,0.017551882,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039823283,0.034080714,0.0,0.0,0.3003091,0.0,0.0,0.0,0.0,0.0066771437,0.04864065,0.07328583,0.9,0.9,0.9,0.9,0.9,0.59999996,0.59999996,0.5666666,1.0,1.0,1.0,0.9333333,0.9333333,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
CC(=O)Nc1nnc(SCc2cccc(F)c2F)s1,404,3.2482743,27.0,3.3373127,1.794035,0.0,0.0,1.794035,0.5607016,1.1605917,1.8920377,2.0501566,0.39138892,1.0,1.381145,0.5110569,2.294593,0.34502053,2.80565,0.40756452,1.381145,1.381145,1.381145,-1.0000889e-12,0.0,0.46750307,0.46750307,3.3130488,0.0,3.780552,0.0,0.0,0.0,0.0,0.014755528,0.018297043,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003980799,0.034086138,0.0,0.0,0.30028078,0.0,0.0,0.0,0.0,0.00667452,0.04866651,0.0732587,0.9,0.9,0.9,0.9,0.9,0.59999996,0.59999996,0.5666666,1.0,1.0,1.0,0.9333333,0.9333333,0.9,0.9,0.0,0.0,0.0,0.0,0.0,True
CCOc1ccc2nc(C)cc(Nc3ccc(F)cc3F)c2c1,405,3.605885,38.0,2.1111562,1.6158766,0.0,0.0,1.6158766,0.40008128,1.1597328,1.8875948,1.9160986,1.6091431,4.0,1.3884451,0.7464142,2.285798,0.3847228,3.0322123,0.2613796,1.172663,1.3610408,1.3698545,1.082764,0.0,0.44927526,0.39120746,3.3653376,0.049519636,3.756545,0.018868983,0.0,0.0,0.0,0.004416525,0.0055618533,0.0,0.12596737,0.021855898,0.37403265,0.0,0.039259452,0.0,0.0,0.0,0.0,0.0,0.0029762404,0.047371734,0.0,0.086663485,0.17557614,0.0,0.0,0.0,0.0,0.0,0.07260653,0.043712158,1.0,1.0,1.0,1.0,1.0,0.57894737,0.57894737,0.57894737,0.62631583,0.8,1.0,0.6,0.6,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,True
CCOc1ccc2nc(C(=O)OC)cc(Nc3ccc(C)c(C)c3)c2c1,406,3.8168373,47.0,2.1134856,1.5809538,0.0,0.0,1.5809538,0.40443262,1.1601928,1.8835387,1.9164894,1.8680929,4.0,1.3937888,0.5967217,2.3954046,0.35997072,2.9921265,0.23423856,1.1544853,1.3730543,1.3878464,1.0862001,0.0,0.4440434,0.39194965,3.3679621,0.047004607,3.7599118,0.0149792535,0.0,0.0,0.0,0.0050139995,0.0055622314,0.009172289,0.13056655,0.0,0.42175135,0.030009096,0.0,0.0,0.0,0.0,0.0,0.0,0.002459,0.05487648,0.0,0.0,0.23125784,0.0,0.0,0.0,0.0,0.0040868134,0.05575092,0.04949345,1.0,1.0,1.0,1.0,1.0,0.5319149,0.5319149,0.5106383,0.5425532,0.6666667,1.0,0.8333333,0.5,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,True
CCOc1ccc2nc(C(=O)OC)cc(Nc3ccc(C)c(F)c3)c2c1,407,3.7520301,44.0,2.113121,1.6092011,0.0,0.0,1.6092011,0.40212876,1.159948,1.8876513,1.9207878,1.610179,4.0,1.4019998,0.56457525,2.41532,0.40563694,2.979895,0.2490497,1.1520147,1.3733215,1.3905303,1.0868139,0.0,0.43743873,0.390596,3.363886,0.050209448,3.754482,0.008684183,0.0,0.0,0.0,0.009155373,0.0066185086,0.010747746,0.13127837,0.0,0.36872163,0.034654133,0.0,0.0,0.0,0.0,0.0,0.0,0.0025833629,0.049360648,0.0,0.089213945,0.18294363,0.0,0.0,0.0,0.0,0.004290961,0.058467988,0.0519637,1.0,1.0,1.0,1.0,1.0,0.5681818,0.5681818,0.54545456,0.79545456,1.0,1.0,0.75,0.75,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,True
CCOc1ccc2nc(C(=O)OC)cc(Nc3ccc(F)c(F)c3)c2c1,408,3.682998,41.0,2.1127667,1.6421142,0.0,0.0,1.6421142,0.39750326,1.1596056,1.8880408,1.9246842,1.5777553,4.0,1.3870972,0.6265806,2.3621967,0.39817095,2.9887772,0.25771382,1.1533912,1.3660741,1.3762048,1.0857387,0.0,0.45022655,0.39539877,3.363307,0.050602484,3.7587059,0.011852975,0.0,0.0,0.0,0.001207033,0.022636453,0.0,0.12999943,0.0,0.37000057,0.035566207,0.0,0.0,0.0,0.0,0.0,0.0,0.002720134,0.04325947,0.0,0.090409644,0.183514,0.0,0.0,0.0,0.0,0.0045158714,0.061483834,0.05468735,1.0,1.0,1.0,1.0,1.0,0.6097561,0.6097561,0.58536583,0.7987805,1.0,1.0,0.75,0.75,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,True
CCOc1ccc2nc(C(=O)OC)cc(Nc3ccc(F)c(Cl)c3)c2c1,409,3.6750364,41.0,3.298557,1.6725845,0.0,0.0,1.6725845,0.46882546,1.159605,1.8904653,1.9245722,1.5760092,4.0,1.3866321,0.6256602,2.360349,0.39567524,2.9860091,0.25848052,1.150879,1.3667954,1.377079,1.083856,0.0,0.4680581,0.40113997,3.3618307,0.051899057,3.7629707,0.01702989,0.0,0.0,0.0,0.006285466,0.0068204366,0.010910795,0.12814538,0.0,0.37185463,0.034924936,0.0,0.0,0.0,0.0,0.0,0.0,0.0027193876,0.043254975,0.0,0.09055077,0.18384093,0.0,0.0,0.0,0.0,0.0045149666,0.061501246,0.054676097,0.9761905,0.9761905,0.9761905,0.9761905,0.9761905,0.59523815,0.59523815,0.57142854,0.80357146,1.0,1.0,0.75595236,0.75595236,0.6507937,0.9761905,0.0,0.0,0.0,0.0,0.0,True
