smile,PfDHFR,PfCRT,PfATP4,rrs_score,rrs_class,smiles,H0_entropy,H0_count,H0_max_pers,H0_mean_pers,H0_birth_mean,H0_birth_std,H0_death_mean,H0_death_std,H0_pers_q25,H0_pers_q50,H0_pers_q75,H1_entropy,H1_count,H1_max_pers,H1_mean_pers,H1_birth_mean,H1_birth_std,H1_death_mean,H1_death_std,H1_pers_q25,H1_pers_q50,H1_pers_q75,H2_entropy,H2_count,H2_max_pers,H2_mean_pers,H2_birth_mean,H2_birth_std,H2_death_mean,H2_death_std,H2_pers_q25,H2_pers_q50,H2_pers_q75,pers_img_0,pers_img_1,pers_img_2,pers_img_3,pers_img_4,pers_img_5,pers_img_6,pers_img_7,pers_img_8,pers_img_9,pers_img_10,pers_img_11,pers_img_12,pers_img_13,pers_img_14,pers_img_15,pers_img_16,pers_img_17,pers_img_18,pers_img_19,pers_img_20,pers_img_21,pers_img_22,pers_img_23,pers_img_24,betti_0,betti_1,betti_2,betti_3,betti_4,betti_5,betti_6,betti_7,betti_8,betti_9,betti_10,betti_11,betti_12,betti_13,betti_14,betti_15,betti_16,betti_17,betti_18,betti_19
Cc1occ2c1C(=O)c1c(O)cccc1C2=O,-7.7,-5.7,-8.7,8.2,A,Cc1occ2c1C(=O)c1c(O)cccc1C2=O,3.1519083976745605,24.0,2.02661395072937,1.6582696437835691,0.0,0.0,1.6582696437835691,0.3677435219287872,1.159938931465149,1.8822002410888672,1.9115564823150637,1.5350326299667358,4.0,1.4143154621124268,0.7842767834663391,2.3415448665618896,0.5107113122940063,3.125821590423584,0.3153179287910461,0.9092805981636048,1.1950348615646362,1.3863357305526731,0.689598560333252,0.0,0.4834187030792236,0.4458780288696289,3.392155408859253,0.0745635032653808,3.838033437728882,0.0370228290557861,0.0,0.0,0.0,0.0,0.0214872229844331,0.0,0.0,0.0,0.2289512753486633,0.271048754453659,0.0423561334609985,0.0,0.0,0.0,0.0,0.0717618390917778,0.0044535147026181,0.0339165143668651,0.0,0.0,0.197728157043457,0.0,0.0,0.0,0.0,0.0152015062049031,0.0634664520621299,0.0496286936104297,1.0,1.0,1.0,1.0,1.0,0.6666666865348816,0.6666666865348816,0.5833333134651184,1.0,1.0,0.75,0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,7.2,-7.1,-9.3,8.2,A,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1,3.6315064430236816,39.0,2.1106953620910645,1.6289101839065552,0.0,0.0,1.6289101839065552,0.4048829078674316,1.1600759029388428,1.8958876132965088,2.0056939125061035,1.8875099420547483,4.0,1.4020057916641235,0.7593305706977844,2.251169204711914,0.2682264745235443,3.0104997158050537,0.2849520444869995,1.1070654392242432,1.34887433052063,1.396970272064209,1.0290908813476562,0.0,0.4663801193237304,0.3707139492034912,3.4146761894226074,0.1360832601785659,3.785390138626098,0.0062672868371009,0.0,0.0,0.0,0.0,0.0,0.0838437154889106,0.0158080700784921,0.0385140143334865,0.4416193664073944,0.0285827685147523,0.0,0.0,0.0,0.0,0.0,0.0,0.002787071513012,0.0458629094064235,0.0,0.0714695900678634,0.1534958034753799,0.0,0.0,0.0,0.0,0.0095972707495093,0.0502686202526092,0.0581507943570613,1.0,1.0,1.0,1.0,1.0,0.5897436141967773,0.5897436141967773,0.5384615659713745,0.5256410241127014,0.8333333134651184,1.0,0.8333333134651184,0.5,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C[C@@H]2CO[C@H](O)[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,-0.6,-7.0,-9.8,8.4,A,COc1ccc(C[C@@H]2CO[C@H](O)[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,3.969740390777588,55.0,2.111419200897217,1.573569416999817,0.0,0.0,1.573569416999817,0.4302862882614136,1.1604952812194824,1.167244791984558,2.03235936164856,2.1458640098571777,8.0,1.3879857063293457,0.6042807102203369,2.3854424953460693,0.301151305437088,2.9897232055664062,0.1811383366584777,0.5100858211517334,0.5207211971282959,0.9784258604049684,0.8256804943084717,0.0,0.4652411937713623,0.2596320211887359,3.2270686626434326,0.1299410462379455,3.486700773239136,0.2969549298286438,0.0,0.0,0.0,0.0259827282279729,0.0,0.0082712499424815,0.1904599517583847,0.0,0.2986541986465454,0.1286184936761856,0.0,0.0,0.0,0.0422592870891094,0.0,0.0,0.0020497262012213,0.0610939860343933,0.0,0.0,0.1390873938798904,0.0,0.0,0.0,0.0,0.0,0.0371512882411479,0.066371664404869,1.0,1.0,1.0,1.0,0.9818181991577148,0.4909090995788574,0.4909090995788574,0.4909090995788574,0.3038961291313171,1.0,1.0,0.8571428656578064,0.2857142984867096,1.0,0.5,0.0,0.0,0.0,0.0,0.0
CC(C)=CCc1ccc2cc[nH]c2c1,-7.3,-5.2,-8.6,7.949999999999999,B,CC(C)=CCc1ccc2cc[nH]c2c1,3.2977335453033447,28.0,2.057373523712158,1.5206133127212524,0.0,0.0,1.5206133127212524,0.4000852406024933,1.1570006608963013,1.162327527999878,1.9071698188781736,1.0699354410171509,3.0,1.407750368118286,1.099337100982666,1.9951494932174685,0.0879001542925834,3.094486713409424,0.1771883070468902,0.945130467414856,1.118959903717041,1.2633551359176636,-1.000088900582341e-12,0.0,0.4210262298583984,0.4210262298583984,3.3367350101470947,0.0,3.757761240005493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0779561772942543,0.0,0.0,0.0,0.1173463389277458,0.0636666342616081,0.0,0.0,0.1422827541828155,0.0,0.0,0.0,0.0,0.0072118993848562,0.0448164343833923,0.0467197746038436,1.0,1.0,1.0,1.0,1.0,0.4642857015132904,0.4642857015132904,0.4285714328289032,0.6666666865348816,1.0,1.0,0.6666666865348816,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,0.0,0.0
COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,-0.8,-7.6,-10.0,8.8,A,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1,3.579518795013428,37.0,2.10589337348938,1.6430442333221436,0.0,0.0,1.6430442333221436,0.4016168117523193,1.1599050760269165,1.8941564559936523,1.9875056743621824,1.9317175149917605,4.0,1.3876794576644895,0.6802153587341309,2.247365474700928,0.3100082576274872,2.9275808334350586,0.3301816582679748,1.1018102169036863,1.3288885354995728,1.383063793182373,1.0415095090866089,0.0,0.488412857055664,0.393845647573471,3.400985717773437,0.1359195113182068,3.794831275939941,0.0098851006478071,0.0,0.0,0.0,0.0,0.0073047745972871,0.1139422357082367,0.0,0.0,0.253631979227066,0.2066853791475296,0.0314979590475559,0.0,0.0,0.0,0.0,0.0,0.0087521243840456,0.0350632146000862,0.0694906190037727,0.0,0.1507803946733474,0.0,0.0,0.0,0.0,0.0100579159334301,0.0523159317672252,0.0604774802923202,1.0,1.0,1.0,1.0,1.0,0.6216216087341309,0.6216216087341309,0.5675675868988037,0.6936936974525452,1.0,0.8333333134651184,0.5,0.5,0.6666666865348816,1.0,0.0,0.0,0.0,0.0,0.0
C=CCc1cc(OC)c2c(c1OC)OCO2,-7.6,-5.0,-7.4,7.5,B,C=CCc1cc(OC)c2c(c1OC)OCO2,3.3319242000579834,29.0,2.1207549571990967,1.587138533592224,0.0,0.0,1.587138533592224,0.4195279479026794,1.1602747440338137,1.8218121528625488,2.020346164703369,1.408299207687378,2.0,1.4054977893829346,0.654079794883728,2.3624427318573,0.300423264503479,3.0165224075317383,0.1749487966299057,0.9756895303726196,1.1189589500427246,1.2622283697128296,-1.000088900582341e-12,0.0,0.413949966430664,0.413949966430664,3.339895725250244,0.0,3.753845691680908,0.0,0.0,0.0,0.0,0.0,0.0,0.0229626670479774,0.0,0.0341018252074718,0.5481705069541931,0.0,0.0,0.0,0.0,0.0848438963294029,0.0,0.0,0.0,0.0593965910375118,0.0,0.0,0.1432544738054275,0.0,0.0,0.0,0.0,0.006671939510852,0.0276432167738676,0.072954922914505,1.0,1.0,1.0,1.0,1.0,0.517241358757019,0.517241358757019,0.4827586114406585,0.3678160905838012,0.6666666865348816,1.0,1.0,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,0.0,0.0
COc1c(-c2ccc(O)cc2)oc2cc3c(c(O)c2c1=O)C=CC(C)(C)O3,19.7,-7.1,-8.2,7.649999999999999,B,COc1c(-c2ccc(O)cc2)oc2cc3c(c(O)c2c1=O)C=CC(C)(C)O3,3.75164008140564,44.0,2.108738660812378,1.627256989479065,0.0,0.0,1.627256989479065,0.4073198437690735,1.1609660387039185,1.8898842334747317,2.012256145477295,1.802750945091248,4.0,1.3748266696929932,0.8126670718193054,2.2551589012146,0.3399011194705963,3.06782603263855,0.3650147020816803,1.2951959371566772,1.3366215229034424,1.3712708950042725,1.1755415201187134,0.0,0.4792256355285644,0.3002033233642578,3.4814987182617188,0.1618198752403259,3.781702041625977,0.0307907778769731,0.0,0.0,0.0,0.0211403500288724,0.0,0.1013257727026939,0.0,0.0,0.413142442703247,0.0249920580536127,0.0,0.0,0.0,0.0,0.0,0.0,0.0049196798354387,0.0434291698038578,0.0651820674538612,0.0668148398399353,0.1407357901334762,0.0,0.0,0.0,0.0,0.0128143401816487,0.0445443578064441,0.0609591156244277,1.0,1.0,1.0,1.0,0.9545454382896424,0.5909090638160706,0.5909090638160706,0.5227272510528564,0.5227272510528564,0.8333333134651184,1.0,0.8333333134651184,0.8333333134651184,0.5,1.0,0.0,0.0,0.0,0.0,0.0
COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,-8.1,-6.0,-7.3,7.699999999999999,B,COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,3.371753931045532,30.0,2.129423856735229,1.6681052446365356,0.0,0.0,1.6681052446365356,0.3949818909168243,1.1608089208602903,1.8875596523284912,1.990153431892395,1.7651382684707642,4.0,1.4129152297973633,0.797859251499176,2.301111936569214,0.3474141359329223,3.098971128463745,0.1605816781520843,0.9704592227935792,1.1936757564544678,1.3778364658355713,0.6469123959541321,0.0,0.3862226009368896,0.2967015504837036,3.414446353912353,0.0488888025283813,3.7111480236053462,0.0406322479248046,0.0,0.0,0.0,0.0,0.0,0.1843237429857254,0.0,0.3466441333293915,0.0267183352261781,0.0,0.0,0.0,0.0,0.048833817243576,0.0,0.0609492920339107,0.0,0.0427917093038558,0.0,0.0,0.1658640056848526,0.0,0.0,0.0,0.0,0.0,0.0571408122777938,0.06673414260149,1.0,1.0,1.0,1.0,1.0,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.5666666626930237,0.6666666865348816,0.6666666865348816,1.0,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,0.0,0.0
COc1cc(OC)c2nc3occc3c(OC)c2c1,-7.1,-5.6,-7.0,7.05,B,COc1cc(OC)c2nc3occc3c(OC)c2c1,3.402104139328003,31.0,2.1149990558624268,1.6258960962295532,0.0,0.0,1.6258960962295532,0.4037925601005554,1.1603440046310425,1.889324426651001,1.9261205196380613,1.7561757564544678,4.0,1.397325873374939,0.7657192945480347,2.2808094024658203,0.3095878064632416,3.0465288162231445,0.1885980516672134,0.9003424048423767,1.1994049549102783,1.382653832435608,0.628899335861206,0.0,0.4461152553558349,0.3293410539627075,3.4009385108947754,0.0634535551071167,3.730279684066773,0.0533206462860107,0.0,0.0,0.0,0.0,0.009871058166027,0.1613577157258987,0.0,0.0237447340041399,0.3386422991752624,0.0636410042643547,0.0,0.0,0.0,0.0,0.0,0.0634975135326385,0.0,0.0501610040664672,0.0,0.0,0.1725790500640869,0.0,0.0,0.0,0.0,0.0,0.0569526553153991,0.0595530159771442,1.0,1.0,1.0,1.0,1.0,0.5806451439857483,0.5806451439857483,0.5806451439857483,0.6645161509513855,0.800000011920929,1.0,0.800000011920929,0.4000000059604645,1.0,1.0,0.0,0.0,0.0,0.0,0.0
C=CCc1cc(OC)c2c(c1)OCO2,-7.2,-4.7,-7.3,7.25,B,C=CCc1cc(OC)c2c(c1)OCO2,3.184299230575561,25.0,2.129732608795166,1.5814623832702637,0.0,0.0,1.5814623832702637,0.4132818281650543,1.1607334613800049,1.8218936920166016,2.013500690460205,1.008636713027954,2.0,1.388994216918945,0.8916465640068054,2.150913953781128,0.1896951347589492,3.042560577392578,0.1968210786581039,0.9569255709648132,1.100948452949524,1.2449712753295898,-1.000088900582341e-12,0.0,0.4045825004577636,0.4045825004577636,3.339589834213257,0.0,3.744172334671021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5589475035667419,0.0,0.0,0.0,0.0,0.1012985706329345,0.0,0.0,0.0,0.0591196976602077,0.0,0.0,0.1730872988700866,0.0,0.0,0.0,0.0,0.0077555072493851,0.0401957221329212,0.0595957450568676,1.0,1.0,1.0,1.0,1.0,0.5199999809265137,0.5199999809265137,0.4799999892711639,0.3733333349227905,0.6666666865348816,1.0,0.6666666865348816,0.3333333432674408,1.0,1.0,0.0,0.0,0.0,0.0,0.0
c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2,19.8,-7.0,-10.6,8.8,A,c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2,3.7275869846344,43.0,2.134772062301636,1.6446548700332642,0.0,0.0,1.6446548700332642,0.4192907214164734,1.1618359088897705,1.87211012840271,2.029507160186768,2.074182748794556,6.0,1.3806220293045044,0.8135915398597717,2.260551929473877,0.2888007164001465,3.074143409729004,0.1371644884347915,0.8419119119644165,0.9596203565597534,1.2753710746765137,0.6931471824645996,0.0,0.4006221294403076,0.4006217718124389,3.338921546936035,1.1920928955078125e-07,3.739543437957764,4.76837158203125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0256803631782531,0.0,0.5215036273002625,0.0,0.0,0.0,0.0,0.0730802342295646,0.0873693823814392,0.0,0.0,0.0498390980064868,0.0,0.0,0.1256997436285019,0.0,0.0,0.0,0.0,0.0,0.0450988858938217,0.0717286840081214,1.0,1.0,1.0,1.0,1.0,0.5813953280448914,0.5813953280448914,0.5813953280448914,0.3152454793453216,0.6666666865348816,0.7777777910232544,1.0,0.2222222238779068,1.0,1.0,0.0,0.0,0.0,0.0,0.0
