seed,hypervolume,front_size,smiles,mpo,syba,sa,rrs,pns
12,1.2655,8,c1ccc(N2CCNCC2)c(C2CC(C3CCCC3)CCN2)c1,0.8962,0.0000,3.0000,0.1212,0.2429
12,1.2655,8,Oc1ccccc1-c1ccc(C2OCCCO2)cc1,0.8934,0.0000,3.0000,0.1875,1.0000
12,1.2655,8,COc1cc(-c2cnc3nc[nH]c3n2)ccc1-c1ccccc1,0.6266,0.0000,3.0000,0.1964,1.0000
12,1.2655,8,COc1cccc(-c2ccc(F)c(OC)c2-c2cccc(OC3CCCCN3)c2)c1,0.5727,0.0000,3.0000,0.1972,1.0000
12,1.2655,8,COc1cccc(-c2cc(OCO)ccc2-c2ccc(C3CCCCN3)c(Oc3ccccc3)c2OC)c1,0.1947,0.0000,3.0000,0.1977,1.0000
12,1.2655,8,C=C(C)c1c(OC)cccc1-c1cc(OCO)ccc1-c1ccc(C2CCCCN2)c(Oc2ccccc2)c1OC,0.1947,0.0000,3.0000,0.1977,1.0000
12,1.2655,8,COc1cc(-c2ccc(OC)c(C)c2-c2cc(O)cc(Oc3cccc(C)c3C(C)c3ccccc3)c2)ccc1O,0.2032,0.0000,3.0000,0.1974,1.0000
12,1.2655,8,CCc1cc(Oc2cc(O)cc(-c3c(-c4cc(C)cc(OC)c4)c(C)cc(OC)c3-c3ccccc3)c2)c(C)c(C)c1C,0.2009,0.0000,3.0000,0.1975,1.0000
