candidate_id,target,complex_name,rank1_sdf,rank1_sdf_sha256,rank1_valid,rank1_atom_count,rank1_confidence_file,rank1_confidence_sdf_sha256,rank1_confidence_valid,rank1_confidence_atom_count,rank1_confidence_coordinate_count,diffdock_rank1_confidence,grid_status,grid_inside_fraction,min_receptor_distance_A,vina_score_only_status,consensus_status,rrs_pns_status
PP-03,PfClpP,PP-03_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-03_PfClpP/rank1.sdf,6b18f792f55b76d517ed1555d4eb485ec9cf28c78fb0be869770c1d4fde5cc4f,True,26,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-03_PfClpP/rank1_confidence-1.03.sdf,6b18f792f55b76d517ed1555d4eb485ec9cf28c78fb0be869770c1d4fde5cc4f,True,26,26,-1.03,OUTSIDE_GRID,0.0,1.3828685042331361,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-03,PfATP4,PP-03_PfATP4,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-03_PfATP4/rank1.sdf,a079d4a51c886cc6784e39a36d4149047a07bd530ae045ba9e3253645f97f0c8,True,26,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-03_PfATP4/rank1_confidence-0.67.sdf,a079d4a51c886cc6784e39a36d4149047a07bd530ae045ba9e3253645f97f0c8,True,26,26,-0.67,OUTSIDE_GRID,0.0,2.7615965273732606,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-04,PfDHFR,PP-04_PfDHFR,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-04_PfDHFR/rank1.sdf,db4757df7e86c55b9c78bcf753be60be3402a57c6bc2eb13bbea889ea5513312,True,19,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-04_PfDHFR/rank1_confidence-0.94.sdf,db4757df7e86c55b9c78bcf753be60be3402a57c6bc2eb13bbea889ea5513312,True,19,19,-0.94,OUTSIDE_GRID,0.0,0.47647243362024666,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-04,PfCRT,PP-04_PfCRT,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-04_PfCRT/rank1.sdf,7208553291d17758b877c5555a40fb916a065eae195dc6a7268125f11211e0d5,True,19,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-04_PfCRT/rank1_confidence-0.50.sdf,7208553291d17758b877c5555a40fb916a065eae195dc6a7268125f11211e0d5,True,19,19,-0.5,OUTSIDE_GRID,0.0,2.7199815054518344,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-04,PfClpP,PP-04_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-04_PfClpP/rank1.sdf,66daeddf79188dda07d1e936891c25b8c54a11c1ba21a138194fa7dc70ac25b6,True,19,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-04_PfClpP/rank1_confidence-0.98.sdf,66daeddf79188dda07d1e936891c25b8c54a11c1ba21a138194fa7dc70ac25b6,True,19,19,-0.98,OUTSIDE_GRID,0.0,1.90786115060819,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-04,PfATP4,PP-04_PfATP4,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-04_PfATP4/rank1.sdf,94d3eb0f60b51915a1a67ca66dc8ef56553c12ad6a9c144126db5d92a0d41acd,True,19,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-04_PfATP4/rank1_confidence-0.54.sdf,94d3eb0f60b51915a1a67ca66dc8ef56553c12ad6a9c144126db5d92a0d41acd,True,19,19,-0.54,OUTSIDE_GRID,0.0,2.5548734195650415,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-05,PfDHFR,PP-05_PfDHFR,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-05_PfDHFR/rank1.sdf,04ea57929c275be7739dd4fda5f788527f846719ea41cfdccd8dcccf8fa0914b,True,21,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-05_PfDHFR/rank1_confidence-1.02.sdf,04ea57929c275be7739dd4fda5f788527f846719ea41cfdccd8dcccf8fa0914b,True,21,21,-1.02,IN_GRID,1.0,1.2020493375897683,NOT_RUN_PENDING_RESCORING_GATE,NOT_COMPUTED,NOT_UPDATED
PP-05,PfCRT,PP-05_PfCRT,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-05_PfCRT/rank1.sdf,bbfe88bc2e1ce87bce7487617d27dde17de916eb480364a52fa4253bffdb8e20,True,21,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-05_PfCRT/rank1_confidence-0.61.sdf,bbfe88bc2e1ce87bce7487617d27dde17de916eb480364a52fa4253bffdb8e20,True,21,21,-0.61,IN_GRID,1.0,2.289984823093826,NOT_RUN_PENDING_RESCORING_GATE,NOT_COMPUTED,NOT_UPDATED
PP-05,PfClpP,PP-05_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-05_PfClpP/rank1.sdf,b91a266e3e59771130ffb8cb7530da64d2f616c9f5a298cf36c07fffa7157608,True,21,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-05_PfClpP/rank1_confidence-2.78.sdf,b91a266e3e59771130ffb8cb7530da64d2f616c9f5a298cf36c07fffa7157608,True,21,21,-2.78,PARTIAL_GRID,0.23809523809523808,1.8675771523554243,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-05,PfATP4,PP-05_PfATP4,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-05_PfATP4/rank1.sdf,8a3d02ae9d3ed116f165b65f282f3d3de0db9edba7ada74dae8f61cf1206d67d,True,21,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-05_PfATP4/rank1_confidence-0.07.sdf,8a3d02ae9d3ed116f165b65f282f3d3de0db9edba7ada74dae8f61cf1206d67d,True,21,21,-0.07,OUTSIDE_GRID,0.0,2.88297740192322,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-06,PfDHFR,PP-06_PfDHFR,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-06_PfDHFR/rank1.sdf,c50feda4d12261daece2ab443198776c438ba63296adf4bec3f121fe457f5c2b,True,26,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-06_PfDHFR/rank1_confidence-2.19.sdf,c50feda4d12261daece2ab443198776c438ba63296adf4bec3f121fe457f5c2b,True,26,26,-2.19,IN_GRID,1.0,2.521980787000567,NOT_RUN_PENDING_RESCORING_GATE,NOT_COMPUTED,NOT_UPDATED
PP-06,PfCRT,PP-06_PfCRT,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-06_PfCRT/rank1.sdf,bde2c27a31222b3af09abbd62347d12411479d0ef6ff4644af5616ccd4fbd64c,True,26,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-06_PfCRT/rank1_confidence-0.78.sdf,bde2c27a31222b3af09abbd62347d12411479d0ef6ff4644af5616ccd4fbd64c,True,26,26,-0.78,PARTIAL_GRID,0.9615384615384616,1.7240371283704843,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-06,PfClpP,PP-06_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-06_PfClpP/rank1.sdf,dce2e37746a486cfd3b918a340df5dd8be3452a206891d6015f67b20a9928c7f,True,26,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-06_PfClpP/rank1_confidence-0.30.sdf,dce2e37746a486cfd3b918a340df5dd8be3452a206891d6015f67b20a9928c7f,True,26,26,-0.3,PARTIAL_GRID,0.07692307692307693,2.1677614306007,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-06,PfATP4,PP-06_PfATP4,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-06_PfATP4/rank1.sdf,b799e7b251c6afb03af1a40afb9ea5e3876913f782860cf7319857ccb1bfe9b9,True,26,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-06_PfATP4/rank1_confidence-0.65.sdf,b799e7b251c6afb03af1a40afb9ea5e3876913f782860cf7319857ccb1bfe9b9,True,26,26,-0.65,OUTSIDE_GRID,0.0,2.349413067129744,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-07,PfDHFR,PP-07_PfDHFR,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-07_PfDHFR/rank1.sdf,a26bfa13ce778c6ac7728dbbf773ed46cf98bdbd6fd322b57e68c8ddd8811d60,True,17,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-07_PfDHFR/rank1_confidence-0.46.sdf,a26bfa13ce778c6ac7728dbbf773ed46cf98bdbd6fd322b57e68c8ddd8811d60,True,17,17,-0.46,OUTSIDE_GRID,0.0,0.4795717360312217,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-07,PfCRT,PP-07_PfCRT,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-07_PfCRT/rank1.sdf,cd46510d30b60c17a3b0cceb88a7c9e7385b0c5348bc2248e45a51132d278eb8,True,17,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-07_PfCRT/rank1_confidence-0.52.sdf,cd46510d30b60c17a3b0cceb88a7c9e7385b0c5348bc2248e45a51132d278eb8,True,17,17,-0.52,OUTSIDE_GRID,0.0,1.0262259449068591,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-07,PfClpP,PP-07_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-07_PfClpP/rank1.sdf,bbbe9601691703a185d59ebef4e36c73a5451f347ba2eca21bca942525ee822f,True,17,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-07_PfClpP/rank1_confidence-0.98.sdf,bbbe9601691703a185d59ebef4e36c73a5451f347ba2eca21bca942525ee822f,True,17,17,-0.98,PARTIAL_GRID,0.29411764705882354,1.8069419996225695,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-07,PfATP4,PP-07_PfATP4,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-07_PfATP4/rank1.sdf,2e44fd1bbc05088aef0e4b066c5df9229e4f7af5ebc21be59d66c988ea31c4bf,True,17,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-07_PfATP4/rank1_confidence-0.74.sdf,2e44fd1bbc05088aef0e4b066c5df9229e4f7af5ebc21be59d66c988ea31c4bf,True,17,17,-0.74,OUTSIDE_GRID,0.0,2.4800439532395293,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-08,PfDHFR,PP-08_PfDHFR,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-08_PfDHFR/rank1.sdf,271473f01f0b241774284b0ce48e4419560e700adc011708464433e0af38deb3,True,16,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-08_PfDHFR/rank1_confidence-2.08.sdf,271473f01f0b241774284b0ce48e4419560e700adc011708464433e0af38deb3,True,16,16,-2.08,PARTIAL_GRID,0.6875,0.8476261322068829,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-08,PfCRT,PP-08_PfCRT,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-08_PfCRT/rank1.sdf,663fd77ea539f9828135de9910bc6e8a226eeae95cefae11afc6a573e60b54d8,True,16,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-08_PfCRT/rank1_confidence-0.58.sdf,663fd77ea539f9828135de9910bc6e8a226eeae95cefae11afc6a573e60b54d8,True,16,16,-0.58,OUTSIDE_GRID,0.0,0.7027492440408801,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-08,PfClpP,PP-08_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-08_PfClpP/rank1.sdf,98891723a9afdcaf4a3df65494083bc6a5665350a8a79fbfec98c1a634347bca,True,16,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-08_PfClpP/rank1_confidence-0.92.sdf,98891723a9afdcaf4a3df65494083bc6a5665350a8a79fbfec98c1a634347bca,True,16,16,-0.92,PARTIAL_GRID,0.0625,1.7654815603681677,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-08,PfATP4,PP-08_PfATP4,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-08_PfATP4/rank1.sdf,a8bf33cefea76c0ee45f0e17dd1536addd0bb3dc4b7fb021be498369150cdf8c,True,16,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-08_PfATP4/rank1_confidence-1.12.sdf,a8bf33cefea76c0ee45f0e17dd1536addd0bb3dc4b7fb021be498369150cdf8c,True,16,16,-1.12,OUTSIDE_GRID,0.0,0.8913927809893853,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-09,PfDHFR,PP-09_PfDHFR,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-09_PfDHFR/rank1.sdf,59eca749bca22939b7f81230f2782b090dbf4f68296d6caa7faac7b86c7c7add,True,14,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-09_PfDHFR/rank1_confidence0.09.sdf,59eca749bca22939b7f81230f2782b090dbf4f68296d6caa7faac7b86c7c7add,True,14,14,0.09,OUTSIDE_GRID,0.0,2.7066911238632336,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-09,PfCRT,PP-09_PfCRT,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-09_PfCRT/rank1.sdf,86c215626ba3d000f0987eb4e4fe0ddb06f148ecb989a54a833d582b70867eaa,True,14,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-09_PfCRT/rank1_confidence-1.03.sdf,86c215626ba3d000f0987eb4e4fe0ddb06f148ecb989a54a833d582b70867eaa,True,14,14,-1.03,OUTSIDE_GRID,0.0,2.854256067699607,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-09,PfClpP,PP-09_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-09_PfClpP/rank1.sdf,1486601dd4bbadfec88a923d6af6ddb0729e16867c3887b235fdca8c26cb7761,True,14,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-09_PfClpP/rank1_confidence-0.81.sdf,1486601dd4bbadfec88a923d6af6ddb0729e16867c3887b235fdca8c26cb7761,True,14,14,-0.81,OUTSIDE_GRID,0.0,2.4924059099592886,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-09,PfATP4,PP-09_PfATP4,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-09_PfATP4/rank1.sdf,4dc2f2e7a6a82ab4000fc30f8fdb0a5c3b9ce3a01474499a36e4c1804e23d982,True,14,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-09_PfATP4/rank1_confidence-0.72.sdf,4dc2f2e7a6a82ab4000fc30f8fdb0a5c3b9ce3a01474499a36e4c1804e23d982,True,14,14,-0.72,OUTSIDE_GRID,0.0,1.5079659081027166,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-10,PfDHFR,PP-10_PfDHFR,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-10_PfDHFR/rank1.sdf,5317bdfcb854243171856071e3e80a03ed0c942e955b63ac2ed7a12a24345bd7,True,18,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-10_PfDHFR/rank1_confidence-1.66.sdf,5317bdfcb854243171856071e3e80a03ed0c942e955b63ac2ed7a12a24345bd7,True,18,18,-1.66,PARTIAL_GRID,0.8333333333333334,1.2916781177987031,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-10,PfCRT,PP-10_PfCRT,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-10_PfCRT/rank1.sdf,d5e38cf6a5000c8090f199088dca7d4c0365077e1aff9e9027b24c87d6c8f239,True,18,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-10_PfCRT/rank1_confidence-1.15.sdf,d5e38cf6a5000c8090f199088dca7d4c0365077e1aff9e9027b24c87d6c8f239,True,18,18,-1.15,OUTSIDE_GRID,0.0,1.3563530919344013,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-10,PfClpP,PP-10_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-10_PfClpP/rank1.sdf,11e4dc6551798da8794e9be50856475e97cea3faa15b55a1c00b0fc2a8115f4a,True,18,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-10_PfClpP/rank1_confidence-0.77.sdf,11e4dc6551798da8794e9be50856475e97cea3faa15b55a1c00b0fc2a8115f4a,True,18,18,-0.77,PARTIAL_GRID,0.2777777777777778,2.749341386586977,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-10,PfATP4,PP-10_PfATP4,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-10_PfATP4/rank1.sdf,8527a4073e27fe346174b64a330f3cf13e2050c62ead65078d2ab3f46dc88c91,True,18,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-10_PfATP4/rank1_confidence-0.27.sdf,8527a4073e27fe346174b64a330f3cf13e2050c62ead65078d2ab3f46dc88c91,True,18,18,-0.27,OUTSIDE_GRID,0.0,1.2466232510265445,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-11,PfDHFR,PP-11_PfDHFR,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-11_PfDHFR/rank1.sdf,30df86fd8022cf1aff6aa6e87ccf2aaf486e8ce632c3711b2595305b0139b1be,True,24,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-11_PfDHFR/rank1_confidence-2.14.sdf,30df86fd8022cf1aff6aa6e87ccf2aaf486e8ce632c3711b2595305b0139b1be,True,24,24,-2.14,IN_GRID,1.0,1.4091482959575234,NOT_RUN_PENDING_RESCORING_GATE,NOT_COMPUTED,NOT_UPDATED
PP-11,PfCRT,PP-11_PfCRT,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-11_PfCRT/rank1.sdf,547fab195f919c95d84196e27e6b57d795a0b39e70289d8005402a1b7f86190c,True,24,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-11_PfCRT/rank1_confidence-1.96.sdf,547fab195f919c95d84196e27e6b57d795a0b39e70289d8005402a1b7f86190c,True,24,24,-1.96,OUTSIDE_GRID,0.0,2.7322965615027908,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
PP-11,PfClpP,PP-11_PfClpP,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-11_PfClpP/rank1.sdf,baaa1184b3d52f4d5b5710dca7919989296d2e21c52bd307e2bc70fb040d4294,True,24,/home/nanaengo/Malaria_codesV2/Project1_Chem_space_antimalarial_V5_CorrectedGrid/results/diffdock_full_68_verified/PP-11_PfClpP/rank1_confidence-1.58.sdf,baaa1184b3d52f4d5b5710dca7919989296d2e21c52bd307e2bc70fb040d4294,True,24,24,-1.58,OUTSIDE_GRID,0.0,1.4097634553356793,BLOCKED_OUT_OF_PREDECLARED_GRID,NOT_COMPUTED,NOT_UPDATED
