SI,pf_nf54,hepg2
276.60828323883277,0.0014042284,0.3884214836074962
61.33706294321539,0.005457281,0.3347336495328764
1398.7569024115503,0.0002706195,0.378532292309065
1512.8266934630024,0.00032662193,0.4941238872010977
51.966680344964956,0.007790113,0.4048263640888364
249.33065616792277,0.0016964743,0.4229832997216736
446.22849186516936,0.0011712606,0.5226502973475852
842.7030666051661,0.00060136174,0.5067702251400852
1138.7813697304935,0.00032096863,0.3655142348932897
225.1369622932629,0.0017091889,0.3848018220683258
24.96369317753032,0.019553326,0.4881232558279194
258.1509855524444,0.0018764203,0.484400007906599
96.23361648574361,0.0032206408,0.309934007819155
272.72700169969454,0.0017322246,0.4724246941554544
1320.502019125418,0.0003307781,0.4367944694344885
6026.726711004756,9.527726e-05,0.574216034520056
12.24876549376657,0.043364108,0.5311568019871323
1134.3427275114816,0.00035966016,0.4079790212143434
19.55225439365691,0.018907836,0.3696908390577987
76.58764283124893,0.0054423376,0.4168158848635194
428.6877901917057,0.000884236,0.3790616055357433
53.95571883078678,0.008830649,0.4764640684930872
122.12061779856012,0.0028022618,0.3422140643699229
443.67899458277304,0.0008706702,0.3862985226281765
19.0982312331649,0.018549116,0.35425532563703
95.30600682945133,0.003431265,0.3270202608296642
1084.6018963081087,0.0002411737,0.2615785369615392
559.1139878801574,0.00034784238,0.194484099349513
113.84000537888825,0.0028040812,0.3192167327308448
116.50513148290409,0.0037154248,0.4328661713439741
169.79084376210758,0.0014225785,0.2415409736236771
566.4563692957383,0.00039887533,0.2259460376898088
267.21768721658526,0.0016371867,0.4374855107334406
67.9563506225392,0.0056833276,0.3862182710447049
582.5929705259839,0.0007713745,0.4493979439359661
45.47460334861446,0.010910378,0.4961451574080528
595.5511609943378,0.00064097025,0.381731172101492
28.65248032071892,0.016114747,0.4617274999433445
159.49449891076242,0.002905866,0.4634698010663204
83.83695218772128,0.004645831,0.3894923952561855
845.8678633223464,0.0005835988,0.4936483158613487
482.8356782799704,0.0010000779,0.4828737740149866
964.4157242689906,0.0005525071,0.5328474994259839
2101.966441110251,0.00027614,0.5804391150146259
116.69251192464368,0.0041548307,0.4848377476971376
395.9947186242198,0.0011049117,0.4375395937408269
186.73318965146393,0.003046821,0.5689427903602526
614.1806112924328,0.0008356439,0.5132368955054039
121.36191518575816,0.0039623813,0.4808823046261494
128.65131702868752,0.002729697,0.3511792427905742
32.565337867876366,0.011838301,0.3855183044119565
198.910995957231,0.0018462911,0.3672478004389675
458.1407307054794,0.00083865196,0.3842210799027132
776.3106273666408,0.00044234053,0.3433944306646198
180.75193952887855,0.002061108,0.3725494493304273
110.18165755770055,0.002694556,0.2968907566437049
11.349497717953353,0.029509239,0.3349150520385378
184.04179863565523,0.0022902393,0.4214999441198626
85.13586077698616,0.005740751,0.4887438630272049
464.18794388994746,0.0012101729,0.5617481343902788
1142.9589892566123,0.00046716948,0.5339566996313264
1668.9663017068367,0.0002845223,0.4748597997504248
1209.8906604233907,0.00029220464,0.3535368747590396
1126.2187729195184,0.00029051653,0.3271862961482094
364.76966401889695,0.0010666619,0.3890862676544223
201.10082458926342,0.0026946997,0.5419065327912653
121.37638414259894,0.0043858625,0.5323402529730035
1491.8751359627222,0.00036874006,0.5501156190225382
3006.6435219706545,0.00019158231,0.5760227179291957
535.3451502646544,0.000961736,0.514861238780078
876.8876116085914,0.0006266605,0.5495117060220573
541.8837875355074,0.0010112576,0.5479846403458546
174.818399148716,0.0029940242,0.5234106924749142
15.48312828267887,0.031418607,0.4864583381272006
9766.949753518544,5.7566667e-05,0.5622605110162876
419.14736960384334,0.0010874553,0.4558044477041279
243.64335185748814,0.0019468081,0.4743270945506598
361.50505507421207,0.0013308168,0.4810973620827417
443.67899458277304,0.0008706702,0.3862985226281765
56.84984444962415,0.007108392,0.4041110363367972
387.9983218001541,0.0008214191,0.3187096202929148
509.7852980679747,0.0005907293,0.3011456220632841
428.6877901917057,0.000884236,0.3790616055357433
52.9247060787965,0.006073494,0.3214379377460401
917.1776459027222,0.0004646079,0.4261288971674533
10.514148128508927,0.044133045,0.4640213830062984
151.62185078479882,0.0022591087,0.3425303938398916
262.6473231502921,0.001838646,0.4829157127683151
609.1054406180453,0.00076993764,0.4689738145660586
2924.832137867549,0.00016202264,0.4738919493662821
141.46824047743607,0.0027096546,0.3833302100318313
4116.097854407006,0.0001366806,0.5625948404969165
2180.39414719766,0.00013636232,0.2973257848204416
638.5045984985773,0.0005751857,0.3672593529452216
953.4300403643126,0.00025191615,0.2401853784929626
93.91634257262902,0.0027314057,0.2565237273423741
666.3808134504463,0.00044602784,0.297225061221559
413.54324530929915,0.00061705976,0.2551813092434226
1841.6615847514088,0.00020853383,0.3840505854936656
887.5713868764402,0.00065558136,0.5818761444769297
72.38267053303008,0.0047477586,0.3436555188968307
189.62215162728035,0.0017513043,0.3320862791422597
82.70880721796613,0.0045080013,0.3728514931688479
793.715287512923,0.0003733442,0.2963297927595698
510.6487833649153,0.0007625616,0.3894016639295866
45.37871164249628,0.0076831896,0.348653290731738
56.892948744220945,0.0075780805,0.431139402359029
345.0561952685462,0.0011025728,0.380449920430783
361.366006346777,0.0011982425,0.4330044682259842
126.83201131378631,0.003844362,0.4875882915103015
92.81053339927414,0.0047503575,0.4408833062227758
89.47938636382703,0.0059000114,0.5279294890909705
372.94066994475844,0.00050595886,0.1886930091535562
1650.3797492292022,0.00024032417,0.3966277937980654
640.0020318084704,0.0008530676,0.5459656372720073
569.3408745653122,0.00064652483,0.3680935814812644
477.4116633213555,0.0011120903,0.5309253572982084
56.84984444962415,0.007108392,0.4041110363367972
333.28314362717657,0.001088457,0.3627647039461493
192.5116379513229,0.0018462288,0.3554207228325433
4749.23970886069,9.365779e-05,0.4448080445518446
656.524173861879,0.00044216492,0.2902926153378777
168.60287285516995,0.0024564865,0.4141708496328143
236.56013233018498,0.0016738494,0.395966272124933
110.4054804132171,0.0031202917,0.3444974145733543
354.2052339672969,0.0012900045,0.4569266999465998
1000.9556499386947,0.000320062,0.3203688681863285
198.57830655870157,0.0017385323,0.3452349986099111
782.2387649591503,0.00043055747,0.3367995258155014
362.9056211791988,0.00091786776,0.333099732508781
31.084614728369978,0.013635488,0.4238539221979268
63.58475048995279,0.008567807,0.5447819339258214
157.69932916212076,0.0033113977,0.5222053535783188
1250.1747080143755,0.0003799494,0.4750043803799452
903.1472972794764,0.00052434515,0.473561808211399
748.214959466997,0.0005317922,0.3978956275828246
5085.375986994734,0.00010563214,0.537184233586853
445.9007623371004,0.0009965147,0.4443471103108892
114.30233372491804,0.00264662,0.3025149567853763
118.97166277193394,0.0016811289,0.200006819538615
225.1958321554567,0.0016692064,0.3758985494830463
5608.334740805586,5.0866103e-05,0.2852797409190361
224.98519256564126,0.0014890593,0.3350165183373515
2657.1425825905835,0.00010887127,0.2892891446802993
144.43515814331005,0.0021940868,0.3169034183733072
2901.025471195909,8.7461616e-05,0.2537312767934269
262.6371726268952,0.0011072082,0.2907942937944865
22.602931758491852,0.011537201,0.2607745894899357
161.49767914145346,0.0030671342,0.4953352164130577
618.6989994794096,0.00071868044,0.4446474878724213
85.16808686334495,0.005934379,0.5054197913200971
3037.6118571741563,0.0001384294,0.4204978244333613
165.3514963405868,0.0030190255,0.4992005492668846
258.0553279217998,0.0018496828,0.4773207595606407
191.70411833758953,0.0018636564,0.3572707987503244
110.25189108975857,0.0039371816,0.4340818272156925
43.00897586769867,0.011802971,0.5076337379151231
25.076971031175738,0.021808987,0.5469033602952592
765.7889377977112,0.0006953321,0.5324783960645898
486.31296185567976,0.00093941164,0.4568485433630634
51.71574035963101,0.00793227,0.4102232674982306
318.9744753678422,0.00052978337,0.1689876914788328
212.6191053978978,0.0011233483,0.2388455232153547
10.857881772046374,0.05205613,0.5652193159081582
23.80012211661491,0.023314541,0.5548889466929473
139.7286375813991,0.0039307373,0.5492367073480249
281.02450693169806,0.001130136,0.3175961931902684
137.99337880536666,0.0023566105,0.3251967834165833
277.790101170379,0.001117128,0.3103273779303643
308.9607879614724,0.0010639628,0.3287230940104824
113.84000537888825,0.0028040812,0.3192167327308448
197.9255156260266,0.002381425,0.471344968975226
16.430677995465068,0.021933805,0.3603873036009997
235.45956336639568,0.0018373171,0.4326141175911757
281.92860204204584,0.0015453441,0.4356769837155255
251.4201177844794,0.0018285739,0.4597405167357426
2255.2581816565566,0.00026680483,0.6017160310211683
639.2828160115907,0.0007844364,0.5014773500568106
67.97753708196456,0.0067884787,0.4614641305369137
262.4680028095719,0.001138237,0.2987510545819615
884.6914897461994,0.00042269277,0.3739535810877374
67.9563506225392,0.0056833276,0.3862182710447049
55.211923958481975,0.0056117866,0.3098375902423521
65.53234989433126,0.004612437,0.3022639008819095
35.27078699979981,0.009487008,0.3346142737041838
1456.646703531694,0.00020448683,0.2978665234818494
117.11524253001757,0.0031029596,0.3634039832300888
54.28349591655027,0.004803938,0.2607746030898566
452.4117052016916,0.00068269286,0.3088586933333249
310.9341151712393,0.0015700175,0.4881723130999763
94.48946469620054,0.0036483624,0.3447319046832102
146.18265029196368,0.002300203,0.336249916932176
94.48946469620054,0.0036483624,0.3447319046832102
362.7505824847238,0.00067809224,0.2459787177889536
17.570313260194023,0.021194894,0.37240094466692
1324.554088720387,0.00023681177,0.3136713227647006
496.45829400744725,0.0004064702,0.2017959985151599
18.79440791039085,0.020248594,0.3805603540423006
173.92660576820694,0.0023785322,0.4136902061829917
