ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,False,2.0,1.5,Large,7,0,0.579236624423587
False,False,2.0,1.5,Large,7,1,0.6108055947085703
False,False,2.0,1.5,Large,7,2,0.5335727007525322
False,False,2.0,1.5,Large,7,3,0.6017047962231705
False,False,2.0,1.5,Large,7,4,0.574247337802754
